"accepted_species","traits"
"t18",NA
"t21",0
"t33",1
"t41",NA
"t42",0
"t44",1
"t52",1
"t53",NA
"t55",NA
"t58",1
"t61",1
"t63",1
"t64",1
"t65",0
"t68",0
"t72",1
"t77",0
"t78",0
"t80",0
"t81",NA
"t83",0
"t87",0
"t88",1
"t90",1
"t91",0
"t93",1
"t95",1
"t103",1
"t104",NA
"t107",1
"t108",0
"t109",1
"t110",0
"t112",0
"t114",0
"t115",1
"t116",1
"t119",NA
"t121",1
"t124",0
"t127",0
"t128",1
"t131",0
"t132",0
"t134",1
"t137",0
"t138",NA
"t139",0
"t141",0
"t142",NA
"t145",0
"t147",1
"t148",0
"t150",0
"t152",1
"t156",0
"t157",0
"t159",0
"t160",0
"t162",1
"t164",0
"t168",NA
"t169",1
"t170",0
"t171",1
"t172",0
"t173",NA
"t175",1
"t176",0
"t178",1
"t180",0
"t182",1
"t184",0
"t185",1
"t186",0
"t187",1
"t188",0
"t189",0
"t190",1
"t192",1
"t193",1
"t194",0
"t199",0
"t200",0
"t201",1
"t202",NA
"t203",1
"t206",0
"t207",0
"t208",NA
"t209",0
"t210",1
"t212",0
"t213",1
"t214",1
"t215",0
"t217",1
"t218",1
"t219",0
"t221",0
"t223",1
"t224",0
"t225",1
"t226",1
"t227",NA
"t228",0
"t229",1
"t230",0
"t232",1
"t233",NA
"t234",0
"t235",1
"t236",1
"t237",0
"t238",0
"t239",0
"t241",0
"t242",1
"t243",0
"t244",1
"t246",0
"t247",0
"t249",0
"t252",NA
"t254",1
"t255",1
"t256",1
"t258",1
"t260",NA
"t262",0
"t264",0
"t265",0
"t266",0
"t267",0
"t268",0
"t269",1
"t270",NA
"t271",1
"t273",1
"t274",1
"t275",0
"t277",0
"t278",0
"t280",NA
"t281",1
"t282",1
"t284",1
"t285",0
"t286",0
"t290",0
"t291",1
"t292",0
"t294",0
"t295",0
"t296",1
"t297",1
"t298",NA
"t299",1
"t300",1
"t302",1
"t303",1
"t304",0
"t305",0
"t306",0
"t307",0
"t311",1
"t312",NA
"t313",0
"t315",1
"t316",1
"t317",0
"t318",0
"t319",0
"t320",0
"t321",NA
"t322",0
"t324",NA
"t325",0
"t326",0
"t328",1
"t329",NA
"t330",0
"t331",0
"t334",0
"t335",1
"t336",1
"t337",0
"t338",0
"t339",1
"t340",0
"t341",1
"t342",1
"t343",0
"t344",NA
"t345",0
"t346",NA
"t347",NA
"t348",0
"t349",0
"t350",1
"t351",0
"t352",1
"t353",0
"t355",0
"t356",0
"t357",1
"t358",0
"t360",1
"t361",NA
"t362",0
"t364",NA
"t365",0
"t366",0
"t367",1
"t368",1
"t369",1
"t371",NA
"t372",1
"t373",0
"t374",0
"t375",0
"t376",1
"t377",0
"t379",1
"t380",0
"t382",1
"t383",1
"t384",1
"t385",1
"t386",0
"t387",0
"t388",0
"t389",1
"t390",0
"t391",1
"t392",1
"t393",1
"t394",1
"t395",1
"t396",0
"t397",0
"t398",1
"t399",0
"t400",0
"t403",0
"t405",0
"t406",1
"t407",1
"t408",0
"t410",NA
"t411",0
"t413",1
"t414",1
"t415",0
"t416",0
"t417",0
"t418",0
"t419",0
"t420",NA
"t421",0
"t422",0
"t424",0
"t425",0
"t426",0
"t428",1
"t429",1
"t430",0
"t431",1
"t433",1
"t434",1
"t435",0
"t437",1
"t438",0
"t439",1
"t440",0
"t441",1
"t442",0
"t443",0
"t444",0
"t445",0
"t448",0
"t449",0
"t452",0
"t453",1
"t454",1
"t455",0
"t456",NA
"t457",0
"t458",0
"t459",0
"t460",NA
"t461",1
"t462",0
"t463",0
"t464",0
"t465",0
"t466",0
"t467",0
"t469",0
"t470",1
"t471",0
"t473",0
"t474",0
"t475",0
"t476",0
"t477",0
"t478",0
"t479",0
"t480",NA
"t481",1
"t483",1
"t484",0
"t485",0
"t488",1
"t489",0
"t490",0
"t491",1
"t492",0
"t493",1
"t494",0
"t495",1
"t496",0
"t497",0
"t498",1
"t499",1
"t500",0
"t502",0
"t503",1
"t504",0
"t505",1
"t506",1
"t507",1
"t509",0
"t510",1
"t511",1
"t512",0
"t513",1
"t514",0
"t515",1
"t516",NA
"t517",1
"t518",1
"t519",0
"t520",0
"t521",0
"t522",0
"t523",0
"t524",1
"t525",1
"t526",0
"t527",0
"t528",0
"t529",0
"t530",0
"t531",0
"t532",0
"t533",0
"t534",0
"t535",1
"t536",0
"t537",0
"t538",1
"t539",0
"t540",0
"t541",1
"t542",1
"t543",0
"t544",1
"t545",0
"t546",0
"t547",1
"t548",0
"t549",1
"t550",0
"t551",NA
"t552",0
"t553",0
"t554",0
"t555",1
"t556",0
"t557",0
"t559",0
"t560",1
"t562",NA
"t563",NA
"t564",1
"t565",1
"t566",NA
"t567",1
"t568",NA
"t569",0
"t570",0
"t571",1
"t573",0
"t574",1
"t575",0
"t576",0
"t577",1
"t579",0
"t580",1
"t581",0
"t582",0
"t583",0
"t584",0
"t585",1
"t586",0
"t587",0
"t589",0
"t590",1
"t593",0
"t594",NA
"t595",1
"t596",0
"t598",1
"t599",1
"t600",NA
"t601",NA
"t602",1
"t603",0
"t604",0
"t605",0
"t606",0
"t607",0
"t608",1
"t609",0
"t610",0
"t611",1
"t613",0
"t614",0
"t615",0
"t616",0
"t617",NA
"t618",1
"t619",0
"t620",0
"t622",0
"t623",1
"t625",1
"t626",0
"t627",NA
"t628",1
"t629",0
"t630",1
"t631",0
"t632",0
"t633",0
"t634",1
"t635",1
"t636",1
"t637",0
"t638",0
"t639",0
"t640",0
"t641",0
"t642",1
"t643",0
"t644",0
"t645",0
"t646",0
"t647",1
"t648",1
"t649",NA
"t651",1
"t652",NA
"t653",NA
"t654",1
"t655",1
"t656",0
"t657",1
"t658",0
"t659",0
"t660",1
"t661",0
"t662",1
"t663",1
"t664",0
"t665",0
"t666",0
"t667",1
"t668",1
"t669",0
"t671",0
"t673",0
"t674",1
"t675",1
"t676",0
"t677",0
"t678",0
"t679",1
"t680",1
"t681",0
"t682",1
"t683",1
"t684",0
"t685",0
"t686",0
"t687",1
"t688",0
"t689",0
"t690",1
"t691",1
"t692",1
"t693",0
"t694",1
"t696",0
"t697",0
"t698",0
"t699",0
"t700",0
"t701",NA
"t702",0
"t703",1
"t704",0
"t705",0
"t706",0
"t707",0
"t709",0
"t710",1
"t711",0
"t712",1
"t713",0
"t714",1
"t715",0
"t716",0
"t717",0
"t719",0
"t720",1
"t721",0
"t722",1
"t723",0
"t724",NA
"t725",NA
"t726",0
"t727",1
"t729",NA
"t731",1
"t732",0
"t733",1
