,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
t1,-0.025097387,0.010177879,0.006641989,2.8025353,11.029255,6.0247197,12.757326,-0.06896794,0.05022989,9.965865,0.0063495412,0.06089155,4.040299,5.0533957,0.23287608,11.1685295,-0.023192758,-0.078511216
t2,0.8790148,0.0014665812,0.039151214,-0.031702384,6.3411937,-0.059714913,-0.00095392857,3.1853824,0.14321274,7.679169,5.4006066,0.08644756,8.428096,0.16484751,-0.028045068,-0.043721203,2.9641666,4.705612
t3,1.321471,0.0005566749,0.04026227,-0.03417837,6.20863,-0.059975326,-0.01978452,3.057002,0.14867719,7.662532,5.8667827,0.0007810656,8.401531,0.18453826,-0.029508624,-0.05114527,2.983784,4.9588013
t4,-0.022135517,0.013877497,0.021061312,2.775881,11.125865,5.261405,12.009187,-0.044112485,0.0717249,11.02042,0.002947895,0.04332815,5.617986,4.2126684,-0.009654439,9.936974,-0.02729285,0.6286414
t5,1.091562,0.04109499,0.03383907,-0.022143526,5.7641516,-0.018131997,-0.04361869,2.8620706,0.1431155,6.7129965,5.627379,0.10823501,7.737768,0.17661087,-0.027492857,-0.049073696,2.8194156,4.7004757
t6,-0.023819376,0.00734847,0.012683707,2.296025,10.5943985,5.3706675,11.926457,-0.054399416,0.052021243,9.8415985,0.0056658057,0.05679078,4.501091,4.687448,-0.0033926067,10.298512,-0.023832915,-0.05126412
t7,-0.023936905,0.007266165,0.011252449,2.2947686,10.636181,5.413035,11.936449,-0.05521086,0.05059861,9.788087,0.0059771794,0.057196308,4.4186172,4.732112,-0.0026894922,10.374129,-0.023965226,-0.06142163
t8,2.9517379,0.28950015,0.04197709,-0.026131535,5.333837,-0.030193668,-0.09590179,2.311315,0.1700222,7.5345654,7.893516,0.019511065,7.9054704,0.26726758,-0.040193036,-0.082954966,2.7167652,6.1251473
t9,-0.04332818,0.0120145455,0.021150855,6.8574357,16.882853,12.138744,21.975555,-0.19652396,0.034137595,13.442745,0.009690208,0.16308439,2.0212672,8.87046,1.1904333,20.519855,-0.041222602,-0.34077132
t10,3.6228259,1.3625716,0.053364385,-0.07034203,5.47015,-0.022095907,-0.20119344,2.460301,0.21292886,7.778115,9.949475,0.03857942,8.2572,0.3089408,-0.05309447,-0.1047701,3.0915015,7.347551
t11,-0.044341147,0.017830389,0.023179412,7.189417,17.566723,12.571198,22.990622,-0.20745414,0.030200623,14.338479,0.010432956,0.17452176,2.2895193,9.173375,0.9033486,21.639317,-0.059597943,-0.32237935
t12,5.468759,0.82047933,0.028072538,1.7598559,0.29843453,0.26897913,-0.1337377,-0.004237408,0.23548427,10.695107,14.417522,0.069311485,4.893836,0.4267499,-0.09074416,-0.16247514,1.2641612,10.043335
t13,7.1477914,1.2993364,0.055952646,0.25992817,0.54931295,-0.07388194,-0.12806924,-0.00791211,0.2524939,11.069132,14.527276,0.08872297,4.852437,0.4455556,-0.09169225,-0.16550966,0.9789892,9.684289
t14,0.6036408,1.9358494,0.036686778,-0.10653509,6.7122006,0.44780058,-0.2690037,3.2788815,0.14744319,2.8304954,4.6798453,0.02091164,7.938244,0.13795726,-0.014571561,-0.04860412,4.3470225,3.327485
t15,6.819725,1.3433506,0.049312424,-0.004249981,0.31725153,-0.08135706,-0.11502212,-0.012418947,0.21740966,9.430688,12.378066,0.080198996,3.8891528,0.3791038,-0.081945114,-0.14358462,0.8058589,8.144907
t16,6.4345946,1.1741186,0.047360346,0.10464499,0.33179152,-0.054458313,-0.11530537,-0.010793645,0.21552299,9.432146,12.410385,0.07709716,3.9434097,0.384249,-0.07932576,-0.14346908,0.7947636,8.181962
t17,8.075274,1.5093588,0.059795395,-0.030165076,0.34082344,-0.14446115,-0.11342742,-0.015760086,0.23856488,10.5990925,13.481765,0.094342194,4.264674,0.4177628,-0.087577224,-0.15928589,0.7930594,8.787172
t18,0.8239392,2.0737922,0.03975413,-0.11328986,7.082633,0.41611648,-0.29171947,3.476516,0.15752965,2.9760425,5.017498,0.020081248,8.413946,0.1469171,-0.015495234,-0.05404985,4.531602,3.6979244
t19,0.23775181,2.412115,0.038007036,-0.12723923,7.084524,0.5411008,-0.2828348,3.2815018,0.13809836,1.8651302,3.6264925,0.027462576,7.89838,0.093009286,-0.009149553,-0.036974907,4.735925,2.367207
t20,-0.0008249446,3.3673015,0.03995692,-0.16904761,8.236858,0.8749654,-0.301324,2.5851164,0.11254457,0.6752533,1.978699,0.04803793,7.404784,0.0114763845,0.07352866,-0.009224657,5.7643185,0.637814
t21,1.0808811,0.0047416673,1.8330582,3.7926216,-0.01696042,1.4506285,-0.081181474,-0.012187065,0.10737277,5.7535233,8.657943,0.016476663,1.969772,0.23306426,-0.05369443,-0.10222363,0.76586056,6.3478465
t22,0.25220928,2.9657328,0.040859483,-0.15410832,8.042133,0.5186687,-0.32484493,3.3087108,0.14377841,1.7868884,3.658626,0.03912118,8.534853,0.08029518,-0.009960955,-0.036456127,5.56546,2.131698
t23,-0.0044386117,4.519542,0.028709898,-0.16653687,8.996438,1.8691095,-0.26284382,1.4008585,0.07110988,0.051138632,8.680132e-05,0.05913948,6.1501307,1.5931998,1.522027,2.023586,6.4235153,-0.1487537
t24,2.882736,0.57966053,0.036366116,1.94851,-0.0050950446,1.0474063,-0.111364245,0.0064739287,0.14372808,6.483368,9.265675,0.043151956,2.793438,0.27583158,-0.06466473,-0.102806106,0.97924525,6.741199
t25,2.7836668,0.0012156952,1.0383224,3.9561818,-0.012830436,1.2018458,-0.111320145,-0.010560764,0.17290288,8.708588,12.340546,0.0371336,3.3506505,0.3452669,-0.07677511,-0.13986105,1.0782531,8.910343
t26,7.5192766,1.6329477,0.043667097,-0.09908262,-0.0022051064,-0.25270727,-0.04805898,-0.03154918,0.13285245,6.736087,7.535643,0.08309587,1.817425,0.22959222,-0.05329547,-0.098866135,0.25238243,4.6441135
t27,-0.0013979002,3.2149146,0.03550255,-0.15679358,7.5895047,0.95348907,-0.25958195,2.6465077,0.10749874,0.4054531,1.4908396,0.03772013,6.7396445,0.0039039403,0.46284646,-0.0033586817,5.262025,0.29455978
