,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
t1,11.880118,11.8366585,9.642986,5.2506547,4.677927,2.3807254,3.4467168,5.495878,3.2989867,2.862512,6.729622,6.5597467,5.8132443,5.04908,6.665443,6.0439506,1.4774715,7.8890653
t2,11.288275,11.900526,10.513513,4.6252437,4.569445,3.087206,3.4238207,5.2478547,3.2359724,3.4021254,6.1306896,7.1620455,5.311513,5.0678697,5.806993,6.247226,1.9510545,7.801316
t3,11.260925,11.939173,10.537596,4.5957246,4.5997562,3.1051583,3.436834,5.2329636,3.1972094,3.3968775,6.1245103,7.158769,5.279898,5.0267777,5.7769494,6.2142506,1.9766738,7.7916937
t4,11.890353,11.812211,9.679101,5.1837244,4.604233,2.3486948,3.5178947,5.558913,3.230493,2.9425905,6.6294527,6.66277,5.8176336,4.9745426,6.604416,5.9900036,1.579231,7.8096604
t5,11.249247,11.927917,10.548692,4.5845947,4.61343,3.1201255,3.4375,5.2333207,3.1918058,3.403778,6.113161,7.1692905,5.2751493,5.0321097,5.77135,6.201007,1.9859688,7.776382
t6,11.890602,11.8173065,9.643384,5.235031,4.6509213,2.3645086,3.472423,5.518351,3.2728405,2.8921177,6.6972117,6.5930214,5.825381,5.022821,6.6508465,6.0207977,1.5091001,7.861435
t7,11.918442,11.785791,9.632381,5.220315,4.6042686,2.329811,3.5186176,5.5603323,3.2266376,2.932635,6.657124,6.632693,5.8507066,4.9763374,6.642765,5.9779353,1.5493044,7.813668
t8,11.279446,11.982288,10.495258,4.6330166,4.5373497,3.0991278,3.51263,5.303118,3.2014406,3.4904013,6.1259913,7.250663,5.311076,4.9759097,5.8032594,6.2760124,1.9502656,7.753839
t9,12.014882,11.716918,9.235752,5.5147853,4.6270537,2.2204661,3.4835289,5.6240435,3.252223,2.8152273,6.8352346,6.446287,6.0050488,5.0259123,6.9402843,5.992382,1.3574054,7.856876
t10,11.253985,11.903227,10.545695,4.6100855,4.5733347,3.110165,3.432774,5.257484,3.2373142,3.4293008,6.1022735,7.1909094,5.3057323,5.067146,5.778587,6.2508907,1.9621599,7.7927938
t11,12.020774,11.709812,9.219294,5.5179987,4.6328382,2.2067518,3.4776993,5.627596,3.2611861,2.8018146,6.8464417,6.442393,6.0129695,5.0224686,6.9438734,5.998987,1.3504506,7.8549075
t12,7.1001797,2.7114513,5.751113,5.7828774,4.6456466,4.113381,3.3079524,5.1377707,3.3018243,2.1802769,4.9722857,5.389596,4.6691446,6.642514,4.653167,6.080343,4.1173697,5.7064004
t13,7.1769247,2.7075565,5.8291574,5.730773,4.725138,4.1309733,3.3200533,5.1170707,3.3132205,2.198984,4.9429483,5.355769,4.658145,6.6030126,4.6417174,6.05225,4.135243,5.7768607
t14,11.383492,12.024214,10.674731,4.595636,4.6482806,2.9618921,3.3108072,5.160471,3.35188,3.252531,6.2292137,7.0097513,5.350728,5.20924,5.8010917,6.241848,1.8537517,7.9745855
t15,7.085368,2.662461,5.9010715,5.7053704,4.628918,4.1099777,3.4293172,5.217928,3.2666602,2.1880572,4.9539576,5.2697606,4.6177816,6.647517,4.609688,5.8997025,4.1424913,5.769035
t16,7.041741,2.582384,5.7994494,5.8065352,4.626579,4.1552525,3.403907,5.0901036,3.24119,2.1545932,4.9033856,5.3258915,4.646732,6.7582664,4.59537,5.9996066,4.043785,5.6910043
t17,7.1438265,2.7285702,5.7977657,5.756075,4.6904516,4.1152296,3.3281384,5.143245,3.3081338,2.1806679,4.9660077,5.3768067,4.6606092,6.62287,4.6632357,6.0459695,4.1315293,5.743953
t18,11.39074,12.048909,10.700496,4.551545,4.662643,2.9953003,3.3498998,5.158251,3.315131,3.264271,6.242569,7.0345654,5.30928,5.1712055,5.7666755,6.221019,1.8526582,7.9587812
t19,11.436351,12.095781,10.740792,4.546785,4.6656146,2.9662023,3.3383198,5.136608,3.3325675,3.234174,6.2790236,7.0085588,5.3157315,5.1865096,5.7657313,6.229432,1.8139193,7.995019
t20,11.491451,12.137675,10.766629,4.549801,4.6862836,2.9143772,3.319053,5.123624,3.3615687,3.1807737,6.335399,6.956895,5.3304267,5.2130785,5.7831626,6.2252,1.7591673,8.045919
t21,6.710905,2.5903497,5.1703763,6.4308376,4.1152325,3.9242404,3.385072,5.1279616,3.1528642,2.2284636,5.0013175,5.410641,4.8918166,6.868675,4.394223,6.271459,4.032512,4.9941587
t22,11.441236,12.100769,10.747069,4.614113,4.62854,2.9340281,3.2585409,5.065488,3.4029088,3.2305827,6.2575636,6.9989853,5.3851147,5.276519,5.7835183,6.2917533,1.8045173,8.041034
t23,11.668837,12.267076,10.829541,4.540968,4.8321548,2.7416422,3.2626803,5.109378,3.4011421,2.962867,6.5475287,6.739889,5.3491244,5.25822,5.8569126,6.1316667,1.5805018,8.154069
t24,6.913052,2.5826993,5.5743427,5.9976892,4.4503546,4.110296,3.3523679,5.0993505,3.2379863,2.1549835,4.98624,5.406694,4.702064,6.788174,4.574143,6.0816684,4.043053,5.4748673
t25,6.8545413,2.6112084,5.424913,6.146476,4.3348985,4.0083933,3.3544214,5.1374702,3.2154534,2.2067745,4.9856625,5.3970795,4.7994595,6.80452,4.485895,6.1872497,4.0683374,5.310175
t26,7.1936073,2.4132373,6.164188,5.6126647,4.864883,4.148651,3.546438,5.077021,3.3313637,2.1572306,4.826416,5.181547,4.68429,6.692923,4.464857,5.669511,4.1853743,6.002936
t27,11.538054,12.170484,10.783972,4.5375414,4.718615,2.875308,3.3167071,5.1254706,3.3669605,3.1301818,6.3901215,6.908724,5.3298626,5.2158875,5.7975736,6.2007103,1.7153796,8.072623
t28,11.945897,12.520002,11.13806,4.4564137,5.1164737,2.501131,3.13027,4.9572797,3.5596888,2.5625088,6.908786,6.337249,5.334525,5.4668646,5.839974,6.0099072,1.2844727,8.4144
