"accepted_species","trait_ARD"
"t7","0"
"t4","1"
"t57","1"
"t25","0"
"t26","0"
"t27","0"
"t18","1"
"t20","1"
"t21","1"
"t31","1"
"t55","0"
"t89","0"
"t90","0"
"t80","0"
"t81","0"
"t50","1"
"t51","1"
"t15","1"
"t44","1"
"t64","1"
"t65","0"
"t53","1"
"t54","1"
"t14","0"
"t33","0"
"t45","0"
"t56","0"
"t8","1"
"t9","1"
"t95","1"
"t96","1"
"t62","1"
"t76","0"
"t69","0"
"t99","0"
"t100","0"
"t49","0"
"t40","0"
"t58","0"
"t66","1"
"t23","1"
"t19","1"
"t84","1"
"t85","1"
"t61","0"
"t91","0"
"t92","1"
"t48","0"
"t46","0"
"t47","0"
"t22","0"
"t63","1"
"t72","1"
"t73","0"
"t35","1"
"t28","0"
"t42","0"
"t43","0"
"t37","0"
"t34","1"
"t38","1"
"t39","1"
"t77","1"
"t78","1"
"t67","0"
"t68","1"
"t86","1"
"t87","1"
"t52","1"
"t24","1"
"t32","1"
"t41","0"
"t59","0"
"t74","1"
"t75","0"
"t97","0"
"t98","0"
"t12","1"
"t13","0"
"t29","1"
"t2","0"
"t3","0"
"t6","0"
"t11","0"
"t1","0"
"t93","1"
"t94","1"
"t88","1"
"t79","1"
"t70","1"
"t71","1"
"t36","1"
"t60","1"
"t10","1"
"t5","1"
"t16","1"
"t17","0"
"t82","0"
"t83","0"
"t30","1"
