,0,1,2,3,4,5,6,7,8,9
t1,7.4790344,2.545265,13.607583,14.073312,1.903086,0.77080697,3.8523505,-0.12302012,-0.029824454,12.053132
t11,8.693507,1.8775866,15.114869,17.341684,3.8002667,0.42490813,2.2619433,0.50320935,2.2798915,11.655582
t12,8.75235,1.7404627,15.572162,17.64625,3.5922623,0.43375242,2.015366,0.43504545,2.2738156,11.53302
t3,2.178948,1.9007105,4.966967,5.673858,1.0649558,0.12523971,1.3470753,-0.03470795,-0.02991548,3.4871364
t22,1.2374253,-0.42902955,-0.7755187,-0.20041183,12.795144,0.7298146,-0.62688226,-0.679445,-0.056814417,-0.35032284
t75,1.2488886,-0.4241002,-0.7982181,-0.21148823,12.893094,0.7496373,-0.6594282,-0.7346568,-0.072923794,-0.41679478
t76,1.242754,-0.42329293,-0.79353184,-0.21319434,12.837697,0.74977404,-0.65898097,-0.7333363,-0.07296757,-0.41435364
t51,1.2712069,-0.45160377,-0.80677897,-0.21802285,13.649275,0.8573476,-0.7152164,-0.8254793,-0.073888496,-0.4140826
t69,1.3053018,-0.4583566,-0.82381874,-0.22258048,14.035349,0.89476,-0.72869873,-0.8531188,-0.07217793,-0.41731524
t70,1.3081701,-0.4525491,-0.8237312,-0.2222886,13.978629,0.9019845,-0.71979606,-0.8507093,-0.073310085,-0.41976675
t64,1.3015965,-0.4589584,-0.82545656,-0.22529297,13.939736,0.8955982,-0.73211664,-0.8521625,-0.07354388,-0.41931853
t90,1.3105925,-0.45431322,-0.83510303,-0.22742186,13.999624,0.9102448,-0.732644,-0.85774416,-0.07178421,-0.42860863
t91,1.3067555,-0.45466155,-0.83317953,-0.22759812,13.982259,0.9084084,-0.7327713,-0.8588968,-0.07226872,-0.42530203
t63,1.308502,-0.45830113,-0.8316371,-0.22555025,13.995652,0.8965133,-0.73174316,-0.8556029,-0.07509165,-0.42151982
t13,1.1572738,-0.3811126,-0.66674745,-0.16366874,11.890938,0.67950076,-0.5323679,-0.6360986,-0.063175894,-0.334906
t7,1.1041101,-0.3850495,-0.74174404,-0.16894537,11.391793,0.5606028,-0.57186097,-0.6189625,-0.07816078,-0.32573733
t88,1.3412654,-0.4293364,-0.9545284,-0.21325573,13.897994,0.8257296,-0.6820902,-0.7519653,-0.08435462,-0.3552112
t89,1.3439145,-0.43142906,-0.95532674,-0.21316588,13.911169,0.822589,-0.68610823,-0.7513912,-0.08409731,-0.3590974
t79,1.3516964,-0.42978096,-0.9507821,-0.21224904,13.988958,0.8270719,-0.6801493,-0.7553493,-0.08406449,-0.362013
t80,1.3537946,-0.4336382,-0.9614235,-0.21438968,13.987325,0.8271347,-0.68775225,-0.75277257,-0.08405543,-0.359178
t40,1.3296138,-0.4109229,-0.90171504,-0.19981474,13.779457,0.8116972,-0.6511305,-0.73056424,-0.0784379,-0.36259407
t20,1.1355197,-0.4126717,-0.816217,-0.18866402,12.510918,0.6652819,-0.68407965,-0.7292372,-0.07970569,-0.3308982
t21,1.1042938,-0.39069358,-0.78213936,-0.17576945,12.1032295,0.661323,-0.6353205,-0.7001203,-0.08177496,-0.30488545
t105,1.2674987,-0.43734592,-0.88335764,-0.20789374,12.89296,0.649073,-0.66814935,-0.7091074,-0.073105656,-0.39119962
