"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100"
"t59",0.0343493600004373,0.0653733427519881,-0.336477499514952,-0.106800535187101,-0.00909839961237248,0.00177458906793894,-0.044959432966511,-0.00526985730882165,-0.0256936840643075,-0.0213243455299908,0.28046275990214,0.000809254126763084,-0.00243015969849423,0.000182840059009051,0.000114171705626353,0.000372761236077272,0.00212518049541822,-0.000520299082306835,0.000178213658109026,-0.527200540262467,-0.00104871157263426,-0.00219011172421841,0.00483480511697368,0.00025880263744415,-0.000894006375140478,0.00252413095881639,-0.00169265938354643,0.0006602309747493,0.000129996786150831,-0.00189732925272944,-0.000140494656282513,0.000415479164541764,3.09673160583913e-15,0.000662182584403888,0.00376344311235844,0.000461906291991718,-7.74659641980148e-05,0.707106781186551,-0.000208915964182119,0.000375342435535066,-0.00110933660101385,0.00110784747624499,-0.000188201338342514,-6.34694340409234e-15,-0.000582258679666511,-8.59293198847417e-05,-7.63671942651143e-05,-0.000220837958284446,0.000272414042245305,1.27656309001122e-15,-3.61762373729961e-05,9.02890880119873e-05,-3.03548170180737e-06,0.000288990028422393,-1.64009106371118e-05,4.00582760262107e-16,-2.46028501059531e-06,4.20586814433633e-05,7.26986676578776e-05,-3.54362802422633e-05,3.510146930993e-16,-3.2537408363298e-16,2.81449286000512e-16,-7.42545593593908e-16,4.50172532963426e-16,-6.26711453029161e-18,2.3672303390745e-16,-1.52642211570698e-05,1.51208777792791e-06,-2.13709432536693e-05,4.1860278697361e-16,9.92754272271473e-05,-5.6359116321779e-06,-4.53085938428262e-16,-5.89181205988263e-16,-1.41453693859277e-05,5.82599166503041e-06,-7.32329844403389e-17,-3.69622718489531e-16,-2.54146833412819e-16,1.78983766162176e-16,1.56637275195606e-18,-1.71473892434918e-16,-1.04536830619147e-15,-2.46286096674064e-16,-1.40121691672042e-16,1.25122739410441e-16,-7.12447580666923e-17,5.01395208381374e-16,-9.10946733607166e-18,-1.31465311568755e-15,-5.76196803649353e-16,-5.02635395357759e-16,3.76593856628484e-07,3.14855568168672e-06,-1.23852208609643e-15,1.65377669666473e-15,-9.08587182929986e-15,-3.79551862504335e-14,0.099999999999997
"t2",0.0343493600004364,0.0653733427519882,-0.336477499514951,-0.106800535187101,-0.00909839961237255,0.00177458906793887,-0.0449594329665104,-0.00526985730882187,-0.0256936840643074,-0.0213243455299905,0.28046275990214,0.000809254126763215,-0.00243015969849411,0.000182840059008661,0.000114171705626084,0.000372761236077339,0.00212518049541818,-0.000520299082306684,0.000178213658109232,-0.527200540262476,-0.00104871157263449,-0.00219011172421749,0.00483480511697414,0.000258802637445288,-0.000894006375140901,0.00252413095881689,-0.00169265938354619,0.000660230974750848,0.000129996786151467,-0.00189732925273021,-0.000140494656280896,0.000415479164541424,-2.02111386615752e-15,0.000662182584398477,0.00376344311236524,0.000461906291984952,-7.74659641945986e-05,-0.707106781186543,-0.000208915965005103,0.000375342435527125,-0.00110933660102021,0.00110784747624785,-0.000188201338341531,8.4727509406895e-15,-0.000582258679668632,-8.59293198805246e-05,-7.63671942678619e-05,-0.000220837958283282,0.000272414042241351,-1.71007698147757e-15,-3.61762373746153e-05,9.02890880111988e-05,-3.03548170350955e-06,0.00028899002841742,-1.64009106373407e-05,-4.76604100340015e-16,-2.46028501017703e-06,4.20586814414222e-05,7.26986676557666e-05,-3.54362802418468e-05,-3.5712746874531e-16,5.24741807408444e-16,-7.92775371454442e-17,-5.61916407687861e-15,-7.9942283190903e-16,-2.05880684124642e-16,-2.03601395387658e-16,-1.52642211564622e-05,1.51208777654836e-06,-2.13709432531222e-05,-6.24606853214924e-16,9.92754272258299e-05,-5.63591163370133e-06,1.62508395220652e-16,-4.16461016494293e-16,-1.41453693853993e-05,5.82599166574435e-06,7.84850078964708e-16,6.92268179041568e-17,-3.63164662790063e-16,-8.58813989830381e-17,-1.00014852079659e-18,-8.45869980663927e-17,-8.5059168831287e-16,1.90599011217764e-17,2.13566268549692e-16,2.75623650768085e-18,-1.92388172564344e-16,-3.26391542360036e-17,-3.28253538256168e-16,-9.24737745421852e-16,-1.34818300112284e-16,-1.63942730425624e-16,3.76593857983463e-07,3.14855568439593e-06,-1.62116062402665e-15,1.0082991470823e-15,-9.653450977359e-15,-3.83473572262655e-14,0.100000000000001
"t34",0.0347206492951619,0.0674267299568392,-0.353868688308832,-0.112890673293212,-0.00989827887366772,0.00193947191546264,-0.0498587850498882,-0.0061683950200208,-0.0305830097886942,-0.0260063135139164,0.347560552423246,0.00105794165616776,-0.00333493289475314,0.000280464125744499,0.00018857069885253,0.000660610829615842,0.0039584131248438,-0.00120267628812944,0.000420059352419288,0.470322970355822,1.97353153242589e-05,-0.000321274367261077,0.00125308197661567,0.00010077402306177,-0.000372342083715656,0.00107114165303577,-0.000734821704407799,0.000287605797093351,5.97736208661433e-05,-0.000885751160411523,-7.32150850979567e-05,0.000226409102635817,5.63126650059259e-16,0.000384884914850819,0.00229316663455673,0.000285369213254817,-4.80857287241903e-05,-4.44089209850063e-16,-0.000131649445602836,0.000237496827929446,-0.000717605001263125,0.000716700820076818,-0.000122652830902306,-9.8026524718333e-15,-0.00038120026859879,-5.64462222697015e-05,-5.08794442458203e-05,-0.000150248305719502,0.000185458162740138,-8.87103345010952e-17,-2.48755324201919e-05,6.21795809187112e-05,-2.09944931512495e-06,0.000200921104117508,-1.15650036153122e-05,5.00904065526794e-16,-1.74371043767069e-06,2.98274666993326e-05,5.15895611229973e-05,-2.533931248181e-05,8.1857532272262e-15,1.06189424569102e-14,3.52048366425274e-15,-0.707106781186549,4.38237743946332e-14,5.27100610304496e-14,6.11976340572916e-14,-1.12430810426618e-05,1.11618765437305e-06,-1.57867218939153e-05,-1.32019841288937e-14,7.35155217544125e-05,-4.17672601006894e-06,-1.18167889116079e-15,4.06848992023824e-17,-1.05223718641364e-05,4.34458269859305e-06,-2.48733354797489e-15,7.11293645815099e-16,-2.71459254114045e-15,-4.78479124767536e-16,-5.16858016097066e-17,2.84965373798838e-15,5.81882544480905e-15,2.24718898225976e-16,2.75308922925292e-16,-5.637010071967e-16,5.82497434668128e-15,1.59800735861472e-15,1.6027441616844e-15,1.51484388393592e-15,1.06354002729125e-15,-2.96902358133019e-16,2.83618830092907e-07,2.3731207779339e-06,-1.20570265592647e-15,-2.50665776990519e-15,-9.50472456074402e-15,-3.67786354790211e-14,0.0999999999999859
"t35",0.0347206492951626,0.0674267299568388,-0.353868688308832,-0.112890673293212,-0.00989827887366725,0.00193947191546236,-0.0498587850498877,-0.0061683950200207,-0.0305830097886946,-0.026006313513917,0.347560552423247,0.00105794165616772,-0.00333493289475298,0.000280464125743007,0.00018857069885284,0.000660610829616196,0.00395841312484244,-0.0012026762881294,0.000420059352419604,0.47032297035582,1.97353153258634e-05,-0.000321274367261934,0.00125308197661615,0.000100774023061775,-0.000372342083713997,0.00107114165303561,-0.000734821704407275,0.00028760579709361,5.97736208670402e-05,-0.00088575116041141,-7.32150850986021e-05,0.000226409102636292,-1.74369894559227e-15,0.00038488491485088,0.00229316663455471,0.000285369213255195,-4.80857287275982e-05,-4.66293670342566e-15,-0.000131649445603788,0.000237496827930181,-0.00071760500126112,0.000716700820078072,-0.000122652830905488,8.66109531866799e-15,-0.000381200268596469,-5.64462222679053e-05,-5.08794442430392e-05,-0.000150248305717525,0.000185458162739436,5.85888179371345e-16,-2.48755324128596e-05,6.21795809140668e-05,-2.09944930959842e-06,0.000200921104126218,-1.15650036123112e-05,-3.49393012148931e-16,-1.74371042670338e-06,2.98274666886312e-05,5.15895611156504e-05,-2.5339312493044e-05,-7.97286017113721e-15,-1.07782092870697e-14,-3.1467338877416e-15,0.707106781186547,-4.35422335166397e-14,-5.27420359038558e-14,-6.10327544402083e-14,-1.12430810254396e-05,1.11618766595403e-06,-1.57867219108397e-05,1.35047412754262e-14,7.35155217820005e-05,-4.17672600639106e-06,7.28613120942921e-16,-7.05222319647884e-16,-1.05223718642323e-05,4.34458270212169e-06,2.80849241570351e-15,-5.10676541079873e-16,2.42362073287292e-15,5.48501404153952e-16,5.48238776918993e-17,-2.79660097952748e-15,-6.74189599492435e-15,-7.28965003301106e-16,-4.12664545325359e-16,1.10218280408462e-15,-5.58488427497656e-15,-6.9073738653557e-16,-1.33054131573937e-15,-3.07324994602128e-15,-2.51958426302025e-15,-8.24256244061893e-16,2.83618833179594e-07,2.37312077833461e-06,-1.40382902263947e-15,4.49791301038162e-15,-9.0267071616259e-15,-3.90995995332935e-14,0.100000000000014
"t32",0.0342104352914414,0.0643888712081152,-0.326007762160617,-0.102914271303469,-0.00838744941192162,0.00161997770065966,-0.0394932536495326,-0.00315352622927058,-0.0100972337640694,0.00572202563853231,-0.452190390842433,0.00267945958384473,-0.00554523332404798,0.000360412796060066,0.000224792857444504,0.000748503856445841,0.00435591005741663,-0.00120401400764435,0.00041762181725775,0.0243334169141726,-0.000584141964153793,-0.00147035637526081,0.00362985835320874,0.000219969010356682,-0.000780732969260936,0.00222232198596995,-0.00150571310421877,0.000588251920156719,0.000119011510087284,-0.00175169069168189,-0.000140757461626172,0.000440889398610048,-7.83917782363857e-16,0.00086100710609769,0.401094815312236,-0.000175482159130329,3.03491820919983e-06,-5.52335954751015e-15,-8.50650401317909e-05,0.00017542968472237,-0.000723532025337905,0.000723052565639066,-0.000129512412088059,-0.707106781186549,-0.000411512835006646,-6.17905269929906e-05,-5.81763613926125e-05,-0.000178234919479185,0.000220178529202153,1.69551787437092e-15,-2.98431285967594e-05,7.46960667008757e-05,-2.53066790831174e-06,0.000243047262871942,-1.4085686848084e-05,-1.61375550872447e-17,-2.12726793045887e-06,3.63949387480837e-05,6.29595619587394e-05,-3.09759688061365e-05,1.25417067188102e-15,-1.97141365213736e-15,-9.37107421061242e-16,8.13196997965876e-15,-5.72798760630396e-16,1.4612242570141e-15,-4.15681412685331e-15,-1.37558070961715e-05,1.36534394643715e-06,-1.93091283813878e-05,1.29530825644894e-15,8.98917960293567e-05,-5.10661248995446e-06,-9.34931644501108e-16,-9.53849940792758e-17,-1.28579860052056e-05,5.3067601230782e-06,-1.48967219933116e-16,-3.44648897377349e-16,1.25732947842264e-15,4.78740522589871e-17,2.13987867997145e-16,2.90717079917907e-16,-1.00963407301379e-15,-4.69518431563435e-16,-7.92937735532119e-16,1.88461535589002e-16,-1.36409172198829e-15,1.79739103113469e-16,7.78431408581748e-17,-1.58394448375309e-17,-4.53114668480521e-16,-2.51676570340403e-16,3.45748985036606e-07,2.89245515746188e-06,-8.18657106182594e-16,1.72546630443101e-15,-9.77489953698985e-15,-3.74885663904938e-14,0.100000000000006
"t5",0.0342104352914413,0.0643888712081154,-0.326007762160616,-0.102914271303469,-0.0083874494119217,0.00161997770065961,-0.0394932536495329,-0.00315352622927038,-0.01009723376407,0.00572202563853227,-0.452190390842433,0.00267945958384482,-0.00554523332404803,0.000360412796059681,0.00022479285744401,0.000748503856445848,0.00435591005741762,-0.00120401400764476,0.000417621817257979,0.0243334169141756,-0.000584141964153581,-0.00147035637526009,0.00362985835320699,0.000219969010357773,-0.000780732969259905,0.00222232198597175,-0.00150571310421819,0.000588251920157719,0.00011901151008914,-0.00175169069168402,-0.000140757461626469,0.000440889398610494,-9.40893429132826e-16,0.000861007106095004,0.401094815312245,-0.000175482159130841,3.03491822080662e-06,9.54791801177635e-15,-8.50650401309935e-05,0.000175429684733045,-0.000723532025321246,0.000723052565648928,-0.000129512412236007,0.707106781186545,-0.000411512835271549,-6.17905270253448e-05,-5.8176361386771e-05,-0.000178234919477704,0.000220178529206217,-6.1672958479231e-16,-2.98431285984419e-05,7.46960666986642e-05,-2.53066789736752e-06,0.000243047262862405,-1.40856868479397e-05,2.95009054294254e-16,-2.12726793275137e-06,3.63949387484096e-05,6.29595619576483e-05,-3.09759688087131e-05,-1.76640050656142e-15,8.97556800457981e-16,4.07883615161413e-16,-1.0061809836386e-14,9.26448763389083e-16,-3.19140417943246e-15,1.42892057582714e-15,-1.37558070964692e-05,1.3653439466382e-06,-1.93091283821642e-05,-1.06433972405436e-15,8.98917960268133e-05,-5.10661249208343e-06,-8.05861971408158e-17,-9.33340523242373e-16,-1.28579860049148e-05,5.30676012296347e-06,3.96753480054525e-16,2.68401396656481e-16,-6.16024460199302e-16,6.73693230776113e-16,1.01685070309608e-16,-4.42972896261191e-16,-1.14226715444395e-15,-1.06608601813282e-16,-5.04414525227274e-17,3.87011432345519e-16,5.59587376025774e-16,2.08251091431108e-16,-8.47177160973893e-17,-1.57850783455948e-15,-9.09574684445536e-16,-7.63188925018227e-17,3.45748983858148e-07,2.89245515902018e-06,-1.04686417958704e-15,1.12944716283956e-15,-8.68957440229988e-15,-3.84182486756319e-14,0.1
"t17",0.0341223205947488,0.0639311517012692,-0.322373914701326,-0.101664175772572,-0.00824077228708779,0.00159035445004481,-0.0386741344007647,-0.0030626514048298,-0.00978378611540781,0.00552710262038207,-0.435940108512993,0.00256804336951049,-0.00529005532916343,0.000340839486881323,0.000211595436097818,0.000701883973527935,0.00407491336678313,-0.00111728646188997,0.000387311712636494,0.0215089365346446,-0.000497816751463271,-0.00122488605236616,0.00294028339459929,0.000166179654760707,-0.000574140495040849,0.00161899642839762,-0.00108289953693475,0.000422178634461748,8.20321398532249e-05,-0.00119001562991427,-7.82319199250768e-05,0.000196679151795965,1.90746509468569e-15,2.35308822556608e-05,-0.823529218354209,0.00165682580864792,-0.000223331958361045,-3.5527136788005e-15,-0.000411426208713996,0.000693667484073705,-0.00164747154960633,0.0016443259070875,-0.000266789707328271,5.80415654262569e-15,-0.00080545945233503,-0.000116944822671811,-9.8196186858273e-05,-0.000267653140679436,0.000329673375227146,-1.44469973481681e-15,-4.28741531303651e-05,0.000106695813765179,-3.55928993051253e-06,0.000335910051699247,-1.86792177506138e-05,-3.21637576980976e-17,-2.78435432357154e-06,4.75631527501473e-05,8.21517653145138e-05,-3.97056870226743e-05,3.6322708175203e-16,8.45356638965401e-16,9.27526589623228e-16,-2.61047596151107e-15,-4.41147352169011e-16,1.74835740123789e-15,3.08657570575989e-15,-1.66720875128942e-05,1.6490653075291e-06,-2.32957272150988e-05,3.5350566771463e-18,0.000108040508848375,-6.13044859938229e-06,4.83412038390535e-16,-3.13416592321632e-16,-1.53503604971945e-05,6.31281029958345e-06,2.91264264390879e-16,-2.30718721574173e-16,-1.45103894297036e-15,-3.19388316457489e-16,-3.21024711557975e-16,-2.39210783711322e-16,-1.10288326679628e-16,1.1760464001489e-16,5.38722233198907e-16,-1.75504445424933e-16,6.82341603836941e-16,7.72656035722277e-16,1.09065275411915e-17,-1.51589378136344e-15,-1.53945781538343e-16,-1.05537727477322e-15,4.05824058813076e-07,3.39152992605716e-06,-2.08075814152955e-15,8.70053321602357e-16,-9.50063542131978e-15,-3.816465447799e-14,0.0999999999999935
"t40",-0.0655866062066602,0.00705329694766335,-0.0620564460376032,0.294242817586462,-0.0877315929838688,0.00117936688299333,-0.00296388369163107,-0.0254335857884166,-0.00257644657071759,-0.00183324340202834,0.00135373189821505,0.00345966751925959,-0.0298429523839758,0.000102989438889453,0.00273570110288952,0.0165596804485774,0.237307416962568,0.0109326182393478,-0.00339567869445738,0.000379845736242189,-0.000197832114112108,-0.175319386444897,-0.000963754082464704,-0.00019627537205261,2.14473478215018e-05,-0.000180932289610744,-7.73558300928127e-05,0.000119201595095336,8.48022612099612e-05,-0.00826299758567801,3.05488356044958e-05,2.00929103646562e-06,4.01674640271531e-16,1.47981266748153e-05,3.32031011546954e-05,0.00677898644023526,5.3163939388624e-06,5.96744875736022e-16,-6.42711418483497e-06,0.000251146490312289,-0.000142898747985648,-5.60086094685282e-06,-0.000169127002591765,1.42225841089957e-15,-0.000178358811237523,-8.3590321082856e-05,-3.84143716765388e-06,-9.30058182565546e-05,0.000328277812259507,-3.28197805351436e-16,-2.50037821690315e-06,0.000132392966011265,-0.534481696490202,1.45895089365547e-05,-2.17357850611744e-05,1.23417925705777e-15,-1.86189325012404e-07,2.14230376888861e-05,0.000110592431705837,-0.112692658799938,-1.62748001946785e-15,2.21403523328895e-15,-2.3042806862882e-15,6.05729633778386e-14,-3.85666254971305e-15,1.70021443653493e-14,0.707106781186548,-1.9449930071921e-05,1.94978917662216e-06,-2.76585726132982e-05,1.81259218373646e-14,6.98432676477819e-06,-3.98286040987716e-07,-3.12044712508195e-15,-6.5295878956589e-15,-6.58382751402992e-06,7.87640802693218e-06,1.81942092605995e-15,-8.4379427709962e-16,-1.50136965024025e-15,-4.21284692066325e-16,-8.21147042298344e-16,-2.25889471293601e-16,-4.22287789814102e-15,-1.36410978093288e-15,-1.83149965477316e-15,-5.4911419001988e-15,6.20760848246396e-15,-3.31785375765284e-17,8.30098118880697e-16,-1.12918489279137e-15,-2.29906616497299e-15,-1.4340750715054e-15,5.28765755907024e-07,2.42475821395273e-07,-2.18064657146344e-15,3.67340626784771e-15,-9.25424442931437e-15,-3.86515850491539e-14,0.100000000000003
"t41",-0.0655866062066602,0.00705329694766335,-0.0620564460376031,0.294242817586462,-0.087731592983869,0.00117936688299336,-0.00296388369163002,-0.0254335857884163,-0.00257644657071776,-0.0018332434020284,0.00135373189821488,0.00345966751925943,-0.0298429523839756,0.000102989438889408,0.00273570110288936,0.0165596804485772,0.237307416962568,0.0109326182393483,-0.00339567869445736,0.0003798457362423,-0.000197832114111828,-0.175319386444897,-0.00096375408246598,-0.000196275372052551,2.1447347823064e-05,-0.000180932289610633,-7.7355830093077e-05,0.000119201595094926,8.48022612096987e-05,-0.00826299758567877,3.05488356048779e-05,2.00929103467541e-06,1.53683547999348e-16,1.47981266754069e-05,3.32031011498259e-05,0.00677898644023475,5.31639393828918e-06,9.64506252643105e-16,-6.42711418082262e-06,0.000251146490312536,-0.000142898747987203,-5.6008609456674e-06,-0.000169127002590269,6.83806510289916e-15,-0.000178358811236949,-8.35903210817441e-05,-3.84143716818902e-06,-9.30058182572844e-05,0.000328277812262145,-1.25809754275104e-16,-2.50037822233789e-06,0.000132392966011992,-0.5344816964902,1.45895089336816e-05,-2.17357850547661e-05,4.31002260729236e-16,-1.86189342371397e-07,2.14230376868053e-05,0.000110592431703586,-0.112692658799945,1.22042268343533e-14,-2.97586679980771e-15,3.75572992325013e-15,-6.17597361480458e-14,3.42030337220539e-15,-1.26679641802043e-14,-0.707106781186547,-1.94499300713361e-05,1.94978920291099e-06,-2.76585725923017e-05,-1.3491754523095e-14,6.9843267034329e-06,-3.98286039234272e-07,2.96587480584653e-15,4.4707953061447e-15,-6.58382750722482e-06,7.87640802694316e-06,-5.47383580699061e-16,2.5891740845542e-16,-1.7793486308596e-16,9.60267989732419e-16,7.63858840438803e-16,-9.00752536839827e-16,5.2094644281e-15,1.14699376300997e-15,1.7584903506413e-15,4.78956401388881e-15,-8.29832729007736e-15,5.73555519212827e-16,-7.10377009736943e-16,-1.27139355983333e-15,2.05159594364967e-15,6.21237395081262e-16,5.28765758674563e-07,2.42475829205e-07,-1.27764116101997e-15,-7.87763005296031e-16,-8.62262988226613e-15,-3.76161814974462e-14,0.100000000000004
"t74",-0.0655985873402452,0.00705678145843277,-0.062103667653563,0.294485750728799,-0.0878334902189503,0.00118079433544711,-0.00296791026862031,-0.0254799989543227,-0.00258146535793059,-0.00183711422704364,0.00135672457500723,0.00346832007094114,-0.0299241259553483,0.000103309670357778,0.00274474550781173,0.0166169938153371,0.238151132244746,0.0109748499652093,-0.00340886942570468,0.000381883723096572,-0.000199059201459669,-0.1764824917669,-0.000970589129705411,-0.0001978396976906,2.16239758432035e-05,-0.000182437707089847,-7.80080261104533e-05,0.000120208682290956,8.55447432766055e-05,-0.00833615488989063,3.08477641520431e-05,2.03001897236365e-06,4.20178051515799e-17,1.49652242822582e-05,3.36043301498074e-05,0.00686208754327242,5.38178376212105e-06,-4.5102810375397e-16,-6.50626145063941e-06,0.000254228643354469,-0.000144515182802603,-5.66417544141725e-06,-0.000170895498354858,-6.14480569125921e-15,-0.000180085480912552,-8.43377046973677e-05,-3.85296882649883e-06,-8.93424143314577e-05,0.000314192605862731,1.12251824673161e-15,-2.00301809347984e-06,9.54162415569656e-05,0.444713287675959,2.33968340071526e-05,-2.91212143121087e-05,1.25209538220624e-15,-2.64472454968278e-07,3.08096824541699e-05,0.000161329863215337,-0.315608936117486,3.65736886968409e-15,4.81601398492608e-16,2.15080304469933e-15,-5.86440982864392e-14,7.96624925841278e-14,-0.707106781186546,1.68172901429413e-14,-1.76322176391697e-05,1.78424034793868e-06,-2.53791141061355e-05,-4.95166974626921e-15,6.46288397358131e-06,-3.69417362031509e-07,-1.75546672058855e-15,-1.68717461528744e-15,-6.16729513742522e-06,7.41812155552164e-06,4.94127567561262e-16,2.18432279027263e-16,4.48291062776698e-15,2.65717120611493e-16,-3.62285483908994e-16,4.07473852089586e-16,-1.26347274735232e-15,-1.87036929559736e-16,-1.13650812152146e-15,-2.12343434938445e-15,3.20671304558083e-15,3.01898196853845e-15,1.61893328928514e-15,2.01250493495775e-16,-9.58193331479933e-16,3.92039325059471e-16,5.0582169912446e-07,2.3217812777884e-07,2.37442462161285e-16,3.41151650849726e-16,-7.47935727438355e-15,-3.83760274445079e-14,0.0999999999999938
