,0,1,2,3,4,5,6,7,8,9,10,11,12
t1,6.734865,-1.1085501,-1.6990147,7.9192576,5.35882,10.102571,6.895552,1.4427537,-1.8905617,7.5401225,6.2889137,6.324321,3.8879948
t2,-0.43829495,-4.342429,8.908088,1.1401778,7.609901,5.635374,1.7992334,2.9974935,8.390658,4.51565,7.4869623,8.983348,7.9950104
t3,-0.42549908,-4.354419,8.885305,1.1286899,7.5753202,5.6419835,1.7739232,3.011679,8.442588,4.5182667,7.5118732,8.988371,8.029471
t4,13.683199,1.5691676,10.295454,1.1346495,5.5251284,7.9624114,3.2366726,1.9747363,7.9528165,2.757885,6.498932,2.3147352,3.4189262
t5,6.6568184,-1.2135593,-1.7889402,7.9976106,5.3872747,10.084364,6.8905287,1.3995994,-2.0217273,7.632278,6.353564,6.3255715,3.9797218
t6,6.6585608,-1.1940943,-1.7976794,7.881905,5.457682,10.186283,6.9825683,1.3256799,-1.9137033,7.629023,6.291254,6.2351,3.8628721
t7,6.362084,-1.7576524,-2.456275,8.1430645,5.978405,10.096553,7.2141304,1.9070985,-1.8491352,8.285164,6.097479,6.51094,4.3257375
t8,-0.48041096,-4.4127483,8.795722,1.0363878,7.5175834,5.590012,1.706608,3.1003413,8.482919,4.548209,7.5609374,8.936308,8.05562
t9,2.4926133,3.7740293,9.871923,2.6389112,7.5773206,7.8054523,3.4257154,4.532265,5.183099,3.496019,9.611127,11.118473,12.561658
t10,6.3974514,-1.8157883,-2.6998084,8.0636835,5.933956,10.226078,7.1348104,1.773732,-1.8324262,8.479829,6.118076,6.342509,4.388255
t11,6.422249,-1.82726,-2.636328,8.1374035,6.0412903,10.223359,7.1130633,1.8461002,-1.8852736,8.587894,6.1701427,6.4535947,4.3699355
t12,-0.026689168,-4.3216867,9.009031,1.4740947,7.5772552,6.015055,1.9095005,2.9602444,8.707229,4.43317,7.3276052,9.518519,8.168443
t13,11.103642,3.9882405,8.124777,3.3167083,4.264784,6.6287875,5.303592,2.070114,7.4338627,6.678145,6.084662,5.4525733,4.8212786
t14,6.613878,-1.259112,-1.857528,7.9166455,5.445006,10.173438,6.9742193,1.3054013,-1.9506986,7.699016,6.3459353,6.2178025,3.9096348
t15,14.686516,0.95776707,10.466895,0.023207167,5.888941,9.248972,2.3955855,2.7023957,7.491961,1.4316518,6.9028435,1.5442888,3.122763
t16,6.4427648,-1.6418103,-2.3526762,8.055514,5.829498,10.17535,7.0699677,1.7037189,-1.8996786,8.199586,6.2376165,6.37711,4.2833233
t17,6.1885304,-1.7892269,-2.5070632,8.073573,5.782127,10.580279,6.7550673,1.6625031,-1.5564394,8.490095,6.415886,5.919716,4.642912
