"accepted_species","Medicinal"
"Afrocanthium_racemulosum",0
"Ceriscoides_perakensis",0
"Pygmaeothamnus_zeyheri",1
"Matelea_inconspicua",0
"Pruskortizia_macrocarpa",0
"Utania_stenophylla",0
"Raphionacme_hirsuta",1
"Rubia_laurae",0
"Bathysa_bathysoides",0
"Palicourea_longicuspis",NA
"Gentianella_cabrerae",0
"Ixora_schlechteri",0
"Cynanchum_oresbium",0
"Ophiorrhiza_rosacea",0
"Saprosma_ternata",1
"Baroniella_acuminata",1
"Mycetia_flava",0
"Philibertia_boliviana",0
"Vangueriella_sapinii",NA
"Guettarda_hermosa",0
"Guettarda_sericea",0
"Forsteronia_amblybasis",0
"Rytigynia_mayumbensis",0
"Catesbaea_parvifolia",0
"Standleya_kuhlmannii",0
"Catesbaea_macracantha",0
"Rubia_caramanica",0
"Tarenna_rudis",0
"Oxypetalum_lineare",0
"Asclepias_lanuginosa",0
"Deppea_pubescens",0
"Kutchubaea_longiloba",NA
"Houstonia_purpurea",NA
"Notopleura_recondita",0
"Notopleura_aequatoriana",0
"Phialiphora_capitulata",0
"Antirhea_madagascariensis",0
"Rondeletia_ochracea",0
"Gardenia_reinwardtiana",0
"Swertia_yunnanensis",1
"Swertia_schugnanica",NA
"Spigelia_aenea",0
"Ceropegia_scabriflora",0
"Psychotria_janssensii",0
"Psychotria_mindanaensis",0
"Psychotria_madulidii",NA
"Stevensia_buxifolia",0
"Gaertnera_ramosa",0
"Huernia_aspera",NA
"Ixora_gibbsiae",0
"Ixora_tenelliflora",0
"Hoya_yuennanensis",1
"Hoya_yvesrocheri",0
"Pseudopyxis_monilirhizoma",0
"Hoya_lobbii",0
"Hoya_persicina",0
"Hypobathrum_collinum",0
"Hoya_bilobata",0
"Hedyotis_dendroides",0
"Mussaenda_chlorantha",0
"Gongronema_gaudichaudii",0
"Tabernaemontana_fragrans",0
"Nenax_coronata",NA
"Apteranthes_tuberculata",1
"Houstonia_subviscosa",0
"Bouvardia_longiflora",0
"Faramea_cardiophylla",0
"Neuburgia_rumphiana",0
"Palicourea_drewiana",0
"Palicourea_valenzuelana",0
"Palicourea_micrantha",0
"Palicourea_madidiensis",0
"Canthium_korthalsianum",0
"Spermacoce_debilis",0
"Leichhardtia_australis",0
"Hoffmannia_manussatani",0
"Malanea_glabra",0
"Malanea_forsteronioides",0
"Cinchona_×_boliviana",0
"Streblosa_assimilis",0
"Celiantha_bella",0
"Gymnema_macrothyrsa",0
"Prismatomeris_fragrans",0
"Wendlandia_brachyantha",0
"Faramea_herbacea",0
"Wendlandia_nervosa",0
"Macroscepis_aurea",0
"Oldenlandia_dinteri",0
"Posoqueria_chocoana",0
"Chorisepalum_psychotrioides",0
"Melanoxerus_antsirananensis",0
"Arachnothryx_flores-olverae",0
"Gentiana_perpusilla",0
"Gentiana_hohoxiliensis",0
"Chassalia_leptothyrsa",0
"Praravinia_urophylloides",NA
"Praravinia_robusta",0
"Declieuxia_gracilis",0
"Calycophyllum_intonsum",0
"Faramea_micrantha",NA
