"accepted_species","trait_ARD"
"t6","1"
"t50","1"
"t54","1"
"t55","1"
"t83","1"
"t84","1"
"t97","1"
"t98","1"
"t2","1"
"t12","1"
"t3","1"
"t19","0"
"t20","1"
"t9","0"
"t25","1"
"t26","1"
"t4","1"
"t36","1"
"t48","1"
"t49","0"
"t1","1"
"t66","1"
"t67","1"
"t7","1"
"t31","1"
"t32","1"
"t33","1"
"t74","1"
"t75","1"
"t41","1"
"t30","1"
"t16","1"
"t68","1"
"t91","1"
"t92","1"
"t69","1"
"t70","1"
"t64","1"
"t65","1"
"t5","1"
"t17","1"
"t95","1"
"t96","1"
"t37","0"
"t38","0"
"t87","1"
"t88","1"
"t44","1"
"t45","0"
"t71","1"
"t34","0"
"t42","1"
"t43","0"
"t57","1"
"t85","1"
"t86","1"
"t27","1"
"t28","0"
"t80","1"
"t81","1"
"t23","1"
"t24","0"
"t60","1"
"t61","1"
"t18","1"
"t47","1"
"t52","1"
"t53","1"
"t8","1"
"t62","1"
"t63","1"
"t35","1"
"t15","1"
"t39","0"
"t40","0"
"t82","0"
"t93","0"
"t94","0"
"t21","0"
"t22","1"
"t78","0"
"t79","0"
"t51","0"
"t72","0"
"t73","0"
"t58","0"
"t59","0"
"t99","1"
"t100","1"
"t14","1"
"t13","0"
"t76","0"
"t77","0"
"t89","0"
"t90","0"
"t56","0"
"t46","0"
"t29","1"
"t10","0"
"t11","0"
