,0,1,2,3,4,5,6,7,8,9
t13,0.7837792,3.8592508,6.624684,6.430069,-0.9364253,4.4743376,3.2993767,8.109928,10.083098,5.24384
t92,0.7833671,3.8058875,6.609532,6.566611,-0.9433046,4.578075,3.4024,8.103927,10.096268,5.236649
t93,0.684622,3.817685,6.613762,6.54868,-0.9245287,4.549493,3.3797753,8.004376,10.186469,5.141816
t102,0.62288314,3.9848104,6.6360154,6.5877333,-0.7697754,4.5170355,3.2773988,7.9449735,10.262823,5.0729647
t103,0.70110524,3.9384103,6.649644,6.4139385,-0.8447838,4.498594,3.2257707,8.074334,10.14732,5.2006845
t61,0.5883208,3.983194,6.672801,6.610422,-0.75498027,4.5218167,3.2402349,8.00636,10.209808,5.1287074
t47,0.76634246,4.067178,6.6231647,6.4268913,-0.70236194,4.486398,3.2259881,7.9243894,10.287461,5.069488
t51,0.67101824,4.06829,6.6327667,6.403494,-0.7350678,4.449212,3.1105878,7.9654837,10.21244,5.124454
t52,0.63155097,3.9599633,6.6446805,6.3781953,-0.8455533,4.3522325,3.0968506,7.99195,10.211326,5.116136
t75,8.644062,-1.5055312,13.575945,2.4988484,4.346364,2.5074532,5.852143,4.1397223,5.1353908,2.7724695
t86,8.677007,-1.4002439,13.782732,2.3307207,4.502987,2.3554964,5.6948566,4.126648,5.1690016,2.5743318
t87,8.654143,-1.533417,13.718806,2.3166118,4.3441854,2.4903402,5.6957517,3.952362,4.974678,2.732049
t48,8.700638,-1.4730684,13.750219,2.2899966,4.403486,2.4557698,5.6629696,3.94378,5.056529,2.6400926
t49,8.655553,-1.4966906,13.670279,2.3619866,4.343483,2.522619,5.744664,4.0028367,5.021648,2.7406287
t81,8.803044,-1.5041203,13.636102,2.4363737,4.538197,2.4873245,5.8062325,3.9322653,5.0823107,2.5090015
t90,8.814573,-1.3976822,13.612436,2.448439,4.4509716,2.6098273,5.8087397,4.0026994,5.117652,2.5845065
t91,8.874157,-1.3532519,13.672268,2.4408262,4.4200726,2.5635762,5.743044,4.0057936,5.165494,2.596023
t22,9.284676,-1.997981,12.95005,2.6150467,3.8331742,3.037964,6.00111,4.417804,5.2283435,3.3293152
t53,9.231486,-2.0060587,12.984933,2.7371888,4.010002,3.0162246,5.8490753,4.2576,5.089586,3.2632902
t59,9.3239155,-1.9418786,13.023975,2.6742234,3.8504007,2.9704914,5.9712124,4.424686,5.192902,3.343556
t60,9.294614,-2.07513,12.911665,2.7035632,3.9359038,3.0941057,5.8881283,4.320033,5.1225715,3.3155196
t56,9.381739,-1.9495956,13.068921,2.7619243,3.9077961,2.9611993,5.8811417,4.3897223,5.1050096,3.3631494
t26,9.394145,-1.882587,13.105836,2.7781646,3.8704846,2.9002342,5.914615,4.4473095,5.125612,3.3858027
t2,3.136562,2.455071,1.8477614,-0.72213304,1.8850548,2.812981,8.227447,4.662369,6.1468744,10.137663
t7,2.010531,4.893717,3.5980349,-0.8312238,1.8391308,3.2716486,7.9355273,3.7748342,7.607813,8.089867
t69,1.9984678,4.8819423,3.485481,-0.84987617,1.9253132,3.11645,7.832308,3.9036355,7.4673214,8.006616
t70,1.8388736,4.96117,3.5416486,-0.78550816,2.0546925,3.0670836,7.911765,3.8876348,7.473274,7.7980075
t84,1.8375226,5.015531,3.382824,-0.73304284,1.970613,3.037982,7.8148694,4.0346403,7.419158,8.009221
t85,1.843201,4.9769125,3.4097438,-0.75721616,1.9734398,3.056783,7.824212,3.9976115,7.4367347,7.9524417
t25,1.9247719,4.975469,3.4428566,-0.74895155,1.7975937,3.1905954,7.895913,3.909919,7.5558214,8.109778
t4,1.8573563,5.085445,3.5725906,-0.6467933,1.8126711,3.1992035,7.964822,3.8827462,7.572268,8.000923
t94,1.7523099,5.1570377,3.5356936,-0.5697809,1.6904036,3.31793,8.043413,3.9449112,7.69729,8.168209
t95,1.7713169,5.2096553,3.5804183,-0.5204562,1.7342634,3.2681808,7.992459,3.905941,7.6603146,8.10831
t1,3.1609294,2.2790313,1.6325232,-0.65733075,1.8593125,2.73233,8.33292,4.581365,5.9849133,10.272426
