accepted_species,estimate
t38,0.27711847
t28,-0.06829977
t51,-0.60092944
t55,0.075432114
t67,0.1578604
t50,-0.2680157
t25,0.10837861
t76,-0.38364574
t419,-0.35367337
t326,-0.26943535
t240,-0.43317324
t188,-0.13184446
t256,-0.2918998
t292,0.042457025
t172,-0.0010319685
t219,-0.27016008
t121,-0.014196188
t115,0.14846258
t86,-0.58620346
t79,0.077916406
t473,0.25948042
t120,0.38620004
t331,0.12917799
t98,-0.017491566
t226,0.043501582
t425,0.58675015
t318,-0.39601812
t276,-0.24280745
t244,-0.44423157
t191,0.34937075
t165,0.626595
t253,0.6632235
t370,0.11180148
t465,-0.8233734
t432,-0.2084459
t243,0.5725801
t181,0.014635697
t247,-0.18740341
t467,0.21988244
t360,0.10188732
t453,0.32853287
t300,0.24803706
t258,0.4391528
t71,0.41400814
t44,0.21030737
t24,0.140585
t22,0.54030454
t3,0.10445388
