"accepted_species","trait_ARD"
"t2","1"
"t85","1"
"t86","1"
"t56","1"
"t53","1"
"t26","1"
"t63","0"
"t89","0"
"t90","0"
"t59","0"
"t97","0"
"t98","0"
"t70","1"
"t80","1"
"t81","1"
"t34","1"
"t35","0"
"t13","1"
"t21","0"
"t22","0"
"t25","0"
"t12","0"
"t6","1"
"t39","1"
"t71","0"
"t72","0"
"t69","0"
"t43","1"
"t44","1"
"t93","0"
"t94","0"
"t49","1"
"t78","1"
"t79","1"
"t36","0"
"t91","0"
"t92","0"
"t66","0"
"t4","1"
"t3","0"
"t37","1"
"t38","1"
"t31","0"
"t40","0"
"t27","1"
"t28","1"
"t7","1"
"t10","1"
"t11","1"
"t54","0"
"t55","0"
"t82","0"
"t83","0"
"t47","1"
"t84","1"
"t41","1"
"t60","1"
"t61","1"
"t33","1"
"t24","1"
"t95","0"
"t96","0"
"t1","0"
"t14","1"
"t19","1"
"t15","1"
"t29","1"
"t30","1"
"t9","1"
"t62","1"
"t99","1"
"t100","1"
"t32","1"
"t16","1"
"t17","1"
"t18","1"
"t87","0"
"t88","0"
"t75","0"
"t8","1"
"t45","1"
"t46","1"
"t20","1"
"t67","0"
"t68","0"
"t50","1"
"t42","0"
"t76","1"
"t77","1"
"t5","1"
"t51","1"
"t52","1"
"t73","1"
"t74","1"
"t48","1"
"t57","1"
"t58","1"
"t23","0"
"t64","1"
"t65","1"
