"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113"
"t1",0.0973614889835437,-0.00324687523716189,0.0115124830623745,-6.00615726571807e-05,0.000921785091172009,-0.0127823526518839,0.117999373397271,-0.000880560018835119,0.00332810504270476,-0.00307359755704053,0.00858246471787295,-0.095240019422681,0.000175761368033636,-0.00356177813270591,0.0384799625278589,-0.000341993185643009,-0.0207828841281162,0.0283349210245639,0.00180999436148105,0.010835663786023,-0.0697372809536999,0.0530943011108676,0.510363673868579,0.159400417834529,-0.00844408838118421,0.0113447374105551,-0.056067645627676,0.0582461054369883,-0.00134342250488882,0.00362470450961539,-0.0242143654710366,0.0157639671799817,-0.109405921415545,8.49397880121384e-05,-1.14142406088552e-14,1.3752282481147e-16,7.19305540238933e-18,4.23812169363482e-17,-0.340625889088718,0.042373939679043,-0.116131432614713,0.489700351009367,-0.310023318638327,0.318119555622206,-0.00858460461137213,0.183638504675016,-0.0119742391981965,-0.00183882984662628,0.0912039350743532,-0.0219864181476306,0.104156963755376,-0.000285000182484661,-0.0134191414311074,-0.00457790460907453,0.0474005888447823,-0.00213840560486277,-9.19087818641465e-05,-0.0016961919709826,-0.000439682761797425,-0.00298963762512321,0.0173719173347697,0.000930102660195776,-0.0228052021773778,-0.00486941805165613,-0.0928636507077198,0.0189051536871876,0.0126788368527685,-0.0885456980633884,-0.000208490362476199,-3.73810981979426e-05,-0.00061080232694492,-7.70644353031417e-05,0.0010330295656784,0.000119098548123491,-3.8469071078831e-05,-0.00482428716632687,0.00669354997043275,1.00370016117846e-16,-1.45120460787185e-16,-2.02745806254789e-17,8.65161454862428e-16,-7.41594285980085e-17,-8.67361737988404e-17,-1.43114686768087e-17,-7.51894206618697e-17,1.50900613619248e-16,2.41099458106464e-17,-3.22008045228195e-17,1.05167610731094e-16,-4.91414634679055e-17,-5.31259064517897e-17,-1.26634813746307e-16,9.32413868337534e-17,9.43255890062389e-17,8.57603918436034e-17,5.71374544899861e-17,-1.46150452851046e-16,4.09828421199521e-17,-1.16192591572556e-16,4.3144470201345e-17,-1.41163122857613e-16,-2.92734586571086e-17,3.51281503885303e-17,2.52348055646001e-17,3.15028493742819e-17,2.6779793660392e-17,-5.85469173142172e-18,1.47397285349404e-16,-2.65629532258949e-17,7.97972798949331e-17,1.15310174708317e-15,-3.53449908230274e-17,-1.12757025938492e-17
"t2",0.0721396905810739,-0.0235751337409976,0.0208335484078497,-9.13289999737203e-05,0.00114151246639871,-0.00984936363714195,0.0848303702585376,8.5880799287195e-05,0.0141233500164437,-0.00569011751303638,0.0100456225873252,-0.0714671395871873,0.000857021624131924,-0.00547228315515448,0.0461160565377102,-0.000395047691183312,-0.0227923999821318,0.0303834449055493,0.00192159236004068,0.0111079802841241,-0.0532418182812361,0.0447947847155722,0.412834438043323,0.106070265362911,-0.00548041039557483,0.00712842192908196,-0.0313810526292608,0.0474738507369822,-0.000532449881276942,0.000530591754131193,-0.00287043839498043,0.0162287876082003,0.0407925720197055,8.98619172378488e-05,-8.93719730914218e-15,-5.91047663901967e-16,4.52106509447829e-16,-3.31497484965549e-16,-0.262091497413762,-0.0136170612691353,0.0540900752828353,-0.263095250176933,0.22896472719573,-0.0308278832458047,0.00647744387605746,-0.203183078280142,-0.000721547970029235,0.00249368872631766,-0.130970819421074,0.0363676844050962,0.00903513864270078,0.00196408718396255,0.0452858475261309,0.011798482452514,-0.00446314846766104,0.00775915052471267,0.000337755887817379,0.00651660457183069,0.00168939141659809,0.0118404479514179,-0.069489863944739,-0.00371595488085909,0.014994749704421,0.0241407977229028,0.452009742340992,-0.00366419863265279,-0.0807230807348541,0.550428294640986,0.00132386443860702,-0.000300731373499329,0.00399160401055299,0.000507849554053618,-0.00686828191266548,-0.000903696183074842,0.000256068801644502,0.00343815509363631,0.0224350457852512,6.86408573819502e-16,4.29400486522365e-16,6.54358927379459e-16,-4.29090298677743e-16,-2.78787949214893e-16,3.41724677028565e-16,9.55676382233394e-17,3.64030451750087e-16,-5.40977030633827e-18,2.07353869380597e-16,-4.54670943414626e-16,-1.91591834559989e-16,-6.03785718710771e-16,-5.11525449696991e-16,-1.01556502747666e-16,9.61424009318453e-17,3.2698008357247e-16,-3.93873895610008e-16,1.16639188425137e-15,-6.81449575329078e-17,-8.20037326745345e-17,-3.78639332903459e-16,-4.51749549990893e-16,3.27487831665072e-16,5.01145421576108e-16,-1.86298546176979e-16,-4.01193290154467e-16,1.50720326250461e-17,-6.97010252264624e-16,2.17713231725751e-16,-2.7475923045544e-16,2.63353275337564e-16,-8.48827869945486e-17,8.84110636117277e-16,-3.88325392253168e-16,-3.13926294036195e-16
"t3",0.0470835507401303,-0.043621676153589,0.0299928206338818,-0.000121985734433463,0.0013559076925889,-0.00701854191325509,0.0528423731931491,0.00101223474704583,0.024387914703184,-0.00815329648607947,0.011385432366108,-0.0498855303640177,0.00147128996479477,-0.00717538137599078,0.052702820853397,-0.000440418583420244,-0.0244889338321487,0.0321035065881302,0.00201508080784977,0.0113345115686041,-0.0396568215908462,0.0383493188072599,0.337975930415258,0.0671122200236257,-0.00332734763788147,0.00408606767259072,-0.0138989865649889,0.0399282049658623,6.43645948247948e-06,-0.00140554125648956,0.0104493583952451,0.0165174419960847,0.128033998686561,9.23583747831262e-05,-7.60875804771717e-15,-8.22243788367226e-16,4.09558959213341e-16,-6.76677597833631e-16,-0.22340806912366,-0.0288610032850533,0.0926880544840795,-0.417053253606173,0.309066698313437,-0.060960746667947,0.00736533401446998,-0.189396859376623,-0.00209099445566892,0.00194308505035466,-0.0949012209094651,0.0198659359790972,0.0444650939103745,0.00109779486691373,0.0220034180980031,0.00337771608378027,0.0331691027580446,-0.0011040898352137,-5.71629280786902e-05,-0.00169472329529452,-0.000439710341491833,-0.00391981266684527,0.0262424640787743,0.00145143926434388,-0.0287419775115924,-0.0216422706102148,-0.413392427382704,0.033024505971709,0.0749355995513313,-0.522794233084548,-0.0015725479404903,0.000216566690618327,-0.00507565541764774,-0.000657940086424744,0.00907200527239347,0.00155782873382957,-0.000509528205439006,-0.0181204713736133,-0.0186522287079922,-3.00179839300346e-16,-2.32497724436658e-16,-6.68255937204405e-16,-2.17363840829467e-16,-3.35562632912232e-16,5.69953692265311e-17,5.02551053632973e-16,4.1197425926172e-16,2.39550051151266e-16,-3.66616964771741e-16,6.12365965692697e-16,1.20751492261307e-16,2.58068313559293e-16,-1.66368355435569e-16,-9.13565274392014e-16,-3.32328397908397e-16,-1.27459216300959e-15,5.68981366556136e-16,-7.94039972097793e-16,-8.31334729568413e-18,-1.84561778553976e-17,-1.16745357302212e-16,4.85419460433784e-16,-1.00506298357182e-15,-2.79840293423871e-16,-4.96378835303487e-16,2.1465402071091e-16,-1.43753077427754e-16,9.16704604532321e-16,1.51185033200802e-16,3.44712699187246e-17,3.48280937958397e-17,2.78922220357801e-16,-5.91781085660574e-16,6.91254398384855e-16,4.17505049437054e-16
"t18",0.0258587609955592,-0.103606963766962,0.0834058823958163,-0.000424477502942563,0.0591689063819661,0.000275390227934661,0.00060199647571979,0.00139493960599212,0.161459910325852,0.0109585565735277,0.00015457438601672,-0.00232531247668089,0.000292398181521352,-0.0018167991620138,0.0443505695230627,-8.97316229393343e-06,-0.00585081804377274,0.00846378690166428,0.000546361943221014,0.00324567861204065,-0.00705890655275433,0.0121313841708686,0.101289413558949,0.00700107631502814,-0.000189876208743274,-7.08837455593169e-05,0.034445189576175,0.0138160697001789,0.00053781675971382,-0.0040163556182954,0.0288449525360826,0.0158821943256776,0.465411697835693,-0.000171043899296521,5.58256530088032e-15,1.39093369818177e-16,-2.55432641984865e-16,-7.096597504682e-16,0.166011854180486,0.00393541403695397,-0.00420514235794164,0.00580923552070173,0.0121788088420789,-0.00965083493505234,0.000514287448665747,0.14023927654623,-0.000542157963351917,-0.000502442364588254,0.202940985599043,0.014983095636659,-0.00659790569742287,0.000407451800016796,0.00914659293529556,-0.506267750101627,-0.0032859782387088,0.00116778818220003,4.74078362318054e-05,0.000710127770289085,0.00018398564388538,0.00113134784221096,-0.0132955701114771,0.00323403183111864,1.74735224907144e-05,-0.0139513419221919,-0.318115868079589,-0.306412135680712,-0.0585268713651624,0.279724152830272,-2.56157855020464e-05,-2.60875538289261e-05,-0.0103774646962984,-3.6212378145632e-05,0.000557260854463781,6.63510975067591e-05,0.00108619422402233,0.26985439757413,0.12660042019152,-4.96290551406034e-16,3.25338231170051e-17,8.07647017093411e-16,3.83382481950763e-16,-5.44913354838062e-16,-1.62427820043719e-15,-3.8678000887983e-16,-1.27604210307884e-16,3.56363728804317e-16,-4.75164871381209e-16,-4.34300521897808e-16,5.60168483636204e-16,-5.98922188351647e-16,-1.23676691962901e-15,5.32363101027624e-16,-1.53846903791018e-16,4.06543141205868e-16,-8.29298060360981e-16,2.80414684143367e-17,-7.4194459843235e-16,-1.95473879067715e-15,8.40160424512597e-16,5.88828766733097e-16,2.46101286801008e-16,6.27963066324446e-16,-1.49003413220307e-16,1.16222796404389e-15,6.94423852700436e-18,-5.77100593218284e-16,-1.19584664986054e-16,4.70384002495355e-16,9.63530115934304e-16,-1.2015143676539e-17,1.28887919206263e-15,-5.65141622245256e-16,-3.13873295940961e-16
"t31",0.0267733170022895,-0.112072906932022,0.0923552850304604,-0.000477326245518526,0.0689956249446824,0.000354239270815199,0.000780841815514494,0.00194109680612051,0.252249382573667,0.0209772695266202,-0.00458441647752216,0.00647631856768649,-0.000397705875042103,0.000951063123254142,0.00658638584446154,-1.99951375780705e-06,-0.00179651445965505,0.00284489003303586,0.000189862105496507,0.00123104177531226,-0.00295546780255998,0.00694325809949915,0.0602318496036067,0.00472677600507635,-0.000129727895014738,-4.91208367270263e-05,0.0247692673474235,0.0101388652114382,0.000431502839002975,-0.0035286094072673,0.0254416952740856,0.0141079486747854,0.454202610090801,-0.000201201367097418,6.81856051192062e-15,-3.7726869093545e-16,-1.35261073507795e-16,-2.84498304925215e-16,0.20344908523095,0.0153801864032333,-0.0365241996403752,0.142517950231695,-0.0726600460719087,0.0214186323399699,-0.000857455644185118,-0.106108198933341,0.000205108345341209,0.000181123209200054,-0.0516325171228591,0.00029939508976452,-0.00120034253765809,8.29964143388863e-05,0.00204112576974295,-0.21525512779137,-0.00294979241255344,0.00197655747019641,8.94843771942554e-05,0.00212771963987197,0.000552006985667848,0.00594114636901529,-0.128542384792247,0.0397242850406975,-0.00112078149296414,0.0139847794671176,0.309706036280075,0.268286301836134,0.0456992547096227,-0.210592409694661,9.77933512104465e-06,6.81313447910999e-06,0.00260890557465866,7.67996323095601e-06,-9.40904244195616e-05,0.000246503643345111,-0.00220323343638493,-0.518069579686747,-0.24189742011446,2.24262374038896e-16,1.88869291821423e-16,-1.83877423225552e-15,-4.01078137639034e-16,1.18810576812391e-15,2.07433097045169e-15,-5.6630928685226e-16,8.94541765072581e-17,-7.19199670597107e-16,-1.2509800243342e-16,5.81315828803171e-17,-4.05441373770268e-16,4.71237632247655e-16,2.99091378322755e-16,-2.19289996348887e-16,-2.81581162087849e-16,-5.98671717705761e-16,8.78355779442919e-16,-3.13119044445737e-17,5.2442805138927e-16,1.30510127668888e-15,-6.68130999430374e-16,-3.55065998788892e-16,-1.45532948777432e-16,-8.31750238058665e-16,6.32849844170511e-16,-1.22873518528764e-15,-3.2979905199715e-16,6.83195821448391e-16,-1.13612029647523e-16,2.00691359360238e-16,-5.51539799952343e-16,-2.43562476869319e-16,-1.12536432208728e-15,3.30388956095214e-16,1.44839877902391e-15
"t35",0.0275120239632427,-0.118985704692649,0.0997016037784167,-0.000520852195865195,0.0771480188824642,0.000420748797102639,0.000931884724148235,0.00240673950958301,0.330638601277875,0.029766610954571,-0.0089369288679308,0.0146809934733072,-0.00104870141454369,0.00361567681288441,-0.0320828797038606,5.26371415309076e-06,0.00253759617085697,-0.00323015911340797,-0.000197447580784774,-0.000990573011898931,0.0016694348599376,0.000204059598424327,0.00517335680243591,0.00117864226343381,-3.40968440618891e-05,-1.36810676330506e-05,0.00786469053053357,0.00342477068146936,0.000180417072626773,-0.00172027194955153,0.0124737746376221,0.00698681785187892,0.252610360731901,-0.000132204904557129,4.41674661784923e-15,1.28547670353494e-16,-2.80459693182395e-16,-3.60238145416851e-17,0.137649481140754,0.0156321357953026,-0.0406009736834456,0.165855775395099,-0.0956372630732251,0.0329190430308569,-0.00142228910000638,-0.242565807334857,0.00072230473310261,0.000660547298597138,-0.246191073462583,-0.0147683654159468,0.00584465384967908,-0.000356423532916046,-0.0079149787169897,0.401697178921418,0.00247655084584027,-0.000961233702050136,-4.0171469585051e-05,-0.000709747275033533,-0.000183992794499027,-0.00150398939191848,0.0264226464399936,-0.00769151512355546,0.000158553895306817,0.005865754214455,0.135927311611013,0.138572635679002,0.0280661728116352,-0.136604954802464,1.69105064377882e-05,1.95176710653925e-05,0.00784653212231353,2.85854385875135e-05,-0.000461531096441343,-0.000413099298027712,0.00243747227679602,0.563839605598735,0.262884705315702,1.09938202691441e-15,1.05904138685257e-17,8.69198906325591e-16,1.17809557586377e-16,-1.50145953087501e-15,-1.21997409803728e-15,8.15534431702576e-16,-1.18872563454281e-16,3.83949625696074e-16,1.44005406021633e-16,8.22670048524553e-17,-3.31481941484009e-16,-3.09996710090098e-16,5.95365545646336e-16,-3.92216173285152e-16,6.77548012491526e-16,5.79768782437879e-16,2.28990059414452e-18,2.90513311577338e-16,2.55134648849967e-16,1.08005359146168e-16,1.56638411113234e-16,-1.74209321227155e-16,-5.4065503574997e-16,1.77088603302095e-16,7.03755368802497e-17,7.75583584347176e-16,6.02933900311752e-16,-4.42613215058947e-16,4.21760840766954e-16,-4.19408150762962e-16,-1.6809142398054e-17,-1.81631502060833e-16,2.88674611002203e-16,-3.09682522136783e-16,-1.22734211548644e-15
"t67",0.0280700299986833,-0.124249557088194,0.105317322762199,-0.000554205236488654,0.0834282531306504,0.000472602024128826,0.00104974721085945,0.00277255338451473,0.392774053787223,0.0368114820709257,-0.0125360344419451,0.0215324444624156,-0.0015965726108127,0.00588776813035952,-0.0663434098039166,1.17646252033552e-05,0.00647647631174352,-0.00878728158424127,-0.000552716486490532,-0.00304564042767334,0.00599978177303989,-0.00658072430543916,-0.0510876858284617,-0.00268712741389868,7.08602609210034e-05,2.55679616984958e-05,-0.0113351149053712,-0.004315143973244,-0.000131199726764101,0.000731881758787286,-0.00518359197060512,-0.00278230337933842,-0.0548658225017694,1.94338118757463e-06,6.05893780397488e-16,2.17128186089689e-16,-5.50935251753491e-17,4.77665301092535e-17,0.0020019503538207,0.00450790780704837,-0.0132831050005323,0.057257821503439,-0.0371903954635792,0.0143430881750746,-0.000648675734440847,-0.127812627185937,0.000429292289246683,0.000395477589311221,-0.154589959560562,-0.0108914671502119,0.00486804252628169,-0.000302134498593946,-0.00681701977388954,0.410398927023011,0.00362936162082814,-0.00207700844651687,-9.27329384729269e-05,-0.00212784656235664,-0.00055200460225266,-0.00584681290154288,0.12584403671679,-0.038861216010711,0.00109587937514835,-0.0173761858374978,-0.389667024398123,-0.35497713072711,-0.064406676417017,0.303429523844708,-2.4832575038742e-05,-2.56339593487347e-05,-0.010220926467346,-3.60680434522385e-05,0.000563662758403743,0.000334588937240419,-0.00169505499124564,-0.389279001218669,-0.181379861616715,-1.13584888490538e-15,-1.50536970000923e-15,-4.88409234836528e-16,1.22396559595347e-15,6.24004481447902e-15,7.48146411228849e-16,-1.09670906644625e-15,-1.85259833297906e-15,-4.64534233785805e-16,9.93195253785689e-16,1.1568704796921e-15,-1.92379452781417e-15,1.77025729060406e-15,4.38507175116897e-15,3.99980942935209e-15,-1.51799561699432e-15,1.74872569292816e-15,2.17619953537363e-15,-1.18604779309082e-15,3.71329128132648e-15,9.33188620313579e-16,-1.58409026710906e-15,-1.23749323247199e-16,2.94791115161084e-15,-1.525096404157e-15,-1.48033184450988e-16,-1.14535824931673e-15,-3.64953413289453e-16,1.29522145611574e-15,-8.21230738867511e-16,-1.90839879991122e-15,-2.69202995946229e-15,2.06492124199678e-18,-1.74411211787345e-16,4.45127667130216e-16,1.8304934890468e-15
"t78",0.0284436700853783,-0.127791515817578,0.109104965496164,-0.000576733939836122,0.0876839245352655,0.000507992704512017,0.00113023269753537,0.00302336488577302,0.435601241584006,0.041699018659121,-0.0150783190499789,0.0263991374798983,-0.00198744439845175,0.00752067601612015,-0.0914872226622096,1.65617256195293e-05,0.00940664555799064,-0.0129354432643546,-0.000818293396002941,-0.00458863715156102,0.00927152480839533,-0.0118954231438505,-0.0954733658581824,-0.00582873484377865,0.000156435905827984,5.76980276210714e-05,-0.0272268842488682,-0.0107625453648384,-0.000398798214158987,0.00291012681566831,-0.0208922161017551,-0.0114969370287046,-0.339344496429288,0.000135133950364226,-4.46010040675385e-15,3.56615131600943e-17,-9.31689482869596e-18,4.11145127041955e-16,-0.134661436652867,-0.00989691852673141,0.0243059049371386,-0.0968878696862281,0.0529197988623848,-0.0173373777267113,0.000735374689856874,0.119308388375832,-0.000345257085159496,-0.00031532948561901,0.11669846480467,0.00695685739527045,-0.0027898074930825,0.00017066370199891,0.00380159256291938,-0.202326085415429,-0.00148064865890325,0.000744181880190025,3.26724003144895e-05,0.000709366757080346,0.000183999945080659,0.00187071414252884,-0.0392741605778497,0.0120521529780525,-0.000330670242532485,0.00418064479709851,0.0932993238502693,0.0835005142564216,0.0148639005044299,-0.0696066089171849,5.1947280291527e-06,5.2010701171147e-06,0.0020689190093765,7.23358541516189e-06,-0.000111952335287661,-5.75554571587958e-05,0.000273456302567926,0.0626005128760575,0.0291595758215586,0.00556308939354315,-0.0527966249665694,-0.0271309460853554,0.0477367823111951,0.331195839637191,0.0609210622850612,-0.048344797198645,-0.109837264155947,-0.0256182281145425,0.0507314580557652,0.0845131059439801,-0.131858177370754,0.12318190304666,0.273401446862378,0.253920768388806,-0.0665140768781002,0.132594201663868,0.120006066113924,-0.0487821121757356,0.200956741915371,0.0897572109066609,-0.0828042207464873,-0.0376673607892237,0.146317059840178,-0.0965883391265138,0.0260699216722471,-0.059845551896958,-0.00214093523534006,0.0556575601532249,-0.0401576244376055,-0.0988379934632625,-0.173252668265177,0.00112813186057982,-0.028697333512606,-0.0025077645491361,0.0915084588006784
"t79",0.0284436700853784,-0.127791515817578,0.109104965496164,-0.000576733939836052,0.0876839245352655,0.000507992704512017,0.00113023269753548,0.00302336488577298,0.435601241584005,0.0416990186591212,-0.015078319049979,0.0263991374798981,-0.00198744439845174,0.00752067601611991,-0.0914872226622079,1.65617256194309e-05,0.00940664555799059,-0.0129354432643546,-0.000818293396002789,-0.0045886371515613,0.00927152480839522,-0.0118954231438499,-0.0954733658581816,-0.00582873484377935,0.000156435905828423,5.76980276208051e-05,-0.0272268842488664,-0.0107625453648385,-0.000398798214159534,0.00291012681566842,-0.0208922161017546,-0.0114969370287044,-0.339344496429283,0.000135133950363103,-4.42541252982526e-15,-6.54565548735921e-17,3.38496004042927e-16,2.03956363078564e-16,-0.134661436652863,-0.0098969185267317,0.0243059049371374,-0.0968878696862256,0.0529197988623822,-0.0173373777267115,0.000735374689858701,0.119308388375829,-0.000345257085161277,-0.000315329485616655,0.116698464804669,0.00695685739527163,-0.00278980749308275,0.000170663701997958,0.00380159256291868,-0.202326085415416,-0.0014806486589007,0.000744181880187121,3.26724003135032e-05,0.000709366757078809,0.000183999945079276,0.00187071414252661,-0.0392741605778464,0.0120521529780499,-0.000330670242536045,0.00418064479709742,0.0932993238502628,0.0835005142564165,0.0148639005044292,-0.0696066089171797,5.19472803086002e-06,5.2010701150366e-06,0.0020689190093715,7.2335854155296e-06,-0.000111952335284876,-5.75554571559785e-05,0.000273456302568307,0.0626005128760427,0.0291595758215618,-0.00556308939354302,0.0527966249665708,0.027130946085356,-0.047736782311196,-0.331195839637197,-0.0609210622850623,0.0483447971986458,0.109837264155949,0.0256182281145429,-0.0507314580557658,-0.0845131059439817,0.131858177370757,-0.123181903046662,-0.273401446862382,-0.253920768388811,0.0665140768781018,-0.13259420166387,-0.120006066113926,0.0487821121757367,-0.200956741915375,-0.0897572109066623,0.0828042207464889,0.0376673607892241,-0.14631705984018,0.0965883391265155,-0.0260699216722477,0.0598455518969588,0.00214093523533998,-0.0556575601532266,0.0401576244376064,0.0988379934632647,0.17325266826518,-0.00112813186057975,0.0286973335126067,0.00250776454913581,-0.0915084588006801
"t26",0.0267461646427289,-0.114444939623543,0.0969888471544798,-0.000515277080688631,0.0830126825157958,0.00422869199752773,-0.0183697322595418,-0.00091877627660189,-0.00671367850011634,7.29498334816892e-05,0.00272160828314631,-0.00670679844554296,0.000627970764502216,-0.00324597197971201,0.131662795879134,0.000387037241369097,0.00124056444044178,0.00103692776716885,0.000114668680301012,0.0012428122351509,-0.00361694097660384,0.00836006332492725,0.070562448725599,0.00509693297127846,-0.00014019450102287,-5.38645779283222e-05,0.060121373454309,0.00582590747136798,0.00031008950102492,-0.0021709084692762,0.0155266027981441,0.00848314519272997,0.217597191880862,-4.80790120102624e-05,1.3806636196736e-15,4.84463325010448e-16,9.90641713626105e-17,-3.79049118639705e-16,0.0383521529796557,-0.0119538468387152,0.0386866144903398,-0.173119496276538,0.12173356561772,-0.0506606769326507,0.00236982379788058,0.56327260484576,-0.000386726380716096,-0.000559150630989961,0.410461801623563,0.0384765231294803,-0.0210903076329704,0.00138422906568692,0.0332961744798155,0.424358718217654,-0.00413447559648382,0.00114317876234756,3.80187776992035e-05,-0.000575998082983455,-0.000150628030184551,-0.00757307987666657,0.336186140572167,-0.127048652386829,0.0138172373304255,0.00782364294242697,0.159231337219273,0.0936220019430649,0.00768684304110081,-0.023115049799996,-1.12868436267606e-05,-1.0780265936142e-05,0.0318203265158965,-2.44884354430663e-05,0.000385884994327882,0.000201784489251335,-0.000246825153774872,-0.0441423136020307,-0.0200331075864157,5.98062058226259e-16,6.64541406046266e-17,-3.27538785442056e-16,3.13310189774638e-16,8.04964269530559e-16,7.83313517510254e-16,5.05508666508453e-16,-1.086182449865e-15,-3.86597659846909e-16,1.35293997915893e-15,3.93624674081654e-16,-5.58416735845786e-16,5.97280406443692e-16,1.76653937333358e-15,9.92776419393436e-16,6.09343739539789e-16,1.01430621242299e-15,6.35808913449534e-16,-5.05638852736785e-17,3.64763676492024e-16,1.19297786854654e-15,-8.08100079991151e-16,-8.93471394051299e-16,4.50019593279303e-16,-1.26505791339096e-16,-7.15543618797398e-17,-1.27429614651756e-15,2.42166303120061e-17,-1.69020620893378e-16,-7.56333953065016e-17,-5.00849578564533e-16,-9.50328639006668e-16,2.17281953652696e-16,-1.39599733610062e-16,2.0452196039946e-16,5.10841575887923e-17
