"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94"
"t1",-0.0498200133695765,0.00864506830412503,0.0583165900925147,-0.0136428309932982,0.067779282076112,-0.0065733687517792,0.0655419458097132,-0.527492069743378,0.319906050449524,-0.068597373937217,0.160565804400757,-0.29989578040451,0.031888871555166,-0.00399305591644131,0.284105743228697,-0.0133559088043272,0.03543230841188,-0.00543979167845349,0.00266405590207224,-0.00286994232441144,0.0135174919214098,-0.0296044571710988,2.09245247424892e-06,-0.000281926718297132,0.000579551315962255,-0.000924920549214854,-6.2805167865219e-06,0.000538435984251054,-0.0156328897564534,-1.18316078361034e-05,0.0034936709626989,7.48048118462205e-16,-0.0028960911609078,0.000100238253975145,0.000206334305617715,-0.00311274567089093,0.00569967275192677,0.00376069603892401,-0.0252084158385675,0.62297456160917,-0.0054226461334234,-0.00329324867568493,2.32677220162501e-16,1.94648876230446e-16,0.000215538419879368,-1.93550184569467e-16,-1.26847333495678e-05,-7.03663143846409e-05,-6.92181711302329e-06,2.51041229324324e-16,2.00907446247535e-05,1.54046642321003e-05,-0.00138278826131572,-1.68142290055808e-16,3.83613014670503e-17,-9.49320656963202e-17,-1.44760735331958e-16,-1.37346049151263e-16,-1.5938695764348e-16,-3.44575200804797e-05,6.80515959509953e-05,6.39675379721383e-17,0.000166825857008429,-5.31708489411916e-17,-3.41692663590267e-05,1.14800845423302e-18,-1.85361048693954e-16,-7.80409435846943e-17,-5.08309509071787e-17,-2.55354560917261e-17,8.05641887428029e-06,-4.00442965985849e-05,-1.13543598689712e-16,-7.89634170899265e-07,-4.44878222985981e-05,-2.28485909021559e-17,6.34917188406744e-06,3.0617266447766e-19,2.23579766163435e-17,-2.29669842775521e-17,-1.38033287137139e-16,5.67668802968153e-17,-3.3765137588081e-05,6.21098078285367e-17,4.05038338720007e-06,-1.0665078338139e-16,-7.6420139858931e-17,5.13259555809215e-18,1.3492057806443e-17,7.25419395668765e-17,-1.37864380496613e-06,1.51081808781137e-16,-1.00944497925172e-18,-4.21022522884016e-17
"t12",-0.0477696002886796,0.00799213795504617,0.0483822449207897,-0.0112320163070041,0.0517036970140492,-0.00471980775088157,0.0440553768628638,-0.316037037369284,0.181865173356264,-0.0316378908118338,0.0195208388260902,0.0944712190122282,-0.0181417535952097,0.00527374794917974,-0.838910307768744,0.0439435337577787,-0.332660573394844,0.067198084032697,0.0198386346370919,-0.0126042544995733,0.0537148298165535,-0.100283986198768,6.16966137945167e-06,-0.000506731013658878,0.000998626999982259,-0.00142385894406264,-9.56836171104942e-06,0.000790298855524201,-0.0207883091072121,-1.50606407118713e-05,0.00416331923074381,5.80985171200167e-16,-0.00323232250977166,0.000105897964859449,0.000216392278134059,-0.00151178910898372,0.00186782986484098,0.00115010630534642,-0.00709319123123036,0.0370794111342541,0.000425798742165319,0.000558409850958908,-7.07400599252041e-17,2.55529044928132e-17,-0.000367588764435212,-5.11979092868594e-17,3.88756191891899e-05,0.000247040074209608,3.87286383151441e-05,-6.56858010106112e-17,0.000411849312565785,0.000203600931905846,-0.0115703500202997,-1.22457572582994e-15,-2.3680117179587e-17,-1.21924818109291e-17,-4.62298398334021e-17,-2.86262476924783e-17,-2.94135315792584e-17,-0.000160139240526387,0.000307224375920782,-3.49374459579348e-17,0.000647811971047117,-3.37182357412687e-17,-0.000128566151246246,-5.51777856245349e-17,-5.80088022546625e-17,-3.67604267720901e-17,-9.36312093803395e-17,1.64161336717303e-17,2.27250734769721e-05,-0.000107878667592473,-3.00761604690705e-17,-2.08827350392928e-06,-0.000110381739407429,-2.51921955182648e-17,1.56299693057373e-05,-5.31102569397689e-18,6.17691521135498e-17,-1.16454094738222e-16,-1.32796933884988e-17,8.2951508143214e-17,-8.05112778700681e-05,4.06506113161529e-17,9.36082830079307e-06,-2.19864710992309e-18,8.56889486101515e-17,4.90560634867609e-17,3.08841850682783e-17,3.27048206235773e-17,-3.0691730721895e-06,6.16673711511048e-17,-5.80116593401156e-17,-1.94714522303278e-17
"t3",-0.0164419982076218,0.00508548768175962,0.0551826276624272,-0.0124362400023311,0.0245685461957449,-0.00379015321675799,0.0188032313034529,-0.110294159481924,0.056407385009786,0.00560546794146344,-0.080442686913465,0.127067777666287,-0.0163716481616955,0.0134248769997639,-0.0861658472698735,0.00258263783237958,0.109044336009917,0.00604097558138736,-0.0735218112567012,0.0717814017068548,-0.351762666820053,0.888100339847883,-0.0362964662492462,-0.00632180965418716,0.00255359223482664,-0.0107617496908092,-7.03989854323896e-05,0.00529198160950361,-0.0385933573958045,-9.33982125133655e-05,0.00714443208473403,7.30684144138649e-16,-0.0158353876854557,0.000490574149021222,0.000341021787127526,-0.00203453348055318,0.00254720828929614,0.00166707071195246,-0.0210930471768799,0.0143493412658913,0.00248971406018549,0.000941849395949915,1.17766198612057e-16,1.69092215116948e-16,-0.000496948488625727,7.93406295088728e-17,0.000125641225113362,0.000792964048602696,0.000121826172068505,-1.05226920528965e-17,0.00118233298693103,0.000561229667977413,-0.0145785701622041,-1.12335099383464e-15,3.28149605964925e-17,3.07230698529805e-17,-6.6681842178114e-17,5.63567827027975e-17,1.61857417838071e-17,-0.0004929018619203,0.000380116760265859,1.90074799108676e-17,0.000795868395915543,1.41447531980055e-16,-0.000381893848970477,6.04284929097686e-19,-5.66476726891823e-17,4.56938495233298e-17,3.780544842042e-17,-3.93337345183436e-17,6.40211759051232e-05,-0.000128809440882627,-8.13893905321047e-17,-5.80190427557334e-06,-0.000130534286275394,6.23043977628376e-17,4.26837665721772e-05,1.88551975627499e-17,-2.038837327749e-17,-1.0622567608153e-16,-5.63116231619107e-18,5.94405460512587e-17,-9.47074001696434e-05,4.49133207157615e-17,1.09619994997383e-05,-2.89971383738882e-16,-4.64926844900727e-16,1.91490827779653e-16,-4.35930460460453e-17,-2.42430232020744e-17,-3.57333485844791e-06,1.13916476212884e-16,4.72524606318906e-18,-7.09283324500388e-17
"t22",0.0976726534558602,-0.00459158132100101,-0.0775157140834328,-0.146805991849307,0.000230900453206978,0.0138212173426488,-0.000209845716569053,0.000628936704645866,-8.28038283962051e-05,0.00571362958790806,-0.00954872031551856,0.00154697278730317,-0.000432809217760899,0.0362670303545307,-0.00470571552250418,0.000160700720028504,0.04014161709532,0.105618077534015,-0.248697546437966,-0.274843913177416,0.00163464281290529,-0.00980503233111471,0.000339344620790703,-0.0060034970419722,2.42583976216247e-05,-0.00902136980766635,-5.81918655247293e-05,0.000481680726994054,-0.000479965746451027,-9.19344949952579e-06,9.67792842604068e-05,-1.53688627543415e-15,-0.00552083991942484,0.000105202603939436,5.25484364666728e-07,0.000174887493772836,-0.000650229616999681,-0.000608176698957138,0.0219963347184548,-0.00702337077361237,-0.89379242615332,0.00105410013204063,-1.41041408950099e-15,2.04198308808425e-15,-9.1318472090529e-05,1.39973959628598e-15,0.000741743594909061,0.00452375509990052,0.000634017242847669,9.4100561095415e-17,0.00483522343410481,0.00217770648427708,-0.00175244786717817,-3.26194763113941e-16,-2.05018055585404e-16,-2.95867481084861e-16,3.65901894267215e-16,1.75480100009499e-16,1.11211052909802e-17,-0.0237002638425395,3.40862628127394e-05,-1.474257187348e-16,9.19577239398004e-05,7.24279026306529e-16,-0.0165343278170967,-3.72886131787931e-17,3.96039221906967e-16,5.39345587338268e-17,-5.61227777058806e-17,1.97662008941661e-16,0.00230392508559728,-1.33502732677289e-05,1.01652339817129e-17,-0.000198450336661267,-1.34572747948736e-05,-4.04033439142754e-17,0.000122882169483075,2.12260859830785e-16,1.55055856676833e-16,9.65399175287308e-16,1.07293542172795e-16,-4.93332465369657e-18,-9.73969599130731e-06,-2.05485014644894e-16,1.125714894189e-06,1.35432252679588e-16,-2.40543380422426e-16,2.06111361126644e-17,-1.62785090163329e-16,1.98102121063911e-16,-3.66548143250776e-07,-1.34387122628141e-16,-1.16959224025377e-16,-8.47162973611451e-17
"t75",0.0994755002173743,-0.0047446038843032,-0.0830622684556165,-0.157664503454431,0.000253052499706197,0.0153569339346145,-0.000236222950856201,0.000721429897240312,-9.56698115156668e-05,0.0067522276949883,-0.0118732938494058,0.00199911413886952,-0.000567712763347421,0.048926797002848,-0.00652601057687729,0.000223599258698732,0.0571995417951551,0.151088874300069,-0.372233201423418,-0.424010015541406,0.00254553853375261,-0.0155639979545924,0.000550985155338813,-0.0118457880367685,4.95675500929158e-05,-0.020882183331537,-0.000136662311506702,0.0011975897459768,-0.00146042156826173,-3.16131684321311e-05,0.000424958429031911,3.89483533286083e-16,-0.0348269840435934,0.00109417891707566,6.00166683640009e-06,-0.0001951281988859,0.000493000696689934,0.00043949860189995,-0.0150843121142884,0.00313121724820226,0.313214908791898,-0.000317208350625885,4.82149768213857e-16,-5.52455037853907e-16,-8.3644936226714e-07,-1.22200811620392e-16,5.98970583931676e-05,0.000427228492511559,8.43921286820319e-05,-2.5936050738278e-16,0.00115262752453551,0.000551705280061804,-0.000489139527007489,-8.44002041953037e-18,-6.70334347752266e-17,-1.64298862383976e-16,8.75284254769935e-17,-2.70954570051658e-16,3.96130706662975e-17,-0.00810124598139996,1.18043799040938e-05,1.80924834480461e-17,3.42710768772861e-05,4.04802772132203e-16,-0.00626535570913641,-8.4417742599156e-17,-1.20558064339653e-16,-5.89815753917391e-16,-4.47860683942427e-17,2.5950686585091e-17,0.00103940498985547,-6.21788737853738e-06,-3.67035676810143e-16,-9.36510781111281e-05,-6.65473598126565e-06,-5.52711615079608e-15,6.11270600556254e-05,2.1165972112493e-15,1.79294495622218e-14,0.707106781186547,4.54769698843621e-15,1.04707252227828e-15,-4.96442165417995e-06,-7.34120723535908e-16,5.87956194739125e-07,-1.16131474266185e-16,-9.50263667330241e-16,-6.91952239014366e-16,-6.36055324220398e-16,1.6696860170679e-16,-1.97253854588703e-07,4.49890376791984e-16,4.08406449802826e-16,1.09223235376306e-17
"t76",0.0994755002173743,-0.00474460388430298,-0.0830622684556154,-0.157664503454431,0.000253052499706113,0.0153569339346146,-0.000236222950856263,0.0007214298972405,-9.56698115158958e-05,0.00675222769498828,-0.0118732938494054,0.00199911413886894,-0.000567712763347633,0.0489267970028479,-0.00652601057687674,0.000223599258698557,0.0571995417951551,0.151088874300069,-0.372233201423418,-0.424010015541405,0.00254553853375287,-0.0155639979545924,0.000550985155338801,-0.0118457880367683,4.95675500929558e-05,-0.0208821833315368,-0.000136662311506661,0.00119758974597696,-0.00146042156826151,-3.16131684320899e-05,0.00042495842903187,8.32287575681076e-16,-0.0348269840435933,0.00109417891707578,6.00166683650398e-06,-0.000195128198885923,0.00049300069669011,0.000439498601900124,-0.0150843121142882,0.0031312172482022,0.313214908791896,-0.000317208350626039,5.00149276062987e-16,-3.4879973091968e-16,-8.36449362465603e-07,-7.38262513142839e-16,5.98970583927221e-05,0.000427228492511538,8.43921286819647e-05,2.38359334479004e-16,0.00115262752453506,0.000551705280061382,-0.000489139527007426,-2.917248130921e-17,-1.81456858640844e-17,3.76676758397952e-16,-3.61540894812531e-16,1.24553789727784e-16,-1.71910786104543e-16,-0.00810124598139944,1.18043799044067e-05,2.33035586449281e-16,3.42710768778793e-05,1.04858504571319e-16,-0.00626535570913686,-9.63295459577724e-17,-2.17920934757546e-16,4.84701247387557e-16,2.42248963305662e-16,2.55019698795686e-17,0.0010394049898535,-6.21788737545236e-06,2.5336312914115e-16,-9.36510781082624e-05,-6.65473599368967e-06,5.52360581839878e-15,6.11270600646126e-05,-2.16240438489741e-15,-1.78520334279471e-14,-0.707106781186548,-4.73440684148304e-15,-7.97375949817796e-16,-4.96442165309453e-06,7.41732194451515e-16,5.87956197436123e-07,-8.38941379843413e-17,6.98091257295717e-16,4.09651397206571e-16,6.71575214908672e-16,-5.18468465768235e-16,-1.9725385509904e-07,-3.16347629991655e-16,-4.60221512985939e-16,-1.09613390930196e-16
"t51",0.109048457918113,-0.00567368411611581,-0.134257348938834,-0.261098326797329,0.000547187543026295,0.0428882407932772,-0.000935986104031644,0.00822014774597114,-0.00468024017175264,-0.0328128882196657,0.0145808072816404,-0.00144308097634103,0.000346809774296837,-0.022598732735569,0.00236204655852684,-7.87291641527015e-05,-0.0166232580877402,-0.0425956512848849,0.0750280102212114,0.0690511036708004,-0.000388481983854272,0.00208159333627789,-6.30733010076523e-05,0.000269376799504787,-6.89707450705554e-07,-0.000184024723427113,-1.47551241469005e-06,2.11583833183047e-05,-4.91011163282588e-05,-1.24613668767869e-06,1.97723543325957e-05,1.41909821656022e-16,-0.00179849676056048,5.9670626778588e-05,3.2908947845045e-07,-7.80875463473902e-06,1.45899328846226e-05,1.23682576994638e-05,-0.000400175126118484,4.06559756370162e-05,0.0019758036675005,-9.54385435894631e-07,6.01708735025177e-17,4.89835178616412e-16,1.49839569054625e-06,-3.87212686839247e-16,-2.70792397131172e-05,-0.000190969073607238,-4.02239840813139e-05,-1.38988852029229e-17,-0.00102892173071764,-0.000571285583080399,0.000696768218653186,-9.30562696407762e-16,5.59954483280611e-15,2.87173159303554e-16,-1.66140523803478e-15,1.18918763510392e-15,1.00642390175197e-15,0.511853506970082,0.000176508929587733,2.47701206469455e-16,-0.000253512612465411,-3.24417515169529e-14,0.777774788108692,9.97495134355286e-16,-2.79298911211519e-16,8.28016158666958e-16,4.608175901415e-16,3.59465546489012e-16,0.0903267139262488,-8.49774509510772e-06,-3.78955432118802e-16,-0.00512707975889379,-7.57714502051633e-06,-1.14874712299378e-15,6.84376541119338e-05,-6.60184489702596e-16,-2.26848042498075e-16,-3.78800143982141e-17,-1.97886491751048e-16,1.1219056190709e-17,-5.20450748616344e-06,9.23869436099173e-17,5.80340734428131e-07,-3.67984308970918e-16,2.27186055870181e-16,2.05766568982694e-16,3.77038360386417e-17,2.27035895202664e-16,-1.82119700820256e-07,-1.59232188061286e-16,-1.62218029673077e-17,2.32339029881853e-17
"t69",0.110459785145289,-0.00580462027412531,-0.140704333902635,-0.274033487410468,0.000581738103946905,0.0459874925091534,-0.00101164115956315,0.00898491043963143,-0.00513740787090108,-0.0364895023514814,0.0166736507529464,-0.00168349191042111,0.000407621864504966,-0.0269279462235954,0.00285139417577085,-9.51844247848964e-05,-0.0203166265652391,-0.0521506089064598,0.0936802794341292,0.0873070944883831,-0.00049305754303295,0.00266216832761298,-8.13776338896214e-05,0.000371616408862824,-9.61531209312926e-07,-0.000265514998267738,-2.13676343255369e-06,3.10715849359032e-05,-7.52811345224869e-05,-1.9528845203886e-06,3.2127596107788e-05,-3.02089439579754e-16,-0.00303923561723924,0.000104423695162578,5.78671600439209e-07,-2.31742269466897e-05,5.40406790505345e-05,4.7417359242641e-05,-0.00159639152937085,0.000252638045773149,0.0183684587200089,-1.29930706925115e-05,2.40098368093194e-16,5.27848418252162e-16,-3.8486253926085e-06,-3.23917728919937e-16,4.01569815094971e-05,0.00025424071350643,3.88020550871775e-05,-6.11865151218998e-16,0.000254773010408198,9.24633611399666e-05,-7.61167299448504e-06,-3.13992119357959e-17,-1.46428611218851e-15,-5.94965675426041e-16,-2.18523855266987e-15,1.27020082284025e-15,-2.35570334012832e-16,0.388993169779962,0.000175319410465736,-2.48888957613427e-15,0.000245968357146051,1.83320053714883e-14,-0.440027208250523,6.24706350529007e-17,-2.14430534189505e-16,-4.09952947710906e-16,2.34603198522908e-16,8.47811843117369e-16,0.113629002521849,-1.75337424769895e-06,6.97249129140959e-17,-0.00618672804156457,-2.43631729122881e-06,0.707106781186548,2.26125773338146e-05,8.68828495521843e-15,-1.6249764203591e-15,5.67736752545963e-15,9.72299653433306e-16,-3.4968269870595e-15,-1.89988880567113e-06,1.08621553102804e-16,2.30663352685109e-07,3.3477639774209e-17,2.21262903830511e-16,5.69515717389641e-16,-1.83113472549101e-16,-4.41217279557613e-17,-7.92141150020831e-08,6.617621192217e-16,-1.12349876842679e-16,2.30317589847101e-16
"t70",0.110459785145289,-0.00580462027412529,-0.140704333902635,-0.274033487410468,0.000581738103946974,0.0459874925091536,-0.00101164115956331,0.00898491043963151,-0.00513740787090072,-0.0364895023514816,0.0166736507529464,-0.00168349191042094,0.000407621864504944,-0.0269279462235952,0.0028513941757709,-9.51844247848964e-05,-0.020316626565239,-0.0521506089064597,0.0936802794341293,0.0873070944883831,-0.000493057543033054,0.00266216832761304,-8.13776338896921e-05,0.000371616408862983,-9.61531209208409e-07,-0.000265514998267775,-2.13676343257862e-06,3.10715849357957e-05,-7.52811345225701e-05,-1.95288452035331e-06,3.21275961078851e-05,5.98785743999797e-18,-0.00303923561723941,0.000104423695162646,5.78671600552291e-07,-2.3174226946936e-05,5.40406790506109e-05,4.74173592426288e-05,-0.00159639152937084,0.000252638045773287,0.018368458720009,-1.29930706927188e-05,-3.32076454316355e-17,-6.88474656815212e-17,-3.84862539228991e-06,-1.82439561824585e-16,4.01569815089454e-05,0.000254240713507106,3.88020550866868e-05,-7.60913170707253e-16,0.00025477301040833,9.24633611396603e-05,-7.61167299428468e-06,-1.63038883458052e-17,-1.36857198906261e-15,-6.42157101757022e-16,-1.86153278857313e-15,1.38595302837512e-15,-7.69976055630967e-16,0.388993169779963,0.000175319410465517,-2.78697299404254e-15,0.000245968357145764,1.75191663074421e-14,-0.440027208250526,5.27244851338789e-16,-2.85003893187704e-16,-5.28973892038965e-16,7.48757413794388e-16,6.20268969685416e-16,0.11362900252185,-1.75337424787602e-06,-3.57292095112485e-16,-0.00618672804155734,-2.43631730207641e-06,-0.707106781186546,2.26125773195925e-05,-8.32031228823638e-15,2.36907852658782e-15,-5.19088672861136e-15,-7.69596489219998e-16,3.83131807895552e-15,-1.89988880585655e-06,3.50944662851189e-16,2.30663352688236e-07,4.8328243132547e-16,-6.88806415209967e-16,2.59816735356952e-17,1.72937136876116e-16,4.43749622941935e-18,-7.92141134100998e-08,-3.01164211595647e-16,1.83611879258252e-16,-3.35971561804244e-17
"t64",0.11072193994383,-0.00582905988800311,-0.141921500321281,-0.276477244047751,0.00058830425999265,0.0465787685732718,-0.00102612601121328,0.00913205642300027,-0.00522553265330888,-0.0372021819530116,0.0170840716954451,-0.00173101766294648,0.000419678936170623,-0.0277908591659227,0.00294941571596374,-9.84824760678783e-05,-0.0210598644150869,-0.054074648246182,0.0974631101311518,0.0910261022737059,-0.000514389468962803,0.00278091218717455,-8.51327261633812e-05,0.000393053555039272,-1.01871119622191e-06,-0.000282834114162127,-2.2774500677476e-06,3.31892026502554e-05,-8.09407488587266e-05,-2.10655947407157e-06,3.4838995242488e-05,1.57182600374792e-16,-0.00331412081578821,0.000114419041994922,6.34474412843002e-07,-2.69176940314829e-05,6.3874491931952e-05,5.61807598007617e-05,-0.00189649799902879,0.00030739020973514,0.0226735287539435,-1.61877211362852e-05,1.9820425563903e-16,-5.5645325766381e-16,-5.4542356785277e-06,1.05684920110041e-16,6.16408337336829e-05,0.000398674039211761,6.5789936258049e-05,8.42963494475684e-16,0.000828985284705581,0.000411794483559127,-0.00041161834187331,2.18674925543984e-16,-5.69544729789326e-16,1.03673867886852e-16,1.32154070441359e-15,-9.51326237373247e-16,-7.62076829536121e-17,-0.223771619104543,-8.31584390060022e-05,1.03613728115355e-15,-2.52393659832756e-05,-1.68503301183118e-15,0.0226580127677061,-1.1116501523518e-15,4.98642907426389e-16,-7.65936008999946e-16,2.99372319872292e-16,-4.60220016786462e-16,-0.368478606195399,-2.40260290353112e-06,-1.73671922880818e-15,0.817192132458731,-2.63500313455269e-06,3.63067847055365e-15,2.38362005752976e-05,6.15060042388914e-16,-3.89696053367057e-16,2.08510227404424e-15,2.36721478277745e-16,-8.57829659008863e-17,-1.86653027858395e-06,-9.62063482810191e-17,2.18198988165013e-07,7.94732277504739e-17,-9.43083684772498e-16,2.27572082229768e-16,-1.59948180784948e-16,2.22070316073429e-16,-7.31595780851447e-08,1.39006030208446e-16,-9.10810866608743e-17,-7.63975255188746e-17
