"accepted_species","trait_ARD"
"t1","1"
"t2","1"
"t8","1"
"t9","1"
"t6","0"
"t11","0"
"t12","0"
"t7","0"
"t83","1"
"t180","1"
"t181","1"
"t44","1"
"t55","0"
"t106","0"
"t107","0"
"t169","0"
"t170","0"
"t136","0"
"t67","0"
"t157","0"
"t158","0"
"t29","0"
"t23","0"
"t21","0"
"t18","0"
"t4","0"
"t5","0"
"t24","1"
"t81","0"
"t82","1"
"t54","1"
"t49","1"
"t192","1"
"t193","1"
"t108","1"
"t176","1"
"t177","1"
"t133","1"
"t200","1"
"t201","1"
"t140","1"
"t141","1"
"t98","1"
"t99","1"
"t92","1"
"t113","1"
"t142","0"
"t143","1"
"t134","1"
"t135","1"
"t114","1"
"t154","1"
"t155","1"
"t159","1"
"t160","1"
"t153","1"
"t163","1"
"t164","1"
"t60","1"
"t61","1"
"t43","1"
"t59","1"
"t182","1"
"t183","1"
"t147","1"
"t148","1"
"t122","1"
"t123","1"
"t96","1"
"t69","0"
"t70","0"
"t63","0"
"t45","1"
"t87","1"
"t88","1"
"t79","1"
"t77","1"
"t78","1"
"t91","0"
"t93","1"
"t94","1"
"t62","1"
"t58","1"
"t186","1"
"t187","1"
"t137","1"
"t115","1"
"t56","1"
"t71","1"
"t72","1"
"t57","1"
"t151","0"
"t152","0"
"t184","0"
"t185","0"
"t103","0"
"t95","0"
"t101","1"
"t102","0"
"t138","1"
"t139","1"
"t120","1"
"t132","1"
"t190","1"
"t191","1"
"t173","1"
"t194","1"
"t195","1"
"t156","1"
"t53","1"
"t31","1"
"t89","1"
"t118","1"
"t119","1"
"t86","1"
"t84","1"
"t85","0"
"t65","0"
"t46","0"
"t109","1"
"t112","0"
"t167","0"
"t168","0"
"t90","1"
"t130","1"
"t131","0"
"t66","1"
"t124","1"
"t125","1"
"t76","0"
"t30","1"
"t37","1"
"t38","1"
"t39","1"
"t42","1"
"t50","1"
"t51","1"
"t36","1"
"t100","1"
"t126","1"
"t127","1"
"t196","1"
"t197","1"
"t165","1"
"t166","1"
"t105","1"
"t116","0"
"t117","1"
"t188","1"
"t189","1"
"t146","1"
"t68","1"
"t110","1"
"t111","1"
"t48","1"
"t128","0"
"t129","0"
"t121","0"
"t97","0"
"t75","0"
"t144","0"
"t145","0"
"t47","0"
"t52","1"
"t73","0"
"t74","0"
"t64","1"
"t174","0"
"t175","0"
"t80","1"
"t149","1"
"t150","1"
"t171","1"
"t172","1"
"t178","1"
"t179","1"
"t104","0"
"t161","1"
"t162","1"
"t40","1"
"t41","1"
"t27","1"
"t22","1"
"t198","0"
"t199","0"
"t10","0"
"t14","0"
"t25","1"
"t26","0"
"t32","1"
"t33","1"
"t28","0"
"t34","0"
"t35","0"
"t19","1"
"t20","0"
"t16","1"
"t17","1"
"t15","0"
"t13","0"
"t3","1"
