"accepted_species","trait_ARD"
"t2","1"
"t84","1"
"t85","0"
"t49","1"
"t50","1"
"t71","1"
"t72","1"
"t9","1"
"t54","1"
"t55","1"
"t52","1"
"t53","1"
"t20","1"
"t27","0"
"t33","1"
"t34","0"
"t112","1"
"t113","0"
"t95","1"
"t86","1"
"t87","0"
"t66","1"
"t79","0"
"t80","1"
"t88","1"
"t89","1"
"t51","1"
"t60","1"
"t73","1"
"t74","1"
"t29","1"
"t22","1"
"t23","0"
"t17","0"
"t76","0"
"t77","0"
"t7","1"
"t4","1"
"t30","0"
"t31","1"
"t24","0"
"t39","0"
"t81","0"
"t125","0"
"t126","0"
"t104","0"
"t35","0"
"t67","1"
"t68","1"
"t91","1"
"t92","1"
"t48","1"
"t127","1"
"t128","1"
"t28","0"
"t43","0"
"t44","0"
"t3","0"
"t1","0"
"t6","1"
"t8","0"
"t32","1"
"t46","1"
"t47","1"
"t56","1"
"t57","1"
"t36","1"
"t10","1"
"t13","1"
"t14","1"
"t123","0"
"t124",NA
"t99",NA
"t61",NA
"t102","0"
"t103",NA
"t40",NA
"t21","1"
"t16","1"
"t18","1"
"t19",NA
"t100",NA
"t101","1"
"t65","1"
"t133","1"
"t134",NA
"t131","1"
"t132","1"
"t63","1"
"t64","1"
"t45","1"
"t41",NA
"t42",NA
"t58","0"
"t115","1"
"t116","1"
"t96",NA
"t97",NA
"t90","1"
"t129",NA
"t130","0"
"t37","1"
"t38","1"
"t62","1"
"t93","0"
"t94","0"
"t12","1"
"t75","1"
"t121","1"
"t122","1"
"t11","1"
"t69","1"
"t70","1"
"t98","1"
"t105","1"
"t106","1"
"t59","1"
"t82","0"
"t119","1"
"t120","1"
"t114","1"
"t25","1"
"t26","1"
"t15","0"
"t117","0"
"t118","0"
"t83","0"
"t110","0"
"t111","0"
"t78","0"
"t107","1"
"t108","1"
"t109","1"
"t5","0"
