accepted_species,estimate
t215,0.016174315
t150,0.10778962
t385,0.5052837
t386,0.5052837
t376,0.0109275095
t302,0.23882177
t309,-0.28230897
t319,-0.79988045
t279,1.3641108
t221,-0.20736621
t281,0.76553327
t211,0.15530948
t169,0.10502422
t173,0.10502422
t158,0.10209884
t160,-0.003286376
t155,-0.003286376
t139,0.03581573
t272,-0.17507476
t390,-1.1951395
t254,-0.46849093
t250,0.059598956
t214,-0.07087287
t233,-0.3370782
t230,-0.37538788
t276,-0.61793774
t339,0.036386393
t311,-0.570088
t299,-0.43284884
t268,0.4763547
t298,-1.1803285
t266,-1.085372
t295,0.20404878
t383,1.4600129
t382,-1.0066835
t317,0.71833545
t392,-0.12679195
t157,-0.061729364
t194,0.058594856
