,Ev Model,Missing Type,Tree Type,Variable Type,Signal,phylopars,phylnn_fill_means,linear_eigenvecs,linear_PEM,linear_umap,linear_autoencoded,xgb_eigenvecs,xgb_PEM,xgb_umap,xgb_autoencoded
0,LB,mcar,ultrametric,continuous,0.999892461115788,0.619845991506905,1.0447477130597915,1.0162651179378153,0.4376765790874561,0.7539507111470878,0.9117985921542603,0.7195511055162829,0.6620335589845522,0.7698039249730482,0.8139075265162828
1,LB,phyloNa,ultrametric,continuous,0.999892461115788,0.682633410956865,0.9619811729875158,0.9579925571286765,0.7141153170761545,0.905844765587324,1.0011922606405619,0.7453565815736095,0.7182253181757197,0.833406558533658,0.7248056251757197
2,LB,mcar,with_extinct,continuous,0.896488325297376,0.3644097073632006,0.3367013593053523,0.47486613114801923,0.44025206557606306,0.5120442118784234,0.5350123872245315,0.3570676633148414,0.3005610140218867,0.44740706437954714,0.36814072805634396
3,LB,phyloNa,with_extinct,continuous,0.896488325297376,0.5122818200881082,0.49957278461856286,0.7919277363886373,0.5812549500350417,0.9248219098548945,0.7917582837043767,0.6701981744801863,0.5436725384550405,0.7542888475656341,0.6368124617718632
4,LB,mcar,ultrametric,continuous,0.975189351380183,0.5888560246844279,0.6474920430541914,0.8506003429056456,0.6341214023574727,0.8970956475797939,0.8802853732310083,0.6149874558113199,0.6572895105783502,0.7912578882229845,0.5123201263571419
5,LB,phyloNa,ultrametric,continuous,0.975189351380183,0.34356275277702514,0.29435845703033886,0.45648029482352753,0.6017379977330335,0.6689480895689007,0.39743209621902276,0.3773857273988954,0.48540508782665387,0.4604812289397954,0.48155450506459124
6,LB,mcar,with_extinct,continuous,0.982219223402773,0.5375450195760648,0.6817091898676522,0.7243156403417468,0.622275715876687,0.7680457979319759,0.727345489393554,0.5840256786395442,0.5789194471394004,0.7203781423410449,0.6204605950992418
7,LB,phyloNa,with_extinct,continuous,0.982219223402773,0.4478799163995934,0.6822917544976207,0.7146678615670218,0.4298183121885068,0.7695513436461416,1.0322963308381743,0.6137168320914712,0.7077398318436348,0.7344460375039666,0.8643628779692945
8,LB,mcar,ultrametric,continuous,0.989001127313807,0.3032185091785133,0.25452312089501977,0.5041942033463764,0.4107609632105752,0.4626117870156028,0.5950332431409381,0.30330434147870433,0.3707139641156155,0.41754965567428937,0.5294223170742893
9,LB,phyloNa,ultrametric,continuous,0.989001127313807,0.5425974152335036,0.5432275643071268,0.7097195285050136,0.7035833060503405,0.6558852406418273,0.6897416454059059,0.5260271087278114,0.5045785195547301,0.7996571481550707,0.5616037648096113
10,LB,mcar,with_extinct,continuous,0.923787155156868,0.3740585588912756,0.3702420709367548,0.4951047248742763,0.4933356977846856,0.5946572777242682,0.5540734160929282,0.45193148492699564,0.3645077572959012,0.39180442617884464,0.49646325605453473
11,LB,phyloNa,with_extinct,continuous,0.923787155156868,0.5509539669601933,0.5573127181571185,0.8792550156643015,0.7747148012739041,0.9101718737263397,0.9389195943664272,0.7654577052480611,0.7898646398528933,0.804470044081451,0.7913145271569646
12,LB,mcar,ultrametric,continuous,0.999992259490045,0.6403298113554184,0.8677987050491452,0.8871136733006745,0.6755200230553047,0.8873711839176082,0.6764790731798518,0.777409741507866,0.6599430819914623,0.6945438959976931,0.7776778674964959
13,LB,phyloNa,ultrametric,continuous,0.999992259490045,0.6205670981782875,0.9672224832261073,1.051939567037038,0.6301275628323465,0.7235001853337218,0.6846591218740763,0.5110726873640254,0.6957498608051591,0.7178828205512631,0.752101681620786
14,LB,mcar,with_extinct,continuous,0.376440564724283,0.38287863030564157,0.32467355685417065,0.38107486571270743,0.4842561696513397,0.5943747771547441,0.3787429048133925,0.3722060125299519,0.36989653872285033,0.3402622520702198,0.3362577225694058
15,LB,phyloNa,with_extinct,continuous,0.376440564724283,0.512016445420342,0.5676779419947513,0.5806079997563189,0.6343243926898327,0.49843043849074353,0.5733036624050235,0.4770367098641627,0.4526635419872654,0.4758818159644579,0.4811515407457079
16,LB,mcar,ultrametric,continuous,0.981498499767598,0.5146973060817609,0.5495946788480721,1.108859802883656,0.5189027480766695,0.9248139932448843,1.114463299602782,0.6876643299058014,0.6100206874086634,0.818312489853297,0.6050685083693681
17,LB,phyloNa,ultrametric,continuous,0.981498499767598,0.7163689354810858,0.6427841727410085,0.6820407341262199,0.6371728173552422,0.6020748480419573,0.7779448069862929,0.7269767284446218,0.6555218544446217,0.6396949591167765,0.5884318376166238
18,LB,mcar,with_extinct,continuous,0.480794103178325,0.5283089957113646,0.571907645714974,0.6537249910878437,0.6314393966962747,0.6958229993721421,0.633524356211567,0.6119766916358151,0.5177825521271613,0.6607560186472039,0.6312632403500326
19,LB,phyloNa,with_extinct,continuous,0.480794103178325,0.6879569753936886,0.7672790850237927,0.8292128159074795,0.7637747825935985,0.7805365742127105,0.86468762358767,0.7736929166267624,0.7637186262310293,0.7498056163805469,0.7768483085175216
20,LB,mcar,ultrametric,continuous,0.669368647104703,0.6443684183039122,0.6499800363916843,0.7002694776754612,0.6554338153561658,0.6356266806552688,0.7241329557274819,0.7663045635741534,0.7352591952401311,0.6538855347639594,0.6709672076881539
21,LB,phyloNa,ultrametric,continuous,0.669368647104703,0.48210342268638895,0.6471624072522147,0.5112768166167317,0.5172434279162111,0.5169366180588326,0.4354734919415509,0.3788243486762089,0.6085238513682119,0.5836548085182118,0.5093107314682118
22,LB,mcar,with_extinct,continuous,0.753495293397073,0.5013435210639448,0.3956129807080894,0.603510275640334,0.46765528572578935,0.5098153564089999,0.6196068748822127,0.4908687924861415,0.39706222410689485,0.46950017353030765,0.4926330082152269
23,LB,phyloNa,with_extinct,continuous,0.753495293397073,0.43268863644946637,0.44181068503239046,0.47417629290477026,0.5588533177137301,0.5804604603364023,0.5612348327797096,0.47457424503717366,0.4550731432582896,0.48898112591685633,0.6314821686623359
24,LB,mcar,ultrametric,continuous,0.998161498242494,0.41295738560648265,0.6053117008560056,0.7354650864870544,0.5803888290857628,0.7271865435922373,0.7716543393852968,0.40467702285264273,0.38922020088670894,0.6560284386097266,0.40836045722561404
25,LB,phyloNa,ultrametric,continuous,0.998161498242494,0.5714013823206375,0.6197885939288363,0.7748726500587961,0.5258342125415711,0.5677038221551904,0.7528483134054861,0.658393312007608,0.5092148859747774,0.6447959753747774,0.6450737137812995
26,LB,mcar,with_extinct,continuous,0.999926686256414,0.2471738297104132,0.601631074717249,0.5435569973951084,0.3259657102476703,0.4589040455077051,0.4839208300572009,0.26932811533089007,0.26502505767782314,0.34149118628109115,0.31575763692823594
27,LB,phyloNa,with_extinct,continuous,0.999926686256414,0.41507404545066107,0.917932635082637,0.8649343348256389,0.3736913840405191,0.9522570950115116,0.9169247087160107,0.5529820839668548,0.4574280230314648,0.7184215073384915,0.7156687100680117
28,LB,mcar,ultrametric,continuous,1.00130326459303,0.5452253988185554,0.5334120960053181,0.9649439080637805,0.702804455703301,0.9706752919580163,0.8936125567452251,0.8105998753310167,0.5939373349781758,0.7868620430001982,0.7361186640892975
29,LB,phyloNa,ultrametric,continuous,1.00130326459303,0.3482403418816505,0.775029407690207,0.37647564391947097,0.5643047091313167,0.6273172421515596,0.6517702877537445,0.40036186626415315,0.27743942103840313,0.6805401351771703,0.6899712541153507
30,LB,mcar,with_extinct,continuous,0.999186938124422,0.3033978755368964,0.9762277191078027,0.3541433773873612,0.31587703313822274,0.36891203687743424,0.432138081475196,0.44038744661298435,0.47058836563917456,0.44928102112875085,0.36812495588545885
31,LB,phyloNa,with_extinct,continuous,0.999186938124422,0.34941900370506385,0.9599846364723462,0.4351471283515349,0.39716392060609934,0.446570116738432,0.5984989313991216,0.5217059657027292,0.37811429147138337,0.4732258944733978,0.3986079902685496
32,LB,mcar,ultrametric,continuous,0.268450454975453,0.9129597380955469,1.0338237192345756,1.094921236266845,1.0582048262010648,0.8933991402088532,1.0734065141455362,1.0106355235083697,1.098710595731437,1.0197464138083698,0.9376558553814368
33,LB,phyloNa,ultrametric,continuous,0.268450454975453,0.9995814025389679,0.9859355355236603,1.0143357959408106,1.1350697353110015,1.100298710159668,0.9272388297522982,1.0085361795236605,1.0584360439236602,0.9537875465236605,0.9966446949846428
34,LB,mcar,with_extinct,continuous,0.969652913712407,0.6278322957359231,0.6557750642320971,0.8255625980352501,0.652252931649002,0.7325820301776474,0.8205960101786579,0.5481783861833174,0.6203539390309994,0.7733840528697457,0.6643392524660569
35,LB,phyloNa,with_extinct,continuous,0.969652913712407,0.5559042860519122,0.629325638599639,0.6100813468537123,0.5507113455504125,0.7689680830595954,0.9006223313037662,0.6630283465677855,0.5393514855520286,0.6661885086663037,0.6849447595419137
36,LB,mcar,ultrametric,continuous,1.00032634076342,0.23614298795267646,0.3948910503282458,0.3213366716628904,0.29210483452211145,0.3662632859830276,0.37243055829782934,0.3476625771746621,0.3113171670766701,0.2201340707171897,0.2547603235905835
37,LB,phyloNa,ultrametric,continuous,1.00032634076342,0.30110775794248645,0.42990432989675903,0.46841030016025975,0.3020297741112185,0.40394674221819893,0.37561902728593705,0.3052959575512482,0.3077647828650612,0.44059139362501415,0.2884165687356394
38,LB,mcar,with_extinct,continuous,0.999926686256414,0.3331256430661166,0.8254698511556062,0.5112740384851312,0.34986377769993476,0.5949706512740601,0.6570708441601372,0.39117104158460725,0.36428135903367925,0.5590182602382179,0.4884946186662978
39,LB,phyloNa,with_extinct,continuous,0.999926686256414,0.3739572088601304,0.5796470139648713,0.5214543134235822,0.3908152392010375,0.628833665211855,0.4879050802993827,0.40123692464414057,0.39481944106956923,0.47363137477893386,0.4097342743584263
