"accepted_species","trait_BM_trend_scaled"
"t41",0
"t19",0
"t51",0
"t67",0
"t95",0
"t96",0
"t81",0
"t82",0
"t42",0
"t52",0
"t85",0
"t86",0
"t27",0
"t77",0
"t3",0
"t12",0
"t13",1
"t32",1
"t61",1
"t62",1
"t36",1
"t33",1
"t99",1
"t100",1
"t1",0
"t45",1
"t53",1
"t54",0
"t49",0
"t50",0
"t87",0
"t88",0
"t20",0
"t11",0
"t93",0
"t94",0
"t10",0
"t74",0
"t55",0
"t56",0
"t57",0
"t39",0
"t91",1
"t92",1
"t4",0
"t22",0
"t23",1
"t17",1
"t26",0
"t97",0
"t98",0
"t78",0
"t16",1
"t28",1
"t29",1
"t75",1
"t76",1
"t40",1
"t21",1
"t63",1
"t64",1
"t38",1
"t60",0
"t30",0
"t72",0
"t73",0
"t25",0
"t2",1
"t70",1
"t71",0
"t24",1
"t43",1
"t44",1
"t66",1
"t89",1
"t90",1
"t58",1
"t59",1
"t18",1
"t6",1
"t8",1
"t5",1
"t79",1
"t80",1
"t37",1
"t9",1
"t34",1
"t35",0
"t31",1
"t46",1
"t47",1
"t48",1
"t7",1
"t68",1
"t69",1
"t14",0
"t15",0
"t65",1
"t83",1
"t84",1
