"accepted_species","sorted"
"t1",-0.0558428206887414
"t2",-0.0475860836330916
"t16",-0.0950000508393223
"t17",-0.00493053792798232
"t4",-0.0163579322781532
"t207",0.759596399171452
"t208",1.08250773140402
"t114",-0.368473539844396
"t124",-1.17604164436885
"t199",-0.21480614139604
"t200",0.0732781339786401
"t185",-0.903904596470219
"t186",NA
"t82",-1.45285531641009
"t42",-0.137071391589455
"t25",0.034337774426427
"t12",-0.0772136568396725
"t8",-0.0664772656517503
"t6",-0.0902025059397605
"t10",-0.24895299003465
"t11",-0.0194336177683622
"t36",NA
"t89",1.79501734199461
"t159",0.790900758366563
"t160",0.413384736557034
"t78",0.245107850201354
"t66",-0.87197094775908
"t46",-0.304273565536756
"t31",0.134567027191843
"t69",1.15442424219104
"t161",0.0266548902250627
"t183",-0.459195102195029
"t184",NA
"t197",1.11988010437577
"t198",0.879939183901343
"t84",0.780946967790669
"t117",NA
"t118",0.249751980725103
"t93",0.22787612392674
"t119",-0.0821168352941763
"t181",-0.263731883328775
"t182",-0.161767701380346
"t106",-2.08957890778704
"t123",0.821614314319215
"t176",2.27503763403536
"t191",2.00897949256908
"t192",2.14864305948617
"t188",NA
"t189",2.3403890174366
"t143",0.840237503962092
"t43",-0.339194844278444
"t27",0.197280989345418
"t28",0.10849841273327
"t19",NA
"t29",-0.0593493423771159
"t30",-0.206520153036254
"t20",-0.116416084684907
"t37",0.0938572279786608
"t45",NA
"t201",1.33335313365613
"t202",0.983371705703133
"t187",1.97398913084015
"t141",0.800234255193001
"t142",0.123813987801047
"t132",-0.325129344845874
"t133",-0.610777501302629
"t77",-1.68776195138432
"t96",1.32455868050794
"t97",0.0325705200650068
"t91",NA
"t112",0.0321059210031362
"t166",0.161316865503962
"t167",-0.942386346539666
"t131",-1.2132571514462
"t125",-0.258984763501926
"t126",1.2624747104307
"t90",-0.488700626838635
"t52",NA
"t44",-0.018827503235081
"t99",0.142826831705772
"t121",0.845989931206868
"t122",1.17530821707032
"t177",1.98436288674191
"t178",2.51730980816596
"t205",0.319396193726863
"t206",0.288813045619101
"t115",2.45656571702105
"t157",0.587515896421974
"t158",1.93234393199437
"t113",-0.761096684821976
"t164",0.682787183899977
"t165",0.460194333641825
"t87",NA
"t88",0.462359353821751
"t72",-0.0319234096745102
"t73",-1.33879581004909
"t75",0.86305831718615
"t76",NA
"t70",-0.320375039201263
"t80",0.712086159370045
"t81",0.238042849352108
"t92",-0.299843406389334
"t151",0.247498614355285
"t152",0.883433099110553
"t109",0.59860705401584
"t100",0.531303820392803
"t174",-0.757003177759343
"t175",-0.826020082396927
"t203",0.828887386396096
"t204",0.453175325074766
"t147",0.724552602531177
"t148",NA
"t139",-0.93980268529795
"t140",-3.13745116862169
"t110",0.469639729101429
"t83",-2.85538253859108
"t105",-0.315606455276109
"t172",-0.211323663971314
"t173",-0.352123550735963
"t179",0.0010324350322291
"t180",-0.619680467067984
"t79",-1.21324129098324
"t155",-1.06653447569993
"t156",0.314967046410852
"t116",-0.693955432805064
"t58",-0.249947032474529
"t55",-0.216301345134008
"t56",0.349360043135102
"t65",-0.144077087913087
"t153",-0.351982159012458
"t154",-0.681409942418051
"t193",-1.73651817653651
"t194",-1.54450810546794
"t136",0.973941311961223
"t168",1.65677879816296
"t169",0.833963682833896
"t111",-0.148537795314518
"t107",-0.471226079698933
"t108",-1.35645458306345
"t209",-0.929468810067705
"t210",-0.577173089762396
"t134",-2.59092166340588
"t135",-0.486550469840291
"t146",-1.13921848144627
"t162",-1.51566667499717
"t163",-0.312309193533116
"t127",-1.18106399122568
"t128",-0.912589148530956
"t103",NA
"t63",-1.94043350530017
"t64",-0.156375017154742
"t21",0.0176265714353538
"t23",-0.0713312094442774
"t50",-0.30936082339521
"t51",NA
"t33",-0.215188742270606
"t35",-0.208615132299251
"t49",-0.593943207510091
"t59",NA
"t60",-0.715637266740217
"t120",-0.15986977055459
"t195",-0.929790108045456
"t196",-1.29454948157805
"t38",0.393947116464806
"t39",NA
"t32",-0.0410773586556134
"t85",-0.0233027081006647
"t86",-0.442133271953139
"t41",0.170933250298682
"t67",0.996200919635232
"t68",0.522702140502008
"t144",1.57207980047384
"t145",NA
"t94",NA
"t95",0.955657882413362
"t54",0.234728506995272
"t211",1.78420737862452
"t212",1.64889099023932
"t190",3.4298405546485
"t98",-0.451092433426832
"t26",-0.15478181563948
"t22",-0.148568645987805
"t57",-0.834808088824408
"t62",-1.21532336603902
"t170",-1.15122252457128
"t171",0.01983183370762
"t74",0.0961700508152635
"t71",0.171733185439339
"t53",-0.976922709228353
"t61",NA
"t137",-0.397262173359146
"t138",-0.466551092755693
"t104",0.346962144763408
"t102",0.224688042261188
"t129",-0.241158932086433
"t130",-1.06445967765723
"t101",0.417631129929471
"t34",NA
"t24",-0.333056266192463
"t18",-0.183425736645137
"t9",-0.112001121603305
"t5",-0.0652223519895558
"t14",-0.0547279078949339
"t15",NA
"t13",-0.0927330420918118
"t40",-0.494435840361273
"t47",-3.99006846415881
"t48",-0.115959064909284
"t149",-1.12697432365462
"t150",-0.898456690587248
"t7",-0.355036083760902
"t3",-0.0305633030493925
