"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98"
"t13",-0.136790353294401,-0.00175574747376944,0.210765565813113,-0.221427369768326,2.5687374493111e-05,-0.00353894223718953,0.0212883335388296,-0.00042698122889253,7.42240906516031e-05,-0.00122078151702927,0.00461019418553409,-0.0109411292884842,0.000498001435364782,-8.78961127638353e-05,0.000196078929148862,-0.00276670370289097,0.000343502765252531,0.000460546305755616,-0.00305760061023564,0.0627871786057222,-0.00376269327726512,0.0102746742980374,-0.00839507009036386,2.33537630903383e-11,0.590717358875362,-0.0105315528642435,0.00885787166023328,-0.169109330573318,0.000325366179727823,-0.00144694700609024,0.000891502673342835,-0.00122014289233303,0.000550697700119876,6.6645589563921e-05,0.000175425476686561,-0.000129851840373038,-0.000253909947004997,0.701438737766529,2.1620012373622e-05,-0.00254946621499009,4.0463026042294e-05,0.00111467684655677,-9.86137796694503e-06,-7.25816155042265e-06,-8.27774552134195e-06,-1.27353404494993e-16,-4.51914449897102e-06,-2.55194513497288e-06,-2.41464296386181e-06,-1.51002200085582e-06,-2.4963262539708e-06,0.000482341477013163,2.73286438994108e-06,2.28374099943267e-05,1.04719063012414e-06,7.99849052365981e-16,-7.44100105178328e-05,-9.42390496288399e-07,0.0554880678989374,1.88208605270592e-06,-8.37560108343654e-05,0.0105219961438186,9.58190302866714e-07,0.00284473706459075,-1.25432928378416e-06,4.33758095767517e-17,-4.84130201535061e-05,1.75013465917824e-05,2.56775493789525e-06,4.68243673604e-17,0.00351670291284236,1.81722843914437e-17,6.30441285204766e-17,3.46155343320007e-17,-8.62647311828947e-08,-5.8807118926234e-17,-0.000208130068502978,9.41448660573599e-18,1.09345772658005e-05,-1.49943580894198e-17,-2.3639609163041e-17,-4.04791941471399e-05,3.46132484940038e-05,1.07076018297458e-16,-1.31034849567871e-06,2.65353633502009e-05,-3.56085225451195e-17,2.17787746244696e-18,-1.32395235923587e-16,1.09086205097323e-16,4.54406511812016e-17,-3.09467031088616e-17,4.2499330344293e-17,5.34396354026957e-17,3.37974175529986e-16,-3.09334615559208e-17,3.25480572082291e-17,-7.19774871012363e-17
"t93",-0.136867402847662,-0.00175810038350815,0.211123353064085,-0.221945839218385,2.57578958578555e-05,-0.00355217449482329,0.0213885948131236,-0.00042941911164305,7.50391764246165e-05,-0.00123646007877194,0.00467839493461266,-0.011175092913033,0.000509847775068933,-9.20473422106436e-05,0.000178937900506732,-0.00261414107598449,0.000328246003203188,0.000445886263790691,-0.00298036394399306,0.0612277931416196,-0.00367273567089605,0.0100312763800805,-0.00819832446109793,2.28181814788414e-11,0.577607435324579,-0.0103040905996744,0.00868223745367546,-0.165885041689417,0.000319189919152462,-0.00142040536491599,0.00087544135800432,-0.00119829707263027,0.000540873762150592,6.54639678158511e-05,0.000172317740262911,-0.000127473737631897,-0.000249150925055862,-0.712707345867227,0.000111436694378767,-0.00251949426144396,3.99079194784568e-05,0.00109936813426583,-9.72584381964732e-06,-7.15930063450186e-06,-8.16511144010308e-06,2.29558946169342e-16,-4.45781393774635e-06,-2.51750787913343e-06,-2.38359576967507e-06,-1.49078653090918e-06,-2.46471739143482e-06,0.000476306743745524,2.6989621153923e-06,2.25586747206678e-05,1.03441308671985e-06,-7.99697154443948e-16,-7.35751795547852e-05,-9.32694661596542e-07,0.0578126359180371,1.82703522845911e-06,-8.2252914758901e-05,0.0103440443292749,9.44153280388539e-07,0.002937467282223,-1.2367056766591e-06,4.52533023347054e-16,-4.77386935724792e-05,1.72594915949498e-05,2.53289693404214e-06,-3.1605795287603e-17,0.00361758412857554,1.86082990371882e-17,-1.36666069513175e-16,1.70037551082037e-18,-8.51157711295779e-08,6.3934808987186e-17,-0.000205366022729203,-6.23138451226471e-17,1.07906125621424e-05,-8.01497613195446e-17,9.07885234733109e-17,-3.99517646842048e-05,3.41630680191084e-05,-4.32620594371749e-17,-1.29359536150453e-06,2.61988115568018e-05,-2.8747828840204e-17,-1.13221303753297e-16,1.44432642980454e-16,7.17713304356581e-17,-1.13414573378832e-16,-2.03695182029226e-17,-3.49541140231927e-17,-5.62556616644506e-17,5.37137645760754e-16,-6.78551479008753e-17,4.04064947750459e-17,-6.96484348556814e-17
"t102",-0.141944589811377,-0.00191307688082619,0.234684860040025,-0.25607784251354,3.03995957723648e-05,-0.00442274386932065,0.0279824390025831,-0.000589694105353285,0.000128550964872141,-0.00226540898127712,0.00915276753374271,-0.0265113261017419,0.00128618506905787,-0.000363723781608951,-0.000938225096693453,0.00731399202187148,-0.000663370317540739,-0.000503662767600846,0.00199656693046732,-0.0391972887021517,0.0021121700289353,-0.00561484027900497,0.00444286909889483,-1.15705747885961e-11,-0.262329779247852,0.00424337041440323,-0.00245817046544526,0.0373174381326008,-6.9693126984502e-05,0.000234448635134816,-0.000117006844332168,0.000145213186816307,-6.11046682765485e-05,-6.23704538957281e-06,-1.58277959109373e-05,5.02005713498543e-06,8.15687278052601e-06,0.00345857007889172,-5.34571492354058e-07,-3.96163288488363e-05,2.46234044519637e-06,7.17464458331194e-05,-6.7228733505815e-07,-8.09242142338845e-07,-9.42720377128319e-07,-2.87591795352408e-16,-5.41262395962146e-07,-3.35675114784921e-07,-5.20345989348999e-07,-3.4824412594572e-07,-5.99879187693474e-07,0.000125147026160659,7.45932016566654e-07,6.81827202096431e-06,3.13112357379934e-07,9.41710110158826e-16,-3.17582312852779e-05,-5.18487759881354e-07,0.423796371391088,-3.83924776987805e-06,4.23808343541049e-05,-0.00385061435843328,3.40819142432026e-08,0.172723749996799,-3.315092333889e-09,-1.09321207735545e-15,-1.88102215806349e-06,1.53933421898362e-06,8.63881066707041e-07,-2.14583530532849e-15,0.257194868403817,-1.56656796772428e-16,-6.77741104031106e-16,3.89559654971662e-16,-1.16221960132466e-09,-6.12383966630282e-17,-4.22947159317111e-06,8.04132931875454e-17,4.18924075262826e-07,-1.72843125460738e-16,-2.92850374590707e-17,-2.30058324812787e-06,2.0705457445436e-06,1.79429222610986e-16,-1.12124078146509e-07,2.56068192347231e-06,-1.11507939799956e-16,-7.60179019221518e-16,4.63496522555274e-16,4.58688223203249e-16,1.27973452497325e-16,1.50968635473983e-16,-1.68081962982405e-15,-1.18706747729254e-15,0.707106781186548,-3.96590426043636e-16,1.13599995621763e-15,7.213404352273e-16
"t103",-0.141944589811377,-0.00191307688082609,0.234684860040025,-0.25607784251354,3.03995957724005e-05,-0.00442274386932072,0.0279824390025833,-0.000589694105353525,0.000128550964872125,-0.00226540898127706,0.00915276753374291,-0.0265113261017419,0.0012861850690578,-0.000363723781608837,-0.000938225096693356,0.00731399202187154,-0.000663370317540503,-0.000503662767600959,0.00199656693046731,-0.0391972887021515,0.00211217002893505,-0.00561484027900497,0.00444286909889497,-1.15702545601049e-11,-0.262329779247851,0.00424337041440301,-0.00245817046544539,0.0373174381326007,-6.96931269844427e-05,0.000234448635134674,-0.000117006844332269,0.000145213186816396,-6.11046682763703e-05,-6.23704538968037e-06,-1.58277959108479e-05,5.02005713506251e-06,8.15687278095495e-06,0.00345857007889172,-5.34571492080181e-07,-3.96163288488914e-05,2.4623404450737e-06,7.17464458331193e-05,-6.72287334968697e-07,-8.09242142247455e-07,-9.42720377013331e-07,-2.58343712995824e-16,-5.41262395850684e-07,-3.35675115035484e-07,-5.20345989054152e-07,-3.48244125640226e-07,-5.9987918757432e-07,0.000125147026161648,7.45932016542273e-07,6.81827202102284e-06,3.13112357774232e-07,1.02013053067262e-15,-3.17582312852188e-05,-5.18487760097839e-07,0.423796371391088,-3.83924776994785e-06,4.23808343544199e-05,-0.0038506143584335,3.40819143159211e-08,0.172723749996799,-3.31509226327787e-09,-1.50846971750734e-15,-1.881022158346e-06,1.53933421943055e-06,8.63881066402378e-07,-1.96214947664126e-15,0.257194868403817,7.24500749011962e-17,-5.23139621291035e-16,-1.90056040265402e-16,-1.1622191165858e-09,-8.78372142912355e-17,-4.22947159349083e-06,-1.49785566034805e-16,4.18924075762544e-07,9.68770285329663e-17,2.90004687808611e-16,-2.30058324906147e-06,2.07054574529117e-06,8.18227143039707e-17,-1.12124079051253e-07,2.5606819243377e-06,3.09000320419193e-17,5.53133678667959e-16,3.50321880585411e-16,-4.14983806239844e-16,-4.65595711437311e-16,-6.27844671973261e-17,1.71495993520228e-15,1.13458110363636e-15,-0.707106781186548,2.80166574487351e-16,-1.09088541902061e-15,-7.49446583655199e-16
"t61",-0.141549667380778,-0.00190110946325883,0.232871074551042,-0.253464169064463,3.00452609336723e-05,-0.00435675628845739,0.0274857405690171,-0.00057769080585871,0.00012463511410804,-0.00219056906857233,0.00882912632828733,-0.0254177942825778,0.00123105067891017,-0.000344864951248812,-0.000865910445552702,0.00668775604828299,-0.000602131284530355,-0.000448388192297928,0.0017314536179174,-0.0339002631328132,0.00181453958888144,-0.00481519418827657,0.00380204325381929,-9.85729527561696e-12,-0.221770679013597,0.00356171585572959,-0.00200347155655183,0.0298436812355201,-5.55978855978484e-05,0.000182810010467977,-8.97497920742513e-05,0.0001105796220862,-4.62974766036291e-05,-4.67116721117676e-06,-1.1826038354043e-05,3.59630789732745e-06,5.80743829743248e-06,0.00239351379383762,-3.69929378217979e-07,-2.67783101083176e-05,1.56598640348582e-06,4.53930290747509e-05,-4.22933129332702e-07,-4.75070131882708e-07,-5.51212917421042e-07,-1.28954902091688e-16,-3.13349721450855e-07,-1.90464395597732e-07,-2.55538451211323e-07,-1.66814799929945e-07,-2.82900921375547e-07,5.72715409459753e-05,3.34446500919303e-07,2.94541042391488e-06,1.35175922238478e-07,2.14821867057308e-16,-1.17544190895046e-05,-1.72238869284464e-07,0.0809898621795763,-5.20280755766109e-07,2.43139925210447e-07,0.000212862298468899,-1.91738991998334e-08,-0.111746313355176,5.00844874413655e-09,5.66256649357567e-15,3.50554043609025e-06,-3.47510005053865e-06,-2.57264749285016e-06,6.91344718629024e-15,-0.882892733058207,-3.46539511185257e-17,1.60033173525403e-15,-6.28996934416613e-16,-2.68780322809573e-08,1.79255362057313e-16,-6.30681376658001e-05,1.25820054515995e-16,3.12134171048606e-06,-1.35846416813198e-16,5.10455309063244e-17,-1.10929922817482e-05,9.44094136626112e-06,-1.68670542054847e-16,-3.49732466892814e-07,7.0795547658332e-06,-4.32904170047639e-17,3.37633365423417e-16,-4.78895801177653e-16,1.892707990328e-16,4.67815124226634e-16,2.49213646475005e-17,-4.51108706343593e-17,-6.56202703410066e-17,9.84808611864394e-17,-1.51869684022128e-17,1.33270295595702e-16,-1.15786993014578e-16
"t47",-0.141231494658185,-0.00189145429903481,0.231406864850014,-0.251352123534529,2.97587638545586e-05,-0.00430333159616156,0.0270831436161847,-0.000567951297449322,0.000121444701436788,-0.00212952974468225,0.00856491463306075,-0.0245229145855138,0.00118590215283698,-0.000329364798196102,-0.000805852102866553,0.00616580598868282,-0.000550947503691129,-0.000401850538983671,0.00150605911802214,-0.0293923197146832,0.00156062234735809,-0.00413255464008254,0.00325455950522502,-8.39146247585965e-12,-0.186965137372626,0.00297524112206033,-0.00160812386998317,0.0233019496037448,-4.32497538043204e-05,0.000137212329723217,-6.55457217450441e-05,7.97493045075151e-05,-3.30938502277009e-05,-3.26940827572414e-06,-8.24086334647133e-06,2.30293727258708e-06,3.66885865649101e-06,0.00141517535188324,-2.1868965926112e-07,-1.48976580062825e-05,7.20846778839159e-07,2.0506775835179e-05,-1.87061192588077e-07,-1.52553604189963e-07,-1.72931560581852e-07,5.21821082227236e-16,-9.25197945438172e-08,-4.89768989257318e-08,1.24425038716911e-08,1.79175794307895e-08,4.10720426122671e-08,-1.26002940068643e-05,-9.11731357302044e-08,-1.09468997743125e-06,-5.04704299095352e-08,-1.82100787036279e-15,9.8090261499886e-06,2.08795103389305e-07,-0.328006987048726,3.57534086090074e-06,-5.62811136916164e-05,0.00589627429015969,-1.34616141019888e-07,-0.790464148532843,-6.45782479597243e-07,-2.39765809865254e-16,-2.49636742284309e-05,9.51041921672342e-06,2.03152608159156e-06,-2.04380848950278e-15,0.287896083757328,9.68276610036802e-17,4.97417605248138e-16,8.37709592096902e-17,-2.89677523167409e-08,-1.52424848952995e-16,-7.02449804227654e-05,-2.80013889906233e-16,3.7261749057665e-06,2.54331951079318e-16,-1.90403197202404e-16,-1.38811175683379e-05,1.18795068046748e-05,6.7040939796284e-17,-4.52942220887726e-07,9.20611449473944e-06,2.69295508123886e-17,1.10370552188756e-17,-3.29330817950018e-16,1.23078043179392e-16,5.85671240699702e-17,-2.11885123658897e-16,4.48571855921272e-17,1.67786788353168e-16,2.07833936007942e-16,7.26226321568262e-17,9.56164557663577e-17,-9.10528356610574e-17
"t52",-0.140937381804667,-0.0018825318706428,0.230053942754765,-0.249401010438219,2.94941292000988e-05,-0.00425399712417772,0.0267114568063508,-0.000558961487603069,0.00011850229174919,-0.00207324688707705,0.00832133680709048,-0.0236983064850145,0.0011443042726538,-0.000315093610901684,-0.000750659964996374,0.00568644127577158,-0.00050396192523902,-0.000359180774819184,0.00129970373066182,-0.0252657625262963,0.00132826902831679,-0.00350794477157233,0.00275367066429485,-7.05038709526561e-12,-0.155141125022935,0.00243918868720538,-0.00124723538034916,0.0173348661378056,-3.19873631669057e-05,9.56571302003261e-05,-4.34988074340957e-05,5.16726383120494e-05,-2.10712194202619e-05,-1.99342194590092e-06,-4.97756283175786e-06,1.12674393992505e-06,1.72423868204319e-06,0.0005259312341373,-8.12229856392592e-08,-4.10153322369269e-06,-4.69726221292553e-08,-2.10282706227406e-06,2.72351220776438e-08,1.40607826526059e-07,1.70935712591416e-07,-3.67525795091349e-17,1.08246037288067e-07,7.96937766857237e-08,2.57004175257191e-07,1.8664439951111e-07,3.37136367226782e-07,-7.65237526165083e-05,-4.80869274556446e-07,-4.79947191744223e-06,-2.20713144061749e-07,-2.73309813849887e-16,2.97290545168279e-05,5.62872145446183e-07,-0.721132097081654,7.59131510391659e-06,-0.000115609883659088,0.0121453984082507,1.02943155680881e-06,0.550449675624546,-6.47377845567945e-07,-3.02745872653282e-15,-2.51748961743359e-05,9.22411011334732e-06,1.50635884682911e-06,-6.52065073311245e-16,0.0727461224337186,6.29423715811193e-17,-9.34200725728388e-17,4.23637590988889e-16,-3.9380322876153e-08,5.08388962165288e-17,-9.48066571879006e-05,1.52634821670872e-18,4.94538837297767e-06,-1.76032934469116e-16,-9.40196323097662e-18,-1.81489945466639e-05,1.54965828252122e-05,4.2032808090827e-17,-5.79791865000822e-07,1.16925366824001e-05,-1.54252645797421e-17,2.7516955713797e-17,-3.83445703385829e-16,1.87875501116439e-16,-3.01339004449251e-18,-2.45618549066286e-16,4.32219887129789e-17,-8.02962827366279e-17,-2.48122587642871e-17,-1.41920333848877e-16,-1.45337589446782e-16,-1.54437403944039e-16
"t75",-0.192481269533693,0.015368348670991,-0.183453166892556,-0.00862463573316201,5.59019543688128e-06,-0.00155557572345838,0.0120984634672775,-0.000289226603617704,0.000114059476096237,-0.00325542110123736,0.218809969947898,0.00167585316001373,4.43766025463727e-05,-8.05622173093916e-05,-0.000265451458205942,0.00203006966869013,-0.000179144854415259,-0.00012223942131844,0.000478679946497001,-0.0104927036498332,0.302293464045673,0.00208710528527137,-0.000502253622388138,1.40344278949814e-13,-0.0016865814518307,-3.29028984195259e-05,0.000351073104801352,-0.0102269364853407,2.04943696589171e-05,-0.00012221146414351,8.77103095621566e-05,-0.000127213575018411,5.96179963031937e-05,7.81695167698041e-06,2.08952567391021e-05,-1.96787049920978e-05,-3.97463701502804e-05,3.14708336057734e-08,1.2160170285336e-05,-0.000535744719289999,3.46504135153316e-05,0.0173031123699896,4.51860998386119e-06,-1.52481451306668e-06,-1.79385646421271e-06,6.90259275153406e-17,-1.05155677806282e-06,-6.75925013995803e-07,-2.04095358440664e-06,-1.95712083315342e-06,-4.88432136002642e-06,0.293675347342593,-7.73903347565941e-06,-2.24355821941694e-05,-1.01731468458271e-06,-2.57469455200203e-16,1.78080831289212e-05,1.35659027448016e-07,-1.7373307071078e-05,-2.79612658230649e-08,-1.40235155213221e-06,0.000263159745903675,5.10347733207907e-08,1.13153246691705e-06,-7.82515967653132e-08,-8.70292229469171e-17,-0.000111514194348505,1.08633240274732e-06,5.50281351330651e-06,3.0167705501682e-17,2.134117912373e-06,7.61611048558603e-16,-2.12520936538388e-15,-1.50850515919846e-15,-1.12275184255098e-09,3.38309125828799e-17,9.36675575776845e-08,4.1761820394863e-16,-9.04932855184858e-07,1.68830521485414e-16,8.71487802119007e-15,5.17882187263246e-05,-0.832278502348812,1.33699456765434e-15,-3.82404624288565e-07,0.00189903772881136,2.98050747727429e-16,6.97041196457243e-16,-1.64575509554679e-15,-2.61472807852483e-16,3.32529422343267e-16,-4.55939536639541e-16,2.38642747537026e-16,-2.30135557342947e-16,1.74543754029706e-16,-1.12663222865383e-16,3.45833404678152e-17,-4.00528984546095e-16
"t86",-0.19264646145549,0.0153979966699664,-0.1838903675067,-0.00865177501316789,5.61028204259378e-06,-0.00156272882518027,0.0121646367953396,-0.000291040353132314,0.000115129111786939,-0.00328852416849403,0.22119109008497,0.00169711777153536,4.49617224091391e-05,-8.18462311806532e-05,-0.000271729500455314,0.00208337271035634,-0.000184213930079018,-0.000126346326141542,0.000498106929893755,-0.0109260188795458,0.315305377346479,0.0021778920865276,-0.000524377532314669,1.47814984355946e-13,-0.00176615951802542,-3.45152093932837e-05,0.000370848649772211,-0.01084999039904,2.17550646398867e-05,-0.000130388275420627,9.39115346987526e-05,-0.000136418395432604,6.39997739040076e-05,8.41182713497394e-06,2.24964136966282e-05,-2.13665966560345e-05,-4.32075693792293e-05,3.43968139318584e-08,1.32909052399683e-05,-0.000588102642126859,3.84438781833824e-05,0.0192141003449317,5.022407205078e-06,-1.71354186254984e-06,-2.01711113961831e-06,-2.75995904390636e-16,-1.18419715107931e-06,-7.63446624532625e-07,-2.35021693435327e-06,-2.26046720415298e-06,-5.65176504273685e-06,0.340992781264485,-9.0064742900644e-06,-2.62147350692475e-05,-1.18875439152648e-06,2.06180614154002e-16,2.11204685701163e-05,1.62342746618905e-07,-2.14732980496762e-05,-3.49871684380288e-08,-1.80413105791959e-06,0.000342860184807104,7.31785106063578e-08,1.64623289438358e-06,-1.29687333054703e-07,3.7342724919446e-16,-0.000193371946366141,1.97282321277275e-06,1.0767540494646e-05,-1.29367077184442e-17,4.35338184030624e-06,-4.27061676208875e-16,9.20872688052945e-16,1.36011370652959e-15,-1.44957052274579e-08,3.4573168330241e-16,-3.6727803985262e-05,-3.78516576767982e-16,2.42197795705768e-06,4.22790428423627e-17,-3.9424560711218e-15,-3.20606473680294e-05,0.391478085322679,-7.00362443200337e-16,-8.80293527401421e-08,0.000716744487379972,2.62271713018834e-16,-7.95872533021185e-14,0.707106781186548,1.01510221940241e-14,2.72509889636951e-15,-7.1326939739546e-16,5.09050978728288e-16,-3.55597713347616e-17,6.21053078102995e-16,-1.73521790899342e-16,-5.80925480921839e-16,5.36244373659312e-17
"t87",-0.19264646145549,0.0153979966699664,-0.1838903675067,-0.00865177501316791,5.61028204253133e-06,-0.0015627288251801,0.0121646367953396,-0.000291040353132446,0.000115129111786905,-0.00328852416849387,0.22119109008497,0.00169711777153531,4.49617224094132e-05,-8.18462311805721e-05,-0.000271729500455349,0.00208337271035611,-0.000184213930079046,-0.00012634632614162,0.000498106929893754,-0.0109260188795455,0.315305377346479,0.00217789208652795,-0.000524377532314674,1.47635800843672e-13,-0.00176615951802538,-3.45152093930573e-05,0.000370848649772514,-0.0108499903990398,2.17550646397105e-05,-0.000130388275420699,9.39115346989894e-05,-0.000136418395432723,6.39997739041939e-05,8.41182713498518e-06,2.24964136964672e-05,-2.13665966559556e-05,-4.32075693789937e-05,3.43968135571582e-08,1.32909052397147e-05,-0.000588102642127232,3.84438781832349e-05,0.0192141003449319,5.02240720454945e-06,-1.71354186253584e-06,-2.01711113938646e-06,5.2523156464989e-16,-1.18419715104595e-06,-7.63446624395637e-07,-2.35021693434591e-06,-2.26046720401291e-06,-5.65176504310615e-06,0.340992781264486,-9.00647428990415e-06,-2.62147350688571e-05,-1.18875439260798e-06,-5.04998632042221e-16,2.11204685698693e-05,1.62342746436031e-07,-2.14732980491905e-05,-3.49871683016993e-08,-1.80413105795474e-06,0.000342860184807448,7.31785103786565e-08,1.64623289454144e-06,-1.29687332621577e-07,-3.82000131815464e-16,-0.000193371946366545,1.97282321262777e-06,1.07675404952294e-05,2.57529715304155e-16,4.35338184084227e-06,-3.33283071274395e-16,4.40410018299724e-16,5.93545096093321e-16,-1.44957057582667e-08,-2.63642870331782e-16,-3.67278039850015e-05,-2.14736065146609e-16,2.42197795774015e-06,-5.27431727472819e-17,-4.27198062366695e-15,-3.2060647368369e-05,0.391478085322683,-5.40654480858081e-16,-8.80293553407611e-08,0.000716744487380866,-4.54489187372901e-16,7.96487125918594e-14,-0.707106781186546,-9.48116714908937e-15,-2.77488947956282e-15,8.39358319266028e-16,-6.1836317186007e-16,1.83322873427039e-16,6.80454642147586e-16,1.1885736408274e-16,3.89757246128638e-16,5.79401533975987e-17
