"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97"
"t13",-0.152075930699071,0.00241562166668838,0.191007600913591,0.161789135139223,-0.000395373002584622,0.0123414226878409,-0.0110111468360444,0.000454696915440455,-0.00949504945859152,0.000554231892526072,-0.00122507641951315,0.000347803393558502,-4.73306142475102e-05,3.56425969648253e-05,-0.00043255521080148,0.00808692773733877,-0.000297593316737457,-0.231877644365315,-0.023527592328197,8.48039644889362e-05,-0.000670084097111099,0.000228140266788939,-0.000284930979362871,0.000294783496109418,-0.00493454931848893,0.00639551259285199,-0.000780885029085344,0.0993584109939879,0.00119871577487064,-0.0471688836777933,7.1719885862717e-05,0.00518282780230106,-0.0128901282156615,0.90902543594638,-0.0808887616374559,-0.0019948137517437,0.00059388515078963,-6.89292564050265e-05,-3.60095290673691e-05,-7.38932861918596e-06,-0.000218099769669891,0.000433719191092398,-0.00141045999416296,-5.19041240453597e-05,-3.5839468596068e-06,-7.67825190872574e-17,-5.00230353085673e-06,0.00138323305000863,3.90429196258448e-07,-0.00013456403922956,-1.26977168486678e-06,-2.45577608412624e-06,-3.16726039473723e-05,-1.70535723847972e-15,-2.53303070135837e-05,0.0608774282180888,3.03851564512511e-06,-7.45902355226226e-05,-6.95145176253722e-08,-4.36170924566005e-17,-0.000302290340089858,0.0121686295077699,-1.13147746670471e-16,-0.0121151849849395,6.23081037253851e-07,8.80188571147684e-07,5.39795677569049e-17,1.79076720457498e-05,-4.95106453392212e-06,-3.67760193253944e-17,-3.14327795277908e-17,0.00362425952275965,3.67770961325628e-15,3.93032282218476e-17,3.26418446260032e-17,-0.000131629523990884,-2.69017635850168e-17,-5.22862113339102e-17,-6.73381059271953e-17,3.20849438843407e-05,-3.08600299666796e-05,2.37604439777342e-17,1.24207994977472e-06,7.08098392938917e-17,-2.13772063656626e-17,1.74488889533801e-17,-5.53542188194664e-17,-6.20146882584877e-18,7.05147244504454e-16,1.61787791411276e-16,-2.1162401640024e-17,3.95676747506551e-17,6.76799429798059e-17,5.31317371519779e-16,5.45871067820304e-17,2.34463180100112e-17,-5.71018296921985e-17
"t92",-0.153997522892689,0.00249490683918888,0.197663162851939,0.167990680809151,-0.000415240445579083,0.0132241885167536,-0.0118406250454873,0.000518133276435308,-0.0110074348376244,0.000660616526637853,-0.00157904488155566,0.000456395681381896,-7.28683537398836e-05,7.52593680209364e-05,-0.000757909864019764,0.0152346400835538,-0.000661838003617955,-0.568323823841657,-0.0768112498594109,0.001960033341641,-0.0261474150357147,-0.00264997650163722,0.00220399580718983,-0.000805122221746535,0.00526847909767702,-0.00627518128434958,0.000697643442418966,-0.0828736721997037,-0.000835700486248112,0.0309801771896122,-3.96753549127533e-05,-0.00171754207992649,0.00399053071518213,-0.244544924373342,0.0214565363764796,0.000454337262045154,-3.34404137242443e-05,2.69678074002497e-06,1.1606264173873e-06,-4.15808008085086e-09,-7.20407979384854e-07,1.59524640974311e-05,-0.000140015507630912,-5.51700074341967e-06,-5.95355652543407e-07,2.85621428816193e-17,-8.58175981594152e-07,0.000250293181857306,7.10657281507415e-08,-2.67578703311545e-05,-2.89100411013647e-07,-6.31319223145794e-07,-8.34665080306684e-06,-4.32414950469962e-16,-6.91183572813909e-06,0.0172119610717266,7.96971920551413e-07,-2.08746616522284e-05,-2.05598192326413e-08,1.31773298843382e-16,-0.000105598817277961,0.00427722423376048,-7.87090572511278e-17,-0.00479575237830627,2.36528058932065e-07,3.53496110088301e-07,1.40138101056192e-16,7.32798940574483e-06,-2.04224052453226e-06,5.65392142198446e-16,-1.60881234909958e-17,0.00156860553882642,1.29818596402211e-15,2.95052289920031e-17,2.94408269008392e-16,-5.81519829469604e-05,4.970303173844e-16,4.84171800088811e-17,2.93453227108917e-16,1.45562714046575e-05,-1.40076233921819e-05,-2.13302118042293e-17,5.79683661697847e-07,-1.20421900186145e-16,-6.21575978606818e-16,6.07753453096193e-16,-3.9204033146453e-16,1.14019177420097e-15,-0.707106781186548,2.32283100836844e-13,5.2608371011714e-16,2.86980434654066e-14,1.39021781739889e-14,6.74389065368338e-15,8.49545377511637e-16,-5.7527457713631e-16,-5.3109746703259e-16
"t93",-0.153997522892689,0.00249490683918896,0.19766316285194,0.167990680809151,-0.000415240445579161,0.0132241885167535,-0.0118406250454873,0.000518133276435416,-0.0110074348376246,0.000660616526637892,-0.00157904488155558,0.000456395681381908,-7.28683537399469e-05,7.5259368020858e-05,-0.000757909864019773,0.0152346400835537,-0.000661838003618144,-0.568323823841657,-0.0768112498594108,0.001960033341641,-0.0261474150357142,-0.00264997650163735,0.00220399580719,-0.000805122221746431,0.0052684790976771,-0.0062751812843499,0.000697643442418786,-0.0828736721997048,-0.000835700486247787,0.0309801771896125,-3.96753549127847e-05,-0.00171754207992658,0.00399053071518201,-0.244544924373343,0.0214565363764796,0.000454337262045232,-3.3440413723982e-05,2.69678074078551e-06,1.16062641767799e-06,-4.15808042985088e-09,-7.20407979517418e-07,1.59524640972997e-05,-0.000140015507630321,-5.51700074360827e-06,-5.95355651850221e-07,2.77094254975367e-17,-8.58175981272661e-07,0.000250293181857118,7.10657282642896e-08,-2.6757870330773e-05,-2.89100410949158e-07,-6.31319223120582e-07,-8.3466508021089e-06,-2.71121117555163e-16,-6.91183572907026e-06,0.0172119610717269,7.96971920511797e-07,-2.08746616519362e-05,-2.05598195932664e-08,1.75207918026315e-17,-0.000105598817278216,0.00427722423375938,-4.3836353722231e-17,-0.00479575237830577,2.36528058874246e-07,3.5349610968824e-07,-1.97525871277919e-16,7.32798940624079e-06,-2.04224052479199e-06,-4.51609174278471e-16,2.35423676179529e-17,0.00156860553882652,1.64910983096586e-15,-7.1155838886635e-17,-3.11395956395641e-16,-5.81519829471175e-05,-4.29351464481791e-16,-1.67285784674933e-16,-3.82022472571229e-16,1.45562714088467e-05,-1.40076233924222e-05,3.34330543812179e-17,5.79683661579372e-07,1.82241338094498e-16,5.22666367128333e-16,-6.6052664512041e-16,2.81377909545388e-16,-1.17405528442109e-15,0.707106781186548,-2.32137142122789e-13,-5.71514092133332e-16,-2.86200403440672e-14,-1.39094518852449e-14,-5.34793735156405e-15,-7.54124874892718e-16,6.08938797508209e-16,4.44439718475915e-16
"t102",-0.159117585243586,0.00271958847934295,0.216642224298686,0.185867216356347,-0.000474684744254429,0.0160508086378042,-0.014529481503242,0.000773442642084141,-0.0175364290911015,0.00117819669883248,-0.00408978234688824,0.00130163773515782,-0.000493890278618377,0.00127246176340691,0.00083733404379875,-0.013014141125741,0.000355631696338158,0.245132658349119,0.0195815263662901,-6.11914365156257e-05,0.000571780731679029,-7.59151851428229e-05,9.90344711758852e-05,-9.1275730489111e-05,0.0010828125913909,-0.00134623434842849,0.000156658934866654,-0.0192185802884039,-0.000209764398594107,0.00797149445768037,-1.09199197120286e-05,-0.000559250660864112,0.001324211941124,-0.0841903081488898,0.00741296669741702,0.000162766974467617,-1.46993818744486e-05,1.21647604767511e-06,5.29216110380369e-07,-2.00326154783234e-09,-3.48784839424032e-07,8.2410019501019e-06,-8.44917391843352e-05,-3.40191329500742e-06,-4.70517320898754e-07,-2.77545887313908e-16,-6.99807183138191e-07,0.00021664637675443,6.19637957890554e-08,-2.66284014437597e-05,-4.10335629000694e-07,-2.2080417514669e-06,-4.52694738718697e-05,-1.20139921832538e-14,-8.7193381425995e-05,0.4380241669222,-1.29530931908522e-05,6.03320315331356e-05,2.20148244375209e-08,9.46817886998104e-17,-8.69156448444462e-06,0.000475333890887699,-3.8242058356363e-16,-0.236220779986588,-7.51894486993553e-07,2.67617048136939e-09,2.62538681990906e-15,1.62307599458456e-06,-1.00727897096902e-06,5.1533744250971e-15,-1.58754644617667e-15,0.257488157421433,2.61812732757607e-13,1.20963413411816e-16,3.31078279572463e-16,-3.5465821723739e-06,-4.30391854774922e-16,-8.92091645551888e-17,3.15571592589534e-17,1.68788903577081e-06,-1.63652376459574e-06,1.82232607369381e-16,9.22651118428552e-08,2.39384725555667e-16,7.67502540297333e-16,1.49951982700652e-17,-2.13400140534803e-16,-6.48897847095494e-16,-6.21545021504489e-15,-1.51579453535114e-15,1.29354301452036e-16,2.69250697276218e-15,1.74881134610676e-15,-0.707106781186549,-9.43419677958721e-17,1.0975766671916e-16,5.77655952567211e-17
"t103",-0.159117585243586,0.00271958847934308,0.216642224298686,0.185867216356347,-0.000474684744254372,0.0160508086378039,-0.0145294815032417,0.000773442642083949,-0.0175364290911014,0.00117819669883235,-0.00408978234688861,0.00130163773515785,-0.000493890278618211,0.00127246176340702,0.000837334043798739,-0.0130141411257412,0.000355631696338221,0.245132658349122,0.0195815263662905,-6.11914365156591e-05,0.000571780731679709,-7.59151851428429e-05,9.90344711758563e-05,-9.12757304890526e-05,0.0010828125913909,-0.00134623434842826,0.000156658934866694,-0.0192185802884034,-0.000209764398594056,0.00797149445768065,-1.09199197120063e-05,-0.000559250660863978,0.00132421194112347,-0.0841903081488901,0.00741296669741733,0.000162766974467833,-1.46993818746302e-05,1.21647604732485e-06,5.29216110609745e-07,-2.00326106475738e-09,-3.48784839518805e-07,8.24100195006669e-06,-8.44917391847924e-05,-3.40191329524965e-06,-4.70517320948538e-07,-1.29259846374006e-16,-6.99807182895629e-07,0.000216646376754592,6.19637957486627e-08,-2.66284014433451e-05,-4.10335629386553e-07,-2.20804175152947e-06,-4.52694738713986e-05,-1.22395913358087e-14,-8.71933814257687e-05,0.438024166922202,-1.29530931908261e-05,6.03320315328855e-05,2.20148246048943e-08,3.22228290378671e-18,-8.69156448434196e-06,0.000475333890887128,-3.30405676975972e-16,-0.23622077998659,-7.51894486652658e-07,2.67617004142737e-09,2.90959750213173e-15,1.62307599427202e-06,-1.00727897074194e-06,4.11686573102694e-15,-1.7201269747835e-15,0.257488157421434,2.62616140824612e-13,6.95427092658702e-17,-3.12038332131143e-16,-3.54658217254034e-06,2.71615292361636e-16,-8.07726876047361e-17,1.09970661723336e-16,1.68788903623918e-06,-1.63652376461622e-06,3.85223458686284e-17,9.22651110077891e-08,-3.26355658247004e-16,-7.46015354273179e-16,-2.4468164234022e-17,8.56101839628436e-17,6.33489581960428e-16,6.08283626764564e-15,1.53769188643137e-15,-1.4568491431925e-17,-2.56682388821829e-15,-1.72618806670227e-15,0.707106781186546,2.64152465762783e-16,-1.45909819980242e-16,-1.32017523071415e-16
"t61",-0.158669024812483,0.00270038675263935,0.215024187481623,0.184349536642525,-0.000469708774359406,0.0158199197586609,-0.0143107834496267,0.000754040836263782,-0.0170497471640595,0.00114076130906369,-0.00392146956696522,0.00124581681930783,-0.000468294474152504,0.00120214766253749,0.000769624931672583,-0.0119023536090742,0.000322020004589635,0.220868209814273,0.0174416222260507,-5.31133320641539e-05,0.000495528132373005,-6.5177831570212e-05,8.4737031257075e-05,-7.67829522493712e-05,0.000882565727202156,-0.00109317170761725,0.00012666239141943,-0.0154879555641591,-0.00016754581797386,0.0063475526512992,-8.61657777364323e-06,-0.000428971264760117,0.00101192280527173,-0.0638452464063196,0.0056173254055948,0.000122349415664556,-1.04656363117806e-05,8.5932952710825e-07,3.72599659259486e-07,-1.38597098730862e-09,-2.40924319653367e-07,5.57122393023856e-06,-5.4132948170591e-05,-2.1631893103347e-06,-2.75087222360347e-07,1.34496029159556e-16,-4.05075683426034e-07,0.000123103758964258,3.51312140486998e-08,-1.45304682681764e-05,-2.05734434893696e-07,-9.7990633848838e-07,-1.95028261566082e-05,-4.78744304994704e-15,-3.6432868173948e-05,0.180915998861298,-5.19670099597749e-06,2.23316176940622e-05,6.963871952761e-09,2.34119022440884e-17,2.62998935517724e-07,-2.5605623368688e-05,-2.62196259362835e-16,0.122839591124977,4.23946024328271e-07,-4.04545532884986e-09,-6.10498102755616e-15,-3.66443430172705e-06,2.76382240159907e-06,-1.53590932149158e-14,6.04653767820892e-15,-0.8844123456417,-9.01027701896811e-13,-1.2306549721832e-15,-2.7627065329815e-16,-3.45281443037594e-05,1.91606095018966e-15,1.64830716436101e-16,-2.82690360528129e-16,7.6958153793046e-06,-7.39441807935122e-06,-1.57733122190999e-16,2.87783101755008e-07,1.47741524307852e-16,-5.67826320003878e-17,-9.70412986706671e-19,2.93407587252379e-16,4.84918166408731e-17,-2.79394338305955e-16,2.64910143248819e-17,-1.04738177482402e-16,7.2937122436154e-17,-4.00821127871376e-17,-5.87335201752761e-16,1.64377198403597e-17,3.55221366337246e-17,-2.20747021717371e-16
"t47",-0.158307632803684,0.00268489000551686,0.213718136289158,0.183124147405392,-0.000465687366253492,0.0156330285984814,-0.0141337122452664,0.000738267893680977,-0.0166536634675658,0.00111024477067663,-0.00378373791676343,0.00120010576326256,-0.000447257384648565,0.00114427512757951,0.000713302990514931,-0.0109757843145739,0.000293901420438454,0.200531218540526,0.0156403113642998,-4.62477250899609e-05,0.000430683706730365,-5.60154225564954e-05,7.25214575968951e-05,-6.43237766180671e-05,0.00070846001734402,-0.000872853296635651,0.000100507321644301,-0.0122313426339385,-0.000130576122500456,0.00492398144110684,-6.59103182315218e-06,-0.000313284034704742,0.000734257502550626,-0.0457088942752878,0.00401621357828554,8.62124160143262e-05,-6.61187322143153e-06,5.3341114985154e-07,2.29524048611972e-07,-8.18889660768996e-10,-1.4178672750077e-07,3.10064837108514e-06,-2.55722259396195e-05,-9.95186208005571e-07,-8.62541226290161e-08,1.29165724290656e-16,-1.19491689223365e-07,3.19958702932846e-05,8.98097412738174e-09,-2.6165945047006e-06,2.46456693750028e-10,2.93424339339992e-07,7.39291789934051e-06,2.12824467672214e-15,1.69132629033706e-05,-0.0899736541054254,3.02671293285309e-06,-1.86310514404575e-05,-9.74502690345511e-09,1.83971162678075e-16,1.25719846479586e-05,-0.00072555755393354,5.20965330243594e-16,0.866850038402383,2.97627692083911e-06,5.04479864181357e-07,-2.27423029167353e-15,1.00251453775897e-05,-3.22858146965721e-06,6.20503560020609e-15,-2.18746286248421e-15,0.287040238643381,2.93261239002056e-13,5.60929525568448e-16,-4.10437202394361e-16,-4.00502940611046e-05,-2.3549094037065e-15,-3.55511939047425e-16,-9.08895589456597e-17,9.68366299727881e-06,-9.31256796147148e-06,4.47467777367745e-18,3.72711315590117e-07,6.08083344426822e-17,1.21500516593861e-16,-2.07232634192935e-16,2.12592114567833e-17,-1.01092435313937e-16,-4.97343365310361e-16,3.33423987767219e-16,6.90533984374733e-18,9.41429993364201e-17,1.0000134302143e-16,2.86344786870911e-16,1.20955985752682e-16,1.38875723663113e-16,-9.16385597074312e-17
"t51",-0.15814567165444,0.00267788937317259,0.213127676464325,0.182569428027261,-0.000463858969127227,0.0155474294294566,-0.0140525089015219,0.00073089665455817,-0.0164676276490298,0.00109580253359779,-0.00371739215689523,0.00117801460527641,-0.000436917599217465,0.00111564551391622,0.000684056060300156,-0.0104904427076426,0.000278916044931797,0.189600170612574,0.0146528941140058,-4.23165084710679e-05,0.000393457709367295,-5.06728615974747e-05,6.53581788281514e-05,-5.68106753248071e-05,0.000597965837022822,-0.000732190528788441,8.36930738544042e-05,-0.0101268443203149,-0.000106345196956315,0.00398638876851712,-5.23771015451625e-06,-0.000232504378322665,0.000539246844619197,-0.0328203637380827,0.00287706490241443,6.01822154509311e-05,-3.59914677055195e-06,2.75630673273056e-07,1.15800469686877e-07,-3.56372955152633e-10,-6.07393550644861e-08,1.01633652314166e-06,4.58262465694633e-07,8.081657015489e-08,1.09387019912658e-07,5.0027830980364e-16,1.80485427115581e-07,-6.6163324917387e-05,-1.92788448146889e-08,1.09457722661754e-05,2.62845040463318e-07,2.19778459432271e-06,4.91886698689947e-05,1.50281945968193e-14,0.000103137629276285,-0.534369470145577,1.70282419751018e-05,-9.58964823773766e-05,-4.81628718343552e-08,-8.70970220526326e-16,-0.00012706621699933,0.00513560175586692,8.58389158771773e-16,-0.246651098448684,-5.9360898381988e-07,2.00105732337072e-07,5.02574083962484e-15,4.58212022113925e-06,-1.36825645976856e-06,0.707106781186548,2.77951794503137e-14,0.0374426783506655,3.50437434297799e-14,1.09121547864785e-15,6.74639621082636e-16,-3.56082607463285e-05,-1.07936530460843e-16,8.29880058529373e-16,-5.22835856790956e-16,8.93532111636962e-06,-8.59847884221646e-06,2.63399805863994e-16,3.55154432172247e-07,3.09766224132455e-16,-8.04353588026046e-18,-6.66572137669893e-16,-6.45254393687148e-16,8.84713462722081e-17,3.80032790993103e-16,1.91545470433982e-16,-3.93725528057225e-16,-1.01398181434565e-16,-3.47657907131318e-16,4.39591318590363e-16,1.43895911398677e-17,-6.71502953497268e-17,-3.64763176435147e-20
"t52",-0.15814567165444,0.00267788937317268,0.213127676464325,0.182569428027261,-0.000463858969127373,0.0155474294294566,-0.0140525089015218,0.000730896654558184,-0.0164676276490296,0.00109580253359785,-0.00371739215689509,0.00117801460527647,-0.000436917599217383,0.00111564551391626,0.000684056060300286,-0.0104904427076424,0.000278916044931974,0.189600170612574,0.0146528941140061,-4.23165084711381e-05,0.000393457709367028,-5.06728615974356e-05,6.53581788281417e-05,-5.68106753246419e-05,0.000597965837022549,-0.000732190528788465,8.36930738544166e-05,-0.0101268443203148,-0.000106345196956472,0.00398638876851695,-5.23771015499043e-06,-0.000232504378322917,0.00053924684461915,-0.0328203637380829,0.00287706490241417,6.01822154508535e-05,-3.5991467706015e-06,2.75630673712764e-07,1.15800469502241e-07,-3.56373134429274e-10,-6.07393548252705e-08,1.01633652317408e-06,4.58262465605729e-07,8.08165701875652e-08,1.09387019936269e-07,-2.29351206034314e-16,1.80485427804573e-07,-6.61633249176433e-05,-1.92788447162914e-08,1.09457722662965e-05,2.62845040699845e-07,2.19778459395596e-06,4.91886698700498e-05,1.49223680744264e-14,0.000103137629275121,-0.534369470145576,1.70282419751722e-05,-9.58964823770237e-05,-4.81628721428911e-08,9.63011636249822e-16,-0.000127066216996463,0.00513560175586616,-2.98671967771675e-16,-0.246651098448682,-5.93608982536253e-07,2.00105732110306e-07,-2.49152255836321e-15,4.58212022071758e-06,-1.36825746103783e-06,-0.707106781186548,-2.83295912509814e-14,0.0374426783506904,3.99171081731539e-14,-4.83391167292358e-16,5.16125843961709e-18,-3.5608260748036e-05,6.27531917710834e-16,-6.71344691019814e-16,4.13141780508675e-16,8.93532111496208e-06,-8.59847884336677e-06,-4.13864635444277e-16,3.55154432070097e-07,-1.81066436659796e-16,-2.64991805874016e-16,9.68753780805327e-16,4.84522835731962e-16,-8.36341612439118e-17,-6.2344101155695e-16,-1.59488957052104e-16,1.81011242611992e-16,2.34738622356727e-17,2.56254723649137e-16,-1.51761921301189e-16,-1.57199049993269e-17,4.73899150747503e-17,7.492963255605e-17
"t75",-0.168501686508867,0.0230649829219611,-0.231478040062911,0.0531558627799272,-0.000344411560158298,0.0134455025342349,-0.0123085623672763,0.000741689244738129,-0.0176218370994159,0.0013257313569358,-0.28664753357514,-0.00233928915297602,-0.000112352303933388,0.000386510505230944,0.000240955137269296,-0.0031441278051622,3.90031618208717e-05,0.00441427249051718,-0.00610597265617255,0.00037667243504804,-0.00514576037810055,-0.000586233119847765,0.000504303128964546,-0.000207534529681079,0.00145971583758233,-0.00173313448371124,0.000191289387961459,-0.0225359117044019,-0.000219002400973283,0.00796929977160088,-9.43821332961535e-06,-0.000175886830015269,0.000282723366063125,0.00228369963435063,-0.000400230709006823,-6.25034223428764e-05,0.000313676348446461,0.0554818501728717,2.77633545942337e-05,-7.13669612878605e-07,-2.52822901432652e-05,0.000148911519482047,-0.259325527613089,0.000198298860227119,1.29103468727082e-06,-2.25301401016282e-16,1.63711623918115e-06,-0.000387025949651175,-1.07369466738732e-07,0.00172088154767968,1.63898249551097e-07,5.49864509828116e-08,-0.240558165511897,-3.40949196348667e-16,2.00490274800369e-06,-5.81836495869847e-05,-4.94409175460853e-07,6.04706771248982e-06,3.43811546855049e-09,6.6587854320686e-17,-3.7584307057744e-06,0.000174770425648507,-1.18709731468324e-16,-3.11617136497522e-06,2.45404418143553e-08,4.18461374275968e-08,-1.51857318242083e-15,8.73842822733266e-07,-9.09145037059578e-06,7.54728837154952e-16,-3.65701850151782e-16,1.84803712389991e-06,-2.10040248773863e-15,8.8821056404251e-16,-5.25407329852418e-16,3.63885449621384e-06,-1.55991068345571e-15,-8.83167291036623e-16,1.46297211748685e-14,-0.832328166955514,-0.000234837675216587,4.09489806846625e-16,3.35065186452733e-07,7.01741774916617e-16,-3.30552000096289e-16,7.97360343046037e-16,-2.1613394921463e-15,-6.45838634214393e-16,2.47807396531822e-15,4.43237656806823e-16,4.80714776374317e-16,-8.55336669628438e-17,-1.66491466988204e-17,-6.06365859624742e-17,1.00540239904495e-16,4.24626854658392e-17,-1.28214090857452e-16
