accepted_species,estimate
t168,-0.29682767
t169,-0.29682767
t224,-0.29682767
t225,-0.29682767
t198,-0.29682767
t133,-0.28219604
t337,-0.8008213
t348,-0.8008213
t349,-0.8008213
t243,-0.8008213
t236,-0.8008213
t249,-0.8008213
t250,-0.8008213
t352,-0.8008213
t353,-0.8008213
t275,-0.8008213
t305,-0.7633444
t306,-0.7633444
t157,-0.25806403
t309,-0.41220468
t310,-0.41220468
t240,-0.41220468
t273,-0.41220468
t274,-0.41220468
t251,-0.41220468
t252,-0.41220468
t248,-0.41220468
t271,-0.92730254
t259,-0.92730254
t314,-0.7655512
t315,-0.7655512
t313,-0.7655512
t213,-0.7655512
t209,-0.7655512
t292,-0.7668215
t293,-0.7668215
