"accepted_species","trait_ARD"
"t50","0"
"t51","0"
"t1","1"
"t43","0"
"t63","0"
"t64","0"
"t59","0"
"t95","0"
"t96","0"
"t65","0"
"t34","0"
"t38","0"
"t45","0"
"t35","0"
"t36","0"
"t32","0"
"t73","0"
"t74","0"
"t81","1"
"t82","1"
"t83","1"
"t10","1"
"t86","1"
"t87","1"
"t2","1"
"t77","1"
"t78","1"
"t8","1"
"t26","0"
"t57","0"
"t47","0"
"t30","1"
"t97","0"
"t98","0"
"t33","1"
"t72","1"
"t5","1"
"t55","1"
"t56","1"
"t24","1"
"t27","1"
"t28","1"
"t80","1"
"t84","1"
"t85","1"
"t46","1"
"t16","1"
"t14","1"
"t17","0"
"t18","0"
"t6","0"
"t3","0"
"t4","0"
"t48","0"
"t49","1"
"t25","1"
"t11","0"
"t52","1"
"t53","1"
"t31","1"
"t23","0"
"t19","0"
"t20","0"
"t99","0"
"t100","0"
"t68","1"
"t69","1"
"t9","1"
"t13","0"
"t39","0"
"t40","0"
"t70","0"
"t71","0"
"t88","0"
"t89","0"
"t62","0"
"t90","0"
"t91","0"
"t44","0"
"t60","0"
"t61","0"
"t37","0"
"t41","0"
"t42","0"
"t58","1"
"t66","1"
"t67","1"
"t7","0"
"t12","0"
"t29","1"
"t21","0"
"t22","0"
"t79","0"
"t93","0"
"t94","0"
"t92","0"
"t54","0"
"t15","0"
"t75","0"
"t76","1"
