"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117"
"t7",-0.0577290068430177,-0.0554072726032608,0.00460756366990834,-0.00134647794467043,0.0103901881889757,-0.0326194752611635,0.0208478674275541,-0.0179920770606474,0.0274715407384662,-0.166306060956513,0.0742923059509815,-0.000956278668782673,0.0663599522995398,-0.0594072580292651,0.00151425673132527,-0.0254728598805314,0.000149593322373469,0.0326469273064998,-0.00535440445252414,0.00129194464584377,-0.000124796070379723,6.44675595682459e-05,-0.0021132503238242,0.142233286920159,-0.0371450607158421,1.20835007964945e-06,-0.000225291980051258,0.000722396124462987,-0.0134441539874372,0.0829513175957972,-8.51790998061945e-05,3.96862971918352e-05,-0.000452613767522025,4.26635419084259e-05,-0.000343983671090346,2.86698489601246e-05,-0.00064852389780798,0.000198090429422676,-0.000229723911296679,0.0609624689306569,0.0566044216817856,-0.00156904824758536,0.0398849206345558,0.111441180265466,-0.187536506766405,0.178666785648399,-0.385926964525414,0.372031705618131,-0.00990343040118466,-0.0486297573229779,-0.00559270661867689,0.133848546914162,-0.00879749804253537,-0.715257243649308,0.0250406898467045,0.00357448048720047,0.0252075637817246,1.84556386531243e-05,-0.0165839164823856,-0.00201194056039218,-0.00109663142547566,-0.00600972321216297,-0.00887293361860347,-0.000580786235592325,-0.00630364417635915,0.0363483822317149,0.00730307725347103,0.000593490722650527,0.0150934304809589,-0.0105294921098111,-0.000712363408638385,-8.78717959869006e-05,-1.3330101816377e-05,-0.000210408911056208,0.000587518545738083,8.69891223522677e-05,-0.0012852671929086,-5.35516874379746e-07,0.000491422621171333,-0.00013011373050052,-1.3092592407847e-16,-5.78372826923843e-06,0.000538613080542553,6.50897592457066e-08,1.24308777336234e-15,3.63829682839201e-17,1.13688798307674e-16,4.05737550929661e-09,2.93333522713896e-17,1.83672781159955e-16,1.31938826484371e-16,1.35329512027866e-15,4.09660544048077e-12,7.47210450304924e-16,3.98139227341266e-17,2.17518425372288e-17,1.9431249270766e-16,8.00084470424382e-17,-2.12102479976722e-17,9.2897885875193e-17,2.31471368838886e-16,1.54396519958235e-16,4.031743687355e-16,1.47510098811198e-17,-3.7908948709023e-05,-6.08055504297391e-17,-1.84988161727772e-16,-1.0899712168322e-16,-9.26967064111407e-17,4.28059026957646e-05,2.44209872439234e-17,7.80751874883104e-17,7.92058081382779e-16,1.45007451660429e-18,-2.51758623718313e-17,1.19392290134141e-17,5.28793982341195e-17
"t25",-0.0800329898878924,-0.114397027861952,-0.0179999177903051,0.000421884909737333,0.00246853361584035,-0.139222952651336,-0.00760435339213983,0.0039216550897946,-0.00837874248744128,-0.0221184291465784,0.0322991599259974,-0.000448851965850938,0.203277040039777,0.17028929738179,-0.00128849918211709,0.0081992965107914,-3.05138316796645e-05,0.197764758148181,-0.162705257534355,-0.00282776531825839,0.00017685037649823,-6.26996825481083e-05,0.0015535354987574,-0.108245831899676,0.0303239025062404,-1.09909335389235e-06,0.000223332726184492,-0.000798363828885543,-0.00415581556840419,-0.0118040805088916,2.03627494643207e-05,1.6700228693029e-06,-7.65014175706442e-06,2.58871157838714e-07,-0.000278848237752782,6.24230368701186e-08,-3.87210236515632e-06,3.51422385899122e-06,-5.01035679796989e-06,0.00134391198240724,0.0032017215048116,-9.47252171103598e-05,0.0743270262815786,0.0228556608987462,-0.00812328523520127,0.0112707797475816,-0.0678032460873988,-0.00155668804763634,-0.00131470091596111,-0.0218649438763644,-0.00376273909738985,0.821012890791975,0.00347130595348503,0.244000837352488,-0.0057888355560681,-0.00071974572160427,0.234789115113831,1.02216050339273e-07,0.00127350190509455,0.00016994617082434,9.20526655523399e-05,0.000500378385431408,0.000735837519556172,4.4973554226997e-05,0.00048553916909489,-0.00291531528855816,0.0403845121613129,-2.58066554507001e-05,0.00690368811905126,-0.00523914042885631,3.69476883603135e-05,3.84594340551811e-06,5.11957328121635e-07,6.69494975255055e-06,0.000332352809600906,-1.87113325443974e-06,-0.00575902169500948,9.89925086528919e-09,0.000285293491934966,1.76806828143413e-06,-8.13078833881156e-16,7.29100382987252e-08,-6.48710407923684e-06,-7.60847204651492e-10,7.10250316471376e-16,-8.79928435108914e-17,-3.57648681725663e-16,-2.6584606120995e-11,-7.573928326353e-17,-1.18591645569441e-16,-6.51709319408901e-16,-6.47284626404829e-16,-1.43719409538951e-14,2.71316632015673e-16,5.53210825070045e-16,-8.80384822919756e-17,-6.90066707384861e-17,1.13980983463966e-16,3.77194185948005e-16,7.64628682410633e-16,-5.52035179578523e-16,6.39325276954952e-16,4.63186685105244e-17,-2.0629585152942e-16,-1.79030860010228e-07,-1.34359835650124e-16,-1.04841096650733e-16,-2.73298121842546e-16,5.81495040828976e-17,2.58797060892019e-07,-1.65012854511127e-16,4.16300364710316e-17,1.00546723377504e-16,-1.37146624575261e-16,-4.99220108835517e-17,-3.16087745569316e-16,9.01783403459288e-17
"t78",-0.0807357287228525,-0.116174268173923,-0.0185775245141923,0.000444154442422001,0.00262601508322251,-0.149631428445339,-0.00839945740688,0.00438472909210199,-0.00950598875055525,-0.0262404970842421,0.04035819065997,-0.000563048180748842,0.270580148883406,0.23333733160555,-0.00182564035483948,0.0121104768347127,-4.56254199115629e-05,0.316476218252596,-0.264441422004685,-0.00464503893814949,0.000294638699097117,-0.000107426415361432,0.00289521780525854,-0.206897017056913,0.0591069574419003,-2.17975003782084e-06,0.000447104991590746,-0.00161266819489582,-0.00913518965442388,-0.0272200200985115,4.77637125040138e-05,6.28971716170079e-06,-3.53427340122223e-05,1.5390700821199e-06,-0.00196171434234915,-8.9222398271716e-07,2.51885516003207e-05,-1.00154674744686e-05,1.23090533512516e-05,-0.0032769401979762,-0.00475393782962258,0.000138100853243941,-0.0919271800644344,-0.019264103873073,0.00624833594772092,-0.00807741889854131,0.0404188770485938,0.00085088199293773,0.000618807542404436,0.00846824472939302,0.00140719596320741,-0.287321096216752,-0.00104667779401678,-0.0718464131067765,0.00155714003949436,0.000168597873586442,-0.0527731115184625,-2.25772459899045e-08,-0.000270013968962189,-3.3100610882895e-05,-1.7738883721984e-05,-9.52843731280998e-05,-0.000139368333766158,-7.82457607301901e-06,-8.38334640416894e-05,0.000466279588530599,-0.00632496504916025,4.00769972554548e-06,-0.00103564739815963,0.000716773352725114,-4.68880490487399e-06,-3.83926885173332e-07,-4.17310775009869e-08,-3.80607044222676e-07,-1.17342770489017e-05,2.13418619678201e-08,4.67645248827094e-05,1.90400997467136e-11,3.94434717268898e-06,4.84269918349327e-08,-4.12768541954665e-16,2.38444353146084e-09,-2.32088653995407e-07,-2.87083131788014e-11,-6.22880376886077e-15,-3.6728580522932e-15,2.25020289395468e-15,-1.77819465887763e-12,-2.7806942079173e-15,-1.20573054348693e-15,-1.29677647014364e-14,-9.04346325938483e-15,9.96399667527938e-15,0.707106781186547,1.01366442235907e-14,3.61625361605091e-17,1.99932615984992e-14,-1.51290273440541e-14,-1.16153403845307e-15,-5.82771383771507e-18,2.11062122334347e-15,6.17688084131671e-16,5.71377422823032e-17,-4.74332902699303e-15,-2.47193498735745e-08,-3.25018647965441e-15,2.16470523700097e-15,-1.61751371606089e-15,-1.8675336685089e-15,3.80110983914119e-08,2.26504453151776e-15,-5.44258614972663e-16,-9.61393013304323e-16,-6.63219811305036e-17,-2.12016653397847e-16,-7.53592300795204e-16,8.47237024608858e-17
"t79",-0.0807357287228524,-0.116174268173923,-0.0185775245141923,0.000444154442421997,0.00262601508322266,-0.149631428445339,-0.00839945740688008,0.00438472909210191,-0.00950598875055576,-0.0262404970842418,0.0403581906599697,-0.000563048180748864,0.270580148883406,0.23333733160555,-0.00182564035483912,0.0121104768347122,-4.56254199119035e-05,0.316476218252596,-0.264441422004685,-0.00464503893814971,0.00029463869909691,-0.000107426415361393,0.00289521780525873,-0.206897017056914,0.0591069574419005,-2.17975003794241e-06,0.000447104991590697,-0.00161266819489557,-0.00913518965442392,-0.0272200200985099,4.77637125042486e-05,6.28971716116925e-06,-3.53427340121826e-05,1.53907008233857e-06,-0.00196171434235025,-8.92223982500981e-07,2.51885516005651e-05,-1.00154674751719e-05,1.23090533511353e-05,-0.00327694019797681,-0.00475393782962263,0.00013810085324392,-0.0919271800644347,-0.0192641038730736,0.00624833594772031,-0.00807741889854141,0.0404188770485933,0.000850881992938701,0.000618807542405153,0.00846824472939185,0.00140719596320646,-0.287321096216753,-0.00104667779401795,-0.071846413106776,0.0015571400394949,0.00016859787358608,-0.0527731115184608,-2.25772459254969e-08,-0.000270013968963721,-3.31006108830274e-05,-1.77388837220813e-05,-9.52843731265112e-05,-0.000139368333767392,-7.82457607404765e-06,-8.38334640404625e-05,0.000466279588530915,-0.0063249650491595,4.00769972649635e-06,-0.00103564739815833,0.000716773352726729,-4.68880490194396e-06,-3.83926884535459e-07,-4.17310765186743e-08,-3.80607042712545e-07,-1.17342770461347e-05,2.13418590815214e-08,4.67645248829082e-05,1.90390924911051e-11,3.94434717451502e-06,4.84269911764289e-08,8.80406882894659e-16,2.38444022625908e-09,-2.32088657596801e-07,-2.8705969865187e-11,5.88826248602258e-15,3.75643684272747e-15,-1.92271421936178e-15,-1.7907036350217e-12,2.78113200680754e-15,1.20203616410289e-15,1.35131580620141e-14,9.38004201371294e-15,-1.19083430163033e-14,-0.707106781186548,-1.04730532938072e-14,-3.00659291114667e-19,-1.96483916724708e-14,1.50825190282804e-14,7.87798388414108e-16,-2.90386521584759e-16,-1.5424622525687e-15,-1.02742548038945e-15,-6.15768289767631e-16,4.84370849786608e-15,-2.47193472685788e-08,3.32352226226434e-15,-2.30909294412098e-15,1.7507865826254e-15,1.74052813623836e-15,3.80111014909291e-08,-2.13785189873901e-15,5.56369696837551e-16,1.06337620008686e-15,1.86618564844533e-17,1.92567541225658e-16,8.98467659616009e-16,-1.92634111602656e-16
"t47",-0.082352788302573,-0.120517228311171,-0.0202289140588549,0.000523623693397104,0.00326841219773075,-0.198871646984229,-0.0147730788586739,0.0096759632181096,-0.0353517384085223,0.0205426429669998,0.00812238418518685,-0.000129776427690404,0.148612630211815,0.164260883943223,-0.00178526099799851,0.0247725698176794,-0.000149096425609316,-0.270663413459491,0.155680108845558,0.00217770159353375,-0.000104090357787747,2.21546058984564e-05,-3.58222032252346e-05,-0.00347172088265593,0.00206139733666669,-1.05400012819799e-07,2.45260480261555e-05,-9.76802674034897e-05,-0.000897182357683434,-0.00301805784672301,5.46430269083092e-06,8.38605229886551e-07,-4.49221532437092e-06,1.81795335750113e-07,-0.000220351568783287,-4.28102258747605e-08,4.03121579969131e-07,7.44317187901465e-07,-1.29627796898246e-06,0.000350948007324933,0.00162247550537299,-4.98554109885645e-05,0.0695307482554199,-0.000651029868512891,-0.000470079918271041,0.001125238313085,-0.0110764164394238,-0.000280961006891817,-0.000260026077607185,-0.00434633866410993,-0.000736707818565488,0.152987477817694,0.000467992450629985,0.0292106699414239,-0.000127427345639997,0.000558747426247445,-0.805059598196091,-8.85266149432077e-06,0.00276873236875316,0.000173397161269703,9.03982540807906e-05,0.000474129575904821,0.000687504108578173,3.90564005661247e-05,0.00042521214147448,-0.00448195665030444,0.321555017193841,9.62045594495675e-05,-0.000181548129660624,-0.00180205273509552,1.44116169814991e-05,1.61207962892708e-06,2.16414986321386e-07,2.8421229588822e-06,0.00014171114852186,-8.32634134294369e-07,-0.0140735717825024,4.15466144266732e-09,0.000121036507827181,7.54448638366739e-07,7.71233467105825e-16,3.11696532723011e-08,-2.77619523063961e-06,-3.25822100338622e-10,8.66541472068863e-17,3.24726703914183e-17,-4.54114046522527e-16,-1.14961693404493e-11,-9.0349891573117e-17,3.60346351132976e-16,-9.63846777819491e-17,-2.7662501639093e-16,-6.7256055482566e-15,-5.41754376548743e-16,-7.73456190641705e-16,2.88132830407948e-16,9.81751458992862e-16,-5.79051429928551e-16,1.38275757277934e-17,1.10438000760779e-15,-9.49503713070021e-16,-4.62104024860374e-16,1.00417195103734e-16,5.89063022570503e-17,-7.9492494203558e-08,-5.75323477028388e-17,-1.54405979885977e-16,1.77375967435229e-16,-1.53617337813114e-16,1.15324971801982e-07,-3.46027062486508e-17,1.23958877703898e-16,1.38768799407432e-15,-1.41802328399023e-16,-4.23420173185228e-16,1.69123232717094e-16,7.30869948793065e-17
"t120",-0.0829964481406096,-0.122182024032185,-0.0208045637419354,0.000548053435277834,0.00345238127124164,-0.211966670233357,-0.0161271140533873,0.0106753669424982,-0.0395011411833665,0.0238555505062596,0.00985894227256037,-0.000158046568873344,0.190246994143841,0.215413681825735,-0.00240681978911487,0.0345527052775296,-0.000210041446169808,-0.402690770139666,0.234493746905612,0.00330792554733538,-0.000159887637264781,3.47870258736631e-05,-6.00242712732997e-05,-0.00593027578305919,0.00357374403466126,-1.8511992346838e-07,4.33808356110841e-05,-0.000173931677181129,-0.00170007037496388,-0.00591962006142059,1.08487354455754e-05,2.26797734427027e-06,-1.36402199297984e-05,6.27374593695383e-07,-0.000820706215420496,-4.39963609223898e-07,1.31312058508375e-05,-6.00743556511251e-06,7.74389811024371e-06,-0.00206731504298044,-0.00437931230382684,0.000131257501110307,-0.147487192757567,0.000871483117192103,0.000567735895769972,-0.00125697140959518,0.0101546903483277,0.000235309685288024,0.000187019398762322,0.00258005437867542,0.000422839313442726,-0.0824248095641338,-0.00021942605462368,-0.0134011927366347,5.3862133240227e-05,-0.000208994863139211,0.290536848491889,3.14715957436702e-06,-0.000950460036234145,-5.54160539248392e-05,-2.86347436934163e-05,-0.00014870948464134,-0.000214672595113739,-1.13754937843495e-05,-0.000123084268507923,0.00122024023048197,-0.0861042664415105,-2.55898341271723e-05,4.69998917086599e-05,0.000434623153979224,-3.28525969956606e-06,-3.09651463680774e-07,-3.63646830506823e-08,-3.86288303256864e-07,-1.53207582037281e-05,6.45604353230286e-08,0.0010323879816888,-2.51809010968034e-10,-5.51502987137891e-06,-2.15052326190253e-08,-4.10437772953955e-16,-6.80896534891351e-10,4.99711498675131e-08,5.06881731975695e-12,-1.16779058198091e-15,7.19727692178408e-16,3.6835000813878e-16,-2.39949551574198e-13,-6.4776793702289e-16,8.60738141107445e-17,-1.32195290183657e-15,2.64564403655856e-15,2.72350625654214e-15,-1.16737969623473e-15,1.58868789997501e-15,5.54015286318474e-17,-1.94323605172585e-15,-2.70463839286498e-16,-8.48875358531047e-17,-5.44876587317877e-15,3.91973184108419e-16,2.44904519514202e-15,-1.6300491271746e-15,-1.05285066955191e-15,-8.54253386417184e-09,1.8253881401551e-15,1.98717089341137e-15,-8.60159098480013e-15,-1.12559861797444e-16,1.3612459088629e-08,1.07353636041594e-14,7.72565360462498e-15,-0.707106781186549,1.32610881662698e-13,-1.04343227553456e-14,-1.30054018944715e-15,2.01477700808355e-16
"t121",-0.0829964481406096,-0.122182024032185,-0.0208045637419355,0.000548053435278112,0.00345238127124115,-0.211966670233357,-0.0161271140533874,0.0106753669424981,-0.0395011411833663,0.0238555505062597,0.0098589422725599,-0.000158046568873246,0.190246994143841,0.215413681825735,-0.00240681978911491,0.0345527052775297,-0.000210041446169936,-0.402690770139667,0.234493746905613,0.00330792554733533,-0.000159887637264802,3.47870258735729e-05,-6.00242712733533e-05,-0.00593027578305766,0.00357374403466086,-1.85119923251173e-07,4.33808356111205e-05,-0.00017393167718117,-0.00170007037496397,-0.00591962006142016,1.08487354455222e-05,2.26797734428913e-06,-1.36402199299895e-05,6.27374593734692e-07,-0.000820706215420944,-4.39963609196448e-07,1.31312058508047e-05,-6.00743556492596e-06,7.74389811064595e-06,-0.00206731504298049,-0.00437931230382685,0.000131257501110323,-0.147487192757568,0.000871483117192019,0.000567735895770444,-0.0012569714095957,0.0101546903483281,0.000235309685287663,0.000187019398762207,0.00258005437867532,0.000422839313442729,-0.082424809564134,-0.000219426054623703,-0.0134011927366336,5.38621332398983e-05,-0.000208994863138809,0.290536848491892,3.14715957318152e-06,-0.000950460036233751,-5.54160539239815e-05,-2.8634743692722e-05,-0.000148709484641486,-0.000214672595114047,-1.13754937850144e-05,-0.000123084268508532,0.00122024023048069,-0.0861042664415118,-2.55898341265465e-05,4.69998917093243e-05,0.000434623153978543,-3.28525970170817e-06,-3.09651461244277e-07,-3.63646847805557e-08,-3.86288303579258e-07,-1.53207582018109e-05,6.45604368334409e-08,0.00103238798168653,-2.51806644253662e-10,-5.51502987107213e-06,-2.15052339111436e-08,-2.035659044347e-16,-6.80896678649571e-10,4.99711493746619e-08,5.06905861009856e-12,8.02214188210799e-16,-7.81214018795887e-16,8.10449623879226e-17,-2.41497610438427e-13,6.99952004008867e-16,-3.10720641871426e-16,1.4850118281196e-15,-2.13515838009382e-15,-2.67460599561375e-15,1.32634423253311e-15,-1.08383345190337e-15,-3.2208819554347e-16,1.54213102263187e-15,6.8450338812772e-16,-5.4378017727539e-17,4.3779053879828e-15,2.84795197897465e-16,-2.37192055128648e-15,1.06865449869514e-15,9.64914196531703e-16,-8.54253944330342e-09,-1.84239488016505e-15,-2.01313270231955e-15,8.47495518542297e-15,2.26679969387459e-16,1.36123997768528e-08,-1.06697728161158e-14,-7.79245706006436e-15,0.707106781186547,-1.32571031056843e-13,1.06815037209163e-14,1.1875106451266e-15,-2.73069164293731e-16
"t49",-0.0831912920187517,-0.122792419872055,-0.0211170220547002,0.000567887198612005,0.00363336513272938,-0.227425454185464,-0.0186989272438413,0.0130338428149682,-0.0524005968704894,0.0561356820610789,-0.0229821882277872,0.000297935094999264,-0.0527289302503201,-0.0276776254168318,0.00010358607776185,0.000218383679574954,-2.98338145711911e-06,-0.0115176305039659,0.00642951860702148,8.59406768863114e-05,-3.74054880168478e-06,5.70874083668214e-07,8.5118542650451e-07,0.00014890362033565,-0.000121192000558767,7.75281116820484e-09,-2.00730369459513e-06,8.78104791827896e-06,0.000155316538907747,0.000679893773400359,-1.3367017305075e-06,-7.56147020397312e-07,5.54326674003132e-06,-3.02414828658564e-07,0.000430457715858722,4.04179376796841e-07,-1.44941902671638e-05,9.8531753324896e-06,-1.41669012577751e-05,0.00380462452825808,0.01383402573472,-0.00042650750353586,0.650782004273038,-0.0564049339802143,0.0129658827062048,-0.0133943164743218,0.0402578025534902,0.000672336687275191,0.000317725289879288,0.00204266596707468,0.000281765069606402,-0.0370552749931158,-9.85648943375387e-06,0.000136578783228952,-1.05577571011522e-05,8.07309044375294e-05,-0.119234842172078,-1.30297550822155e-06,0.000383046381634648,1.36561512748467e-05,5.93013999088208e-06,2.3163204182884e-05,2.78205970341196e-05,-7.7942279096476e-06,-0.000101032869869812,0.00514566170366193,-0.629028903535871,-0.000245074917463733,0.0105002092788134,-0.00348083512288393,1.96944431972003e-05,1.60439995662168e-06,1.99588821716827e-07,2.4627865104138e-06,0.000113653408068269,8.1030437271906e-08,0.257651996974192,5.40648833655828e-09,0.000133867506747553,7.9011475994849e-07,-7.67364299983055e-16,3.22872301743441e-08,-2.86152398874074e-06,-3.34920697524634e-10,-9.86377441437691e-16,-1.52458300396817e-16,1.1277914687489e-16,-1.15863120157563e-11,2.32384796863382e-16,1.44978969042322e-16,-7.74381478201429e-16,-1.81330226248379e-16,-5.52979545356833e-15,-5.82354719942177e-16,-4.60974460290112e-16,1.85595704477541e-17,1.47082030389332e-15,-1.01902537537503e-16,1.2681452282744e-15,-4.35298740544609e-17,-1.63216441300447e-16,8.46698296809649e-16,2.16939074487285e-16,5.53810627127476e-16,-7.99847854193934e-08,3.84431852110996e-16,3.33397334049496e-16,2.34761973377904e-16,-3.92209232576346e-16,1.16127296077789e-07,-8.79165599929414e-17,-3.91264413062024e-16,4.59298670747178e-16,2.26603663237023e-16,2.67749053825122e-16,-1.48570371377566e-16,2.01608044310115e-16
"t67",-0.0845123875046286,-0.126290267698924,-0.0224033553171137,0.000627440384765809,0.00410564106850422,-0.262978273918213,-0.0231043074126139,0.0166293296113924,-0.0696470117102194,0.0862592190630916,-0.0441448216286418,0.000584001872261122,-0.155250319986316,-0.112215699889278,0.000798051451027477,-0.00680549176804534,3.55431559223046e-05,0.027893687628294,-0.0128591574682698,-0.000152711390878794,5.75131291793396e-06,-6.79767220592136e-07,-5.38973932770817e-07,-7.95274366749421e-05,5.68683873743425e-05,-3.24733988323991e-09,7.90474469184181e-07,-3.26038628935092e-06,-3.21618165482554e-05,-9.57160747041275e-05,1.6089064267189e-07,-1.18439122526957e-07,1.14530964991804e-06,-7.50072332952905e-08,0.000115339097977167,1.5827064914627e-07,-6.22276958532858e-06,4.9951355427561e-06,-7.47199326907051e-06,0.00201086136950442,0.0085982807722417,-0.000266961838877788,0.435964973463542,-0.0462527932246129,0.0113089929941948,-0.0123172244986631,0.0437175197504898,0.00080533333389555,0.000472420053826019,0.00477921606600055,0.000744401262993594,-0.13192055157723,-0.000282089343998411,-0.0165983521867057,5.71593114079456e-05,-0.000161860676383703,0.196978147072355,1.99710242837949e-06,-0.000498710820808174,-1.3194477024377e-05,-5.53447789600371e-06,-2.08106879067047e-05,-2.45726162792117e-05,5.33091908880566e-06,6.75976994794036e-05,-0.00277536356934871,0.320180009311369,0.000121872740173992,-0.00474903536478198,0.00122138258538493,-5.57455288128903e-06,-1.92980809734998e-07,-3.42424404148355e-09,3.53187228828485e-07,4.63022322228466e-05,-2.2565368811867e-06,-0.701781048577065,-3.6459864268557e-09,-4.13502994345729e-05,-1.17060954212488e-07,2.99038787183686e-15,-3.4990219483078e-09,2.53587517558772e-07,2.58071053912252e-11,4.6874662298093e-16,1.09594284201739e-15,2.3386678843841e-16,-5.00833549505963e-13,-1.65296116485528e-16,-2.91121814193212e-16,1.61784882681461e-15,-5.19928348693061e-16,-3.3819457733646e-16,4.41939996528781e-16,1.24814660531686e-15,1.43512382463201e-16,-2.16191123113753e-15,-1.66862601501232e-16,-7.54980682245127e-16,-7.00814120993429e-16,-3.32600601488769e-17,-8.86487571376677e-16,-3.8344285805831e-16,-2.24482485883401e-16,-1.522660257166e-08,-2.44466189600007e-16,-5.54119071782157e-17,-4.06535690530059e-16,9.95029645230251e-17,2.3610276763555e-08,2.07800345692981e-16,2.07486214913037e-16,-1.52481736652653e-15,6.85400969694449e-17,-1.36447675144343e-16,3.6175840127954e-16,-2.01133479719467e-16
"t69",-0.0853015888282264,-0.128383668785948,-0.0231766146200218,0.000663432658755236,0.004391868556475,-0.284584363363721,-0.0258008922160214,0.0188371501157364,-0.0802772466209488,0.105038000863083,-0.0575068101808166,0.000764794255857049,-0.220960081992858,-0.166762065957195,0.00124953542461523,-0.0114137951131082,6.08871582203605e-05,0.0541926483667983,-0.0257712704007083,-0.000312813083638868,1.21371131532703e-05,-1.52583439234276e-06,-1.49460167684929e-06,-0.00023728506922821,0.000180274282588683,-1.08945655951777e-08,2.73869351284867e-06,-1.16585151019885e-05,-0.000164797681652153,-0.000648681974629167,1.23145082713526e-06,3.66435921651616e-07,-2.26639438827021e-06,1.05032424420692e-07,-0.000136968648012613,-5.93023171381208e-08,1.42552767265925e-06,-5.56900488637513e-08,-2.44933126938233e-07,7.04249622191788e-05,0.00160211946488061,-5.12539489411514e-05,0.106011707619788,-0.016911925712961,0.00447963248992622,-0.00517599362626189,0.021251795336699,0.000418147899507969,0.000274326471363256,0.00321434237791709,0.000514324378836892,-0.0960003121691174,-0.000231785287362832,-0.0139161330186467,5.18822804362693e-05,-0.000167489648687589,0.212552357993583,2.19449428205388e-06,-0.000572453958791973,-1.66734007708603e-05,-7.0829067505652e-06,-2.70164815353051e-05,-3.21093932062477e-05,7.76269761531022e-06,9.9447820002469e-05,-0.00455117208519697,0.541982072364286,0.000209014634541508,-0.0086061239768369,0.0026022638028942,-1.38366349890777e-05,-9.83469871072864e-07,-1.15756252541482e-07,-1.44910805531455e-06,-8.43381146366846e-05,2.25074830867322e-06,0.650828950521175,2.72761286148629e-09,2.41904933335006e-05,5.18016193435126e-08,-3.01985187503557e-15,1.3849134591591e-09,-9.39984577754977e-08,-9.17019193505018e-12,1.33504368964199e-15,-9.63991165167519e-16,-6.41160310966973e-16,8.66955960584992e-14,-2.65701935976474e-16,4.96362299007211e-16,-1.01860658516275e-15,2.92144131150336e-16,-1.83818865005255e-16,5.9269624110921e-16,-7.2417256515991e-16,4.01246491861521e-16,-1.09637794151669e-16,1.45233440596411e-16,-1.14127060669569e-15,2.039517956991e-15,8.01965903986368e-16,-5.68206590128313e-16,-1.68682940232237e-16,-4.58723924239965e-17,-1.21923014756052e-09,-4.16569163705968e-16,1.83429607061793e-16,5.50570435629882e-17,7.20218184451633e-16,2.40058133626749e-09,-1.28176139431994e-16,1.0044111839083e-16,9.63124067492622e-16,-3.95153455237758e-16,-3.30240008939977e-16,-2.81038573772411e-16,-2.02635893081289e-16
