"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121"
"t1",0.00660751317904439,0.0162980093534865,-0.0267574510697085,0.0120592956621449,-0.0792181762896737,0.0471651708284019,-0.0281584483660063,0.0092204249697162,-0.000831673583312487,-4.56035868956486e-05,-0.00824211498028198,-5.73459373094143e-05,0.0127565014867423,0.0136946867812082,-0.00152869601122371,0.00255416363038117,-0.00239603998828014,0.0173256498226763,-0.0358483594419483,0.00026284255316144,0.109446819064452,0.00842641035420978,0.0054410053124456,-0.00215108873734997,0.00188327450653229,0.00661648464595552,0.00221407155922232,0.00640019552346368,-0.00767710157114007,0.000829421650930838,-0.024700822627103,0.00104701769617876,-0.0208094565099042,0.0144759661838104,-0.006164614903122,-0.00500469508471114,0.000329731289479104,0.00274648181442485,0.014168381776409,-1.2191483554469e-05,0.000873274812098541,-0.00669128578234398,0.00490540174246568,0.00626926203428216,6.04445342901136e-05,-7.1020624770038e-05,-9.21198670722485e-16,-0.04127266258043,2.68768578920669e-16,0.0136362783523455,-0.0373714278370475,0.00814452517995672,0.275095410565946,-0.00785636889693673,-7.31608198171113e-05,0.000349032525285842,-0.000887340197093782,1.97781023407718e-15,0.223315365524837,5.72677903161384e-16,0.000757492464044485,-3.26374332049133e-15,0.00406462253765104,-1.17928749356782e-14,0.0169382689027966,-0.0761922891894439,-0.0533680250223009,0.00293745333693396,-0.0010418411413446,0.0276510409578121,-0.0110499192201382,0.701358468672158,-1.03139571318564e-15,-0.00968548804659687,5.65008074843934e-16,-0.00306661107968415,3.75907776827182e-15,0.00289710499691038,0.0170260876315144,0.0012879873527484,4.21961344021819e-14,0.577695474345457,0.00705750638793604,0.00380600670282633,-0.00117416245147788,2.57448586991852e-15,-0.010336440251061,0.00040409186152261,2.16067858033607e-15,0.000156139947550908,1.72176376342175e-15,1.01229459384043e-15,-1.70451075676282e-15,2.91970544904362e-05,-0.0180782458064895,-1.30887599417378e-15,0.00322515389996858,-9.62079257778427e-16,-1.78188145257279e-05,-3.42498232610051e-07,-2.74984810566397e-05,-2.09454262925e-17,1.13501997992354e-16,0.00017451734677952,-2.69517251739741e-16,1.85041708149934e-16,-0.000207147887232074,-1.30750756165546e-15,-1.02585634100712e-15,1.84619224919317e-16,-9.01802948283557e-16,-2.26563216151859e-16,4.310839937888e-16,2.36210897162784e-05,2.75392717054985e-16,-1.34353892019959e-05,-4.03990875410595e-16,1.89325186008038e-15,2.0778390065036e-15,-4.1960805181973e-17,-1.32561380239367e-15
"t65",0.00754336261553723,0.0212867582285842,-0.0437831463738079,0.0202140064681887,-0.314184572137377,0.320204942027269,-0.217375814123473,0.224672373187077,0.0884662909892061,0.000451123216424402,0.0179266583350365,0.000122284345079301,-0.0221197152258433,-0.0197679126673368,0.00167211271541617,-0.00196476905948085,0.00176693802699131,-0.00857770971896478,0.0163755490319032,-0.000111571902489678,-0.0456454877387909,-0.0032573542889522,-0.00191310100414615,0.000621742359354717,-0.000514563707635951,-0.00172450346118366,-0.000537012068604285,-0.00152894217852776,0.00179144760184141,-0.00016993745618745,0.00505850364327241,-0.000204058323231378,0.00395080124755082,-0.00269948910974908,0.00104856482279276,0.000823497704969859,-5.2585112764557e-05,-0.000431545643575903,-0.00210538476338703,1.80970720778059e-06,-0.000117996763263546,0.000848269223666371,-0.000611710744611002,-0.000767036670579957,-7.33135775215972e-06,8.4598504050027e-06,3.56890660172695e-16,0.00460953093693701,-1.45236074444525e-16,-0.00138743070481161,0.00369146936636373,-0.000787228909807359,-0.024927523566897,0.000647901827754888,5.99304294460284e-06,-2.59084355465536e-05,5.84497176191329e-05,1.85443681071644e-16,-0.0135623645972959,-1.48401366410369e-16,-4.45676349218444e-05,-1.52910291108615e-15,-0.000176212473089407,1.12252234684326e-15,-0.000458556514123766,0.00201987980676798,0.00121348204087807,-6.34022399794857e-05,1.06314724970252e-05,5.3823094615543e-05,-0.00011103385837923,0.0143236664514765,5.2407305199193e-15,-0.00033821037884728,-9.31479654321193e-16,-0.000311487674280208,-2.74396662356206e-14,0.000629867615978258,-0.820559803342233,-0.000452907358530788,-8.53778321495819e-15,-0.0638493263129865,-0.000582466990477305,-0.000298217858839308,8.58116999132241e-05,-1.2041431241083e-15,0.000599787561487224,-2.10026993145753e-05,7.74374422857114e-16,-7.53180025364018e-06,1.62507621637594e-15,3.69631084304405e-15,2.13329602201089e-15,-1.07235800624113e-06,0.000617614792990418,-7.53898259562013e-16,-9.24059102034927e-05,-3.4798051965612e-15,4.04601793671404e-07,7.70594203369961e-09,6.04296936146395e-07,6.48324977718511e-15,-1.35206026717856e-15,-2.68308219141421e-06,-3.5193305799626e-14,2.3188549508768e-15,2.63733213386264e-06,7.32147690945144e-16,-3.74336552504605e-15,2.46354220341999e-15,2.92401825086966e-15,-5.50699049946502e-16,8.68772387093566e-16,-3.15909994896866e-08,1.42976758772373e-15,-6.25450444842091e-08,2.28245913174034e-15,1.66173128085485e-15,2.44643083396446e-15,-8.87218604227016e-16,-2.6961792502891e-15
"t92",0.00756450329033154,0.0213999554266021,-0.044171885171765,0.0204003082508234,-0.319627961415778,0.326557322993423,-0.221781206952235,0.229706622489289,0.0905571073197793,0.000462796975587182,0.0185507098030034,0.000126569626092178,-0.0229553916978819,-0.0205735257961687,0.00174987290290314,-0.00207629897321163,0.00186991905940595,-0.00923618004158914,0.0177123554726502,-0.000121221841212492,-0.0496496379472184,-0.00356135623419931,-0.00210648037202689,0.000696520339700312,-0.000579761278168783,-0.00195294316348835,-0.000613244155565604,-0.00174922385062722,0.00205556489991475,-0.000198497046902206,0.00590904163087784,-0.000240175684438506,0.00466955106164706,-0.00319998658113848,0.00126316928044718,0.000998276568577,-6.41387876439648e-05,-0.000527945362345923,-0.00260621318658952,2.24071780684048e-06,-0.000149316724638987,0.00109102264796632,-0.00079024305549141,-0.000996077317341845,-9.54356276667707e-06,1.10689791486397e-05,1.17238827146954e-15,0.00614776695744095,1.62133620560686e-15,-0.00190762386538468,0.00512853533273625,-0.00110230991486401,-0.0357719858328337,0.000966921363341763,8.97041339766022e-06,-4.05992072751333e-05,9.7463590516715e-05,-6.6856117554353e-16,-0.0236899663589899,1.10091623132333e-15,-7.93462936260669e-05,1.38896547201099e-15,-0.000386625751234991,1.85764338596818e-15,-0.00149259017667738,0.00670072775286108,0.00463743423747308,-0.000254432217707578,8.84575160538629e-05,-0.00234952435196503,0.000949256242279419,-0.0616563185966712,-1.04894672891159e-15,0.000889352834518563,3.70200497730857e-16,0.000360586933447817,9.6815749423117e-15,-0.000494542398466434,0.399867388412551,0.00014717375453853,-1.01195442488499e-15,0.00227016710485909,-4.13368677400105e-05,-2.698211242404e-05,1.00100572994833e-05,4.30294852431829e-16,0.000120838893257366,-5.03492510748629e-06,-4.48338773934947e-15,-1.99170370220421e-06,-2.34664295436113e-15,8.40863328890835e-17,2.67503622491929e-16,-3.6946511166366e-07,0.000224138357937246,-2.26937371388812e-15,-3.71961963238517e-05,-7.5531168699232e-15,1.79981894288881e-07,3.4391181334346e-09,2.71913552281784e-07,1.02174172009159e-13,-1.00375229882384e-14,-1.32867551886378e-06,0.707106781186568,-1.46808184174923e-13,1.35196617685147e-06,2.81592486567368e-14,2.78998805643007e-14,1.2829414390486e-14,-2.69119248355352e-14,4.41554482858156e-15,4.41532198477597e-15,-1.83833074859227e-08,-7.46986898306561e-15,-3.84106334952388e-08,3.55082260415582e-15,9.59973698826027e-15,1.50534192291548e-15,4.73886094561327e-15,5.40656115540476e-15
"t93",0.00756450329033184,0.0213999554266028,-0.0441718851717653,0.0204003082508234,-0.319627961415778,0.326557322993424,-0.221781206952234,0.22970662248929,0.0905571073197787,0.000462796975587185,0.0185507098030045,0.000126569626092107,-0.0229553916978815,-0.0205735257961681,0.00174987290290284,-0.00207629897321167,0.00186991905940468,-0.00923618004158844,0.0177123554726495,-0.000121221841212092,-0.0496496379472176,-0.00356135623419839,-0.00210648037202586,0.000696520339700391,-0.000579761278168114,-0.0019529431634873,-0.000613244155566222,-0.00174922385062562,0.00205556489991514,-0.000198497046900675,0.00590904163087907,-0.000240175684437725,0.00466955106164805,-0.00319998658113786,0.00126316928044606,0.000998276568575047,-6.41387876425561e-05,-0.00052794536234574,-0.00260621318658925,2.24071780625695e-06,-0.000149316724636785,0.00109102264796731,-0.00079024305549291,-0.000996077317342088,-9.54356276650098e-06,1.1068979148282e-05,-1.30807693892924e-15,0.00614776695743784,-1.56118048646544e-15,-0.00190762386538592,0.0051285353327343,-0.00110230991486206,-0.0357719858328303,0.000966921363342216,8.97041339523955e-06,-4.059920727377e-05,9.74635905159312e-05,-6.97283072365453e-17,-0.0236899663589927,-1.0685149152254e-15,-7.93462936236127e-05,7.52399310455815e-16,-0.000386625751232543,6.60191226122223e-16,-0.0014925901766862,0.00670072775285842,0.00463743423747642,-0.000254432217705319,8.84575160474968e-05,-0.00234952435196438,0.000949256242286084,-0.061656318596671,-3.78314430584628e-15,0.000889352834519345,2.7947437953781e-16,0.000360586933448435,1.64362450696644e-14,-0.000494542398468193,0.399867388412615,0.00014717375454666,4.88556678790596e-15,0.0022701671048511,-4.13368677921557e-05,-2.69821123911294e-05,1.00100572999464e-05,1.30695671350063e-15,0.000120838893267165,-5.03492511740918e-06,3.34087333497409e-15,-1.99170369926123e-06,1.12344668098815e-16,-2.98451024916361e-15,-2.48720121263345e-15,-3.69465130857971e-07,0.000224138357936267,2.94144596455696e-15,-3.7196196280847e-05,1.04921269306253e-14,1.79981874206952e-07,3.43910948228365e-09,2.71913644498716e-07,-1.09441553829553e-13,1.14933917860075e-14,-1.32867519263946e-06,-0.707106781186527,1.45071570887766e-13,1.35196606934054e-06,-2.96321348970848e-14,-2.49455655605355e-14,-1.53434070121944e-14,2.41465453524528e-14,-4.15398766443666e-15,-3.60712113661246e-15,-1.83832612466457e-08,4.81930318682887e-15,-3.84106369816569e-08,-5.8340932422783e-15,-7.63734015851132e-15,6.08010405071128e-16,-3.36546470790271e-15,-5.70100913273644e-15
"t37",0.0802399348778193,-0.00852139574635077,-0.0650904599140198,0.0902067030924529,-0.0933667614492388,-0.0938537029614928,0.114225474507145,-0.00799610745398254,0.13952864800288,0.313344310010678,0.00274908014675321,1.95951336524868e-05,-0.0432919475980169,-0.000673090430909007,0.000168518031560411,-0.000270054773054478,0.000250388175431677,-0.0111109138370825,0.0273867385913735,3.65311861998844e-06,-0.000885767607667106,-0.000241912844921975,-0.000188525327765466,7.4407706647352e-05,-6.54421733120607e-05,-0.00228141728004377,-7.07071910943046e-05,-0.000219928938787043,0.00384430152214514,-8.1630725601622e-05,0.000646845596652086,-3.07813319909714e-05,0.000767824075700803,-0.00370040552566795,0.0461675611471637,-9.54039478971272e-05,1.71514907352226e-06,7.33584496650677e-06,-0.000100994585414743,-6.95419009807475e-08,-5.77968307494691e-06,-7.81487296229631e-07,1.34531006214658e-05,6.05870005522927e-06,7.26330505167296e-08,-1.22387355504153e-07,4.3933598794494e-16,-0.000435703965131436,1.32080075888883e-15,8.38309387734354e-05,-0.000271894055437187,6.61883401049157e-05,0.00299233606657406,0.0016895512999436,-6.379112646634e-07,0.000170736137908637,-2.47883249427566e-05,-3.50121217798973e-16,0.00778016727861477,-4.78271584071476e-16,2.8754233188211e-05,-2.85556436382161e-15,0.000379099236025735,-1.53910922313352e-13,0.0997748046808437,-0.594635629350454,0.673803544144954,-0.0365705163518161,4.4760598961295e-05,-0.0023560025909921,0.00044132080432281,-0.0252291150440692,-1.19272391174752e-15,0.000311760175433667,-1.19015701294275e-15,7.80550280798948e-05,-6.49479896078231e-15,-6.56178381077893e-05,-0.000435746265769935,0.00224326065908884,-9.64576200283537e-16,-0.00784909569845299,0.000711781118700328,0.000444328795632985,1.28139374954097e-05,1.15286078008322e-15,-0.000759676230568249,3.38711489514568e-05,3.51503988838731e-15,-1.22072125595515e-06,1.2828072812767e-15,2.51560969716902e-15,-1.26529239906681e-15,-1.86821995889294e-07,-0.00511066926589453,-1.57686047192008e-15,0.000731533378043399,-4.95135658956037e-16,-2.35231115347005e-06,8.57827639059197e-10,-9.07243571648392e-06,2.97898336206464e-15,1.80520482395346e-16,-1.52599481658262e-07,3.68978636488445e-15,6.16320026095095e-16,-3.1457536842693e-05,-1.9777020304599e-16,-4.85456549538244e-16,1.72334205237043e-16,1.37120069738761e-14,-5.17438700358028e-16,5.06147120009718e-16,4.10997154172529e-06,-7.11248593285485e-16,-2.49262424197993e-06,1.09555289486776e-15,1.01289986976317e-15,1.38985171194803e-15,-1.10119264239804e-16,-1.36185972622304e-15
"t103",0.0813798981139701,-0.00875366910386337,-0.0681002907423068,0.0945431944750286,-0.102124622759464,-0.104054223216604,0.126933556663874,-0.00898978287934032,0.1579256081016,0.359075053372647,0.00331340895672829,2.36492397624843e-05,-0.0530849320123034,-0.000839903175267986,0.000217661678821343,-0.000371850592972692,0.000348145515019156,-0.0175098598997283,0.0447068221091909,6.1832232680166e-06,-0.00151333331333592,-0.000431690161408755,-0.000358277723681167,0.000167957388271882,-0.000157473590270779,-0.00583211274905089,-0.000201221160702084,-0.000641997068373106,0.0116977032481986,-0.00033414943601068,0.00265135656178846,-0.000147697340349457,0.00406738759630486,-0.0211464788491133,0.46304201761342,-0.00135196040254775,4.07680578049731e-05,0.00026036454936805,0.003861427465743,2.55500267674949e-06,4.55397965496331e-05,3.89369853912278e-06,-6.09793762093185e-05,-2.48211452602323e-05,-2.84876775648258e-07,4.40388863980299e-07,4.67166810562333e-16,0.00119890898736054,-1.6895963233725e-15,-0.000168410063153875,0.00050054898683658,-0.0001146431920541,-0.0043791933440495,-0.00198823385976258,7.39871614775828e-07,-0.000162227570622766,1.90246018317727e-05,-1.38588661067334e-16,-0.00524031099590856,5.05436473102821e-16,-1.84572229967351e-05,1.27693738695004e-15,-0.000164244020580611,4.49365329120909e-14,-0.0287358816920409,0.168913858403134,-0.174627117733159,0.00921864205094442,-8.67405968821504e-06,0.000353850661021206,-5.68624885445213e-05,0.00272266799629133,-1.74297555376711e-16,-2.71220506443029e-05,7.04729297747886e-16,-3.46461274734566e-06,3.86568019063984e-16,1.55776257925817e-06,3.43820123357985e-07,3.45962934753392e-05,-3.27564578442436e-16,-0.000428769311995996,5.26596336375543e-05,3.4621964607103e-05,1.06891089167335e-06,6.47154926382817e-16,-7.83652957316913e-05,3.83302571537551e-06,-8.34224253661554e-16,-1.46548828795141e-07,-1.75123496263783e-15,1.77239180633544e-16,3.36287494068554e-16,-2.70909791977123e-08,-0.000773677395138425,4.3374708668131e-15,0.000121503360837029,-4.85856648963884e-15,-4.31502160691275e-07,1.57901954120514e-10,-1.68446309134649e-06,1.63709120117613e-15,-1.57240634441531e-15,-3.15403043353345e-08,-2.46821789776839e-14,-1.13834718558844e-18,-6.77870296241684e-06,-1.5166704111236e-15,9.37863886984944e-15,-3.18111437667601e-13,-0.70710678118655,-2.58934566633125e-14,-2.01209798336234e-14,1.04872421595651e-06,-5.24630925562918e-15,-6.89579719644861e-07,-4.3256139141421e-15,1.30448478842404e-15,2.97664055499767e-15,-2.2533955768154e-15,2.61397722927731e-15
"t104",0.0813798981139701,-0.00875366910386296,-0.0681002907423063,0.0945431944750285,-0.102124622759465,-0.104054223216604,0.126933556663874,-0.00898978287934021,0.1579256081016,0.359075053372647,0.00331340895672853,2.36492397626476e-05,-0.0530849320123038,-0.000839903175267874,0.000217661678821642,-0.000371850592972998,0.000348145515019501,-0.017509859899729,0.044706822109192,6.18322326804721e-06,-0.00151333331333762,-0.000431690161408903,-0.00035827772368114,0.000167957388272354,-0.000157473590271045,-0.00583211274905088,-0.000201221160702541,-0.000641997068373555,0.0116977032481995,-0.000334149436011219,0.00265135656178887,-0.000147697340350022,0.00406738759630432,-0.0211464788491122,0.46304201761342,-0.00135196040254695,4.07680578046636e-05,0.00026036454936819,0.00386142746574341,2.5550026763581e-06,4.55397965498757e-05,3.89369853970558e-06,-6.0979376209813e-05,-2.48211452603248e-05,-2.84876777250052e-07,4.40388863891139e-07,-4.27106304547033e-16,0.00119890898736064,2.73133663510373e-16,-0.000168410063154703,0.000500548986835705,-0.000114643192053566,-0.00437919334405131,-0.00198823385976279,7.39871616402315e-07,-0.000162227570622699,1.90246018323613e-05,-3.60454193535396e-16,-0.00524031099590871,-1.42595981906083e-16,-1.84572229951018e-05,2.43898059914239e-17,-0.000164244020582627,4.31336343166745e-14,-0.0287358816920401,0.168913858403144,-0.174627117733179,0.0092186420509457,-8.67405969064755e-06,0.000353850661020997,-5.68624885455309e-05,0.00272266799629262,1.20200238254995e-15,-2.71220506422377e-05,-7.85028030617786e-16,-3.4646127487357e-06,3.50444132369906e-15,1.55776257940677e-06,3.43820128291539e-07,3.45962934714305e-05,-3.23025590604296e-17,-0.000428769311993859,5.2659633629773e-05,3.46219646071925e-05,1.06891089676135e-06,-9.23498681992178e-16,-7.83652957296102e-05,3.83302571517438e-06,-1.06392592034946e-15,-1.46548831132126e-07,2.79524971145323e-16,-7.6724303113787e-16,1.51647121881839e-16,-2.70909772228834e-08,-0.000773677395130005,-3.82167952288158e-15,0.000121503360826909,4.57768222770275e-15,-4.31502170315059e-07,1.578973513901e-10,-1.68446311112177e-06,-2.90631755718191e-15,1.8406951333919e-15,-3.15402900280371e-08,2.61590966562443e-14,4.11458640957213e-16,-6.77870296102106e-06,1.27599970792584e-15,-9.97248915855204e-15,3.18404220759346e-13,0.707106781186544,2.58958602385751e-14,2.13092424495547e-14,1.0487242485488e-06,4.55478233095906e-15,-6.89579739362904e-07,2.05824967289425e-15,1.28780508016094e-15,1.77406438880001e-16,2.56722874072426e-15,-4.17368435747039e-15
"t41",0.0804946880665221,-0.00857197099384039,-0.0657208445503703,0.0911114846525765,-0.0950208867280414,-0.0957152995758086,0.116530762212897,-0.00817085512036297,0.142704731848134,0.320966696558776,0.00282914073543603,2.01675739030868e-05,-0.044596642864438,-0.000693835128009771,0.00017375583253926,-0.000277448138307352,0.000256971856961148,-0.0110904602572744,0.026972440366777,3.53773008171393e-06,-0.000853587203594621,-0.000227109193830986,-0.000168550061241206,5.2707403734372e-05,-3.99950471112622e-05,-0.00114660019618764,-1.8739544117313e-05,-4.3854555005976e-05,0.000322224246889923,9.01972969891452e-05,-0.000719283418070371,6.37589413889551e-05,-0.00216512324726018,0.0128796293047898,-0.53232184045482,0.00194479768535808,-7.29014300295477e-05,-0.000518271153222141,-0.0119598283865381,-7.98694719303879e-06,-0.000446744772747796,0.000471359525020891,-0.0018353724947598,-0.000409596211208065,-3.9245006530747e-06,4.55796547716318e-06,-1.57076922315859e-16,0.00690758094011337,2.49525545442555e-15,-0.000632151959884325,0.00171144357292174,-0.000368936677651578,-0.0121121394186107,-0.0046404078438684,1.70876614550068e-06,-0.000326601282584253,3.33712053541429e-05,1.07571282835679e-15,-0.00845990865514698,1.19033945619502e-15,-2.88913765152231e-05,-3.16857461907044e-15,-0.000195059500997356,0.707106781186577,-0.0223981790699197,0.129126939331625,-0.115558275710913,0.00580393762833441,-2.54121111737457e-06,-3.69766484962177e-05,2.2078313146916e-05,-0.00209329254225134,1.36963941722445e-15,3.59147665361998e-05,-2.52884989809203e-15,1.39484982378443e-05,1.23258636367871e-15,-1.36784193272833e-05,-0.000104913193631775,0.000590224505825356,1.41356662159044e-16,-0.00247660681699376,0.000242416126924661,0.000153562250155292,4.51806662909876e-06,1.50501658247673e-16,-0.000286633083949781,1.31972910706644e-05,-8.77575217288136e-16,-4.85881415128659e-07,-2.53660145725156e-16,3.71896730107657e-16,-2.11519761518735e-16,-7.99414757043616e-08,-0.00222515206826105,4.44892751311175e-16,0.000330993119417407,8.59193705930703e-18,-1.11079080916636e-06,4.05686117076853e-10,-4.3068915910207e-06,-1.69087866138779e-15,4.5612228515755e-16,-7.60014124817371e-08,9.81076071965467e-16,6.25879747341244e-16,-1.59689162715118e-05,-1.7928220592567e-16,7.45379429946924e-16,8.55890464626794e-16,-1.55927247731022e-15,-1.48545509111467e-16,7.94174951111486e-16,2.25880886007259e-06,-1.59216266813821e-16,-1.42440894627431e-06,-1.31477641273385e-15,1.05197145331392e-15,2.26491416381907e-15,1.45060701629504e-16,-1.36988072725703e-15
"t42",0.0804946880665221,-0.00857197099384038,-0.0657208445503701,0.0911114846525764,-0.0950208867280409,-0.0957152995758082,0.116530762212897,-0.00817085512036275,0.142704731848134,0.320966696558775,0.00282914073543521,2.01675739032432e-05,-0.0445966428644382,-0.00069383512800967,0.000173755832538726,-0.000277448138307513,0.000256971856960808,-0.0110904602572743,0.0269724403667772,3.53773008206541e-06,-0.000853587203595193,-0.000227109193830716,-0.000168550061241041,5.2707403734619e-05,-3.99950471116912e-05,-0.00114660019618885,-1.87395441160662e-05,-4.38545550065004e-05,0.000322224246891852,9.01972969914852e-05,-0.000719283418069357,6.3758941389746e-05,-0.0021651232472593,0.0128796293047908,-0.532321840454816,0.00194479768535935,-7.29014300305533e-05,-0.000518271153221729,-0.0119598283865395,-7.98694719442625e-06,-0.00044674477274722,0.000471359525020787,-0.00183537249475823,-0.000409596211208773,-3.92450065214362e-06,4.55796547424513e-06,-1.37055748525899e-15,0.00690758094011313,-1.93327166917789e-15,-0.000632151959885565,0.00171144357292283,-0.000368936677651629,-0.0121121394186124,-0.00464040784387178,1.70876614612413e-06,-0.000326601282577398,3.3371205354067e-05,-5.79159755732099e-16,-0.00845990865514859,-1.14247987407188e-15,-2.88913765245327e-05,4.79859168490109e-15,-0.000195059501007806,-0.707106781186517,-0.022398179070127,0.129126939331831,-0.115558275711024,0.00580393762833139,-2.54121111949515e-06,-3.69766484890669e-05,2.20783131587374e-05,-0.00209329254225528,-7.52484447107539e-16,3.59147665193394e-05,3.11171353030662e-15,1.39484982333613e-05,8.86267163513587e-16,-1.36784193268722e-05,-0.000104913193632428,0.000590224505826573,-5.26768659084227e-16,-0.0024766068169943,0.000242416126924571,0.000153562250152219,4.51806662388111e-06,1.421238689905e-16,-0.000286633083947837,1.31972910718992e-05,-8.32553468516213e-16,-4.85881411934429e-07,-3.39957186219189e-16,-1.02064128565813e-15,5.60957097364763e-16,-7.99414764314092e-08,-0.00222515206826194,6.44419985118378e-16,0.000330993119417448,-3.87683304868689e-16,-1.11079080875862e-06,4.0568766945416e-10,-4.30689159663979e-06,-6.02510965796166e-16,-6.82511552881736e-16,-7.60014105083227e-08,2.1606880356297e-15,-3.5952530879198e-16,-1.59689162708328e-05,-7.95396821963148e-16,-1.4797053251684e-15,-1.04818204753461e-15,-3.71726848142537e-15,1.2772297078647e-16,7.40322775790225e-17,2.25880885924385e-06,1.73267556922392e-16,-1.42440894782335e-06,2.49349304031232e-15,1.53115784382182e-15,1.12046145958825e-15,3.1668596081044e-16,-6.99644183841065e-16
"t10",0.0821975365074304,-0.00917968506007137,-0.0837046137836525,0.119447659678229,0.072928124501376,0.0226316763800339,-0.0227910000266642,0.000576968052652003,-0.00492848974477348,-0.00117759066938256,-0.000213889839499997,-1.60890941447404e-06,0.00603504426555899,0.000144674036309607,-6.77038548176224e-05,0.000247876724776904,-0.000256448380839494,0.0522081959148968,-0.269957746310946,-0.000562869874631307,-0.056559589772976,-0.00221813804871906,-0.000838640115807252,0.000149551630466454,-0.00010893750623175,-0.00322947711233171,-7.61798254987057e-05,-0.000222133881083981,0.00348911022503912,-0.000929233410531712,0.000202687223750174,-4.5602454587657e-06,3.57212543484474e-05,6.32553715247589e-05,-0.00100294053157569,-4.99523885010198e-05,4.3169426967582e-06,4.00272050391524e-05,0.00184897881901604,1.24752497279798e-06,0.000140204522629125,-0.000205659427657261,0.000862273887394007,0.000208682080937121,2.07177083137027e-06,-2.58394194401395e-06,1.90323616236024e-15,-0.0049269640700823,9.58708313841661e-16,0.000597797188218396,-0.00175380840618757,0.000400079620192757,0.0153884092433556,0.00726618927218665,-2.71357903949227e-06,0.000630527222389648,-7.97113210237456e-05,3.66284807713048e-16,0.0230495570924766,-1.96033192115408e-16,8.26382699963985e-05,2.34946835992397e-15,0.000816947603397028,-3.6756744028351e-14,0.0717855391823296,-0.363871379717788,-0.341984234039084,0.0407598632037403,0.000296301213370065,-0.00849652186518231,0.00138796131707218,-0.0714858532735475,-2.46749424417922e-15,0.000807571229097811,2.70933001272055e-15,0.000170482613690893,-4.0806858620899e-16,-0.000131087338632445,-0.000774945841812619,0.00360104211746453,3.62992080512902e-15,-0.008080200159052,-0.0369416588696923,-0.0235970303708264,7.11849998369896e-06,4.86904245501022e-15,0.000315515993143902,-3.98336117485427e-05,-3.65779848628981e-16,2.38915775481399e-06,-5.74603404720299e-15,5.97067497436821e-15,1.78813616313737e-14,3.14413840804106e-06,0.783624793021559,-1.37406507894527e-14,0.00898501356845498,4.55374758250536e-15,-1.56293759124317e-05,5.62206485008601e-09,0.00920877108493121,-2.07317626173906e-15,-1.00270557190999e-14,-7.15414605053255e-07,2.67634712649635e-15,-1.8771117921134e-15,-0.000135686937535012,-1.05108693891074e-15,1.66858967461985e-16,3.89273253027901e-15,-6.74372759111673e-15,1.09647656737971e-15,5.20416219904485e-15,1.3899268011423e-05,-1.90973899711431e-15,-7.7396699140524e-06,-1.45275139399183e-16,2.4772230691887e-15,-5.85406704113629e-16,1.09906275046079e-16,-6.95114838009827e-16
