"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116","t117","t118","t119","t120","t121","t122"
"t1",0,1.46798462434514,4.46127976538791,2.33574581756111,5.80916026609783,5.39435746739365,4.38163023903725,5.01149030263968,5.80916026609783,3.25774998790748,5.80916026609783,5.80916026609783,3.48887450167416,5.80916026609784,5.80916026609783,4.76494490066801,5.30867704490849,5.30867704490849,5.80916026609784,5.74711729185157,5.30867704490849,5.30867704490849,5.30867704490849,5.80916026609783,5.80916026609784,5.80916026609783,5.30867704490849,5.30867704490849,4.31915440995976,5.80916026609783,5.80916026609783,5.80916026609783,5.80916026609784,5.80916026609784,5.30867704490849,4.93375567575885,4.79083898848535,5.80916026609783,5.80916026609783,4.49469739088211,5.30867704490849,5.30867704490849,4.9290165241933,5.635906953393,5.80916026609783,5.80916026609783,5.62562604410367,5.80916026609783,5.80916026609783,5.52967658499735,5.59573224540662,5.30867704490849,5.30867704490849,5.30867704490849,5.30867704490849,5.30867704490849,5.80916026609783,5.80916026609783,5.80916026609783,5.30867704490849,5.80916026609783,5.80916026609783,4.90698553191887,5.30867704490849,5.08307432527851,5.80916026609783,5.80916026609783,5.01312984605425,5.30867704490849,5.80916026609784,5.80916026609784,5.80916026609783,5.80916026609783,5.30867704490849,5.30867704490849,5.30867704490849,5.80916026609784,5.80916026609784,5.80916026609784,5.30867704490849,5.30867704490849,5.30867704490849,5.80916026609783,5.30867704490849,5.30867704490849,5.30867704490849,5.30867704490849,5.80916026609784,5.80916026609784,5.80916026609783,5.30867704490849,5.08307432527851,5.08307432527851,5.30867704490849,5.30867704490849,5.80916026609784,5.80916026609784,5.80916026609783,5.80916026609783,5.30867704490849,5.80916026609783,5.80916026609783,5.30867704490849,5.30867704490849,5.80916026609783,5.80916026609783,5.80916026609783,5.80916026609783,5.30867704490849,5.80916026609783,5.80916026609783,5.30867704490849,5.30867704490849,5.30867704490849,5.30867704490849,5.30867704490849,5.80916026609783,5.80916026609783,5.30867704490849,5.30867704490849,5.30867704490849,5.30867704490849
"t2",1.46798462434514,0,3.63057946082666,1.57654734352731,5.39871944495222,4.63515899335986,3.62243176500346,6.04008644779581,5.39871944495222,4.28634613306361,5.39871944495223,5.39871944495223,4.51747064683028,5.39871944495223,5.39871944495223,5.79354104582413,6.33727319006461,6.33727319006461,5.39871944495223,5.33667647070596,6.33727319006461,6.33727319006461,6.33727319006461,5.39871944495223,5.39871944495223,5.04996179206404,6.33727319006461,6.33727319006461,5.34775055511589,5.04996179206404,5.04996179206404,5.39871944495223,5.39871944495223,5.39871944495223,6.33727319006461,4.52331485461324,5.81943513364148,5.39871944495223,5.39871944495223,5.52329353603823,6.33727319006461,6.33727319006461,4.51857570304769,5.22546613224739,5.39871944495223,5.04996179206404,5.21518522295807,5.39871944495223,5.39871944495223,5.11923576385175,4.83653377137283,6.33727319006461,6.33727319006461,6.33727319006461,6.33727319006461,6.33727319006461,5.39871944495223,5.04996179206404,5.04996179206404,6.33727319006461,5.39871944495223,5.39871944495223,5.935581677075,6.33727319006461,6.33727319006461,5.04996179206404,5.04996179206404,6.04172599121037,6.33727319006461,5.04996179206404,5.04996179206404,5.04996179206404,5.04996179206404,6.33727319006461,6.33727319006461,6.33727319006461,5.39871944495223,5.39871944495223,5.39871944495223,6.33727319006461,6.33727319006461,6.33727319006461,5.39871944495223,6.33727319006461,6.33727319006461,6.33727319006461,6.33727319006461,5.39871944495223,5.39871944495223,5.39871944495223,6.33727319006461,6.33727319006461,6.33727319006461,6.33727319006461,6.33727319006461,5.39871944495223,5.39871944495223,5.39871944495223,5.39871944495223,6.33727319006461,5.04996179206404,5.04996179206404,6.33727319006461,6.33727319006461,5.39871944495223,5.39871944495223,5.39871944495222,5.39871944495222,6.33727319006461,5.39871944495223,5.39871944495223,6.33727319006461,6.33727319006461,6.33727319006461,6.33727319006461,6.33727319006461,5.39871944495223,5.39871944495223,6.33727319006461,6.33727319006461,6.33727319006461,6.33727319006461
"t3",4.46127976538791,3.63057946082666,0,4.56984248457009,8.39201458599499,7.62845413440263,6.61572690604623,9.03338158883858,8.39201458599499,7.27964127410638,8.392014585995,8.392014585995,7.51076578787305,8.392014585995,8.392014585995,8.78683618686691,9.33056833110738,9.33056833110738,8.392014585995,8.32997161174873,9.33056833110738,9.33056833110738,9.33056833110738,8.392014585995,8.392014585995,8.04325693310681,9.33056833110738,9.33056833110738,8.34104569615866,8.04325693310681,8.04325693310681,8.392014585995,8.392014585995,8.392014585995,9.33056833110739,7.51660999565601,8.81273027468425,8.392014585995,8.392014585995,8.51658867708101,9.33056833110738,9.33056833110738,7.51187084409047,8.21876127329016,8.392014585995,8.04325693310681,8.20848036400084,8.392014585995,8.39201458599499,8.11253090489452,7.8298289124156,9.33056833110738,9.33056833110738,9.33056833110738,9.33056833110738,9.33056833110738,8.392014585995,8.04325693310681,8.04325693310681,9.33056833110738,8.39201458599499,8.39201458599499,8.92887681811777,9.33056833110738,9.33056833110738,8.04325693310681,8.04325693310681,9.03502113225314,9.33056833110738,8.04325693310681,8.04325693310681,8.04325693310681,8.04325693310681,9.33056833110738,9.33056833110738,9.33056833110738,8.392014585995,8.392014585995,8.392014585995,9.33056833110738,9.33056833110738,9.33056833110738,8.392014585995,9.33056833110738,9.33056833110738,9.33056833110738,9.33056833110738,8.392014585995,8.392014585995,8.392014585995,9.33056833110738,9.33056833110738,9.33056833110738,9.33056833110739,9.33056833110739,8.392014585995,8.392014585995,8.392014585995,8.392014585995,9.33056833110738,8.04325693310681,8.04325693310681,9.33056833110738,9.33056833110738,8.392014585995,8.392014585995,8.39201458599499,8.39201458599499,9.33056833110738,8.392014585995,8.392014585995,9.33056833110738,9.33056833110738,9.33056833110738,9.33056833110738,9.33056833110738,8.392014585995,8.392014585995,9.33056833110738,9.33056833110738,9.33056833110738,9.33056833110738
"t4",2.33574581756111,1.57654734352731,4.56984248457009,0,6.26648063816819,3.93217037036616,2.91944314200976,6.90784764101178,6.26648063816819,5.15410732627958,6.26648063816819,6.26648063816819,5.38523184004625,6.26648063816819,6.26648063816819,6.6613022390401,7.20503438328058,7.20503438328058,6.26648063816819,6.20443766392193,7.20503438328058,7.20503438328058,7.20503438328058,6.26648063816819,6.26648063816819,4.34697316907034,7.20503438328058,7.20503438328058,6.21551174833185,4.34697316907034,4.34697316907034,6.26648063816819,6.26648063816819,6.26648063816819,7.20503438328058,5.39107604782921,6.68719632685745,6.26648063816819,6.26648063816819,6.3910547292542,7.20503438328058,7.20503438328058,5.38633689626366,6.09322732546336,6.26648063816819,4.34697316907034,6.08294641617403,6.26648063816819,6.26648063816819,5.98699695706771,4.13354514837913,7.20503438328058,7.20503438328058,7.20503438328058,7.20503438328058,7.20503438328058,6.26648063816819,4.34697316907034,4.34697316907034,7.20503438328058,6.26648063816819,6.26648063816819,6.80334287029097,7.20503438328058,7.20503438328058,4.34697316907034,4.34697316907034,6.90948718442634,7.20503438328058,4.34697316907034,4.34697316907034,4.34697316907034,4.34697316907034,7.20503438328058,7.20503438328058,7.20503438328058,6.26648063816819,6.26648063816819,6.26648063816819,7.20503438328058,7.20503438328058,7.20503438328058,6.26648063816819,7.20503438328058,7.20503438328058,7.20503438328058,7.20503438328058,6.26648063816819,6.26648063816819,6.26648063816819,7.20503438328058,7.20503438328058,7.20503438328058,7.20503438328058,7.20503438328058,6.26648063816819,6.26648063816819,6.26648063816819,6.26648063816819,7.20503438328058,4.34697316907034,4.34697316907034,7.20503438328058,7.20503438328058,6.26648063816819,6.26648063816819,6.26648063816819,6.26648063816819,7.20503438328058,6.26648063816819,6.26648063816819,7.20503438328058,7.20503438328058,7.20503438328058,7.20503438328058,7.20503438328058,6.26648063816819,6.26648063816819,7.20503438328058,7.20503438328058,7.20503438328058,7.20503438328058
"t5",5.80916026609783,5.39871944495222,8.39201458599499,6.26648063816819,0,9.32509228800073,8.31236505964433,10.3812620895485,7.58148770264038,8.6275217748163,5.04489480613001,5.04489480613001,8.85864628858297,7.58148770264038,7.91765672613636,10.1347166875768,10.6784488318173,10.6784488318173,7.91765672613636,7.85561375189009,10.6784488318173,10.6784488318173,10.6784488318173,5.7726041362778,7.06232398029763,9.73989508670492,10.6784488318173,10.6784488318173,9.68892619686858,9.73989508670492,9.73989508670492,7.91765672613636,5.7726041362778,5.7726041362778,10.6784488318173,4.16949021579103,10.1606107753942,7.91765672613636,7.91765672613636,9.86446917779092,10.6784488318173,10.6784488318173,4.16475106422548,6.88907066759279,7.06232398029763,9.73989508670492,7.7341225041422,7.91765672613636,5.04489480613001,4.76541112502953,9.5264670660137,10.6784488318173,10.6784488318173,10.6784488318173,10.6784488318173,10.6784488318173,5.04489480613001,9.73989508670492,9.73989508670492,10.6784488318173,5.04489480613001,5.04489480613001,10.2767573188277,10.6784488318173,10.6784488318173,9.73989508670492,9.73989508670492,10.3829016329631,10.6784488318173,9.73989508670492,9.73989508670492,9.73989508670492,9.73989508670492,10.6784488318173,10.6784488318173,10.6784488318173,7.06232398029763,7.06232398029763,7.91765672613636,10.6784488318173,10.6784488318173,10.6784488318173,5.04489480613001,10.6784488318173,10.6784488318173,10.6784488318173,10.6784488318173,7.58148770264038,7.58148770264038,5.04489480613001,10.6784488318173,10.6784488318173,10.6784488318173,10.6784488318173,10.6784488318173,7.91765672613636,7.91765672613636,5.04489480613001,5.04489480613001,10.6784488318173,9.73989508670492,9.73989508670492,10.6784488318173,10.6784488318173,5.04489480613001,5.04489480613001,8.0132189689954,8.0132189689954,10.6784488318173,5.04489480613001,5.04489480613001,10.6784488318173,10.6784488318173,10.6784488318173,10.6784488318173,10.6784488318173,7.91765672613636,7.91765672613636,10.6784488318173,10.6784488318173,10.6784488318173,10.6784488318173
"t6",5.39435746739365,4.63515899335986,7.62845413440263,3.93217037036616,9.32509228800073,0,3.15569402484016,9.96645929084432,9.32509228800073,8.21271897611212,9.32509228800073,9.32509228800073,8.44384348987879,9.32509228800074,9.32509228800073,9.71991388887264,10.2636460331131,10.2636460331131,9.32509228800073,9.26304931375447,10.2636460331131,10.2636460331131,10.2636460331131,9.32509228800073,9.32509228800073,4.58322405190074,10.2636460331131,10.2636460331131,9.2741233981644,4.58322405190074,4.58322405190074,9.32509228800073,9.32509228800073,9.32509228800073,10.2636460331131,8.44968769766175,9.74580797668999,9.32509228800073,9.32509228800073,9.44966637908674,10.2636460331131,10.2636460331131,8.4449485460962,9.1518389752959,9.32509228800073,4.53977699942856,9.14155806600657,9.32509228800073,9.32509228800073,9.04560860690025,4.36979603120952,10.2636460331131,10.2636460331131,10.2636460331131,10.2636460331131,10.2636460331131,9.32509228800073,4.58322405190074,4.58322405190074,10.2636460331131,9.32509228800073,9.32509228800073,9.86195452012351,10.2636460331131,10.2636460331131,4.53977699942856,4.53977699942856,9.96809883425888,10.2636460331131,4.58322405190074,4.58322405190074,4.58322405190074,4.58322405190074,10.2636460331131,10.2636460331131,10.2636460331131,9.32509228800074,9.32509228800074,9.32509228800073,10.2636460331131,10.2636460331131,10.2636460331131,9.32509228800073,10.2636460331131,10.2636460331131,10.2636460331131,10.2636460331131,9.32509228800073,9.32509228800073,9.32509228800073,10.2636460331131,10.2636460331131,10.2636460331131,10.2636460331131,10.2636460331131,9.32509228800073,9.32509228800073,9.32509228800073,9.32509228800073,10.2636460331131,4.53977699942856,4.53977699942856,10.2636460331131,10.2636460331131,9.32509228800073,9.32509228800073,9.32509228800073,9.32509228800073,10.2636460331131,9.32509228800073,9.32509228800073,10.2636460331131,10.2636460331131,10.2636460331131,10.2636460331131,10.2636460331131,9.32509228800073,9.32509228800073,10.2636460331131,10.2636460331131,10.2636460331131,10.2636460331131
"t7",4.38163023903725,3.62243176500346,6.61572690604623,2.91944314200976,8.31236505964433,3.15569402484016,0,8.95373206248792,8.31236505964434,7.19999174775572,8.31236505964434,8.31236505964434,7.43111626152239,8.31236505964434,8.31236505964434,8.70718666051625,9.25091880475672,9.25091880475672,8.31236505964434,8.25032208539807,9.25091880475672,9.25091880475672,9.25091880475672,8.31236505964434,8.31236505964434,3.50007771425313,9.25091880475672,9.25091880475672,8.261396169808,3.50007771425313,3.50007771425313,8.31236505964434,8.31236505964434,8.31236505964434,9.25091880475672,7.43696046930535,8.73308074833359,8.31236505964434,8.31236505964434,8.43693915073034,9.25091880475672,9.25091880475672,7.43222131773981,8.1391117469395,8.31236505964434,3.57049682354434,8.12883083765018,8.31236505964434,8.31236505964434,8.03288137854386,3.28664969356192,9.25091880475672,9.25091880475672,9.25091880475672,9.25091880475672,9.25091880475672,8.31236505964434,3.50007771425313,3.50007771425313,9.25091880475672,8.31236505964434,8.31236505964434,8.84922729176711,9.25091880475672,9.25091880475672,3.57049682354434,3.57049682354434,8.95537160590248,9.25091880475672,3.50007771425313,3.50007771425313,3.50007771425313,3.50007771425313,9.25091880475672,9.25091880475672,9.25091880475672,8.31236505964434,8.31236505964434,8.31236505964434,9.25091880475672,9.25091880475672,9.25091880475672,8.31236505964434,9.25091880475672,9.25091880475672,9.25091880475672,9.25091880475672,8.31236505964434,8.31236505964434,8.31236505964434,9.25091880475672,9.25091880475672,9.25091880475672,9.25091880475672,9.25091880475672,8.31236505964434,8.31236505964434,8.31236505964434,8.31236505964434,9.25091880475672,3.57049682354434,3.57049682354434,9.25091880475672,9.25091880475672,8.31236505964434,8.31236505964434,8.31236505964433,8.31236505964433,9.25091880475672,8.31236505964434,8.31236505964434,9.25091880475672,9.25091880475672,9.25091880475672,9.25091880475672,9.25091880475672,8.31236505964434,8.31236505964434,9.25091880475672,9.25091880475672,9.25091880475672,9.25091880475672
"t8",5.01149030263968,6.04008644779581,9.03338158883858,6.90784764101178,10.3812620895485,9.96645929084432,8.95373206248792,0,10.3812620895485,5.22953222486767,10.3812620895485,10.3812620895485,5.46065673863434,10.3812620895485,10.3812620895485,6.73672713762819,7.28045928186867,7.28045928186867,10.3812620895485,10.3192191153022,6.42029357668301,7.28045928186867,7.28045928186867,10.3812620895485,10.3812620895485,10.3812620895485,7.69336169046876,4.60822290387765,3.61870026892892,10.3812620895485,10.3812620895485,10.3812620895485,10.3812620895485,10.3812620895485,7.28045928186867,9.50585749920952,6.76262122544554,10.3812620895485,10.3812620895485,3.88982759094026,7.28045928186867,7.28045928186867,9.50111834764397,10.2080087768437,10.3812620895485,10.3812620895485,10.1977278675543,10.3812620895485,10.3812620895485,10.101778408448,10.1678340688573,4.70380724496664,4.70380724496664,4.70380724496664,4.70380724496664,7.69336169046876,10.3812620895485,10.3812620895485,10.3812620895485,4.70380724496664,10.3812620895485,10.3812620895485,6.87876776887905,7.28045928186867,9.88077886835915,10.3812620895485,10.3812620895485,6.98491208301443,7.28045928186867,10.3812620895485,10.3812620895485,10.3812620895485,10.3812620895485,4.60822290387765,4.60822290387765,7.28045928186867,10.3812620895485,10.3812620895485,10.3812620895485,4.60822290387765,7.69336169046876,7.69336169046876,10.3812620895485,6.42029357668301,6.42029357668301,7.28045928186867,7.28045928186867,10.3812620895485,10.3812620895485,10.3812620895485,4.60822290387765,9.88077886835915,9.88077886835915,4.60822290387765,4.60822290387765,10.3812620895485,10.3812620895485,10.3812620895485,10.3812620895485,4.70380724496664,10.3812620895485,10.3812620895485,7.28045928186867,7.28045928186867,10.3812620895485,10.3812620895485,10.3812620895485,10.3812620895485,4.70380724496664,10.3812620895485,10.3812620895485,4.70380724496664,7.28045928186867,7.28045928186867,4.60822290387765,4.60822290387765,10.3812620895485,10.3812620895485,4.70380724496664,4.70380724496664,4.70380724496664,4.70380724496664
"t9",5.80916026609783,5.39871944495222,8.39201458599499,6.26648063816819,7.58148770264038,9.32509228800073,8.31236505964434,10.3812620895485,0,8.6275217748163,7.58148770264038,7.58148770264038,8.85864628858297,4.8437204244131,7.91765672613636,10.1347166875768,10.6784488318173,10.6784488318173,7.91765672613636,7.85561375189009,10.6784488318173,10.6784488318173,10.6784488318173,7.58148770264038,7.58148770264038,9.73989508670492,10.6784488318173,10.6784488318173,9.68892619686858,9.73989508670492,9.73989508670492,7.91765672613636,7.58148770264038,7.58148770264038,10.6784488318173,6.7060831123014,10.1606107753942,7.91765672613636,7.91765672613636,9.86446917779092,10.6784488318173,10.6784488318173,6.70134396073585,7.40823438993555,7.58148770264038,9.73989508670492,7.7341225041422,7.91765672613636,7.58148770264038,7.3020040215399,9.5264670660137,10.6784488318173,10.6784488318173,10.6784488318173,10.6784488318173,10.6784488318173,7.58148770264038,9.73989508670492,9.73989508670492,10.6784488318173,7.58148770264038,7.58148770264038,10.2767573188277,10.6784488318173,10.6784488318173,9.73989508670492,9.73989508670492,10.3829016329631,10.6784488318173,9.73989508670492,9.73989508670492,9.73989508670492,9.73989508670492,10.6784488318173,10.6784488318173,10.6784488318173,7.58148770264038,7.58148770264038,7.91765672613636,10.6784488318173,10.6784488318173,10.6784488318173,7.58148770264038,10.6784488318173,10.6784488318173,10.6784488318173,10.6784488318173,4.8437204244131,4.8437204244131,7.58148770264038,10.6784488318173,10.6784488318173,10.6784488318173,10.6784488318173,10.6784488318173,7.91765672613636,7.91765672613636,7.58148770264038,7.58148770264038,10.6784488318173,9.73989508670492,9.73989508670492,10.6784488318173,10.6784488318173,7.58148770264038,7.58148770264038,8.0132189689954,8.0132189689954,10.6784488318173,7.58148770264038,7.58148770264038,10.6784488318173,10.6784488318173,10.6784488318173,10.6784488318173,10.6784488318173,7.91765672613636,7.91765672613636,10.6784488318173,10.6784488318173,10.6784488318173,10.6784488318173
"t10",3.25774998790748,4.28634613306361,7.27964127410638,5.15410732627958,8.6275217748163,8.21271897611212,7.19999174775572,5.22953222486767,8.6275217748163,0,8.62752177481631,8.6275217748163,0.845691075552008,8.62752177481631,8.62752177481631,4.56639247447079,2.30570506936095,2.30570506936095,8.62752177481631,8.56547880057004,5.52671896713647,5.11012461871127,5.11012461871127,8.62752177481631,8.62752177481631,8.62752177481631,5.93962137573656,5.52671896713647,4.53719633218774,8.62752177481631,8.62752177481631,8.62752177481631,8.62752177481631,8.62752177481631,5.11012461871127,7.75211718447732,4.40186368611714,8.62752177481631,8.62752177481631,4.71273931311009,4.91970174254028,4.91970174254028,7.74737803291177,8.45426846211147,8.62752177481631,8.62752177481631,8.44398755282215,8.62752177481631,8.6275217748163,8.34803809371582,8.41409375412509,5.52671896713647,5.52671896713647,5.52671896713647,5.52671896713647,5.93962137573656,8.62752177481631,8.62752177481631,8.62752177481631,5.52671896713647,8.6275217748163,8.6275217748163,4.70843310572165,5.11012461871127,8.12703855362695,8.62752177481631,8.62752177481631,2.3699464199321,2.66549361878634,8.62752177481631,8.62752177481631,8.62752177481631,8.62752177481631,5.52671896713647,5.52671896713647,2.66549361878634,8.62752177481631,8.62752177481631,8.6275217748163,5.52671896713647,5.93962137573656,5.93962137573656,8.6275217748163,5.52671896713647,5.52671896713647,2.66549361878634,2.66549361878634,8.62752177481631,8.62752177481631,8.6275217748163,5.52671896713647,8.12703855362695,8.12703855362695,5.52671896713647,5.52671896713647,8.6275217748163,8.6275217748163,8.62752177481631,8.62752177481631,5.52671896713647,8.62752177481631,8.62752177481631,4.91970174254028,4.91970174254028,8.6275217748163,8.6275217748163,8.6275217748163,8.6275217748163,5.52671896713647,8.62752177481631,8.62752177481631,5.52671896713647,2.66549361878634,2.66549361878634,5.52671896713647,5.52671896713647,8.62752177481631,8.62752177481631,5.52671896713647,5.52671896713647,5.52671896713647,5.52671896713647
