"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116","t117","t118","t119","t120","t121","t122","t123","t124","t125","t126","t127","t128","t129","t130","t131","t132","t133","t134","t135","t136","t137","t138","t139","t140","t141","t142","t143","t144","t145","t146","t147","t148","t149","t150","t151","t152","t153","t154","t155"
"t1",0,2.41474952119342,2.49150710069218,2.86310154550727,4.04304640849471,11.8184229558716,8.98028371475325,12.6641814174415,11.7455411273087,4.5739877703275,10.3282232683969,11.7552773574477,13.6904859581835,11.873355634172,10.6035789397814,12.0839265223478,13.9169512062575,10.7363965304531,17.174243463503,10.7880777551281,13.7181728765796,11.8272497364942,11.2773621572726,17.174243463503,12.0527300591663,9.02152019019175,17.174243463503,15.9773487658787,8.11431656129698,7.71300375015168,10.36556053701,13.2334614480311,8.72820477054288,8.94624365062485,14.4014564384372,17.174243463503,15.5784077288352,17.174243463503,12.5788790256263,17.174243463503,17.174243463503,13.0338337146276,15.0506851244773,13.0338337146276,17.174243463503,14.5787162210579,17.174243463503,17.174243463503,15.7780815190383,14.4837378885389,11.5244415275527,17.174243463503,15.5235361410751,17.174243463503,10.5259906324291,12.5788790256263,16.685802018654,17.174243463503,17.174243463503,12.8506702335304,15.9630464330106,16.3733623972666,17.174243463503,14.7789209533646,16.6799273628858,15.3203228444125,12.8506702335304,16.2271513937207,17.174243463503,17.174243463503,11.9080174661523,13.0338337146276,16.2701759626023,17.174243463503,13.0338337146276,17.174243463503,12.8506702335304,12.8506702335304,13.0338337146276,17.174243463503,17.174243463503,10.9303369073462,17.174243463503,17.174243463503,17.174243463503,17.174243463503,17.174243463503,13.0338337146276,13.0338337146276,17.174243463503,17.174243463503,17.174243463503,12.5788790256263,12.5788790256263,17.174243463503,17.174243463503,15.8321348921118,12.5788790256263,15.9571317024141,15.9446060850356,17.174243463503,17.174243463503,17.174243463503,17.174243463503,17.174243463503,17.174243463503,17.174243463503,17.174243463503,17.174243463503,17.174243463503,17.174243463503,17.174243463503,13.0338337146276,13.0338337146276,13.0338337146276,13.0338337146276,17.174243463503,13.0338337146276,13.0338337146276,17.174243463503,17.174243463503,17.174243463503,17.174243463503,17.174243463503,17.174243463503,17.174243463503,17.174243463503,17.174243463503,17.174243463503,13.0338337146276,12.6047229613989,17.174243463503,17.0832100358035,17.174243463503,17.174243463503,17.174243463503,17.174243463503,17.174243463503,17.174243463503,17.174243463503,17.174243463503,17.174243463503,17.174243463503,12.5788790256263,12.5788790256263,17.174243463503,17.174243463503,17.174243463503,17.174243463503,17.174243463503,17.174243463503,17.174243463503,17.174243463503,12.5788790256263,12.5788790256263
"t2",2.41474952119342,0,1.82770934054494,1.03464558712059,3.10745744044337,10.6996705067231,7.86153126560477,11.545428968293,10.6267886781602,2.74553181194083,8.49976731001026,10.6365249082993,12.571733509035,10.7546031850235,9.48482649063295,10.9651740731993,12.798198757109,9.6176440813046,16.0554910143546,9.66932530597963,12.5994204274311,10.7084972873457,10.1586097081242,16.0554910143546,10.9339776100178,8.35772243004451,16.0554910143546,14.8585963167303,6.2858606029103,6.77741478210035,9.70176277686275,12.1147089988826,6.8997488121562,8.01065468257352,13.2827039892887,16.0554910143546,14.4596552796867,16.0554910143546,11.9150812654791,16.0554910143546,16.0554910143546,11.2053777562409,13.9319326753288,11.2053777562409,16.0554910143546,13.4599637719094,16.0554910143546,16.0554910143546,14.6593290698898,13.3649854393904,9.69598556916604,16.0554910143546,14.4047836919266,16.0554910143546,8.69753467404238,11.9150812654791,15.5670495695055,16.0554910143546,16.0554910143546,11.9150812654791,14.8442939838621,15.2546099481182,16.0554910143546,13.6601685042161,15.5611749137373,14.201570395264,11.9150812654791,15.1083989445722,16.0554910143546,16.0554910143546,10.0795615077656,11.2053777562409,15.1514235134538,16.0554910143546,11.2053777562409,16.0554910143546,11.9150812654791,11.9150812654791,11.2053777562409,16.0554910143546,16.0554910143546,10.2665391471989,16.0554910143546,16.0554910143546,16.0554910143546,16.0554910143546,16.0554910143546,11.2053777562409,11.2053777562409,16.0554910143546,16.0554910143546,16.0554910143546,11.9150812654791,11.9150812654791,16.0554910143546,16.0554910143546,14.7133824429633,11.9150812654791,14.8383792532656,14.8258536358871,16.0554910143546,16.0554910143546,16.0554910143546,16.0554910143546,16.0554910143546,16.0554910143546,16.0554910143546,16.0554910143546,16.0554910143546,16.0554910143546,16.0554910143546,16.0554910143546,11.2053777562409,11.2053777562409,11.2053777562409,11.2053777562409,16.0554910143546,11.2053777562409,11.2053777562409,16.0554910143546,16.0554910143546,16.0554910143546,16.0554910143546,16.0554910143546,16.0554910143546,16.0554910143546,16.0554910143546,16.0554910143546,16.0554910143546,11.2053777562409,10.7762670030122,16.0554910143546,15.964457586655,16.0554910143546,16.0554910143546,16.0554910143546,16.0554910143546,16.0554910143546,16.0554910143546,16.0554910143546,16.0554910143546,16.0554910143546,16.0554910143546,11.9150812654791,11.9150812654791,16.0554910143546,16.0554910143546,16.0554910143546,16.0554910143546,16.0554910143546,16.0554910143546,16.0554910143546,16.0554910143546,11.9150812654791,11.9150812654791
"t3",2.49150710069218,1.82770934054494,0,2.27606136485879,3.45600622784623,11.2313827752231,8.39324353410477,12.077141236793,11.1585009466602,3.98694758967902,9.74118308774846,11.1682371767993,13.103445777535,11.2863154535235,10.016538759133,11.4968863416993,13.329911025609,10.1493563498046,16.5872032828546,10.2010375744796,13.1311326959311,11.2402095558457,10.6903219766242,16.5872032828546,11.4656898785178,8.06345301166637,16.5872032828546,15.3903085852303,7.5272763806485,7.1259635695032,9.40749335848462,12.6464212673826,8.1411645898944,8.35920346997637,13.8144162577887,16.5872032828546,14.9913675481867,16.5872032828546,11.620811847101,16.5872032828546,16.5872032828546,12.4467935339791,14.4636449438288,12.4467935339791,16.5872032828546,13.9916760404094,16.5872032828546,16.5872032828546,15.1910413383898,13.8966977078904,10.9374013469042,16.5872032828546,14.9364959604266,16.5872032828546,9.93895045178058,11.620811847101,16.0987618380055,16.5872032828546,16.5872032828546,12.263630052882,15.3760062523621,15.7863222166182,16.5872032828546,14.1918807727162,16.0928871822373,14.733282663764,12.263630052882,15.6401112130722,16.5872032828546,16.5872032828546,11.3209772855038,12.4467935339791,15.6831357819538,16.5872032828546,12.4467935339791,16.5872032828546,12.263630052882,12.263630052882,12.4467935339791,16.5872032828546,16.5872032828546,9.97226972882081,16.5872032828546,16.5872032828546,16.5872032828546,16.5872032828546,16.5872032828546,12.4467935339791,12.4467935339791,16.5872032828546,16.5872032828546,16.5872032828546,11.620811847101,11.620811847101,16.5872032828546,16.5872032828546,15.2450947114633,11.620811847101,15.3700915217656,15.3575659043871,16.5872032828546,16.5872032828546,16.5872032828546,16.5872032828546,16.5872032828546,16.5872032828546,16.5872032828546,16.5872032828546,16.5872032828546,16.5872032828546,16.5872032828546,16.5872032828546,12.4467935339791,12.4467935339791,12.4467935339791,12.4467935339791,16.5872032828546,12.4467935339791,12.4467935339791,16.5872032828546,16.5872032828546,16.5872032828546,16.5872032828546,16.5872032828546,16.5872032828546,16.5872032828546,16.5872032828546,16.5872032828546,16.5872032828546,12.4467935339791,12.0176827807504,16.5872032828546,16.496169855155,16.5872032828546,16.5872032828546,16.5872032828546,16.5872032828546,16.5872032828546,16.5872032828546,16.5872032828546,16.5872032828546,16.5872032828546,16.5872032828546,11.620811847101,11.620811847101,16.5872032828546,16.5872032828546,16.5872032828546,16.5872032828546,16.5872032828546,16.5872032828546,16.5872032828546,16.5872032828546,11.620811847101,11.620811847101
"t4",2.86310154550727,1.03464558712059,2.27606136485879,0,3.55580946475723,11.148022531037,8.30988328991862,11.9937809926069,11.0751407024741,3.04469654150249,8.79893203957193,11.0848769326131,13.0200855333489,11.2029552093373,9.93317851494681,11.4135260975132,13.2465507814229,10.0659961056185,16.5038430386684,10.1176773302935,13.047772451745,11.1568493116596,10.606961732438,16.5038430386684,11.3823296343317,8.80607445435836,16.5038430386684,15.3069483410441,6.58502533247196,7.2257668064142,10.1501148011766,12.5630610231964,7.19891354171787,8.45900670688737,13.7310560136026,16.5038430386684,14.9080073040006,16.5038430386684,12.363433289793,16.5038430386684,16.5038430386684,11.5045424858026,14.3802846996427,11.5045424858026,16.5038430386684,13.9083157962233,16.5038430386684,16.5038430386684,15.1076810942037,13.8133374637042,9.99515029872771,16.5038430386684,14.8531357162405,16.5038430386684,8.99669940360405,12.363433289793,16.0154015938194,16.5038430386684,16.5038430386684,12.363433289793,15.2926460081759,15.702961972432,16.5038430386684,14.10852052853,16.0095269380511,14.6499224195779,12.363433289793,15.5567509688861,16.5038430386684,16.5038430386684,10.3787262373273,11.5045424858026,15.5997755377676,16.5038430386684,11.5045424858026,16.5038430386684,12.363433289793,12.363433289793,11.5045424858026,16.5038430386684,16.5038430386684,10.7148911715128,16.5038430386684,16.5038430386684,16.5038430386684,16.5038430386684,16.5038430386684,11.5045424858026,11.5045424858026,16.5038430386684,16.5038430386684,16.5038430386684,12.363433289793,12.363433289793,16.5038430386684,16.5038430386684,15.1617344672772,12.363433289793,15.2867312775795,15.274205660201,16.5038430386684,16.5038430386684,16.5038430386684,16.5038430386684,16.5038430386684,16.5038430386684,16.5038430386684,16.5038430386684,16.5038430386684,16.5038430386684,16.5038430386684,16.5038430386684,11.5045424858026,11.5045424858026,11.5045424858026,11.5045424858026,16.5038430386684,11.5045424858026,11.5045424858026,16.5038430386684,16.5038430386684,16.5038430386684,16.5038430386684,16.5038430386684,16.5038430386684,16.5038430386684,16.5038430386684,16.5038430386684,16.5038430386684,11.5045424858026,11.0754317325739,16.5038430386684,16.4128096109689,16.5038430386684,16.5038430386684,16.5038430386684,16.5038430386684,16.5038430386684,16.5038430386684,16.5038430386684,16.5038430386684,16.5038430386684,16.5038430386684,12.363433289793,12.363433289793,16.5038430386684,16.5038430386684,16.5038430386684,16.5038430386684,16.5038430386684,16.5038430386684,16.5038430386684,16.5038430386684,12.363433289793,12.363433289793
"t5",4.04304640849471,3.10745744044337,3.45600622784623,3.55580946475723,0,12.5111308751216,9.67299163400321,13.3568893366915,12.4382490465586,5.26669568957746,11.0209311876469,12.4479852766977,14.3831938774335,12.5660635534219,11.2962868590314,12.7766344415978,14.6096591255075,11.429104449703,17.866951382753,11.4807856743781,14.4108807958296,12.5199576557442,11.9700700765226,17.866951382753,12.7454379784162,9.9860193173458,17.866951382753,16.6700566851287,8.80702448054693,4.7314588368672,11.330059664164,13.926169367281,9.42091268979283,5.96469873734037,15.0941643576872,17.866951382753,16.2711156480852,17.866951382753,13.5433781527804,17.866951382753,17.866951382753,13.7265416338775,15.7433930437273,13.7265416338775,17.866951382753,15.2714241403079,17.866951382753,17.866951382753,16.4707894382883,15.1764458077888,12.2171494468027,17.866951382753,16.2162440603251,17.866951382753,11.218698551679,13.5433781527804,17.378509937904,17.866951382753,17.866951382753,9.86912532024596,16.6557543522605,17.0660703165166,17.866951382753,15.4716288726146,17.3726352821357,16.0130307636624,9.86912532024596,16.9198593129707,17.866951382753,17.866951382753,12.6007253854023,13.7265416338775,16.9628838818522,17.866951382753,13.7265416338775,17.866951382753,9.86912532024596,9.86912532024596,13.7265416338775,17.866951382753,17.866951382753,11.8948360345002,17.866951382753,17.866951382753,17.866951382753,17.866951382753,17.866951382753,13.7265416338775,13.7265416338775,17.866951382753,17.866951382753,17.866951382753,13.5433781527804,13.5433781527804,17.866951382753,17.866951382753,16.5248428113617,13.5433781527804,16.6498396216641,16.6373140042856,17.866951382753,17.866951382753,17.866951382753,17.866951382753,17.866951382753,17.866951382753,17.866951382753,17.866951382753,17.866951382753,17.866951382753,17.866951382753,17.866951382753,13.7265416338775,13.7265416338775,13.7265416338775,13.7265416338775,17.866951382753,13.7265416338775,13.7265416338775,17.866951382753,17.866951382753,17.866951382753,17.866951382753,17.866951382753,17.866951382753,17.866951382753,17.866951382753,17.866951382753,17.866951382753,13.7265416338775,13.2974308806489,17.866951382753,17.7759179550535,17.866951382753,17.866951382753,17.866951382753,17.866951382753,17.866951382753,17.866951382753,17.866951382753,17.866951382753,17.866951382753,17.866951382753,13.5433781527804,13.5433781527804,17.866951382753,17.866951382753,17.866951382753,17.866951382753,17.866951382753,17.866951382753,17.866951382753,17.866951382753,13.5433781527804,13.5433781527804
"t6",11.8184229558716,10.6996705067231,11.2313827752231,11.148022531037,12.5111308751216,0,9.7493090768397,11.8543761094822,12.5145664893951,12.8589087558572,18.6131442539267,12.5243027195342,14.4595113202699,11.0635503262126,11.3726043018679,12.8529518844343,14.685976568344,11.5054218925395,17.9432688255895,11.5571031172146,14.4871982386661,12.5962750985806,12.0463875193591,17.9432688255895,11.242924751207,17.7613958647227,17.9432688255895,15.1675434579194,16.3992375468267,16.1810882167786,19.105436211541,14.0024868101175,17.0131257560726,17.4143281172517,13.5916511304779,16.3644381555437,14.7686024208759,16.3644381555437,21.3187547001573,16.3644381555437,16.3644381555437,21.3187547001573,14.240879816518,21.3187547001573,16.3644381555437,13.7689109130986,16.3644381555437,16.3644381555437,14.968276211079,13.6739325805795,19.8093625130824,16.3644381555437,14.7137308331158,16.3644381555437,18.8109116179588,21.3187547001573,17.4548273807405,17.9432688255895,16.3644381555437,21.3187547001573,16.732071795097,17.1423877593531,16.3644381555437,13.9691156454053,17.4489527249722,11.2251955528561,21.3187547001573,16.9961767558072,17.9432688255895,17.9432688255895,20.192938451682,21.3187547001573,17.0392013246887,17.9432688255895,21.3187547001573,17.9432688255895,21.3187547001573,21.3187547001573,21.3187547001573,16.3644381555437,16.3644381555437,19.6702125818771,16.3644381555437,13.0791161719467,13.0791161719467,17.9432688255895,17.9432688255895,21.3187547001573,21.3187547001573,17.9432688255895,17.9432688255895,17.9432688255895,21.3187547001573,21.3187547001573,16.3644381555437,16.3644381555437,16.6011602541982,21.3187547001573,16.7261570645006,16.7136314471221,17.9432688255895,17.9432688255895,16.3644381555437,16.3644381555437,16.3644381555437,17.9432688255895,17.9432688255895,17.9432688255895,16.3644381555437,16.3644381555437,16.3644381555437,16.3644381555437,21.3187547001573,21.3187547001573,21.3187547001573,21.3187547001573,16.3644381555437,21.3187547001573,21.3187547001573,17.9432688255895,17.9432688255895,17.9432688255895,17.9432688255895,16.3644381555437,16.3644381555437,17.9432688255895,17.9432688255895,16.3644381555437,17.9432688255895,21.3187547001573,20.8896439469286,17.9432688255895,17.85223539789,16.3644381555437,16.3644381555437,16.3644381555437,17.9432688255895,17.9432688255895,16.3644381555437,16.3644381555437,16.3644381555437,16.3644381555437,16.3644381555437,21.3187547001573,21.3187547001573,16.3644381555437,16.3644381555437,16.3644381555437,16.3644381555437,17.9432688255895,17.9432688255895,16.3644381555437,16.3644381555437,21.3187547001573,21.3187547001573
"t7",8.98028371475325,7.86153126560477,8.39324353410477,8.30988328991862,9.67299163400321,9.7493090768397,0,10.5950675384096,7.35522399803554,10.0207695147389,15.7750050128083,8.57902334522768,10.5142319459634,9.80424175514003,7.42732492756137,5.13518563011176,6.96821031402146,7.56014251823301,13.997989451283,4.47893645019786,7.40903157164936,7.43693260722106,8.10110814505257,13.997989451283,9.98361618013436,14.9232566236043,12.7839263342299,13.9082348868468,13.5610983057083,13.3429489756602,16.2672969704226,10.057207435811,14.1749865149542,14.5761888761333,12.3323425594053,15.1051295844711,13.5092938498033,15.1051295844711,18.4806154590389,15.1051295844711,15.1051295844711,18.4806154590389,12.9815712454454,18.4806154590389,15.1051295844711,12.509602342026,15.1051295844711,15.1051295844711,13.7089676400064,12.4146240095069,16.9712232719641,15.1051295844711,13.4544222620432,15.1051295844711,15.9727723768404,18.4806154590389,13.5095480064339,13.997989451283,15.1051295844711,18.4806154590389,9.65390512808031,10.0642210923364,15.1051295844711,12.7098070743327,13.5036733506657,13.2512089653806,18.4806154590389,11.8368342644476,12.7839263342299,13.997989451283,17.3547992105637,18.4806154590389,13.0939219503822,13.997989451283,18.4806154590389,10.8651021585728,18.4806154590389,18.4806154590389,18.4806154590389,15.1051295844711,15.1051295844711,16.8320733407588,15.1051295844711,15.1051295844711,15.1051295844711,13.997989451283,10.8651021585728,18.4806154590389,18.4806154590389,13.997989451283,13.997989451283,10.8651021585728,18.4806154590389,18.4806154590389,15.1051295844711,15.1051295844711,9.52299358718153,18.4806154590389,12.780877690194,12.7683520728156,13.997989451283,13.997989451283,15.1051295844711,15.1051295844711,15.1051295844711,10.8651021585728,10.8651021585728,10.8651021585728,15.1051295844711,15.1051295844711,15.1051295844711,15.1051295844711,18.4806154590389,18.4806154590389,18.4806154590389,18.4806154590389,15.1051295844711,18.4806154590389,18.4806154590389,10.8651021585728,10.8651021585728,12.7839263342299,12.7839263342299,15.1051295844711,15.1051295844711,13.997989451283,13.997989451283,15.1051295844711,13.997989451283,18.4806154590389,18.0515047058102,13.997989451283,13.9069560235834,15.1051295844711,15.1051295844711,15.1051295844711,13.997989451283,13.997989451283,15.1051295844711,15.1051295844711,15.1051295844711,15.1051295844711,15.1051295844711,18.4806154590389,18.4806154590389,15.1051295844711,15.1051295844711,15.1051295844711,15.1051295844711,13.997989451283,13.997989451283,15.1051295844711,15.1051295844711,18.4806154590389,18.4806154590389
"t8",12.6641814174415,11.545428968293,12.077141236793,11.9937809926069,13.3568893366915,11.8543761094822,10.5950675384096,0,13.360324950965,13.7046672174271,19.4589027154965,13.3700611811041,15.3052697818398,8.05075280160555,12.2183627634378,13.6987103460041,15.5317350299138,12.3511803541094,18.7890272871594,12.4028615787844,15.3329567002359,13.4420335601505,12.892145980929,18.7890272871594,8.23012722659988,18.6071543262926,18.7890272871594,13.076956749975,17.2449960083966,17.0268466783484,19.9511946731108,14.8482452716874,17.8588842176425,18.2600865788216,10.5788536058708,13.3516406309366,11.7558048962688,13.3516406309366,22.1645131617272,14.2738514475993,14.2738514475993,22.1645131617272,12.1502931085736,22.1645131617272,14.2738514475993,11.6783242051542,14.2738514475993,14.2738514475993,12.8776895031346,11.5833458726351,20.6551209746523,14.2738514475993,12.6231441251714,14.2738514475993,19.6566700795287,22.1645131617272,18.3005858423103,18.7890272871594,14.2738514475993,22.1645131617272,17.5778302566669,17.988146220923,13.3516406309366,10.9563181207982,18.2947111865421,15.356275998023,22.1645131617272,17.841935217377,18.7890272871594,18.7890272871594,21.0386969132519,22.1645131617272,17.8849597862586,18.7890272871594,22.1645131617272,18.7890272871594,22.1645131617272,22.1645131617272,22.1645131617272,14.2738514475993,14.2738514475993,20.515971043447,14.2738514475993,17.2101966171136,17.2101966171136,18.7890272871594,18.7890272871594,22.1645131617272,22.1645131617272,18.7890272871594,18.7890272871594,18.7890272871594,22.1645131617272,22.1645131617272,14.2738514475993,14.2738514475993,17.4469187157681,22.1645131617272,17.5719155260704,17.5593899086919,18.7890272871594,18.7890272871594,14.2738514475993,14.2738514475993,14.2738514475993,18.7890272871594,18.7890272871594,18.7890272871594,14.2738514475993,14.2738514475993,13.3516406309366,13.3516406309366,22.1645131617272,22.1645131617272,22.1645131617272,22.1645131617272,14.2738514475993,22.1645131617272,22.1645131617272,18.7890272871594,18.7890272871594,18.7890272871594,18.7890272871594,14.2738514475993,14.2738514475993,18.7890272871594,18.7890272871594,13.3516406309366,18.7890272871594,22.1645131617272,21.7354024084985,18.7890272871594,18.6979938594598,14.2738514475993,14.2738514475993,14.2738514475993,18.7890272871594,18.7890272871594,13.3516406309366,13.3516406309366,14.2738514475993,14.2738514475993,14.2738514475993,22.1645131617272,22.1645131617272,14.2738514475993,14.2738514475993,14.2738514475993,14.2738514475993,18.7890272871594,18.7890272871594,14.2738514475993,14.2738514475993,22.1645131617272,22.1645131617272
"t9",11.7455411273087,10.6267886781602,11.1585009466602,11.0751407024741,12.4382490465586,12.5145664893951,7.35522399803554,13.360324950965,0,12.7860269272943,18.5402624253637,11.3442807577831,13.2794893585189,12.5694991676955,10.1925823401168,10.4588668056301,12.2918914895398,10.3253999307884,16.7632468638384,9.1630180384104,12.0931131598619,6.48924561013764,10.866365557608,16.7632468638384,12.7488735926898,17.6885140361598,11.8362393371465,16.6734922994022,16.3263557182638,16.1082063882156,19.032554382978,12.8224648483664,16.9402439275097,17.3414462886888,15.0975999719607,17.8703869970265,16.2745512623587,17.8703869970265,21.2458728715944,17.8703869970265,17.8703869970265,21.2458728715944,15.7468286580008,21.2458728715944,17.8703869970265,15.2748597545814,17.8703869970265,17.8703869970265,16.4742250525618,15.1798814220624,19.7364806845195,17.8703869970265,16.2196796745986,17.8703869970265,18.7380297893958,21.2458728715944,16.2748054189894,16.7632468638384,17.8703869970265,21.2458728715944,14.3379867162929,14.7483026805489,17.8703869970265,15.4750644868881,16.2689307632211,16.016466377936,21.2458728715944,10.8891472673642,11.8362393371465,16.7632468638384,20.1200566231191,21.2458728715944,15.8591793629376,16.7632468638384,21.2458728715944,15.5491837467853,21.2458728715944,21.2458728715944,21.2458728715944,17.8703869970265,17.8703869970265,19.5973307533142,17.8703869970265,17.8703869970265,17.8703869970265,16.7632468638384,15.5491837467853,21.2458728715944,21.2458728715944,16.7632468638384,16.7632468638384,15.5491837467853,21.2458728715944,21.2458728715944,17.8703869970265,17.8703869970265,14.2070751753941,21.2458728715944,15.5461351027495,15.533609485371,16.7632468638384,16.7632468638384,17.8703869970265,17.8703869970265,17.8703869970265,15.5491837467853,15.5491837467853,15.5491837467853,17.8703869970265,17.8703869970265,17.8703869970265,17.8703869970265,21.2458728715944,21.2458728715944,21.2458728715944,21.2458728715944,17.8703869970265,21.2458728715944,21.2458728715944,15.5491837467853,15.5491837467853,11.8362393371465,11.8362393371465,17.8703869970265,17.8703869970265,16.7632468638384,16.7632468638384,17.8703869970265,16.7632468638384,21.2458728715944,20.8167621183657,16.7632468638384,16.6722134361389,17.8703869970265,17.8703869970265,17.8703869970265,16.7632468638384,16.7632468638384,17.8703869970265,17.8703869970265,17.8703869970265,17.8703869970265,17.8703869970265,21.2458728715944,21.2458728715944,17.8703869970266,17.8703869970266,17.8703869970265,17.8703869970265,16.7632468638384,16.7632468638384,17.8703869970265,17.8703869970265,21.2458728715944,21.2458728715944
"t10",4.5739877703275,2.74553181194083,3.98694758967902,3.04469654150249,5.26669568957746,12.8589087558572,10.0207695147389,13.7046672174271,12.7860269272943,0,6.00215086202001,12.7957631574334,14.7309717581691,12.9138414341576,11.644064739767,13.1244123223334,14.9574370062431,11.7768823304387,18.2147292634886,11.8285635551137,14.7586586765652,12.8677355364798,12.3178479572582,18.2147292634886,13.0932158591519,10.5169606791786,18.2147292634886,17.0178345658643,3.78824415492005,8.93665303123444,11.8610010259968,14.2739472480167,4.40213236416595,10.1698929317076,15.4419422384228,18.2147292634886,16.6188935288208,18.2147292634886,14.0743195146132,18.2147292634886,18.2147292634886,8.70776130825066,16.0911709244629,8.70776130825066,18.2147292634886,15.6192020210435,18.2147292634886,18.2147292634886,16.8185673190239,15.5242236885245,7.1983691211758,18.2147292634886,16.5640219410607,18.2147292634886,10.4094623258866,14.0743195146132,17.7262878186396,18.2147292634886,18.2147292634886,14.0743195146132,17.0035322329962,17.4138481972522,18.2147292634886,15.8194067533502,17.7204131628714,16.3608086443981,14.0743195146132,17.2676371937063,18.2147292634886,18.2147292634886,11.7914891596099,12.9173054080851,17.3106617625879,18.2147292634886,8.70776130825066,18.2147292634886,14.0743195146132,14.0743195146132,8.70776130825066,18.2147292634886,18.2147292634886,12.425777396333,18.2147292634886,18.2147292634886,18.2147292634886,18.2147292634886,18.2147292634886,12.9173054080851,12.9173054080851,18.2147292634886,18.2147292634886,18.2147292634886,14.0743195146132,14.0743195146132,18.2147292634886,18.2147292634886,16.8726206920974,14.0743195146132,16.9976175023997,16.9850918850212,18.2147292634886,18.2147292634886,18.2147292634886,18.2147292634886,18.2147292634886,18.2147292634886,18.2147292634886,18.2147292634886,18.2147292634886,18.2147292634886,18.2147292634886,18.2147292634886,8.70776130825066,8.70776130825066,8.70776130825066,8.70776130825066,18.2147292634886,12.9173054080851,12.9173054080851,18.2147292634886,18.2147292634886,18.2147292634886,18.2147292634886,18.2147292634886,18.2147292634886,18.2147292634886,18.2147292634886,18.2147292634886,18.2147292634886,8.70776130825066,8.27865055502197,18.2147292634886,18.1236958357891,18.2147292634886,18.2147292634886,18.2147292634886,18.2147292634886,18.2147292634886,18.2147292634886,18.2147292634886,18.2147292634886,18.2147292634886,18.2147292634886,14.0743195146132,14.0743195146132,18.2147292634886,18.2147292634886,18.2147292634886,18.2147292634886,18.2147292634886,18.2147292634886,18.2147292634886,18.2147292634886,14.0743195146132,14.0743195146132
