,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
t1,0.37725583,-0.031218993,-1.4458563,1.9022577,2.6389396,-0.3745816,4.2818856,3.38089,0.37358555,7.2163343,6.1865816,15.662584,-0.25554,4.8618155,-1.3686996
t2,0.37066054,-0.11073656,-1.9598918,3.231394,3.079858,-0.3578786,5.493701,3.7602046,0.38094357,9.124233,6.465165,17.752079,-0.421638,5.2288895,-1.475419
t3,0.41044867,-0.06585625,-1.6154454,2.6161575,2.8943455,-0.37898716,4.9384828,3.7296953,0.37189797,7.9663744,6.284844,16.703627,-0.27608722,5.1077704,-1.4774337
t4,0.30261043,-0.074996926,-1.8229682,2.5862367,2.888577,-0.37167493,4.91732,3.486654,0.40037644,8.612164,6.629425,17.319862,-0.4017301,5.03681,-1.3936092
t5,-0.00040332976,-0.006949093,-1.174097,1.3182112,2.5676627,-0.4497508,4.093923,2.7937784,0.41572154,7.0121894,6.89375,15.379535,-0.082228616,5.21022,-1.436333
t6,2.1479912,-0.32142243,-1.1225237,6.3574376,2.6286712,2.653394,3.4444304,3.292925,2.8291702,5.038937,1.7576009,3.9675865,-0.00055017706,-0.5678569,-0.2734586
t7,0.89860636,-0.378947,-2.255811,10.155203,4.0292506,0.66818964,5.04459,3.2638705,1.6911365,6.2509565,3.8729756,11.158608,1.2809801,-0.23186474,-0.17817773
t8,0.34160665,-0.41334236,-1.0209454,6.6721516,3.8848665,4.880005,5.505203,5.4769487,5.943168,7.431952,0.24115607,2.4736097,-0.6205232,-1.0927147,-0.5877174
t9,1.7863499,-0.20051992,-0.8973937,7.5009766,5.3426704,0.16535231,2.3188508,0.3068002,0.2959763,1.6356102,3.4751065,4.72453,2.552715,-0.38980934,-0.1281284
t10,-0.0011837295,1.4777787,-1.5069989,0.006899938,1.7124596,-0.4585692,1.8354816,0.45641413,0.7225868,8.434141,9.483917,17.736385,-0.3580885,3.8387072,-0.6496916
t11,-0.08397396,7.603025,-0.27576303,0.52753055,-0.34775987,-0.26851726,-2.7420292,-1.6979868,0.77383745,6.943079,22.65403,8.729101,0.62530583,4.2703104,10.637318
t12,0.008191966,-0.26121628,1.0908096,8.190994,1.630479,-0.078129254,3.0384035,-0.018108068,2.040985,0.5211346,3.6715906,7.0086694,-0.1991504,-0.54866964,2.219293
t13,-0.007999382,-0.14768967,5.585747,6.9718947,1.1041632,-0.1914282,1.2127393,-0.59209174,1.5575383,0.13329831,4.393295,3.6852756,-0.16502398,-0.65621823,6.017281
t14,0.53734905,-0.4969939,-1.584376,8.160179,4.7466946,5.533248,7.1971874,6.18373,6.306287,8.663597,0.20870979,2.8546574,-0.8973818,-1.1019515,-0.64298064
t15,-0.0010292656,-0.35053942,-0.18013416,9.451752,1.8117411,-0.06887998,3.9646513,0.4700756,1.9767718,1.758366,4.0454655,9.462931,-0.15746364,-0.45983127,1.6180524
t16,0.82671523,-0.20418154,-1.3734171,7.3050017,2.8662264,0.30601007,1.3455067,0.99978876,1.1175619,2.3380494,2.6950452,6.3317637,3.4250505,-0.52048004,1.1043085
t17,0.16834424,-0.09088195,-0.7029809,6.5287914,2.7559948,-0.024312481,-0.36325166,-0.24093395,0.29025406,0.2743345,2.7389562,2.6213434,5.335027,-0.61431295,3.0362852
t18,-0.0035476342,-0.3484848,0.4738252,9.760731,1.7168299,-0.094542,4.032987,0.05708759,2.3349278,1.2371613,4.3288107,9.385786,-0.21952255,-0.5541134,2.2078967
t19,-0.04156448,0.13931106,9.776194,4.239205,-0.019875888,-0.23037505,-0.34809953,-1.4442234,1.4615859,0.14672692,6.3648896,-0.6877286,-0.18140286,-0.35558558,12.4008875
