"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116","t117","t118","t119","t120","t121","t122","t123","t124","t125","t126","t127","t128","t129","t130","t131","t132","t133","t134","t135","t136","t137","t138","t139"
"t1",0,5.26428508067905,8.01935065498834,7.37811122141926,8.46695516291673,11.1360297506688,8.42036316333213,8.26703790440553,7.71387507637609,8.55373594702619,9.02925263460407,8.39460084879295,10.9138336260413,8.56660997278131,8.86746803792301,8.70361137748425,11.1360297506688,8.73523851972902,8.73343320507469,9.75653883504365,11.1360297506688,11.1360297506688,10.1517548868296,10.4141391346023,11.5855680163979,9.75918919319948,11.1360297506688,9.83828852971837,11.1360297506688,10.9328863030555,11.1360297506688,10.1915354596723,11.1360297506688,11.1360297506688,11.1360297506688,9.94445264656893,10.0109726717945,11.1360297506688,11.1360297506688,10.2899541594875,8.75516120233724,8.75516120233724,11.1360297506688,11.1360297506688,11.1360297506688,11.1360297506688,10.2270435714474,11.1360297506688,11.1360297506688,11.1360297506688,11.1360297506688,11.1360297506688,11.1360297506688,10.2644576715802,11.1360297506688,11.1360297506688,10.3387470863036,11.1360297506688,11.1360297506688,10.4937346340667,11.1360297506688,11.1360297506688,10.5938351961909,11.1360297506688,11.1360297506688,11.0175135200965,11.1360297506688,13.1128548196085,13.1128548196085,11.1360297506688,11.1360297506688,11.1360297506688,10.858693668019,10.6850521587888,11.1360297506688,11.1360297506688,11.1360297506688,11.1360297506688,11.1360297506688,11.1360297506688,11.1360297506688,11.1360297506688,11.1360297506688,11.1360297506688,11.1360297506688,11.1360297506688,10.789462386046,11.1360297506688,11.1360297506688,12.8837118839821,13.1128548196085,11.1360297506688,11.1360297506688,11.1360297506688,11.1360297506688,11.1360297506688,11.1360297506688,11.1360297506688,11.1360297506688,11.1360297506688,11.1360297506688,13.1128548196085,13.1128548196085,11.1360297506688,11.1360297506688,10.9421397529896,11.1360297506688,11.1360297506688,11.1360297506688,11.1360297506688,11.1360297506688,11.1360297506688,11.1360297506688,11.1360297506688,11.1360297506688,8.75516120233724,8.75516120233724,11.1360297506688,11.1360297506688,11.1360297506688,11.1360297506688,11.1360297506688,11.1360297506688,11.1360297506688,11.1360297506688,11.1360297506688,11.1360297506688,11.1360297506688,11.1360297506688,11.1360297506688,11.1360297506688,11.1360297506688,11.1360297506688,11.1360297506688,11.1360297506688,13.1128548196085,13.1128548196085,11.1360297506688,11.1360297506688
"t2",5.26428508067905,0,3.4397409485843,5.90203273221264,6.99087667371012,9.65995126146214,6.94428467412551,6.79095941519891,3.13426536997206,7.07765745781957,4.44964292820003,3.81499114238892,9.99564592986444,3.98700026637727,4.28785833151898,7.22753288827763,9.65995126146214,4.15562881332498,7.25735471586807,5.17692912863961,9.65995126146214,9.65995126146214,5.57214518042554,5.83452942819829,10.667380320221,5.17957948679544,9.65995126146214,8.36221004051175,6.55642004426472,9.45680781384885,6.55642004426472,5.61192575326827,6.55642004426472,6.55642004426472,6.55642004426472,5.3648429401649,8.53489418258785,9.65995126146214,9.65995126146214,8.81387567028093,10.2178420544919,10.2178420544919,6.55642004426472,6.55642004426472,6.55642004426472,6.55642004426472,8.75096508224075,9.65995126146214,6.55642004426472,6.55642004426472,6.55642004426472,6.55642004426472,9.65995126146214,8.78837918237363,9.65995126146214,6.55642004426472,8.86266859709697,6.55642004426472,9.65995126146214,5.91412492766264,9.65995126146214,6.55642004426472,6.01422548978688,6.55642004426472,6.55642004426472,9.54143503088983,9.65995126146214,12.1946671234316,12.1946671234316,9.65995126146214,6.55642004426472,9.65995126146214,9.38261517881235,6.10544245238478,6.55642004426472,6.55642004426472,6.55642004426473,6.55642004426473,6.55642004426472,6.55642004426472,6.55642004426472,6.55642004426472,6.55642004426472,6.55642004426472,6.55642004426472,6.55642004426472,6.20985267964192,9.65995126146214,9.65995126146214,11.9655241878052,12.1946671234316,6.55642004426472,6.55642004426473,6.55642004426473,6.55642004426472,6.55642004426472,6.55642004426472,6.55642004426472,6.55642004426472,6.55642004426472,6.55642004426472,12.1946671234316,12.1946671234316,9.65995126146214,9.65995126146214,9.46606126378294,6.55642004426472,6.55642004426472,6.55642004426472,6.55642004426472,6.55642004426472,6.55642004426472,6.55642004426472,6.55642004426472,6.55642004426472,10.2178420544919,10.2178420544919,6.55642004426472,6.55642004426472,6.55642004426472,6.55642004426472,9.65995126146214,9.65995126146214,9.65995126146214,9.65995126146214,6.55642004426472,6.55642004426472,6.55642004426472,9.65995126146214,6.55642004426472,6.55642004426472,6.55642004426472,6.55642004426472,6.55642004426472,6.55642004426472,12.1946671234316,12.1946671234316,9.65995126146214,9.65995126146214
"t3",8.01935065498834,3.4397409485843,0,8.65709830652193,9.7459422480194,12.4150168357714,9.6993502484348,9.54602498950819,1.89705468420478,9.83272303212885,3.21243224243276,2.57778045662164,12.7507115041737,3.25886412341948,3.55972218856118,9.98259846258691,12.4150168357714,3.42749267036719,10.0124202901773,4.44879298568182,12.4150168357714,12.4150168357714,5.7489092887156,5.1063932852405,13.4224458945303,3.94236880102816,12.4150168357714,11.117275614821,5.31920935849745,12.2118733881581,5.31920935849745,4.37471506750099,5.31920935849745,5.31920935849745,5.31920935849745,4.12763225439762,11.2899597568971,12.4150168357714,12.4150168357714,11.5689412445902,12.9729076288012,12.9729076288012,5.82828390130693,5.82828390130693,5.82828390130693,5.82828390130693,11.50603065655,12.4150168357714,5.82828390130693,5.82828390130693,5.82828390130693,5.82828390130693,12.4150168357714,11.5434447566829,12.4150168357714,5.82828390130693,11.6177341714063,5.82828390130693,12.4150168357714,5.18598878470484,12.4150168357714,5.82828390130693,4.7770148040196,6.73318415255478,6.73318415255478,12.2965006051991,12.4150168357714,14.9497326977409,14.9497326977409,12.4150168357714,5.82828390130693,12.4150168357714,12.1376807531216,5.37730630942699,5.82828390130693,5.82828390130693,5.82828390130693,5.82828390130693,5.31920935849745,5.82828390130693,5.82828390130693,5.82828390130693,5.82828390130693,5.31920935849745,5.31920935849745,5.82828390130693,5.48171653668413,12.4150168357714,12.4150168357714,14.7205897621145,14.9497326977409,5.31920935849745,5.82828390130693,5.82828390130693,5.82828390130693,5.82828390130693,5.82828390130693,5.31920935849745,5.31920935849745,5.31920935849745,5.31920935849745,14.9497326977409,14.9497326977409,12.4150168357714,12.4150168357714,12.2211268380922,5.82828390130693,5.31920935849745,5.31920935849745,5.31920935849745,5.31920935849745,5.82828390130693,5.82828390130693,5.82828390130693,5.82828390130693,12.9729076288012,12.9729076288012,5.82828390130693,5.82828390130693,5.82828390130693,5.82828390130693,12.4150168357714,12.4150168357714,12.4150168357714,12.4150168357714,5.31920935849745,5.82828390130693,5.82828390130693,12.4150168357714,5.31920935849745,5.31920935849745,5.82828390130693,5.82828390130693,5.82828390130693,5.82828390130693,14.9497326977409,14.9497326977409,12.4150168357714,12.4150168357714
"t4",7.37811122141926,5.90203273221264,8.65709830652193,0,1.50152272422729,4.17059731197932,2.24235683092153,1.30160546571609,8.35162272790968,6.23581036123615,9.66700028613766,9.03234850032654,12.1094720706046,9.20435762431489,9.5052156894566,2.52560504507365,4.95802341825816,9.37298617126261,6.41550761928465,10.3942864865772,8.81810416487873,8.81810416487873,10.7895025383632,11.0518867861359,12.7812064609612,10.3969368447331,8.81810416487872,7.52036294392833,11.7737774022023,8.61496071726544,11.7737774022023,10.8292831112059,11.7737774022023,11.7737774022023,11.7737774022023,10.5822002981025,3.04554023310502,8.81810416487872,8.81810416487872,7.97202857369751,12.3316681952321,12.3316681952321,11.7737774022023,11.7737774022023,11.7737774022023,11.7737774022023,7.90911798565734,8.81810416487872,11.7737774022023,11.7737774022023,11.7737774022023,11.7737774022023,8.81810416487872,7.94653208579021,8.81810416487872,11.7737774022023,8.02082150051355,11.7737774022023,8.81810416487872,11.1314822856003,8.81810416487872,11.7737774022023,11.2315828477245,11.7737774022023,11.7737774022023,8.69958793430641,8.81810416487873,14.3084932641718,14.3084932641718,8.81810416487872,11.7737774022023,8.81810416487872,8.54076808222893,11.3227998103224,11.7737774022023,11.7737774022023,11.7737774022023,11.7737774022023,11.7737774022023,11.7737774022023,11.7737774022023,11.7737774022023,11.7737774022023,11.7737774022023,11.7737774022023,11.7737774022023,11.4272100375795,4.17059731197932,4.17059731197932,14.0793503285454,14.3084932641718,11.7737774022023,11.7737774022023,11.7737774022023,11.7737774022023,11.7737774022023,11.7737774022023,11.7737774022023,11.7737774022023,11.7737774022023,11.7737774022023,14.3084932641718,14.3084932641718,8.81810416487872,8.81810416487872,8.62421416719952,11.7737774022023,11.7737774022023,11.7737774022023,11.7737774022023,11.7737774022023,11.7737774022023,11.7737774022023,11.7737774022023,11.7737774022023,12.3316681952321,12.3316681952321,11.7737774022023,11.7737774022023,11.7737774022023,11.7737774022023,8.81810416487872,8.81810416487872,8.81810416487873,8.81810416487873,11.7737774022023,11.7737774022023,11.7737774022023,8.81810416487872,11.7737774022023,11.7737774022023,11.7737774022023,11.7737774022023,11.7737774022023,11.7737774022023,14.3084932641718,14.3084932641718,8.81810416487872,8.81810416487872
"t5",8.46695516291673,6.99087667371012,9.7459422480194,1.50152272422729,0,5.10880644676258,3.33120077241901,2.23981460049935,9.44046666940716,7.32465430273362,10.7558442276351,10.121192441824,13.1983160121021,10.2932015658124,10.5940596309541,3.61444898657113,6.04686735975564,10.4618301127601,7.50435156078212,11.4831304280747,9.9069481063762,9.9069481063762,11.8783464798606,12.1407307276334,13.8700504024587,11.4857807862305,9.9069481063762,8.60920688542581,12.8626213436998,9.70380465876291,12.8626213436998,11.9181270527034,12.8626213436998,12.8626213436998,12.8626213436998,11.6710442396,3.98374936788829,9.9069481063762,9.9069481063762,9.06087251519498,13.4205121367296,13.4205121367296,12.8626213436998,12.8626213436998,12.8626213436998,12.8626213436998,8.99796192715481,9.9069481063762,12.8626213436998,12.8626213436998,12.8626213436998,12.8626213436998,9.9069481063762,9.03537602728769,9.9069481063762,12.8626213436998,9.10966544201103,12.8626213436998,9.9069481063762,12.2203262270977,9.9069481063762,12.8626213436998,12.320426789222,12.8626213436998,12.8626213436998,9.78843187580389,9.9069481063762,15.3973372056693,15.3973372056693,9.9069481063762,12.8626213436998,9.9069481063762,9.6296120237264,12.4116437518199,12.8626213436998,12.8626213436998,12.8626213436998,12.8626213436998,12.8626213436998,12.8626213436998,12.8626213436998,12.8626213436998,12.8626213436998,12.8626213436998,12.8626213436998,12.8626213436998,12.516053979077,5.10880644676258,5.10880644676258,15.1681942700429,15.3973372056693,12.8626213436998,12.8626213436998,12.8626213436998,12.8626213436998,12.8626213436998,12.8626213436998,12.8626213436998,12.8626213436998,12.8626213436998,12.8626213436998,15.3973372056693,15.3973372056693,9.9069481063762,9.9069481063762,9.713058108697,12.8626213436998,12.8626213436998,12.8626213436998,12.8626213436998,12.8626213436998,12.8626213436998,12.8626213436998,12.8626213436998,12.8626213436998,13.4205121367296,13.4205121367296,12.8626213436998,12.8626213436998,12.8626213436998,12.8626213436998,9.9069481063762,9.9069481063762,9.9069481063762,9.9069481063762,12.8626213436998,12.8626213436998,12.8626213436998,9.9069481063762,12.8626213436998,12.8626213436998,12.8626213436998,12.8626213436998,12.8626213436998,12.8626213436998,15.3973372056693,15.3973372056693,9.9069481063762,9.9069481063762
"t6",11.1360297506688,9.65995126146214,12.4150168357714,4.17059731197932,5.10880644676258,0,6.00027536017103,4.7640032237758,12.1095412571592,9.99372889048565,13.4249188153872,12.790267029576,15.8673905998541,12.9622761535644,13.2631342187061,6.28352357432315,8.71594194750766,13.1309047005121,10.1734261485342,14.1522050158267,12.5760226941282,12.5760226941282,14.5474210676127,14.8098053153854,16.5391249902107,14.1548553739826,12.5760226941282,11.2782814731778,15.5316959314518,12.3728792465149,15.5316959314518,14.5872016404554,15.5316959314518,15.5316959314518,15.5316959314518,14.340118827352,6.50793799116473,12.5760226941282,12.5760226941282,11.729947102947,16.0895867244816,16.0895867244816,15.5316959314518,15.5316959314518,15.5316959314518,15.5316959314518,11.6670365149068,12.5760226941282,15.5316959314518,15.5316959314518,15.5316959314518,15.5316959314518,12.5760226941282,11.7044506150397,12.5760226941282,15.5316959314518,11.7787400297631,15.5316959314518,12.5760226941282,14.8894008148498,12.5760226941282,15.5316959314518,14.989501376974,15.5316959314518,15.5316959314518,12.4575064635559,12.5760226941282,18.0664117934213,18.0664117934213,12.5760226941282,15.5316959314518,12.5760226941282,12.2986866114784,15.0807183395719,15.5316959314518,15.5316959314518,15.5316959314518,15.5316959314518,15.5316959314518,15.5316959314518,15.5316959314518,15.5316959314518,15.5316959314518,15.5316959314518,15.5316959314518,15.5316959314518,15.185128566829,7.63299507003903,7.63299507003903,17.8372688577949,18.0664117934213,15.5316959314518,15.5316959314518,15.5316959314518,15.5316959314518,15.5316959314518,15.5316959314518,15.5316959314518,15.5316959314518,15.5316959314518,15.5316959314518,18.0664117934213,18.0664117934213,12.5760226941282,12.5760226941282,12.382132696449,15.5316959314518,15.5316959314518,15.5316959314518,15.5316959314518,15.5316959314518,15.5316959314518,15.5316959314518,15.5316959314518,15.5316959314518,16.0895867244816,16.0895867244816,15.5316959314518,15.5316959314518,15.5316959314518,15.5316959314518,12.5760226941282,12.5760226941282,12.5760226941282,12.5760226941282,15.5316959314518,15.5316959314518,15.5316959314518,12.5760226941282,15.5316959314518,15.5316959314518,15.5316959314518,15.5316959314518,15.5316959314518,15.5316959314518,18.0664117934213,18.0664117934213,12.5760226941282,12.5760226941282
"t7",8.42036316333213,6.94428467412551,9.6993502484348,2.24235683092153,3.33120077241901,6.00027536017103,0,3.1312835139078,9.39387466982255,7.27806230314902,10.7092522280505,10.0746004422394,13.1517240125175,10.2466095662278,10.5474676313695,1.95913752532939,4.3915558985139,10.4152381131755,7.45775956119752,11.4365384284901,9.8603561067916,9.8603561067916,11.831754480276,12.0941387280488,13.8234584028741,11.4391887866459,9.8603561067916,8.5626148858412,12.8160293441152,9.65721265917831,12.8160293441152,11.8715350531188,12.8160293441152,12.8160293441152,12.8160293441152,11.6244522400154,4.87521828129674,9.8603561067916,9.8603561067916,9.01428051561038,13.373920137145,13.373920137145,12.8160293441152,12.8160293441152,12.8160293441152,12.8160293441152,8.95136992757021,9.8603561067916,12.8160293441152,12.8160293441152,12.8160293441152,12.8160293441152,9.86035610679159,8.98878402770308,9.8603561067916,12.8160293441152,9.06307344242642,12.8160293441152,9.8603561067916,12.1737342275131,9.8603561067916,12.8160293441152,12.2738347896374,12.8160293441152,12.8160293441152,9.74183987621929,9.8603561067916,15.3507452060847,15.3507452060847,9.8603561067916,12.8160293441152,9.86035610679159,9.5830200241418,12.3650517522353,12.8160293441152,12.8160293441152,12.8160293441152,12.8160293441152,12.8160293441152,12.8160293441152,12.8160293441152,12.8160293441152,12.8160293441152,12.8160293441152,12.8160293441152,12.8160293441152,12.4694619794924,6.00027536017103,6.00027536017103,15.1216022704583,15.3507452060847,12.8160293441152,12.8160293441152,12.8160293441152,12.8160293441152,12.8160293441152,12.8160293441152,12.8160293441152,12.8160293441152,12.8160293441152,12.8160293441152,15.3507452060847,15.3507452060847,9.86035610679159,9.86035610679159,9.6664661091124,12.8160293441152,12.8160293441152,12.8160293441152,12.8160293441152,12.8160293441152,12.8160293441152,12.8160293441152,12.8160293441152,12.8160293441152,13.373920137145,13.373920137145,12.8160293441152,12.8160293441152,12.8160293441152,12.8160293441152,9.86035610679159,9.86035610679159,9.8603561067916,9.8603561067916,12.8160293441152,12.8160293441152,12.8160293441152,9.8603561067916,12.8160293441152,12.8160293441152,12.8160293441152,12.8160293441152,12.8160293441152,12.8160293441152,15.3507452060847,15.3507452060847,9.8603561067916,9.8603561067916
"t8",8.26703790440553,6.79095941519891,9.54602498950819,1.30160546571609,2.23981460049935,4.7640032237758,3.1312835139078,0,9.24054941089595,7.12473704422242,10.5559269691239,9.92127518331281,12.9983987535909,10.0932843073012,10.3941423724429,3.41453172805992,5.84695010124443,10.2619128542489,7.30443430227092,11.2832131695635,9.707030847865,9.707030847865,11.6784292213494,11.9408134691222,13.6701331439475,11.2858635277193,9.70703084786499,8.4092896269146,12.6627040851886,9.50388740025171,12.6627040851886,11.7182097941922,12.6627040851886,12.6627040851886,12.6627040851886,11.4711269810888,3.10973597825167,9.70703084786499,9.70703084786499,8.86095525668378,13.2205948782184,13.2205948782184,12.6627040851886,12.6627040851886,12.6627040851886,12.6627040851886,8.79804466864361,9.70703084786499,12.6627040851886,12.6627040851886,12.6627040851886,12.6627040851886,9.70703084786499,8.83545876877648,9.70703084786499,12.6627040851886,8.90974818349982,12.6627040851886,9.70703084786499,12.0204089685865,9.70703084786499,12.6627040851886,12.1205095307108,12.6627040851886,12.6627040851886,9.58851461729268,9.707030847865,15.1974199471581,15.1974199471581,9.70703084786499,12.6627040851886,9.70703084786499,9.4296947652152,12.2117264933087,12.6627040851886,12.6627040851886,12.6627040851886,12.6627040851886,12.6627040851886,12.6627040851886,12.6627040851886,12.6627040851886,12.6627040851886,12.6627040851886,12.6627040851886,12.6627040851886,12.3161367205658,4.23479305712597,4.23479305712597,14.9682770115317,15.1974199471581,12.6627040851886,12.6627040851886,12.6627040851886,12.6627040851886,12.6627040851886,12.6627040851886,12.6627040851886,12.6627040851886,12.6627040851886,12.6627040851886,15.1974199471581,15.1974199471581,9.70703084786499,9.70703084786499,9.51314085018579,12.6627040851886,12.6627040851886,12.6627040851886,12.6627040851886,12.6627040851886,12.6627040851886,12.6627040851886,12.6627040851886,12.6627040851886,13.2205948782184,13.2205948782184,12.6627040851886,12.6627040851886,12.6627040851886,12.6627040851886,9.70703084786499,9.70703084786499,9.707030847865,9.707030847865,12.6627040851886,12.6627040851886,12.6627040851886,9.70703084786499,12.6627040851886,12.6627040851886,12.6627040851886,12.6627040851886,12.6627040851886,12.6627040851886,15.1974199471581,15.1974199471581,9.70703084786499,9.70703084786499
"t9",7.71387507637609,3.13426536997206,1.89705468420478,8.35162272790968,9.44046666940716,12.1095412571592,9.39387466982255,9.24054941089595,0,9.52724745351661,2.52120983748477,1.88655805167365,12.4452359255615,2.95338854480724,3.25424660994894,9.67712288397467,12.1095412571592,3.12201709175495,9.70694471156511,4.14331740706957,12.1095412571592,12.1095412571592,5.44343371010335,4.80091770662825,13.1169703159181,2.20662451775518,12.1095412571592,10.8118000362088,4.62798695354946,11.9063978095459,4.62798695354946,3.683492662553,4.62798695354946,3.58346507522446,4.62798695354946,3.43640984944963,10.9844841782849,12.1095412571592,12.1095412571592,11.263465665978,12.667432050189,12.667432050189,5.52280832269469,5.52280832269469,5.52280832269469,5.52280832269469,11.2005550779378,12.1095412571592,5.52280832269469,5.52280832269469,5.52280832269469,5.52280832269469,12.1095412571592,11.2379691780707,12.1095412571592,5.52280832269469,11.312258592794,5.52280832269469,12.1095412571592,4.8805132060926,12.1095412571592,5.52280832269469,3.04127052074662,6.42770857394254,6.42770857394254,11.9910250265869,12.1095412571592,14.6442571191287,14.6442571191287,12.1095412571592,5.52280832269469,12.1095412571592,11.8322051745094,5.07183073081475,5.52280832269469,5.52280832269469,5.52280832269469,5.52280832269469,3.58346507522446,5.52280832269469,5.52280832269469,5.52280832269469,5.52280832269469,3.58346507522446,3.58346507522446,5.52280832269469,5.17624095807188,12.1095412571592,12.1095412571592,14.4151141835022,14.6442571191287,4.62798695354946,5.52280832269469,5.52280832269469,5.52280832269469,5.52280832269469,5.52280832269469,4.62798695354946,4.62798695354946,3.58346507522446,3.58346507522446,14.6442571191287,14.6442571191287,12.1095412571592,12.1095412571592,11.91565125948,5.52280832269469,4.62798695354946,4.62798695354946,4.62798695354945,4.62798695354945,5.52280832269469,5.52280832269469,5.52280832269469,5.52280832269469,12.667432050189,12.667432050189,5.52280832269469,5.52280832269469,5.52280832269469,5.52280832269469,12.1095412571592,12.1095412571592,12.1095412571592,12.1095412571592,3.58346507522446,5.52280832269469,5.52280832269469,12.1095412571592,3.58346507522446,3.58346507522446,5.52280832269469,5.52280832269469,5.52280832269469,5.52280832269469,14.6442571191286,14.6442571191286,12.1095412571592,12.1095412571592
"t10",8.55373594702619,7.07765745781957,9.83272303212885,6.23581036123615,7.32465430273362,9.99372889048565,7.27806230314902,7.12473704422242,9.52724745351661,0,10.8426250117446,10.2079732259335,13.2850967962116,10.3799823499218,10.6808404150635,7.56131051730114,9.99372889048565,10.5486108968695,1.59727308038392,11.5699112121842,5.10192005644557,5.10192005644557,11.9651272639701,12.2275115117428,13.9568311865681,11.57256157034,5.10192005644557,3.80417883549518,12.9494021278093,4.89877660883228,12.9494021278093,12.0049078368128,12.9494021278093,12.9494021278093,12.9494021278093,11.7578250237094,8.86867181161135,5.10192005644557,5.10192005644557,4.25584446526435,13.5072929208391,13.5072929208391,12.9494021278093,12.9494021278093,12.9494021278093,12.9494021278093,4.19293387722418,5.10192005644557,12.9494021278093,12.9494021278093,12.9494021278093,12.9494021278093,5.10192005644557,4.23034797735706,3.999869625978,12.9494021278093,4.3046373920804,12.9494021278093,5.10192005644557,12.3071070112072,5.10192005644557,12.9494021278093,12.4072075733314,12.9494021278093,12.9494021278093,4.98340382587326,5.10192005644557,15.4841179897787,15.4841179897787,5.10192005644557,12.9494021278093,3.999869625978,3.7225335433282,12.4984245359293,12.9494021278093,12.9494021278093,12.9494021278093,12.9494021278093,12.9494021278093,12.9494021278093,12.9494021278093,12.9494021278093,12.9494021278093,12.9494021278093,12.9494021278093,12.9494021278093,12.6028347631865,9.99372889048565,9.99372889048565,15.2549750541523,15.4841179897787,12.9494021278093,12.9494021278093,12.9494021278093,12.9494021278093,12.9494021278093,12.9494021278093,12.9494021278093,12.9494021278093,12.9494021278093,12.9494021278093,15.4841179897787,15.4841179897787,5.10192005644557,5.10192005644557,4.90803005876637,12.9494021278093,12.9494021278093,12.9494021278093,12.9494021278093,12.9494021278093,12.9494021278093,12.9494021278093,12.9494021278093,12.9494021278093,13.5072929208391,13.5072929208391,12.9494021278093,12.9494021278093,12.9494021278093,12.9494021278093,5.10192005644557,5.10192005644557,5.10192005644557,5.10192005644557,12.9494021278093,12.9494021278093,12.9494021278093,5.10192005644557,12.9494021278093,12.9494021278093,12.9494021278093,12.9494021278093,12.9494021278093,12.9494021278093,15.4841179897787,15.4841179897787,5.10192005644557,5.10192005644557
