,0,1,2,3,4,5,6,7,8,9,10,11,12
t1,4.0103793,0.012631815,0.2766692,1.5868769,0.12930764,-0.41543096,-0.22179148,1.9924182,4.7164707,-0.5919599,1.094284,-0.4042263,3.3203535
t2,-0.005922726,0.2056304,9.251546,11.62849,0.094852746,-1.882393,-0.4567644,-0.0040068263,0.15160733,4.1779833,-0.81969875,-1.168442,11.49601
t3,-0.26403442,0.38660464,10.739603,10.226729,0.07109976,-1.7571455,0.100044474,-0.08367068,0.15168153,9.251167,-1.2432663,-1.0024219,8.705927
t4,9.972289,2.5845892,0.11618248,0.17132553,0.10763711,-1.0667186,-0.79759324,7.6984506,5.657483,-0.76386213,9.624063,-0.8960556,3.056384
t5,8.40412,2.463812,-0.04622781,0.07547336,0.12369547,-0.7758213,-0.67699724,7.328127,5.1562467,-0.66906726,9.72306,-0.5944787,0.9535166
t6,7.4746966,0.20377654,-0.09975749,0.029956123,0.24671656,1.2670035,-0.511029,7.1822762,2.598651,-0.7425916,10.011533,-0.0007610472,0.040920414
t7,8.513064,2.1384573,-0.05321297,0.08472703,0.11719624,-0.7409721,-0.693933,7.293153,5.245564,-0.65607053,9.784215,-0.5921928,1.2730486
t8,8.888804,2.4721012,-0.03507561,0.06104654,0.12297493,-0.85044676,-0.7039314,7.4782557,5.4539585,-0.69430935,9.895131,-0.66163015,1.4226217
t9,-0.29296908,0.40744817,11.944824,11.525674,0.08137673,-1.9576138,-0.009649074,-0.08584023,0.16209804,10.133059,-1.3659096,-1.118722,9.8394785
t10,14.24747,3.0384037,-0.08162546,0.14348435,0.19030565,-1.020075,-1.1070613,11.405328,9.139273,-1.1256633,14.994575,-1.0166304,2.618996
t11,-0.28278506,0.34076113,9.242618,7.79413,0.055991564,-1.3942959,1.4874754,-0.07054453,0.17288527,8.955203,-1.1229805,-0.8297237,6.171356
t12,-0.29582858,0.36681676,10.698222,9.657494,0.06776117,-1.6671655,0.6714512,-0.077605754,0.16768959,9.4930105,-1.2500689,-0.96559477,7.9029794
t13,2.1025243,0.56579614,-0.20235577,7.8686056,0.58226436,17.736555,-0.06421294,-0.02384386,2.13788,-1.0809052,10.904607,5.925937,0.12369181
t14,-0.3254713,0.452339,11.66518,10.094845,0.072444774,-1.7975397,1.5720674,-0.10630099,0.20405592,10.8962145,-1.385983,-1.0275352,8.380786
t15,-0.31656232,0.44633904,10.896933,9.260483,0.065758586,-1.6787959,1.958433,-0.10326156,0.20575508,10.713605,-1.3303678,-0.976564,7.638809
t16,8.415315,2.113092,-0.067048274,0.10052589,0.12451987,-0.6685865,-0.68662757,7.4370437,4.954497,-0.63569313,9.949047,-0.5433754,0.9105874
t17,7.5414534,0.026668726,-0.12742648,0.0058195563,0.2420756,0.8785657,-0.58519167,7.25401,2.144687,-0.6488391,10.060664,-0.050572447,0.03409453
t18,-0.32232723,0.42939276,11.149507,9.70158,0.05969361,-1.7059631,1.6897337,-0.09933835,0.1991363,10.666785,-1.3380849,-0.9829262,8.071296
t19,14.289921,2.8932674,-0.091642365,0.1531695,0.19471878,-0.97951466,-1.1014252,11.55953,9.140743,-1.1233442,15.156778,-0.98759896,2.4123652
t20,-0.3015822,0.4024246,8.7491665,6.7888393,0.041842043,-1.3056908,3.0856094,-0.08794085,0.20726682,10.110064,-1.1454647,-0.7957908,5.355154
t21,13.2647,0.51829666,-0.13378204,0.19631052,0.27832967,-0.34312525,-1.0034289,11.599047,7.7259426,-1.0271901,16.038908,-0.41961715,0.0022398985
t22,14.702625,1.4017091,-0.13407254,0.19834363,0.28274965,-0.4750347,-1.1140032,12.487399,8.230945,-1.0988169,17.27472,-0.6098056,0.035728257
t23,-0.16406198,0.24284734,4.2991934,2.9532344,0.028158715,-0.70748407,2.4506416,-0.05711312,0.13541377,6.129563,-0.6725998,-0.47995052,2.2510197
t24,-0.27667442,0.42411116,7.5058937,5.572413,0.04159651,-1.1647642,3.810184,-0.07380102,0.21713872,9.950601,-1.0679063,-0.7643144,4.305875
t25,2.2423134,0.6524121,-0.22636217,9.010047,0.65286463,20.28375,-0.03365995,-0.022586921,2.0337486,-1.2395142,11.993354,6.5247245,0.14199981
t26,-0.2926275,0.36034065,8.265854,6.3385167,0.049966104,-1.2197738,2.7544658,-0.06554081,0.20169382,9.673554,-1.0882549,-0.77134514,4.8235993
t27,14.801057,1.2725828,-0.14220145,0.21053496,0.2766373,-0.4691215,-1.0998356,12.460641,8.407249,-1.0787988,17.257902,-0.61399704,0.068511344
t28,15.50437,3.0911431,-0.14017549,0.22628175,0.22711733,-0.86690676,-1.2023644,12.843151,9.618143,-1.1534309,17.323614,-0.93538594,1.3349277
t29,-0.23926769,0.24976201,4.9489527,2.978892,0.0343654,-0.76123154,3.583385,-0.044454623,0.17395312,7.4462485,-0.7759044,-0.5464853,1.8522116
t30,15.24366,1.8068337,-0.14298795,0.20161057,0.27537662,-0.56889576,-1.1438781,12.652757,8.738527,-1.0833676,17.63714,-0.69269484,0.32479998
t31,-0.2440269,0.2624335,5.1083345,3.1053689,0.033844534,-0.7923274,3.682402,-0.04970724,0.17985506,7.6958055,-0.80539405,-0.56977767,1.9902692
t32,-0.27184552,0.30446616,6.86732,5.031831,0.03417586,-1.0347147,2.963952,-0.055284645,0.18446866,8.681934,-0.9743307,-0.67484736,3.4633346
t33,-0.24822035,0.25351763,5.0258656,3.0966024,0.034857232,-0.77881837,3.725907,-0.049499836,0.17859378,7.583279,-0.80146015,-0.57841164,1.9725121
t34,-0.26955798,0.27018487,5.555915,3.2728863,0.04949506,-0.8230786,3.8282998,-0.04688721,0.18968916,8.221303,-0.82270825,-0.57446134,2.1776085
t35,-0.24909046,0.26490998,5.0486646,3.0563076,0.03492294,-0.7887139,3.750775,-0.047282796,0.17932327,7.7390985,-0.8049583,-0.5617013,1.9247197
t36,-0.28547364,0.33113074,7.679388,5.9066725,0.038968723,-1.1622778,2.910861,-0.06392825,0.19415672,9.180682,-1.0618734,-0.75732154,4.3086267
t37,7.8527427,1.3132213,-0.10696624,0.06497968,0.18078995,-0.40417385,-0.6613262,7.5254397,3.556082,-0.6202068,10.136756,-0.30440786,0.01466182
t38,14.747353,1.3874882,-0.13629207,0.1907855,0.28400612,-0.4808735,-1.1013949,12.419088,8.157451,-1.1048112,17.222277,-0.62454134,0.2747263
t39,15.122776,1.4369587,-0.14257176,0.19148448,0.28380874,-0.48946688,-1.1170256,12.625961,8.320716,-1.0642421,17.525127,-0.6281255,0.059660416
t40,15.476141,2.5482001,-0.14176288,0.21033901,0.24798118,-0.7354746,-1.1803831,12.800034,9.143332,-1.1175017,17.467836,-0.8382534,0.8738287
t41,-0.023751942,0.45811123,-0.10778492,0.018547965,0.50020224,14.279368,8.065415,-0.22968043,9.598991,-1.9062254,-0.02439899,8.329389,0.058752023
t42,-0.016125843,0.44280046,-0.10513384,0.016499322,0.4955372,14.08982,7.9365244,-0.22547711,9.4937315,-1.8859344,-0.04312747,8.334953,0.056561604
t43,-0.2614242,0.3860171,6.1440105,3.9695153,0.04649031,-0.99644953,4.3571134,-0.069720045,0.21313986,9.30709,-0.94966674,-0.67965734,2.9899268
t44,-0.232984,0.27069375,4.274604,2.751718,0.061329413,-0.7439458,3.6162324,-0.07059644,0.17439297,7.0914974,-0.7426639,-0.60480917,1.3032959
t45,-0.23231106,0.26646692,4.4028807,2.8794203,0.06164941,-0.7537665,3.5914288,-0.070467256,0.17639631,7.149238,-0.75546545,-0.6099078,1.4176877
t46,-0.27005973,0.34911853,6.033476,3.7815108,0.03010987,-0.87762207,4.1804795,-0.07700717,0.2037147,8.765952,-0.89558274,-0.6071834,2.9050534
t47,15.163997,2.540925,-0.13854249,0.22386336,0.23533356,-0.74350953,-1.1575713,12.611944,9.126927,-1.1169991,17.264034,-0.84057206,0.81945866
t48,14.718432,1.3392178,-0.13820267,0.20938192,0.27292663,-0.492751,-1.0863093,12.369844,8.344965,-1.0635866,17.319897,-0.6163778,0.00039018758
t49,-0.2563771,0.42241842,6.347055,4.1721487,0.044834837,-1.0228575,4.421695,-0.06495526,0.21631263,9.535401,-0.9554682,-0.68123573,3.2190902
t50,-0.2676385,0.3560833,5.999084,3.8222325,0.027862,-0.89287627,4.2157116,-0.06726486,0.20337488,8.859039,-0.90187705,-0.6041016,2.8884358
t51,-0.25713024,0.42413673,6.3780584,4.213565,0.04517337,-1.0262668,4.42356,-0.06250187,0.21727148,9.568868,-0.9538622,-0.68849397,3.2176552
t52,-0.23832251,0.28386113,4.524578,2.9989727,0.0626456,-0.8025864,3.5414374,-0.07520224,0.17550242,7.300914,-0.77998865,-0.62681246,1.5687093
t53,13.832888,0.7553248,-0.13348326,0.20943995,0.26614684,-0.37306303,-0.99507165,11.897715,7.9086905,-1.0474424,16.352852,-0.49632353,0.119492434
t54,14.20711,1.9775418,-0.13067134,0.22726175,0.22676924,-0.6238334,-1.0606703,12.002455,8.665644,-1.0905733,16.265741,-0.712124,0.86368275
t55,13.319682,0.80325085,-0.1508746,0.17056839,0.28955987,-0.29432026,-0.96896464,11.312401,7.272509,-0.9970738,15.639846,-0.4447706,0.011698348
t56,-0.25970536,0.38013,6.1488523,3.9892557,0.046714444,-0.9952265,4.283057,-0.0677188,0.2114749,9.242531,-0.94615483,-0.6759745,2.9865003
t57,14.245534,1.9487833,-0.13113871,0.22531757,0.23072724,-0.60643756,-1.0626059,12.03537,8.646015,-1.0903101,16.33919,-0.7031604,0.7689975
t58,-0.26934642,0.35944122,5.9589877,3.731646,0.030967852,-0.8760325,4.264568,-0.082342654,0.2043808,8.783963,-0.8913978,-0.61181855,2.9239678
t59,15.526487,1.6327643,-0.15116212,0.20851141,0.28500342,-0.5363591,-1.1426337,12.928375,8.812658,-1.0989559,17.895151,-0.6886811,0.054561783
t60,-0.27765092,0.46790835,7.803852,5.68556,0.044394437,-1.2206919,4.0984488,-0.06987418,0.22966789,10.549462,-1.101048,-0.78148156,4.4168935
t61,13.481311,0.61688316,-0.13824847,0.18207818,0.29761857,-0.31148055,-1.0402281,11.8557415,7.8783016,-1.0795808,16.179256,-0.44637403,0.0038915842
t62,-0.27341226,0.3580665,6.0614295,3.8126836,0.031542845,-0.8817532,4.2524405,-0.08420824,0.20550387,8.816266,-0.8993135,-0.61985826,2.982245
t63,-0.2897535,0.31620255,6.938802,4.701141,0.04852813,-0.99608004,3.5570257,-0.056597352,0.2027706,9.1309395,-0.9565834,-0.6617001,3.40032
t64,-0.14863425,0.19646458,1.8613745,0.8652512,0.04592332,-0.39587614,3.0245628,-0.05272458,0.12557916,4.5541105,-0.43731984,-0.39303443,0.001575517
t65,-0.1509256,0.19635925,1.8864948,0.95719975,0.046882086,-0.39736524,2.9901738,-0.05163186,0.12690583,4.5760856,-0.440942,-0.397,0.0012179746
t66,13.580666,0.74441415,-0.13687615,0.18702136,0.28863192,-0.3535057,-1.0478601,11.8540745,8.0524845,-1.0815687,16.143936,-0.4764894,0.0447867
t67,13.530514,0.57709175,-0.13951984,0.18267278,0.29627022,-0.30713487,-1.0353596,11.849358,7.889751,-1.0794653,16.153574,-0.45249352,0.0031753064
t68,2.667354,0.85686827,-0.26613173,11.320036,0.7996117,25.259672,0.40833363,-0.057341803,2.0303855,-1.6263776,14.120588,7.9296145,0.17085315
t69,2.6467686,0.85727787,-0.264961,11.315863,0.79853594,25.306091,0.47318497,-0.058401957,2.0349247,-1.6257674,14.147539,7.9137626,0.17064458
t70,15.644605,1.5400071,-0.15366934,0.21053866,0.2850085,-0.5218809,-1.1514709,13.02519,8.853435,-1.1044688,17.924496,-0.689556,0.13894942
t71,-0.2764131,0.35424182,6.1847367,3.922621,0.028853111,-0.91053015,4.3024936,-0.0703338,0.20876978,9.055838,-0.9288515,-0.6160475,2.9820762
t72,13.237,0.7533528,-0.1513937,0.1658071,0.29447243,-0.29864448,-0.9732379,11.337881,7.286954,-0.998072,15.630118,-0.42897692,0.011467658
t73,13.322114,1.1214204,-0.14596632,0.17597105,0.27440986,-0.40612787,-0.99520445,11.40461,7.605495,-0.99075925,15.647242,-0.49409088,0.0021981217
t74,-0.28300014,0.3854778,7.007394,4.883835,0.027941667,-1.0322524,3.9792645,-0.07278121,0.21218446,9.533758,-1.0065327,-0.6769645,3.7485795
t75,-0.26816055,0.35792744,6.0202928,3.8465965,0.028290961,-0.8977724,4.24747,-0.068819284,0.20505102,8.893367,-0.9050802,-0.6131014,2.9346838
t76,-0.24333712,0.27915126,4.621742,3.105451,0.0635198,-0.8109253,3.5175786,-0.07597616,0.17604223,7.292152,-0.78885853,-0.6445188,1.585356
t77,-0.25806832,0.42880905,6.450784,4.2326145,0.045422625,-1.0369173,4.454605,-0.06228422,0.21947542,9.683901,-0.9622315,-0.6884906,3.2375495
t78,-0.26067397,0.42387944,6.4267364,4.180014,0.046693463,-1.0347894,4.4755893,-0.06271115,0.21933332,9.660438,-0.96385175,-0.686675,3.2070787
t79,-0.274746,0.28185782,5.830715,3.5130618,0.048707474,-0.83882856,3.8409064,-0.048656672,0.19356316,8.39876,-0.83969563,-0.5788182,2.419656
t80,-0.2591027,0.38307068,6.2045,4.0379105,0.048078436,-1.0007112,4.286879,-0.06323877,0.21241142,9.26027,-0.94766486,-0.67670214,2.9954393
t81,-0.2606261,0.378502,6.193008,4.0327044,0.047439206,-0.9946553,4.2880497,-0.06464415,0.2122621,9.230458,-0.9471296,-0.67711604,3.0044363
t82,-0.27120975,0.359807,6.082416,3.8474636,0.030314181,-0.8875028,4.2267966,-0.08397712,0.20547079,8.841915,-0.9030514,-0.61718315,3.03288
t83,-0.27056575,0.3586609,6.0525503,3.8121817,0.030787125,-0.8847835,4.246932,-0.08240724,0.20562416,8.841146,-0.89980954,-0.61581856,3.0006459
t84,-0.2742205,0.27846754,5.803265,3.4846528,0.048990764,-0.83313054,3.8669086,-0.049977876,0.19393682,8.3710785,-0.8382421,-0.57936174,2.4141793
t85,-0.2720037,0.2816945,5.784453,3.48885,0.048399534,-0.8305354,3.874717,-0.049324535,0.19347788,8.352851,-0.83300215,-0.57964534,2.430447
t86,-0.27737418,0.3542677,6.1906896,3.919613,0.028820211,-0.9106241,4.303118,-0.071183324,0.20878996,9.07594,-0.92998064,-0.6141998,2.9838202
t87,-0.28706333,0.37662244,6.9386663,4.721873,0.028161068,-1.0139847,4.1029005,-0.07509773,0.2144502,9.554404,-1.0068309,-0.66722006,3.6308944
t88,7.7473173,0.36016238,-0.12381151,0.0009337742,0.24309555,0.76637137,-0.5464431,7.45797,2.1377409,-0.6873507,10.1311,-0.029855052,0.04224425
t89,7.7464166,0.36499915,-0.124508016,0.0007337944,0.24255906,0.76533985,-0.54496,7.443346,2.1362164,-0.68324244,10.134635,-0.03217653,0.042932145
t90,2.50743,0.810877,-0.26664305,11.08046,0.77858806,24.79282,0.23548256,-0.0313798,1.8145,-1.5323331,13.911383,7.5800953,0.17275518
t91,2.556694,0.8387935,-0.2735978,11.435302,0.8016235,25.581856,0.35695246,-0.03348446,1.7918127,-1.5895231,14.231429,7.7686934,0.17910664
t92,-0.24552941,0.26469472,5.1283264,3.1568022,0.035256125,-0.8078461,3.7472994,-0.04969856,0.18236955,7.7725215,-0.8173309,-0.58525485,2.0412266
t93,-0.26944426,0.3734821,6.0736613,3.830764,0.027521508,-0.91495436,4.1878514,-0.07497622,0.20241898,9.085232,-0.91028744,-0.610454,2.9523835
t94,-0.2688004,0.3703448,6.0788445,3.8327746,0.0280809,-0.9170072,4.160907,-0.07440625,0.20231017,9.083712,-0.91069734,-0.6117367,2.9332166
t95,-0.27141845,0.38995412,6.1169724,3.971618,0.02799757,-0.94718605,4.258912,-0.079732835,0.20536174,9.212277,-0.93146014,-0.649485,3.0558531
t96,-0.27151102,0.38867152,6.1188464,3.9721081,0.028440677,-0.9496047,4.259506,-0.08052047,0.20571466,9.21874,-0.93369615,-0.65157497,3.0598946
t97,-0.2722743,0.3892907,6.116343,3.9729865,0.027869662,-0.94896406,4.267869,-0.08196249,0.20566168,9.226943,-0.93476933,-0.6527942,3.0675964
t98,-0.24544366,0.26716343,5.120524,3.1473298,0.03529357,-0.8085422,3.7595098,-0.050075527,0.18255335,7.7911444,-0.81713444,-0.58361083,2.0418487
t99,-0.24587284,0.26435328,5.128467,3.1538305,0.03538052,-0.80804944,3.7339544,-0.049731556,0.18198082,7.774362,-0.81729853,-0.5820567,2.0348992
t100,-0.2743206,0.2601353,5.7359953,3.3648458,0.05189144,-0.84316283,3.8093047,-0.048331615,0.19333065,8.345901,-0.8445995,-0.5885249,2.218006
t101,-0.27359036,0.26007056,5.739395,3.3663766,0.05197525,-0.8440417,3.8037617,-0.047359124,0.19314186,8.342446,-0.84512734,-0.5865849,2.206182
t102,2.4969923,0.8660044,-0.2732644,11.279088,0.8047576,25.321732,0.34157825,-0.05013895,1.8867692,-1.6421158,14.373592,7.7654343,0.18240139
t103,2.485101,0.8678867,-0.27365112,11.302318,0.80502355,25.320997,0.30699435,-0.04957201,1.856045,-1.6383209,14.383991,7.7656126,0.18225406
t104,14.948508,1.4990878,-0.13507026,0.1930988,0.2829937,-0.50102186,-1.1193764,12.632935,8.231094,-1.1349216,17.388348,-0.6611183,0.28025767
