,0,1,2,3,4,5,6,7,8,9,10,11,12
t1,-4.3378778,6.1238256,8.838921,5.209746,7.6040344,5.849409,6.602664,8.719839,4.3928,5.274149,6.7268004,9.790518,5.3106637
t2,12.020801,10.815034,7.951644,6.9626145,7.039557,9.114464,4.7608223,7.4634666,7.366479,6.8331585,8.358891,7.818646,6.7951474
t3,12.011899,10.831577,7.960141,6.950499,7.0673175,9.143395,4.7904296,7.448468,7.407815,6.8656883,8.360552,7.791816,6.805361
t4,-4.31866,6.1908073,8.875183,5.2187004,7.604899,5.893185,6.658424,8.752489,4.419473,5.3541822,6.70925,9.830775,5.264858
t5,-4.230592,6.2703156,8.910647,5.251329,7.609515,5.9752836,6.7220187,8.801274,4.5079875,5.4372096,6.7033076,9.843594,5.2090554
t6,-3.962603,6.251768,8.647164,5.371561,7.849249,5.9997487,6.8075595,8.692894,4.672843,5.4432745,6.6737084,9.520572,5.100858
t7,-4.2282095,6.163468,8.822668,5.2904706,7.625801,5.904687,6.711045,8.723192,4.5169525,5.4120116,6.6894555,9.853566,5.2083964
t8,-4.2257385,6.157642,8.812689,5.2705107,7.6360884,5.8924823,6.739896,8.725737,4.524254,5.456081,6.6620464,9.874549,5.173114
t9,12.140464,10.803209,7.94889,6.8990674,7.0184126,9.102416,4.7046,7.5357747,7.3455553,6.7608128,8.408133,7.8085794,6.7800136
t10,-4.7293606,7.859942,9.582675,4.774663,7.013861,6.0760174,6.4142027,8.295319,3.487816,5.021454,7.749571,9.986658,5.8620834
t11,12.000154,10.729698,7.903879,6.98963,6.941687,9.040182,4.669417,7.5221524,7.2064238,6.7220902,8.430962,7.920127,6.687875
t12,11.905896,10.731165,7.832313,6.9300566,6.9076104,9.1124525,4.758554,7.5601583,7.279302,6.788205,8.333544,7.9757624,6.773068
t13,-2.483246,5.318753,7.0729795,5.354009,8.755434,4.766793,7.4075184,7.947676,7.8189535,10.232216,7.0851817,10.108924,5.3698826
t14,12.071797,10.90155,8.0247,6.915927,7.0337834,8.886911,4.8005652,7.552215,7.2587767,6.6983953,8.272389,7.744141,6.930135
t15,12.074105,10.947293,8.082455,6.9181423,7.0901327,8.917863,4.8767066,7.5077114,7.335567,6.7509685,8.245398,7.6574254,6.999538
t16,-4.3023896,6.238909,8.9418335,5.2597475,7.5310388,5.917065,6.731071,8.799451,4.47697,5.3838286,6.657452,9.91289,5.2729607
t17,-4.025658,6.3855634,8.750409,5.5009437,7.8156323,6.110867,6.679415,8.60277,4.667069,5.434779,6.775865,9.609368,5.152454
t18,12.025267,10.89843,8.022899,6.9197435,7.0433245,9.004662,4.817957,7.48799,7.3738317,6.7786355,8.27565,7.7418823,6.913664
t19,-4.7013063,7.869403,9.583445,4.798515,7.037512,6.09219,6.4079385,8.292366,3.5046244,5.0316477,7.7442646,9.970479,5.8486266
t20,12.161651,10.868032,8.147746,7.1562123,6.995484,8.560185,4.944309,7.502436,7.2014446,6.6480727,8.251051,7.5277386,7.167427
t21,-4.0640616,8.016957,9.5799055,5.6420145,7.29056,6.5504603,6.2308455,8.372022,4.0101647,5.0970597,7.5338874,10.09439,4.9074173
t22,-5.0177555,8.271737,9.564943,4.4780827,6.93426,6.2146935,6.4007745,7.9164267,3.3099532,5.282984,7.847837,9.977961,6.1002107
