accepted_species,estimate
t265,-0.26673186720696945
t266,-0.2571286557005371
t205,0.018260621987396503
t221,-0.34691659182703694
t105,0.1504543563111441
t176,-0.19104470332505258
t177,-0.054111949185355404
t201,-0.6002878190653793
t279,-0.6632451853893915
t280,-0.6668284346287713
t257,-0.5154250764247618
t195,-0.19351750567814618
t309,-0.3803167127157383
t310,-0.48323141270181436
t318,-0.5363568413044711
t344,-0.5302730668319359
t186,-0.4634249162614495
t202,-0.05285345920932097
t203,-0.057527737400926704
t147,-0.024625683457025763
t121,-0.018455295965468296
t91,0.25656195625364614
t117,0.20718904059689833
t133,0.17197805632686025
t166,0.14394798458524313
t282,-0.2851688005294711
t126,0.20946362582951153
t108,0.3066304516614977
t320,-0.38833157243351224
t353,-0.4200895018150559
t307,-0.4085391026815105
t274,-0.31904768144465667
t92,0.35270746196318487
t93,-0.33526617312173485
t188,0.2353929419927636
