accepted_species,estimate
t265,0.5453760806518543
t266,0.545376080651853
t205,0.5135612830310212
t221,0.5728221580468353
t105,-0.531620163590207
t176,-1.0592887522095351
t177,-1.0483999341178842
t201,-1.1855423952091138
t279,-1.2388262506548984
t280,-1.238826250654898
t257,-1.225177058096583
t195,-1.0722958063768548
t309,-1.1115874657116416
t310,-1.11746844018298
t318,-1.3015863840136006
t344,-1.3055808546494196
t186,-1.179968095521763
t202,-1.1492468663361501
t203,-1.149436154500425
t147,-1.0110710229303776
t121,-0.716906071236199
t91,-0.2827769896902623
t117,0.02775442584940998
t133,0.04146404219973737
t166,0.05940468095220669
t282,0.08014042025558026
t126,0.03232863087780608
t108,0.01742518103309041
t320,0.12271498266256668
t353,0.12434769690169185
t307,0.12126634570915844
t274,0.11632949268884717
t92,-0.0489059828519612
t93,-0.030632334167791722
t188,-0.0257363372608807
