"accepted_species","trait_ARD"
"t6","0"
"t95","0"
"t96","0"
"t36","0"
"t8","0"
"t2","0"
"t14","1"
"t58","0"
"t59","0"
"t53","0"
"t54","0"
"t20","1"
"t79","1"
"t47","1"
"t63","1"
"t83","1"
"t84","1"
"t34","0"
"t35","1"
"t39","0"
"t42","1"
"t50","1"
"t99","1"
"t100","1"
"t9","1"
"t38","1"
"t61","0"
"t30","1"
"t31","1"
"t91","1"
"t92","1"
"t12","0"
"t13","1"
"t66","1"
"t67","1"
"t48","1"
"t81","0"
"t82","0"
"t51","0"
"t62","0"
"t73","0"
"t74","1"
"t68","0"
"t7","1"
"t97","1"
"t98","1"
"t55","1"
"t21","1"
"t16","1"
"t17","1"
"t26","0"
"t27","0"
"t29","0"
"t93","1"
"t94","1"
"t71","1"
"t72","1"
"t80","1"
"t11","0"
"t89","0"
"t90","0"
"t4","0"
"t3","0"
"t1","1"
"t75","1"
"t76",NA
"t28",NA
"t85",NA
"t86",NA
"t32",NA
"t69",NA
"t70",NA
"t5",NA
"t40",NA
"t41",NA
"t52","1"
"t56","0"
"t57","0"
"t18","1"
"t45","0"
"t46","1"
"t37","1"
"t49","0"
"t64","0"
"t65","0"
"t60","0"
"t33","0"
"t22","1"
"t77","1"
"t78","1"
"t87","1"
"t88","1"
"t15","1"
"t19","0"
"t23","0"
"t24","0"
"t25","1"
"t43","1"
"t44","1"
"t10","1"
