"accepted_species","trait_ARD"
"t56","0"
"t64","0"
"t65","0"
"t85","1"
"t86","1"
"t21","0"
"t22","0"
"t39","0"
"t61",NA
"t53","1"
"t97","1"
"t98","1"
"t10","1"
"t79",NA
"t80","0"
"t31","0"
"t48","1"
"t28","1"
"t17","1"
"t24","1"
"t25","1"
"t87",NA
"t88","0"
"t7","0"
"t62",NA
"t63","1"
"t26","0"
"t38","1"
"t91",NA
"t92","1"
"t34","1"
"t35","1"
"t75","1"
"t76","1"
"t23","0"
"t2","1"
"t3","1"
"t77","1"
"t78","1"
"t1","1"
"t4","0"
"t70","0"
"t71","0"
"t68","0"
"t69","0"
"t42","0"
"t43","0"
"t89","1"
"t90","1"
"t99","0"
"t100","0"
"t47","1"
"t95","1"
"t96","1"
"t14",NA
"t32","0"
"t33","1"
"t5","0"
"t29","0"
"t30","0"
"t49","0"
"t50","0"
"t18","0"
"t54","0"
"t55",NA
"t8","0"
"t6","0"
"t9",NA
"t57","1"
"t59","1"
"t60","1"
"t12","1"
"t36","1"
"t37","1"
"t58","1"
"t72","1"
"t73","1"
"t74","1"
"t15","1"
"t44","0"
"t45","0"
"t40","0"
"t27","0"
"t41","0"
"t13","0"
"t20",NA
"t51","0"
"t52","0"
"t66","0"
"t67","0"
"t81","0"
"t82","0"
"t19",NA
"t83","1"
"t84","1"
"t16","0"
"t93","0"
"t94","0"
"t46","0"
"t11","0"
