"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94"
"t4",-0.0847970801938297,-0.018213833761696,0.119154637361358,0.00749070480004179,-0.00785410947989254,0.12693014915525,-0.0209311438842623,0.000146058301509204,-0.000300214853114069,0.00601648745862706,-0.0201146302170005,0.0134096011528255,-0.00855459586892353,0.00201790619728133,-4.28760946323118e-05,0.00316741274096056,-0.0184682469038756,0.036583248197286,-0.00165729148083627,0.0153012537775849,-0.0336246500363915,0.0103003079293873,-0.000105071485269311,0.0175681008068562,-0.000150652332365143,4.42954684074731e-05,-0.00537502191181018,0.00699845217624716,-1.08482880157598e-15,-2.02068179896986e-17,5.56331239756624e-17,-5.60291118785038e-17,-1.28369537222284e-16,-7.37105011359637e-17,-2.01826227304461e-15,-0.000841463900873615,0.00521479404542749,-0.792088268724989,0.00169415152348038,0.0514848011926178,-0.0696886579071678,0.00159818061042001,-0.358707178092664,0.241337071956033,-0.00604591612907349,-0.00127672005285656,0.0132679405841246,-0.00188546852934173,-0.000359590797309782,-6.11473600595249e-05,-4.71863781185603e-05,-0.00377044833051308,0.353163360124903,-2.02715604025005e-05,-0.00482428183335173,0.000196615997578242,0.000297647905750755,-0.000429632251933551,-1.37927107347106e-15,-4.58441336108339e-16,8.41205360577191e-17,5.77269894212751e-17,-3.08627042243945e-16,3.29109569457975e-16,5.66495635123676e-18,1.69991042184466e-16,-1.7693544180253e-16,1.47065248434081e-16,-4.45539330255762e-16,-2.5179917829618e-16,1.62969139051727e-18,-4.22838847269347e-17,-1.04296860861317e-16,4.75405711975949e-17,-4.95243223600644e-17,-8.5489341300482e-17,-2.8275992658422e-16,-2.40050831317763e-16,-2.31172231964644e-16,-7.94720192431875e-17,-6.64615931733614e-17,2.75929452897561e-17,2.15146368602592e-16,1.73309717271808e-16,1.25238903449232e-16,-1.26851654180804e-17,-1.8664540399338e-16,2.77013655070046e-17,2.17802663925182e-16,4.69459540686223e-17,-4.12077536011954e-15,5.10930273783794e-17,1.59974030550236e-16,7.95318409450873e-17
"t34",-0.0911479223271878,-0.0219632025286466,0.151347749706635,0.0107107274451373,-0.0119898021718967,0.253361996519191,-0.052370359337336,0.000663594349953441,0.00124655062259604,-0.0182851553757556,0.041309328470851,-0.0235113261035354,0.00760250465516736,-0.0013417982313942,2.06603872759389e-05,0.000685629525081885,-0.00784796510870227,0.309183853111414,0.00186623455857792,-0.00609314053502812,0.0130256022793227,-0.00333176345316115,2.40716791778102e-05,-0.00398680675305308,3.29956469971584e-05,-7.32058035176627e-06,0.000851423623137413,-0.000899830290962144,-2.97239884037459e-16,1.79042107191564e-16,-4.43000774916984e-16,-1.45930012494645e-17,9.02507431323657e-16,7.08598292510449e-16,8.31507627181755e-16,-6.88971176187502e-05,0.000469477962572885,-0.175897165648898,0.000400537072850306,0.0122408190036491,-0.0186549292810262,0.000494737074489983,-0.150859893309309,0.105663813922746,-0.00341003349287065,-0.00133374527524509,0.0274258460196826,-0.00491224206424882,-0.0025927682425922,0.0135210582592881,0.000389794748872708,0.0115286830186804,-0.851795980520079,6.81384847602859e-06,0.00158558387322697,-6.22125826296963e-05,-7.0091278558571e-05,0.000100885563073916,-8.81343569380893e-16,-1.69153721062946e-15,3.4778817604807e-16,-1.34934891987909e-16,-8.8566576891805e-16,5.98527934166897e-16,-6.17235156110685e-17,9.99014280001925e-16,-3.47609368366422e-16,-8.27749015506899e-18,-4.61111077009192e-16,-2.26655173996133e-16,1.576548433857e-16,-5.62453034949346e-16,-8.12228824606291e-16,2.37773516367533e-16,1.38065509363416e-16,-6.94730875653066e-16,-1.19797252566276e-15,8.79675965185446e-17,-1.7756941172846e-16,-1.7111287064503e-16,-6.48267812485304e-16,-1.72610862840214e-16,1.10094912808625e-15,6.45197573631113e-16,8.54276072029024e-16,-1.1612200001889e-15,-2.36576258652253e-17,-6.26657715263747e-16,2.29125406949875e-16,-2.29891208288907e-17,-1.33050715557039e-15,6.32953588283766e-16,2.00749945409252e-16,-9.27094072462007e-16
"t67",-0.0924178906572439,-0.0227123526384279,0.15777664385665,0.0113527536904008,-0.0128135661874312,0.27842576737634,-0.0585765014694741,0.000764753931797123,0.00153679431375122,-0.022797365017712,0.0524756172448844,-0.0301410768505552,0.0102298384372809,-0.00184638706415412,2.90779632648827e-05,0.00104983334972294,-0.0121867638477813,0.506176991168077,0.00328667901966531,-0.0129976877931738,0.0280333263751291,-0.00764371171542562,6.42478715333409e-05,-0.0106910531778289,9.00753706805097e-05,-2.33466972771637e-05,0.00278546570344251,-0.00336203927940197,1.38170254654395e-16,-1.02383261606753e-16,-1.22916683108972e-16,-2.44013256298616e-17,-1.83587093977394e-16,-2.53945542165083e-16,2.59462974991073e-16,0.0002219086754812,-0.00134745488673042,0.172016196913335,-0.000367437689799325,-0.0111664825790344,0.015198791713969,-0.000355971641121677,0.0878600136902348,-0.0601353380264915,0.00171440567608918,0.00055500671519759,-0.0102917434624224,0.0018047526487606,0.000905296444898991,-0.00458570967957211,-0.000129154528501522,-0.0036686068825798,0.266518570892257,-1.39914678336231e-06,-0.000322520396102337,1.24498995212841e-05,1.2186694525656e-05,-1.75151573580483e-05,-0.0737445834857949,-0.0376941285723325,0.0624088676221391,0.0451039512443624,-0.00362651032111807,-0.0336533971744041,-0.0360878489518056,-0.0731705669974314,0.0551951205789411,0.0154403916392215,0.109046924986576,0.218393805880331,-0.0500605049425275,0.00635644207518435,-0.0233701792641208,0.0114217514134365,0.0423359441678803,0.127547641901257,0.162734764688871,0.0127982822816864,0.0367529122909863,0.0263002324393728,-0.144323870869475,-0.0123279311015373,0.0352795740600521,-0.0990365314672222,0.0196634840803887,0.123581533508427,0.0835010241214169,-0.141513241220568,-0.268452189047169,-0.0521336546065224,0.225629035756267,-0.0629195731933265,-0.381888884976089,0.127993537669622
"t68",-0.0924178906572439,-0.0227123526384277,0.15777664385665,0.0113527536904006,-0.0128135661874314,0.27842576737634,-0.058576501469474,0.00076475393179709,0.00153679431375136,-0.0227973650177115,0.0524756172448837,-0.0301410768505552,0.0102298384372818,-0.00184638706415393,2.90779632652244e-05,0.00104983334972309,-0.0121867638477804,0.506176991168077,0.00328667901966526,-0.0129976877931746,0.0280333263751304,-0.00764371171542635,6.4247871535047e-05,-0.0106910531778324,9.00753706830551e-05,-2.33466972775023e-05,0.00278546570344319,-0.00336203927940142,-1.36797711373262e-16,-2.33155151234092e-16,4.98598800632335e-16,2.8373131671473e-16,2.61416008916418e-16,-3.23398644539649e-16,5.83706765188062e-17,0.000221908675481251,-0.00134745488672995,0.172016196913337,-0.00036743768980343,-0.0111664825790318,0.0151987917139666,-0.000355971641123899,0.0878600136902388,-0.0601353380264887,0.00171440567608533,0.000555006715196781,-0.0102917434624213,0.00180475264876591,0.000905296444902713,-0.00458570967957292,-0.000129154528508935,-0.00366860688257841,0.266518570892258,-1.3991467801423e-06,-0.000322520396110574,1.24498995196271e-05,1.2186694517266e-05,-1.7515157353201e-05,0.0737445834857951,0.0376941285723327,-0.0624088676221391,-0.0451039512443622,0.00362651032111807,0.0336533971744043,0.0360878489518058,0.0731705669974324,-0.0551951205789414,-0.0154403916392216,-0.109046924986576,-0.21839380588033,0.0500605049425279,-0.00635644207518435,0.0233701792641211,-0.0114217514134364,-0.0423359441678804,-0.127547641901256,-0.16273476468887,-0.0127982822816867,-0.0367529122909867,-0.0263002324393729,0.144323870869475,0.0123279311015373,-0.0352795740600524,0.0990365314672223,-0.0196634840803885,-0.123581533508426,-0.0835010241214172,0.141513241220568,0.268452189047169,0.0521336546065224,-0.225629035756268,0.0629195731933256,0.381888884976089,-0.127993537669621
"t92",-0.0930892783032264,-0.0231417753420876,0.161587967117805,0.0117612202791999,-0.0133566741023922,0.297139602712792,-0.0636074031476964,0.000859703163362724,0.00193486931800915,-0.0294505362599823,0.0711996839628572,-0.0420307370339663,0.017423711267057,-0.00362961441895469,7.0333144475115e-05,-0.00496957209072573,0.0310258040042478,-0.310543129792183,-0.000143361272368444,-0.00409302592062728,0.00902349504422737,-0.00277306819892509,2.69761170529806e-05,-0.00450201365909791,3.83307992912991e-05,-1.05899011302399e-05,0.0012725797590817,-0.00158042616085026,-0.490472272730963,-0.0162407455675385,0.0019490729608246,0.0142986621627035,0.0922551832860338,0.0111686417191471,-0.0181433139061646,0.000107305798696442,-0.000646870131918494,0.0682617608773105,-0.000142295902215132,-0.00431462238564184,0.00558459252679313,-0.000122260057132846,0.0258186603455422,-0.017300908393401,0.0004315346528132,0.000103487537777611,-0.00148959361219999,0.000244744752727428,0.000102115375615232,-0.000454908641336849,-1.136557450741e-05,-0.000249138986030098,0.015795469285759,2.99326195291479e-07,7.14473948480468e-05,-2.92332082839851e-06,-4.37510668229357e-06,6.31243692550565e-06,-0.192829479648745,-0.254754981815072,0.0601153256885422,-0.0292833387253866,-0.175819059700611,0.133355575189252,0.0490659884876948,0.127050813723816,-0.0658299359350194,0.0196338473574397,-0.0739269093649024,0.0867584337314597,0.00141009444668522,-0.099845666054769,-0.0774182401514217,0.0508931190312322,-0.001398371437095,0.00533767164276399,0.00627355203865157,-0.103385779214054,-0.117041735179017,-0.0212457003599305,-0.113173752181968,-0.0342751113132613,0.161067701338785,0.0994505998882513,0.142774920644709,0.0309008720430601,0.0069948673104633,-0.0824697687790562,-0.0164479963773629,0.0359288407672933,-0.415821961060816,-0.00628189394762611,-0.111709634269109,0.00559775995160637
"t93",-0.0930892783032262,-0.0231417753420875,0.161587967117805,0.0117612202791998,-0.0133566741023921,0.297139602712792,-0.0636074031476962,0.000859703163362782,0.00193486931800899,-0.0294505362599823,0.0711996839628566,-0.0420307370339659,0.0174237112670565,-0.00362961441895501,7.03331444751998e-05,-0.00496957209072559,0.0310258040042473,-0.310543129792178,-0.000143361272368246,-0.00409302592062619,0.00902349504422659,-0.0027730681989248,2.69761170526529e-05,-0.00450201365909761,3.83307992927912e-05,-1.05899011305986e-05,0.00127257975908234,-0.00158042616085036,-0.490472272730957,-0.0162407455675381,0.00194907296082483,0.0142986621627034,0.0922551832860318,0.0111686417191462,-0.0181433139061648,0.000107305798698309,-0.000646870131917824,0.0682617608773075,-0.000142295902213867,-0.00431462238563991,0.00558459252679141,-0.000122260057133295,0.025818660345537,-0.0173009083933981,0.000431534652812587,0.000103487537778979,-0.00148959361220069,0.000244744752728018,0.00010211537561368,-0.000454908641336917,-1.13655745115025e-05,-0.000249138986033837,0.0157954692857574,2.99326187514875e-07,7.14473948476555e-05,-2.92332082485582e-06,-4.37510668403412e-06,6.31243692545514e-06,0.192829479648747,0.254754981815075,-0.0601153256885428,0.029283338725387,0.175819059700613,-0.133355575189253,-0.0490659884876951,-0.127050813723817,0.0658299359350199,-0.0196338473574397,0.0739269093649033,-0.0867584337314603,-0.00141009444668483,0.0998456660547701,0.0774182401514226,-0.0508931190312328,0.00139837143709494,-0.00533767164276377,-0.00627355203865186,0.103385779214055,0.117041735179018,0.0212457003599307,0.113173752181969,0.0342751113132612,-0.161067701338786,-0.0994505998882519,-0.14277492064471,-0.03090087204306,-0.00699486731046352,0.0824697687790575,0.0164479963773633,-0.0359288407672934,0.415821961060819,0.00628189394762629,0.111709634269111,-0.0055977599516068
"t81",-0.0930892783032262,-0.0231417753420877,0.161587967117805,0.0117612202791999,-0.013356674102392,0.297139602712792,-0.0636074031476962,0.000859703163362997,0.00193486931800926,-0.029450536259983,0.0711996839628565,-0.0420307370339654,0.0174237112670563,-0.00362961441895522,7.03331444755509e-05,-0.00496957209072582,0.0310258040042475,-0.31054312979218,-0.000143361272370284,-0.00409302592062442,0.00902349504422714,-0.00277306819892692,2.69761170517496e-05,-0.0045020136590976,3.83307992971705e-05,-1.05899011342369e-05,0.00127257975908432,-0.00158042616084846,0.49047227273096,0.0162407455675382,-0.00194907296082468,-0.0142986621627035,-0.0922551832860325,-0.0111686417191468,0.0181433139061647,0.000107305798689246,-0.000646870131921779,0.068261760877309,-0.000142295902217736,-0.00431462238563808,0.00558459252679589,-0.000122260057132633,0.0258186603455359,-0.0173009083934027,0.000431534652813077,0.000103487537776474,-0.00148959361220058,0.000244744752725997,0.000102115375614315,-0.000454908641337143,-1.13655745071615e-05,-0.000249138986032477,0.0157954692857581,2.99326196459341e-07,7.14473948462686e-05,-2.92332082711726e-06,-4.37510668391819e-06,6.31243692567941e-06,-0.4778231192105,0.429625939646246,0.0969543872147446,-0.0128017597139069,0.00864809097273136,-0.0873871506602771,-0.0603132866468906,0.117075941499438,-0.0154376361305943,0.044357426275502,0.020606256048693,-0.0743872292216999,0.0228666988777344,0.0227844688860911,0.00969986829499393,-0.0133694082425386,-0.0196310117937663,0.0725261638117419,-0.0712709406567093,-0.00186698698351137,0.00805851816288567,-0.000142364054735888,-0.0483308794938223,-0.0617720375502911,-0.0102527963869091,0.0730479313851251,0.0159604653855847,0.0294527229580123,0.0431382969770337,0.0766223247961415,0.00395684512897928,-0.100517219738387,-0.0360716792577634,0.0124737420372164,-0.0111715585527397,0.00817099774802629
"t82",-0.0930892783032262,-0.0231417753420876,0.161587967117805,0.0117612202791998,-0.0133566741023921,0.297139602712792,-0.0636074031476963,0.00085970316336274,0.00193486931800901,-0.0294505362599826,0.0711996839628564,-0.0420307370339659,0.0174237112670556,-0.00362961441895513,7.03331444755641e-05,-0.0049695720907262,0.0310258040042467,-0.31054312979218,-0.000143361272370012,-0.0040930259206241,0.00902349504422673,-0.00277306819892631,2.69761170520936e-05,-0.00450201365909851,3.83307992973048e-05,-1.0589901134143e-05,0.00127257975908449,-0.00158042616084834,0.490472272730959,0.0162407455675383,-0.00194907296082473,-0.0142986621627034,-0.0922551832860325,-0.0111686417191467,0.018143313906166,0.00010730579868906,-0.000646870131921815,0.0682617608773094,-0.000142295902217024,-0.00431462238563635,0.00558459252679462,-0.000122260057132782,0.0258186603455351,-0.0173009083933994,0.000431534652811972,0.000103487537776987,-0.00148959361219921,0.000244744752727521,0.000102115375615522,-0.000454908641337369,-1.13655745070419e-05,-0.000249138986030456,0.015795469285759,2.99326191556762e-07,7.1447394848159e-05,-2.92332082631181e-06,-4.37510668208112e-06,6.31243692623528e-06,0.4778231192105,-0.429625939646247,-0.0969543872147447,0.012801759713907,-0.00864809097273211,0.087387150660278,0.0603132866468907,-0.117075941499437,0.0154376361305942,-0.0443574262755022,-0.0206062560486937,0.0743872292216997,-0.0228666988777343,-0.0227844688860914,-0.00969986829499402,0.013369408242539,0.0196310117937661,-0.0725261638117422,0.0712709406567096,0.00186698698351114,-0.00805851816288602,0.000142364054735766,0.0483308794938221,0.0617720375502913,0.0102527963869093,-0.0730479313851249,-0.0159604653855843,-0.0294527229580124,-0.0431382969770338,-0.0766223247961418,-0.00395684512897938,0.100517219738388,0.0360716792577625,-0.0124737420372169,0.0111715585527396,-0.00817099774802632
"t91",-0.0916696122778162,-0.023027344556237,0.165040931062957,0.0140446277671036,-0.0196526309193039,-0.124298086583448,-0.0039345044527066,0.00013126719898966,-0.000117909772277436,0.00419023402431987,-0.0266025977364214,0.0253509192669832,0.0125377622098931,-0.00131532146115933,1.45928732706195e-05,0.000170903035540123,-0.00153397965187479,0.00144967165701788,-0.00048299985723653,0.00733888171170991,-0.016534761614502,0.00626660867389891,-0.000578264959339398,0.163708573575255,0.000727814442074513,-2.35520822980539e-06,2.48299334491379e-05,0.000904147426251164,2.64802403982757e-15,-1.15136340672936e-16,4.82222171686703e-16,-3.47414626200795e-16,-2.1614979128317e-15,-4.50132921490123e-16,-2.49050378209582e-15,-0.000337805716378826,0.00212698735611854,-0.426297904109995,0.000948963030594172,0.028951708134814,-0.0432836492643322,0.00121050165712532,0.821544574285678,-0.210642055894574,-0.000839218588544318,-0.000544442279840004,0.00891084313906181,-0.00148236617940089,-0.000621498204411319,0.0027128922884357,6.53409660002539e-05,0.00123388982017647,-0.0685902236071173,-5.36409219726711e-06,-0.00128644666942672,5.30959377445269e-05,8.72954062427056e-05,-0.000126089395536753,6.11722746489809e-15,-7.75091851156683e-16,2.46783456080136e-15,1.66252852673815e-16,6.06187530722103e-16,-2.47039471650031e-15,-2.34801883873241e-15,7.603801173353e-15,-8.52135231845285e-16,1.22336740080893e-15,-3.2669392229903e-16,-7.71877385638388e-16,1.5673625758959e-15,5.84280244449334e-16,6.58868544760435e-16,-9.64293207553541e-16,-1.51245969260747e-15,-1.0799301253213e-17,-1.4729917240653e-15,-1.91064089990407e-16,8.06298453367889e-16,-9.76812969825098e-16,-1.8553551211083e-15,5.39313481676208e-16,-6.56585803994548e-16,2.29034512069259e-16,-9.49702188694815e-16,1.3094346711034e-15,1.89770612379576e-15,2.1440090831302e-15,-5.50120482744267e-16,-4.69751360167831e-15,1.56147036451863e-15,4.92250980633231e-16,-1.360604733396e-15,1.65158302863279e-15
"t98",-0.0970823558170148,-0.0266756937668977,0.198977141275596,0.0185191616476829,-0.0272059961792755,-0.20872360755069,-0.00770897147444294,0.000369917896363522,0.00139294003561065,-0.023612355056201,0.0755757039594322,-0.056485251931789,-0.0106528451641808,0.000750994770648442,-5.39277304820776e-06,1.49565868906576e-05,-0.000218402217831065,0.000473829599512865,-0.000269728213015753,0.00945060920899835,-0.0220412937685278,0.0107661255487585,-0.00203431488314616,0.592010974422784,0.00293649048842419,-7.03205084587124e-05,0.00759085301250105,-0.00658871513693025,9.4561905440394e-17,1.28375198953978e-16,-1.1522747229661e-16,-2.91960498536907e-16,3.07736842848248e-15,-2.61359843270063e-16,3.27976283731652e-15,0.000177929015331173,-0.0010606346394662,0.110401213692085,-0.000234614503049764,-0.0071284810010681,0.00979919914469567,-0.000249260398108939,-0.143154470109635,0.0360275145373226,0.000129697925810998,7.18046524832516e-05,-0.00107567011653757,0.000175703821735336,7.04838852819944e-05,-0.000299967178844176,-7.07908117529236e-06,-0.000129022189396723,0.00706637712172437,3.78228736186075e-07,8.99259133253141e-05,-3.65636951836886e-06,-5.27899626091355e-06,7.61459773126365e-06,0.252261765584463,-0.0707508257111369,0.160772887683729,-0.0137662525686023,-0.00315471045296812,-0.12556954421111,-0.103723919399657,0.449776619860069,-0.0574706075979829,0.0777430834283076,-0.0201779301275932,-0.0301274958259634,0.078378762193524,0.0341123225087128,0.0141820902991972,-0.0424777955649758,-0.0657985303572918,-0.0195455100060642,-0.104240605767506,-0.0548266897090353,0.0311152815930348,-0.0708556215565296,-0.122568038269151,0.0382539537162383,-0.0146667273927751,0.0254580873728325,-0.0109720998959548,0.100481994128163,0.0997192880297459,0.126588896428044,-0.00994288206308494,-0.254556219191484,0.0460756751157981,0.0714424456760858,-0.072251787360991,0.0325428510386823
