accepted_species,0,1
t28,0.56756055,0.43243945
t257,0.028348565,0.97165143
t302,0.11448139,0.8855186
t258,0.098169506,0.9018305
t130,0.7605777,0.23942234
t105,0.8095842,0.19041581
t230,0.047378898,0.9526211
t261,0.13617903,0.86382097
t277,0.22466081,0.7753392
t229,0.9716778,0.02832225
t201,0.120277286,0.8797227
t202,0.65533125,0.34466872
t36,0.027678788,0.9723212
t22,0.006038666,0.99396133
t87,0.017228067,0.98277193
t304,0.013614714,0.9863853
t288,0.021134198,0.9788658
t174,0.004734516,0.9952655
t175,0.010530233,0.98946977
t106,0.006814599,0.9931854
t300,0.009747028,0.990253
t312,0.012605071,0.9873949
t92,0.4097826,0.5902174
t139,0.005731702,0.9942683
t21,0.52470577,0.47529426
t76,0.9518267,0.048173327
t116,0.4560939,0.5439061
t278,0.004501939,0.99549806
t134,0.31911045,0.68088955
t138,0.82239765,0.17760237
t120,0.033278346,0.96672165
