accepted_species,estimate
t53,-0.4565481
t75,-0.5443548
t54,-0.41563088
t68,-0.48317525
t60,-0.8271847
t105,0.3383556
t83,-0.5722739
t37,0.02131081
t193,0.85657394
t194,0.60695326
t100,1.297449
t62,0.87813103
t97,0.925499
t102,0.8353852
t125,0.6238301
t294,0.59724635
t295,0.42511484
t244,0.713706
t191,0.38429067
t120,1.1129742
t136,0.73329306
t38,0.56771064
t179,1.0550704
t176,1.2208724
t328,1.3533182
t280,1.3067921
t281,1.2946488
t187,1.1486794
t308,0.7628271
t322,0.9698828
t285,0.82228076
t269,0.7545377
t270,0.565124
t287,1.087192
t262,1.156542
t141,0.6982944
