"accepted_species","traits"
"t18",0
"t33",0
"t35",0
"t42",0
"t44",1
"t55",1
"t61",0
"t64",1
"t66",1
"t67",0
"t72",0
"t74",0
"t78",0
"t79",0
"t82",1
"t83",1
"t88",1
"t93",1
"t95",0
"t97",NA
"t98",NA
"t103",1
"t104",NA
"t108",1
"t114",0
"t116",1
"t117",0
"t121",0
"t122",1
"t123",1
"t124",0
"t125",NA
"t126",1
"t127",0
"t128",1
"t129",0
"t130",0
"t132",1
"t134",1
"t135",1
"t136",1
"t137",NA
"t138",1
"t139",1
"t140",1
"t141",1
"t142",1
"t144",0
"t145",0
"t146",1
"t147",0
"t148",NA
"t149",0
"t150",1
"t152",1
"t153",0
"t154",0
"t155",0
"t156",1
"t157",1
"t158",0
"t159",1
"t160",1
"t161",0
"t162",0
"t163",1
"t164",NA
"t165",0
"t166",NA
"t167",0
"t168",0
"t169",0
"t170",0
"t171",1
"t173",1
"t174",1
"t175",1
"t176",0
"t177",0
"t178",1
"t179",1
"t180",0
"t181",0
"t182",1
"t183",1
"t184",1
"t185",1
"t186",1
"t188",1
"t189",0
"t190",0
"t191",0
"t192",1
"t193",1
"t194",0
"t195",0
"t196",1
"t197",NA
"t198",NA
"t199",1
