"accepted_species","trait_ARD"
"t1","0"
"t2","0"
"t12","0"
"t15","0"
"t18","0"
"t33","1"
"t34","1"
"t64","1"
"t65","0"
"t73","1"
"t74","1"
"t86","1"
"t94","1"
"t95","1"
"t91","1"
"t84","1"
"t37","0"
"t23","1"
"t26","0"
"t30","0"
"t42","0"
"t43","0"
"t17","0"
"t82","1"
"t85","1"
"t118","0"
"t121","0"
"t129","0"
"t130","0"
"t131","1"
"t132","1"
"t123","1"
"t145","1"
"t146","1"
"t136","1"
"t137","1"
"t88","1"
"t79","0"
"t60","1"
"t61","1"
"t62","1"
"t58","1"
"t66","1"
"t69","1"
"t72","1"
"t110","1"
"t111","1"
"t102","1"
"t113","1"
"t114","1"
"t135","1"
"t189","1"
"t215","1"
"t231","1"
"t232","1"
"t176","0"
"t177","1"
"t178","1"
"t179","1"
"t180","1"
"t149","1"
"t150","1"
"t170","1"
"t171","1"
"t166","0"
"t183","0"
"t184","0"
"t193","0"
"t223","1"
"t224","1"
"t200","1"
"t197","0"
"t198","0"
"t196","0"
"t206","0"
"t207","0"
"t188","0"
"t209","0"
"t275","0"
"t385","1"
"t386","1"
"t269","0"
"t376","0"
"t377","0"
"t302","0"
"t361","1"
"t362","1"
"t264","1"
"t308","0"
"t309","0"
"t292","1"
"t307","1"
"t371","1"
"t389","1"
"t396","1"
"t397","1"
"t319","1"
"t374","1"
"t375","1"
"t328","1"
"t356","1"
"t357","1"
"t284","1"
"t342","1"
"t343","1"
"t336","1"
"t327","1"
"t278","1"
"t279","0"
"t236","0"
"t228","1"
"t182","0"
"t220","1"
"t221","1"
"t185","1"
"t186","1"
"t181","1"
"t172","1"
"t192","0"
"t251","1"
"t294","1"
"t344","0"
"t363","1"
"t364","1"
"t281","0"
"t246","1"
"t225","0"
"t226","1"
"t216","1"
"t212","0"
"t213","1"
"t201","1"
"t210","1"
"t211","1"
"t187","1"
"t175","1"
"t205","1"
"t218","1"
"t219","1"
"t195","1"
"t169","1"
"t173","1"
"t174","1"
"t158","1"
"t142","1"
"t160","1"
"t161","1"
"t155","1"
"t139","1"
"t138","1"
"t151","0"
"t153","0"
"t154","0"
"t208","0"
"t244","0"
"t271","0"
"t272","0"
"t247","1"
"t282","1"
"t283","0"
"t390","1"
"t391","1"
"t243","0"
"t325","1"
"t326","1"
"t280","0"
"t312","0"
"t313","1"
"t248","0"
"t253","1"
"t254","1"
"t252","0"
"t242","1"
"t258","1"
"t259","1"
"t300","1"
"t301","1"
"t245","1"
"t240","0"
"t256","0"
"t257","0"
"t285","0"
"t310","1"
"t359","0"
"t360","1"
"t303","0"
"t255","0"
"t249","1"
"t250","1"
"t214","0"
"t199","0"
"t227","0"
"t233","0"
"t234","0"
"t230","0"
"t229","0"
"t239","0"
"t273","0"
"t274","0"
"t351","1"
"t352","1"
"t369","1"
"t370","1"
"t315","1"
"t316","1"
"t306","1"
"t330","1"
"t331","1"
"t340","1"
"t341","1"
"t276","1"
"t277","1"
"t241","1"
"t296","0"
"t314","0"
"t379","0"
"t380","1"
"t335","0"
"t286","0"
"t320","0"
"t339","0"
"t365","0"
"t366","0"
"t237","0"
"t293","0"
"t311","0"
"t322","0"
"t323","0"
"t345","0"
"t346","0"
"t372","0"
"t373","0"
"t358","0"
"t299","0"
"t347","0"
"t349","0"
"t350","0"
"t263","0"
"t270","0"
"t394","1"
"t395","1"
"t235","0"
"t367","0"
"t368","0"
"t348","0"
"t217","0"
"t222","0"
"t267","1"
"t268","0"
"t289","0"
"t290","0"
"t261","0"
"t262","0"
"t260","0"
"t287","0"
"t288","0"
"t297","0"
"t298","0"
"t265","0"
"t266","0"
"t295","0"
"t305","1"
"t378","0"
"t383","0"
"t384","0"
"t329","1"
"t381","1"
"t382","1"
"t387","1"
"t388","1"
"t332","1"
"t337","1"
"t338","1"
"t353","1"
"t354","1"
"t355","1"
"t324","1"
"t321","1"
"t238","0"
"t291","0"
"t333","1"
"t334","1"
"t304","0"
"t317","0"
"t318","1"
"t392","1"
"t393","1"
"t202","0"
"t156","1"
"t157","1"
"t162","1"
"t163","0"
"t127","1"
"t124","1"
"t191","0"
"t203","0"
"t204","0"
"t194","0"
"t190","1"
"t80","1"
"t81","1"
"t77","1"
"t71","1"
"t63","1"
"t70","1"
"t76","1"
"t89","1"
"t90","1"
"t92","1"
"t93","1"
"t122","1"
"t125","1"
"t126","1"
"t117","1"
"t104","1"
"t87","1"
"t106","1"
"t107","1"
"t143","1"
"t144","1"
"t128","0"
"t133","0"
"t134","0"
"t167","1"
"t168","1"
"t159","1"
"t164","1"
"t165","1"
"t152","1"
"t147","1"
"t148","1"
"t103","1"
"t52","1"
"t16","1"
"t8","1"
"t6","0"
"t4","0"
"t7","0"
"t22","0"
"t47","0"
"t48","0"
"t29","0"
"t27","1"
"t38","0"
"t40","0"
"t45","0"
"t46","0"
"t41","0"
"t44","0"
"t49","0"
"t50","0"
"t51","0"
"t39","0"
"t53","0"
"t67","0"
"t68","0"
"t56","0"
"t57","1"
"t83","0"
"t108","0"
"t109","0"
"t115","0"
"t116","0"
"t98","1"
"t97","0"
"t75","1"
"t100","1"
"t101","1"
"t96","1"
"t105","1"
"t140","1"
"t141","1"
"t119","1"
"t120","1"
"t112","1"
"t99","1"
"t78","0"
"t59","0"
"t54","0"
"t55","0"
"t28","0"
"t20","0"
"t21","0"
"t32","0"
"t35","0"
"t36","0"
"t31","0"
"t5","0"
"t3","0"
"t24","0"
"t25","1"
"t19","0"
"t11","0"
"t13","0"
"t14","0"
"t10","0"
"t9","0"
