"accepted_species","estimate"
"t186",-0.00343830775963604
"t195",-0.276224088011478
"t191",0.331792775774731
"t265",0.498270316508249
"t72",1.17746370289975
"t66",0.176061875086597
"t74",0.149134306863293
"t235",-0.907847874546794
"t111",-0.315755764628245
"t181",-0.554529224104268
"t101",-1.21207141204596
"t157",-0.39165283401218
"t241",-1.39371352716957
"t178",-0.607141379933748
"t108",-0.316423547110115
"t261",-0.12173533286741
"t279",0.364606698463074
"t161",-0.343879371185541
"t171",0.240051835433609
"t233",-1.09376286991822
"t170",0.287114491312262
"t88",0.0127420009164266
"t54",-0.19038778071342
"t240",-0.153634446753183
"t179",-0.211047737979021
"t23",0.307364589949137
"t32",0.171232118614337
"t262",0.622848139869185
"t113",0.422088937300962
