"accepted_species","trait_ARD"
"t13","0"
"t1","0"
"t4","0"
"t18","0"
"t91","0"
"t92","0"
"t2","0"
"t55","0"
"t56","0"
"t14","0"
"t9","0"
"t70","0"
"t71","0"
"t32","0"
"t31","0"
"t27","0"
"t57","1"
"t58","1"
"t59","0"
"t60","1"
"t29","1"
"t89","1"
"t90","1"
"t49","1"
"t43","1"
"t73","1"
"t74","1"
"t52","0"
"t84","1"
"t85","1"
"t75","0"
"t76","0"
"t6","0"
"t3","0"
"t22","0"
"t66","0"
"t67","0"
"t24","1"
"t25","1"
"t28","0"
"t61","1"
"t62","1"
"t23","0"
"t16","0"
"t95","0"
"t96","0"
"t33","0"
"t34","0"
"t39",NA
"t53",NA
"t54",NA
"t46",NA
"t47",NA
"t35","0"
"t36",NA
"t8",NA
"t82",NA
"t83",NA
"t44",NA
"t45","0"
"t97","1"
"t98","1"
"t40","1"
"t12","1"
"t10","0"
"t11","1"
"t26","1"
"t7","1"
"t80","0"
"t81","0"
"t19","0"
"t50","0"
"t21","0"
"t42","0"
"t86","0"
"t99","0"
"t100","0"
"t79","0"
"t87","0"
"t88","0"
"t30","0"
"t41","0"
"t51","0"
"t68","0"
"t69","0"
"t37","0"
"t38","0"
"t63","0"
"t93","0"
"t94","0"
"t5","0"
"t64","1"
"t65","1"
"t48","1"
"t72","0"
"t77","0"
"t78","0"
"t15","1"
"t17","0"
"t20","0"
