,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
t1,0.48960084,0.022499897,13.876696,16.828987,-0.00062909327,34.107197,0.0020678102,37.82402,12.161564,5.6227145,-1.0206325,21.440369,-0.19606958,-0.12201219,16.780764,7.875645,-1.2249271,-0.20042728,-0.42339706,1.6430659,0.34074876,16.971798,8.938812e-05,0.41431546
t2,3.2478926,0.20486104,12.222296,15.18959,3.2920697,29.63406,0.002387242,29.7783,11.012316,4.2281437,-0.7580614,16.576653,-0.3563137,-0.11180316,13.81935,6.034543,-1.0073928,-0.16343407,-0.35327578,1.4696764,0.22245884,14.859916,0.00013850674,0.6679679
t3,1.8142475,0.10868364,13.181432,16.071339,1.5250064,31.922476,0.002264608,34.109993,11.336876,5.003284,-0.888927,19.125458,-0.28644675,-0.13359207,15.464925,7.062211,-1.1096245,-0.18723863,-0.3858097,1.564406,0.28870687,16.018934,0.00012362926,0.530344
t4,4.0093155,0.28058305,11.69743,14.673047,4.210228,28.279182,0.0024480734,27.297012,10.801577,3.8283715,-0.6818523,15.08277,-0.39546344,-0.098323785,12.84482,5.404503,-0.9461803,-0.1503616,-0.33409926,1.4120191,0.1859764,14.199287,0.00015021997,0.7627478
t5,1.7550768,0.12546694,13.248422,16.257078,1.3427624,32.237732,0.0022649064,34.524643,11.422558,5.06611,-0.89838713,19.322344,-0.2767283,-0.12792918,15.6030445,7.106789,-1.1230166,-0.1893899,-0.38771755,1.5759193,0.29172876,16.179213,0.00012088683,0.51327205
t6,2.0692914,0.1307071,13.0838175,16.050295,1.6623384,31.797577,0.002294204,33.78308,11.289589,4.937186,-0.87458587,18.887363,-0.29381144,-0.12619758,15.319664,6.978998,-1.1044081,-0.18593392,-0.38132536,1.559808,0.28266189,15.915175,0.00012908467,0.5256426
t7,1.5912033,0.12131617,13.388544,16.410526,1.0891109,32.684505,0.0022413041,35.246216,11.590553,5.178793,-0.92156714,19.737444,-0.26303232,-0.12343746,15.872319,7.2588615,-1.1453409,-0.19250536,-0.3941917,1.5962633,0.3026091,16.379465,0.000116539944,0.47588557
t8,1.0679854,0.10766506,13.728589,16.79817,0.40713412,33.69088,0.0021710985,36.949287,11.951335,5.4677873,-0.9754309,20.753723,-0.22127104,-0.11730924,16.500998,7.5865884,-1.2011988,-0.19968672,-0.4106887,1.6330969,0.32273093,16.88063,0.000103074264,0.37605882
t9,6.883592,0.46780252,9.339675,12.782287,7.8384643,22.930511,0.0027027403,18.152197,10.059488,2.1282282,-0.3924779,9.529873,-0.54064995,-0.083957225,9.157531,3.1263182,-0.7508121,-0.10106278,-0.27329093,1.1804998,0.077227615,12.034152,0.00015269537,1.2386165
t10,4.7182093,0.28450552,10.759162,13.716376,5.501811,25.645746,0.002480363,23.473997,10.3174,3.100191,-0.57508713,12.940442,-0.44174507,-0.09340303,11.185741,4.5842786,-0.86846596,-0.12884034,-0.30183327,1.2878649,0.13858211,13.069133,0.00015676704,0.88255554
t11,7.0565257,0.45773834,8.950688,12.237898,8.121313,21.606373,0.0026589052,16.587887,9.682194,1.8406419,-0.35380396,8.690019,-0.54120725,-0.095401764,8.379358,2.831611,-0.7225909,-0.092593916,-0.25771195,1.1124164,0.06091047,11.464839,0.00016207197,1.2461371
t12,8.083568,0.53671354,8.241913,11.7999,9.225227,20.355452,0.0027777357,14.182548,9.570986,1.4256698,-0.2692234,7.1293983,-0.59024805,-0.09530513,7.44534,2.176644,-0.66749746,-0.08047102,-0.25039604,1.0646263,0.04381101,10.996739,0.00015519217,1.4846704
t13,11.05223,0.7062,6.4068356,9.4063015,11.616056,15.892756,0.0028448221,5.716446,8.449315,-0.011846317,-0.078026265,2.582178,-0.8351581,-0.12883286,4.3079233,-0.013646425,-0.5483222,-0.04106088,-0.2717841,0.86790055,0.044855736,8.688864,0.00013849666,2.0880976
t14,9.110954,0.5885136,6.8917136,9.835175,10.054768,16.448078,0.0026990946,8.7737,8.550681,0.6560551,-0.12846059,4.0136657,-0.6632582,-0.1316922,5.1841507,0.9565675,-0.5416302,-0.05496418,-0.23128001,0.86355203,0.012545589,9.00102,0.00016481418,1.6380272
t15,5.2598157,0.3447441,10.087392,12.27342,5.9893703,22.892267,0.0023832775,19.830826,9.400327,2.7055671,-0.4778816,10.929032,-0.47737354,-0.105138384,9.715847,3.9421198,-0.7535232,-0.11252264,-0.27729416,1.1545103,0.08564705,11.477933,0.00019004755,0.8121608
t16,4.168131,0.22584587,10.853163,12.920511,4.7842636,24.739689,0.0022549045,23.282507,9.6514225,3.3611894,-0.5937275,13.118739,-0.43398213,-0.11038713,11.008258,4.9835553,-0.8308882,-0.13025892,-0.30228895,1.2269212,0.14931913,12.222152,0.0001986661,0.7597971
t17,12.935583,0.84350294,4.7422185,6.5364957,12.546669,11.345845,0.0026820297,-0.043409955,7.152763,-0.062440556,-0.011538437,-0.04591597,-1.1871572,-0.20942919,1.2807857,-0.22160974,-0.44098687,-0.01075884,-0.29236954,0.8871129,0.22278278,7.4877057,0.00018019983,3.862533
t18,12.610324,0.76046973,5.0164604,6.7698464,12.454515,12.008219,0.0027098584,0.42810747,7.231767,-0.05882131,-0.017778346,-0.010976012,-1.1164016,-0.19285083,1.7945504,-0.19663492,-0.4491928,-0.014929756,-0.28853077,0.86273265,0.19047064,7.5384717,0.00015690348,3.4991596
t19,12.658509,0.76878875,5.010749,6.769086,12.470023,11.987941,0.0027113487,0.37052396,7.230478,-0.058551364,-0.018229289,-0.0134445615,-1.1209646,-0.19384639,1.764478,-0.19996867,-0.44846004,-0.014737243,-0.2888625,0.86561865,0.19224167,7.5478797,0.00015756942,3.5258958
t20,13.035505,0.86275387,4.672807,6.352542,12.607098,11.010389,0.0026779538,-0.09314543,7.0783234,-0.066236414,-0.0075269644,-0.05916131,-1.21199,-0.21373935,1.0279374,-0.23218814,-0.44317377,-0.008827016,-0.2934068,0.89167166,0.2366318,7.4467278,0.00019080078,4.0105796
t21,12.929614,0.84522027,4.67857,6.390633,12.552918,11.070125,0.0026809075,-0.07311949,7.0983114,-0.06552704,-0.007976697,-0.05408903,-1.1954337,-0.21318972,1.0863584,-0.22650383,-0.44516176,-0.0094758505,-0.29132733,0.88556516,0.23236178,7.436151,0.00018881596,3.966306
t22,14.387394,1.281434,3.272114,4.863409,11.435694,7.530985,0.0026755729,-0.5411555,5.8040686,-0.107628584,0.6282883,-0.13040066,-1.5258147,-0.3766774,-0.46791542,-0.34619492,-0.3589678,0.43893218,-0.28889766,1.1245449,0.47567496,7.6154795,0.00018464963,5.9275084
t23,14.347897,1.5097911,2.97788,3.9077227,9.340432,4.650913,0.00261456,-0.79450154,4.3780346,-0.118049465,0.8957258,-0.08249328,-1.6585963,-0.56366825,-0.89424455,-0.4326892,-0.23095256,0.8562064,-0.28884178,1.2987969,0.6239026,8.345909,0.00017961292,6.8565216
t24,13.9909725,1.5154788,2.8067167,3.3911648,8.328521,3.4331453,0.0025487181,-0.8451228,3.7113955,-0.11482294,1.0245218,-0.054839753,-1.6515645,-0.62758887,-1.0003461,-0.4432233,-0.1697587,0.90025926,-0.28012207,1.3337749,0.6560772,8.332642,0.0001657943,7.0224996
t25,15.042901,2.471539,3.1812806,1.0281765,2.3306437,-1.1543013,0.0031934795,-1.785529,-0.08297642,-0.17003193,2.2635748,3.6718729,-2.5895298,-1.270146,-2.8485675,-0.8323735,2.1453385,2.807446,-0.28671426,2.0448687,1.4427341,14.336686,0.00035684393,9.9943495
t26,13.956271,2.175593,3.188403,1.0212268,2.5876346,-0.95929575,0.0030122602,-1.5299402,-0.059260912,-0.14226003,2.225155,2.7992864,-2.3563154,-1.1005336,-2.511037,-0.71331507,1.8395982,2.4329119,-0.24994622,1.845734,1.2418474,12.320261,0.00031767614,9.464278
t27,13.895514,2.1715763,3.1201484,1.0137949,2.570025,-0.9449114,0.0029982482,-1.5163199,-0.05470282,-0.14266002,2.2112985,2.7601943,-2.3422027,-1.0945663,-2.4902916,-0.71075344,1.8154254,2.420302,-0.24962191,1.8333657,1.2288697,12.240558,0.00030455366,9.42467
t28,11.459342,1.5506816,3.0937462,0.766957,2.4805334,-0.73147506,0.0027831313,-0.98754716,-0.04333878,-0.09318777,2.5151632,0.86376184,-2.0744677,-0.8071541,-1.9820181,-0.47985303,1.3836879,1.4742012,-0.18981406,1.440531,0.9501654,8.530909,0.0002469609,8.936038
t29,13.718914,2.151644,3.065986,1.1559539,2.6680546,-0.85524243,0.002928233,-1.456034,-0.04684311,-0.13647746,2.1013014,2.5062408,-2.2929115,-1.0532119,-2.3964524,-0.6842239,1.8494017,2.2816925,-0.24418505,1.7893772,1.1919873,11.761348,0.0003039627,9.215762
t30,12.617266,1.9129902,2.724378,1.1419127,2.6908243,-0.69291764,0.002625858,-1.2716362,-0.024791112,-0.120222904,1.8443801,2.1335726,-2.0344827,-0.94681793,-2.08843,-0.59686697,1.6045005,1.9178991,-0.22057907,1.6237912,1.0393388,10.323155,0.000264853,8.311985
t31,12.930793,1.976086,2.7823675,1.162363,2.6876974,-0.7373676,0.0026851862,-1.3203137,-0.026392233,-0.12501699,1.9121087,2.2134416,-2.1029484,-0.9750752,-2.1707714,-0.6201337,1.6726611,2.0290132,-0.22729108,1.6651816,1.0805371,10.708978,0.0002766965,8.565454
t32,12.346637,1.6743761,4.4559326,0.17200163,2.345685,-1.0912238,0.0036123295,-1.0038599,-0.121072404,-0.07584007,3.9250326,-0.0033898868,-2.6569054,-0.8112448,-2.4878998,-0.4862097,1.4612147,2.017528,-0.16305284,1.5972725,1.1273533,9.098452,0.00025341197,11.356833
t33,12.559763,1.6660606,4.979002,0.0016770591,2.3517454,-1.238705,0.0039906898,-0.99109495,-0.14841966,-0.063572146,4.6963773,-0.03303662,-2.872146,-0.8131241,-2.669779,-0.48813292,1.4645704,2.1929467,-0.16064224,1.6488599,1.1915419,9.173816,0.00026125548,12.237007
t34,10.004518,2.1275516,-0.009235584,0.19152634,-0.026170839,-1.2825077,0.0011591002,-1.6255352,-0.15296678,-0.18497857,0.44314125,6.9252806,-1.496245,-1.4371785,-2.1621482,-0.8427872,2.9515831,2.1966102,-0.23022069,1.6276727,1.2763724,13.8781,0.0003739208,3.2569823
t35,9.544705,1.0469456,4.1066484,2.456789e-05,1.897935,-0.7080794,0.002967322,-0.5591118,-0.06325603,-0.03727655,3.2329657,-0.06251861,-2.0343127,-0.62665063,-1.7410189,-0.26741204,0.84761274,0.6010072,-0.11931746,1.1977022,0.7846475,5.6606016,0.00018409528,9.669813
t36,8.838801,0.8026646,6.6255736,0.012779593,2.2319975,-1.270634,0.0049492083,-0.1776931,-0.17062649,1.2720568,7.576382,-0.31429315,-2.927114,-0.46550912,-2.5233328,-0.15416598,0.10182404,0.8876042,-0.077009216,1.2430547,1.0257035,4.2882333,0.00023959976,14.268518
t37,6.540001,1.7080488,-0.063055456,0.0042720954,-0.08341718,-0.9453865,0.00035622995,-1.3965198,-0.2031613,-0.17608088,-0.07054925,8.844257,-0.6589295,-1.3246138,-1.4227989,-0.7004755,5.6075478,0.61411834,-0.19560362,1.2210481,0.89490956,10.168513,0.00034424642,0.0069649667
t38,6.923954,0.42253852,6.355035,0.01410731,2.1951702,-1.2655797,0.005008275,1.6407609,-0.12466316,2.9085712,8.386741,-0.38667306,-2.6747775,-0.3912857,-2.3423214,-0.011998397,-0.08313214,0.72207326,-0.05637441,1.0422959,0.9330553,2.2872055,0.0002760717,14.548502
t39,10.097303,2.5693345,-0.04772502,0.004824863,-0.078810334,-1.3789166,0.0012163501,-1.8761139,-0.26503357,-0.22448865,-0.011166652,9.826326,-1.4582733,-1.7316706,-2.3906403,-0.9423027,6.638052,1.4062958,-0.25312546,1.8289849,1.3761716,14.716037,0.0004647011,2.3933744
t40,5.163978,1.6685113,-0.078574374,0.003985498,-0.10143732,-0.86386245,0.00010881896,-1.2766345,-0.19956961,-0.15953931,-0.097538315,8.959862,-0.4737187,-1.259766,-1.2487483,-0.6640334,6.7316628,0.37053418,-0.17763884,1.0759845,0.79230416,9.086474,0.0003266116,-0.11042863
t41,8.77365,2.3963993,-0.062621936,0.005441337,-0.09166484,-1.2186975,0.0009070155,-1.7386976,-0.25905448,-0.21559283,-0.039987963,9.895904,-1.1897079,-1.6288733,-2.1211834,-0.87685513,7.125944,0.9563823,-0.23583895,1.6420436,1.2238176,13.25137,0.0004169654,1.344222
t42,7.676703,0.6257507,3.6923995,0.0007685081,1.596656,-0.45741898,0.0026619511,-0.16977896,-0.032684296,-0.0005425735,3.0569248,-0.10285422,-1.5792617,-0.49750984,-1.1925145,-0.12627818,0.15567917,-0.004009289,-0.09470761,0.91578764,0.55768687,3.2540479,0.00013890266,8.5891905
t43,8.070994,0.6980591,3.7667904,0.000822146,1.6103046,-0.5013676,0.002712861,-0.23968045,-0.037345286,-0.008262185,3.0698295,-0.097017385,-1.6677322,-0.5230636,-1.286054,-0.14777955,0.32297325,-0.002683618,-0.097980484,0.96521014,0.59558856,3.663694,0.00013912564,8.85709
t44,9.127122,2.455199,-0.06113398,0.005389084,-0.08865198,-1.2530711,0.0009811597,-1.7836294,-0.2629489,-0.21831426,-0.0325798,9.966808,-1.2535264,-1.662812,-2.1906645,-0.8981257,7.133115,1.0724819,-0.2424898,1.6979767,1.2636757,13.614956,0.0004309085,1.5783209
t45,6.8050375,0.3843485,6.7939167,0.014998957,2.1011524,-1.3857803,0.005336621,2.1317012,-0.13355035,3.3062487,9.14164,-0.41375244,-2.7969253,-0.38714263,-2.4918363,0.084965296,-0.090955935,0.7753163,-0.04766597,1.0585881,0.99232996,2.1381674,0.00029861354,15.385798
