accepted_species,estimate
t649,-0.30711963351075233
t939,-0.12649219173958307
t664,-0.12742880178074387
t890,-0.22770578990761595
t536,-1.0170038209055734
t620,-0.9991000556154989
t264,-0.9805889156085313
t772,-0.9835230230228275
t917,-0.8811861066475526
t199,-0.8755839396157634
t434,0.18544089295454302
t603,-0.0903614681227286
t170,-0.18562828746380114
t594,-1.0789102505575465
t13,-0.9569647668085145
t123,0.2475022791595382
t510,0.36299991865523296
t834,0.3714719677608961
t174,0.2884520823364181
t47,0.26818282814695615
t188,0.4151653033883979
t783,-0.5761123540855743
t988,-0.5667146542716172
t499,-1.2393951004350798
t365,-1.2256324679889383
t688,-0.8886504526766618
t551,0.31519632006503334
t392,0.28442122472329867
t55,0.12503190213987597
t802,0.1554751793624152
t679,-0.3276409261618848
t748,-0.36853235927268874
t444,-0.3754042515927052
t733,-0.3287081150897683
t871,-0.2064275614070481
t980,-0.40201812946724536
t450,0.47703138453263905
t461,0.7375227058817287
t222,-0.8799872608538692
t153,-0.6623719837245691
t372,-0.9338341709461966
t139,-0.9070889210269489
t462,-0.3327910315456125
t984,-0.33671842261351526
t288,-0.3315248954131676
t555,-0.6362032124325838
t440,-0.6336244585201523
t132,-0.6366619487911127
t913,-0.644039954600043
t180,-0.6149562623672811
t107,-1.0048806656413047
t306,-1.0462993310636932
t723,-1.0127495079094697
t637,-1.0229824161101642
t367,-0.9025013641989404
t231,-0.9001988657435622
t84,-0.8803015835928094
t671,-0.01612957302334837
t742,-0.011708266257405994
t731,-0.07153025084426105
t732,-0.0715302508442613
t624,2.4960734771867923
t989,2.390233825073138
t990,2.3902338250731385
t940,2.389035752981512
t615,2.3752540695412296
t340,-0.0035540236894490177
t410,-0.003361301887001468
t648,1.6489269861918177
t41,1.5628927372533594
t568,1.8818034188692236
t114,1.8784169822179784
t523,1.4485297148640524
t18,1.4440396488230196
t338,0.6499292295076602
t788,0.6029664793257037
t585,0.6181445775192644
t530,1.0371189368088565
t875,2.0487282947973275
t211,1.9781872158235234
t420,1.9630308170614394
t666,0.3725572236048998
t4,0.5217122469245227
t765,0.2995407880846411
t873,0.2911631090348406
t514,0.5848992424128672
t207,0.32502591094564276
t562,0.32246750830819754
t295,0.30674836820501167
t51,0.32204957577825916
t996,0.3945356798190297
t208,0.3645917033710674
t601,0.35896352541938015
t345,0.48356814133352394
t65,0.5465613912002935
t770,-0.3232534581790306
t557,-0.19185914030918177
t232,-0.28846187593313843
t646,-1.0585492756457795
t815,-1.0190489738319692
