accepted_species,estimate
t66,-0.41597515
t72,-0.41480315
t138,-0.5465249
t318,-1.228356
t238,-1.1768087
t115,-0.65334463
t77,-0.16583948
t187,1.3130994
t346,1.3976631
t286,1.3630024
t250,1.1071085
t179,0.92577195
t22,0.20898654
t201,-0.24942198
t308,-0.3238563
t356,-0.38750458
t350,-0.40861788
t311,-0.49993408
t330,-0.52127856
t337,-0.81846225
t309,-0.91340405
t125,-0.49819604
t385,-1.8487114
t264,-1.8840963
t139,-0.8851305
t351,-0.4083051
t154,-1.0343124
t267,-0.72914803
t173,-1.0037867
t53,-0.6174853
t56,0.78416955
t295,1.7068065
t120,1.146474
t193,1.1548676
t85,0.6734076
t283,0.5636402
t166,0.94809103
t204,1.2638052
t19,-0.6524762
