"accepted_species","trait_ARD"
"t7","0"
"t43","1"
"t44","0"
"t51","0"
"t95","0"
"t224","0"
"t225",NA
"t161","0"
"t143","0"
"t126","0"
"t184","0"
"t185","0"
"t189","0"
"t190","0"
"t149","0"
"t129","0"
"t130","0"
"t61","0"
"t66","0"
"t87","0"
"t182","0"
"t187","0"
"t188","0"
"t156","0"
"t157","0"
"t56","0"
"t214","0"
"t215","0"
"t175","1"
"t91","1"
"t191","0"
"t192","0"
"t84","1"
"t20","1"
"t131","1"
"t216","0"
"t217","0"
"t85","1"
"t86","1"
"t94","1"
"t105",NA
"t106","1"
"t47","1"
"t48","0"
"t49","0"
"t50","0"
"t30","0"
"t6","1"
"t2","1"
"t3","0"
"t4","0"
"t5","1"
"t18","1"
"t65","0"
"t150","0"
"t153","0"
"t162","0"
"t163","1"
"t23","0"
"t96",NA
"t122","1"
"t176","1"
"t177","1"
"t110","1"
"t101","0"
"t102","1"
"t68","0"
"t64","1"
"t171","0"
"t172","0"
"t112",NA
"t11","0"
"t28","1"
"t29","0"
"t8","0"
"t226","0"
"t227","0"
"t174","0"
"t170","0"
"t186","1"
"t195","0"
"t196",NA
"t200","0"
"t201","0"
"t193","0"
"t90","0"
"t209",NA
"t210","0"
"t119","0"
"t83","0"
"t73","0"
"t26",NA
"t41",NA
"t42","1"
"t34","0"
"t35","0"
"t22","0"
"t33","1"
"t111","0"
"t178","1"
"t179","1"
"t92","0"
"t113","0"
"t114","0"
"t139","0"
"t140","0"
"t138","0"
"t205","0"
"t206",NA
"t151","0"
"t152",NA
"t147","1"
"t148",NA
"t27",NA
"t115","0"
"t116","0"
"t57","0"
"t58","0"
"t24",NA
"t39","0"
"t40","0"
"t38","0"
"t15","0"
"t13","0"
"t207","1"
"t208","1"
"t183","1"
"t180","1"
"t181","0"
"t70","1"
"t71","1"
"t59","0"
"t36",NA
"t72","0"
"t154","0"
"t155","0"
"t32","0"
"t54","0"
"t55","0"
"t31","0"
"t45","1"
"t46","0"
"t21",NA
"t14","1"
"t69","0"
"t81","0"
"t136","0"
"t137","1"
"t123","0"
"t108","1"
"t67","0"
"t218","1"
"t219","1"
"t135","1"
"t19","0"
"t16","0"
"t52","0"
"t78","0"
"t79","0"
"t166","0"
"t167","0"
"t158","0"
"t141","0"
"t142","0"
"t117","0"
"t118","0"
"t82","0"
"t109","0"
"t124","0"
"t125","0"
"t80","1"
"t17","0"
"t100","1"
"t212","1"
"t213","1"
"t211","1"
"t99","1"
"t25","0"
"t10","0"
"t12","0"
"t159","1"
"t199","0"
"t228","1"
"t229","1"
"t173","1"
"t53","0"
"t37","1"
"t62","1"
"t77",NA
"t93","0"
"t120","1"
"t121","0"
"t220",NA
"t221",NA
"t194","0"
"t76","0"
"t60","0"
"t1",NA
"t9","0"
"t133","1"
"t134",NA
"t97","1"
"t98","0"
"t128","1"
"t144","0"
"t145","0"
"t146","1"
"t132","1"
"t168","1"
"t169","1"
"t107","1"
"t197",NA
"t198","1"
"t230","0"
"t231","0"
"t74","1"
"t75",NA
"t202","1"
"t203","1"
"t63","0"
"t88","0"
"t89",NA
"t103","1"
"t104","1"
"t222","0"
"t223","0"
"t204","0"
"t160","1"
"t127","0"
"t164","0"
"t165","1"
