"accepted_species","trait_ARD"
"t2","0"
"t3","0"
"t4","0"
"t13","0"
"t19","0"
"t20","0"
"t24","1"
"t44","1"
"t45","1"
"t40","1"
"t41","1"
"t48","0"
"t77","0"
"t79","0"
"t80","0"
"t73","0"
"t50","0"
"t68","0"
"t69","0"
"t52","0"
"t42","0"
"t55",NA
"t56","0"
"t66","0"
"t67","0"
"t36","1"
"t37","1"
"t38","1"
"t32","1"
"t33","1"
"t27","1"
"t28","1"
"t57",NA
"t59","1"
"t117",NA
"t175","0"
"t176","0"
"t154","0"
"t169","0"
"t170",NA
"t89","1"
"t51","1"
"t120","1"
"t121","1"
"t46","0"
"t204","0"
"t205","0"
"t206","0"
"t219","1"
"t220","1"
"t159","1"
"t231","1"
"t232",NA
"t225","1"
"t226","1"
"t186","1"
"t144",NA
"t173","1"
"t215","1"
"t216","1"
"t164","0"
"t165",NA
"t147","0"
"t47",NA
"t14","0"
"t12","1"
"t8","0"
"t7","0"
"t15","1"
"t16","1"
"t17","1"
"t18",NA
"t25","1"
"t34","0"
"t35",NA
"t39","1"
"t92","0"
"t93","0"
"t86","0"
"t78","0"
"t64","0"
"t58","0"
"t187","0"
"t229","0"
"t230","0"
"t158","0"
"t70",NA
"t118","0"
"t119","1"
"t54","0"
"t61",NA
"t62","0"
"t60","0"
"t88","1"
"t188","1"
"t189","1"
"t138","1"
"t104","1"
"t110","0"
"t217","0"
"t218",NA
"t171","0"
"t172","0"
"t190","0"
"t191","0"
"t145","0"
"t108","1"
"t109","1"
"t182","0"
"t183","0"
"t143","0"
"t112","0"
"t113","0"
"t65","1"
"t49","0"
"t63",NA
"t71","0"
"t74","0"
"t75","0"
"t130","0"
"t131","1"
"t106","1"
"t91","0"
"t83","0"
"t132","0"
"t133","0"
"t195","0"
"t196","0"
"t128","1"
"t129",NA
"t197","0"
"t198",NA
"t124",NA
"t122","0"
"t168","0"
"t184","0"
"t185","1"
"t235","0"
"t236","0"
"t201","0"
"t146","0"
"t150","0"
"t211","0"
"t212","0"
"t227",NA
"t228","0"
"t194","0"
"t139","0"
"t151","0"
"t156","0"
"t157","0"
"t213","1"
"t214","1"
"t155","0"
"t149","1"
"t223","1"
"t224","1"
"t107","0"
"t97",NA
"t98","0"
"t102","0"
"t103","0"
"t90","0"
"t85","0"
"t95","1"
"t96","1"
"t137","1"
"t180","0"
"t181","0"
"t152","0"
"t153","1"
"t127","0"
"t148","0"
"t162","0"
"t163",NA
"t160","0"
"t161","0"
"t134",NA
"t135","0"
"t125","0"
"t192","0"
"t193","0"
"t179","0"
"t142","0"
"t202","0"
"t203","0"
"t136","0"
"t167","0"
"t233","0"
"t234",NA
"t123","0"
"t84","0"
"t105","1"
"t207","0"
"t208","0"
"t126","0"
"t72","0"
"t81","1"
"t94","1"
"t209","0"
"t210","0"
"t76","0"
"t53",NA
"t43","0"
"t82","1"
"t111","1"
"t174","1"
"t221","1"
"t222","1"
"t140","1"
"t87","1"
"t99","1"
"t100","1"
"t141","1"
"t166","1"
"t199","1"
"t200","1"
"t101","1"
"t114","1"
"t115","1"
"t116","1"
"t177",NA
"t178","1"
"t29","1"
"t30","1"
"t31","1"
"t26","1"
"t22","1"
"t23","1"
"t21","1"
"t6","0"
"t5","1"
"t9","0"
"t10","0"
"t11","0"
"t1","0"
