"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116","t117","t118","t119","t120","t121","t122"
"t1",0,3.8533906678983,5.47722236579564,6.65387738627363,5.39011545827354,5.61222954543925,4.53284726511564,7.91430623088751,6.43326089433542,6.26488371033721,6.77059647737764,6.35758148223809,7.91430623088751,7.91430623088751,6.73733935440293,6.77059647737764,6.77059647737764,7.70019398066519,7.91430623088751,6.77059647737765,6.77059647737764,6.77059647737764,6.77059647737764,7.91430623088751,6.4359544967197,6.77059647737764,6.77059647737764,7.01209500311084,6.77059647737764,7.91430623088751,7.91430623088751,7.91430623088751,7.91430623088751,8.01427422924611,8.01427422924611,6.77059647737764,6.77059647737764,7.17485469959273,6.77059647737764,7.91430623088751,7.91430623088751,7.91430623088751,6.77059647737765,7.91430623088751,7.28894913803891,6.77059647737764,6.77059647737765,6.77059647737765,6.77059647737765,6.77059647737765,6.77059647737764,7.91430623088751,7.91430623088751,6.38353260108582,6.77059647737765,6.77059647737765,7.91430623088751,7.91430623088751,7.91430623088751,7.63771028302909,7.91430623088751,7.91430623088751,7.54287573799333,7.91430623088751,7.91430623088751,6.47637086106644,6.77059647737765,6.66410048674378,8.01427422924611,8.01427422924611,7.91430623088751,7.91430623088751,7.91430623088751,6.77059647737764,6.77059647737764,7.91430623088751,7.91430623088751,6.77059647737764,6.74106676527533,6.77059647737764,6.77059647737765,6.77059647737764,6.77059647737764,7.91430623088751,7.91430623088751,7.91430623088751,6.77059647737765,6.77059647737765,7.91430623088751,7.91430623088751,7.91430623088751,7.91430623088751,7.91430623088751,6.77059647737765,6.77059647737765,7.91430623088751,7.91430623088751,7.91430623088751,7.91430623088751,7.91430623088751,7.91430623088751,6.77059647737764,6.77059647737764,6.77059647737764,6.77059647737764,6.77059647737765,7.91430623088751,7.91430623088751,6.77059647737765,6.77059647737765,6.77059647737764,6.77059647737764,6.77059647737765,6.77059647737765,8.01427422924611,8.01427422924611,6.77059647737765,6.77059647737765,7.91430623088751,7.91430623088751,6.77059647737765,6.77059647737765
"t2",3.8533906678983,0,6.19790823634848,7.37456325682647,6.11080132882638,6.33291541599209,3.69384001305988,8.63499210144035,7.15394676488826,6.98556958089005,6.0730021717098,7.07826735279093,8.63499210144035,8.63499210144035,7.45802522495577,6.0730021717098,6.0730021717098,8.42087985121803,8.63499210144035,5.93158922532189,6.0730021717098,6.0730021717098,5.93158922532189,8.63499210144035,5.73836019105186,6.0730021717098,6.0730021717098,7.73278087366368,5.93158922532189,8.63499210144035,8.63499210144035,8.63499210144035,8.63499210144035,8.73496009979895,8.73496009979895,6.0730021717098,6.0730021717098,7.89554057014557,5.93158922532188,8.63499210144035,8.63499210144035,8.63499210144035,5.69113634781995,8.63499210144035,8.00963500859175,6.0730021717098,5.93158922532189,5.93158922532189,5.69113634781995,5.69113634781995,5.93158922532189,8.63499210144035,8.63499210144035,5.30407247152812,5.69113634781995,5.69113634781995,8.63499210144035,8.63499210144035,8.63499210144035,8.35839615358193,8.63499210144035,8.63499210144035,8.26356160854617,8.63499210144035,8.63499210144035,5.39691073150874,6.0730021717098,5.96650618107594,8.73496009979895,8.73496009979895,8.63499210144035,8.63499210144035,8.63499210144035,6.0730021717098,6.0730021717098,8.63499210144035,8.63499210144035,5.93158922532189,5.66160663571763,6.0730021717098,5.69113634781995,5.93158922532189,5.93158922532189,8.63499210144035,8.63499210144035,8.63499210144035,5.69113634781995,5.69113634781995,8.63499210144035,8.63499210144035,8.63499210144035,8.63499210144035,8.63499210144035,5.69113634781995,5.69113634781995,8.63499210144035,8.63499210144035,8.63499210144035,8.63499210144035,8.63499210144035,8.63499210144035,6.0730021717098,6.0730021717098,5.93158922532189,5.93158922532189,5.69113634781995,8.63499210144035,8.63499210144035,5.69113634781995,5.69113634781995,5.93158922532188,5.93158922532188,5.93158922532189,5.93158922532189,8.73496009979895,8.73496009979895,5.69113634781995,5.69113634781995,8.63499210144035,8.63499210144035,6.0730021717098,6.0730021717098
"t3",5.47722236579564,6.19790823634848,0,2.23621738391203,6.27120658196451,6.49332066913022,6.87736483356582,8.79539735457848,7.63406870927574,7.14597483402818,9.11511404582782,7.5583892971784,8.79539735457848,8.79539735457848,7.6184304780939,9.11511404582782,9.11511404582782,8.90100179560551,8.79539735457848,9.11511404582783,9.11511404582782,9.11511404582782,9.11511404582782,8.79539735457848,8.78047206516988,9.11511404582782,9.11511404582782,7.89318612680182,9.11511404582782,8.79539735457848,8.79539735457848,8.79539735457848,8.79539735457848,9.21508204418643,9.21508204418643,9.11511404582782,9.11511404582782,8.05594582328371,9.11511404582782,8.79539735457848,8.79539735457848,8.79539735457848,9.11511404582783,8.79539735457848,8.17004026172989,9.11511404582782,9.11511404582783,9.11511404582783,9.11511404582783,9.11511404582783,9.11511404582782,8.79539735457848,8.79539735457848,8.728050169536,9.11511404582783,9.11511404582783,8.79539735457848,8.79539735457848,8.79539735457848,8.51880140672006,8.79539735457848,8.79539735457848,8.4239668616843,8.79539735457848,8.79539735457848,8.82088842951662,9.11511404582782,9.00861805519396,9.21508204418643,9.21508204418643,8.79539735457848,8.79539735457848,8.79539735457848,9.11511404582782,9.11511404582782,8.79539735457848,8.79539735457848,9.11511404582782,9.08558433372551,9.11511404582782,9.11511404582783,9.11511404582782,9.11511404582782,8.79539735457848,8.79539735457848,8.79539735457848,9.11511404582783,9.11511404582783,8.79539735457848,8.79539735457848,8.79539735457848,8.79539735457848,8.79539735457848,9.11511404582783,9.11511404582783,8.79539735457848,8.79539735457848,8.79539735457848,8.79539735457848,8.79539735457848,8.79539735457848,9.11511404582782,9.11511404582782,9.11511404582782,9.11511404582782,9.11511404582783,8.79539735457848,8.79539735457848,9.11511404582783,9.11511404582783,9.11511404582782,9.11511404582782,9.11511404582782,9.11511404582782,9.21508204418643,9.21508204418643,9.11511404582783,9.11511404582783,8.79539735457848,8.79539735457848,9.11511404582782,9.11511404582782
"t4",6.65387738627363,7.37456325682647,2.23621738391203,0,7.44786160244251,7.66997568960822,8.05401985404381,9.97205237505648,8.81072372975373,8.32262985450618,10.2917690663058,8.7350443176564,9.97205237505648,9.97205237505648,8.7950854985719,10.2917690663058,10.2917690663058,10.0776568160835,9.97205237505647,10.2917690663058,10.2917690663058,10.2917690663058,10.2917690663058,9.97205237505648,9.95712708564787,10.2917690663058,10.2917690663058,9.06984114727981,10.2917690663058,9.97205237505648,9.97205237505648,9.97205237505648,9.97205237505648,10.3917370646644,10.3917370646644,10.2917690663058,10.2917690663058,9.2326008437617,10.2917690663058,9.97205237505648,9.97205237505648,9.97205237505648,10.2917690663058,9.97205237505648,9.34669528220788,10.2917690663058,10.2917690663058,10.2917690663058,10.2917690663058,10.2917690663058,10.2917690663058,9.97205237505648,9.97205237505648,9.90470519001399,10.2917690663058,10.2917690663058,9.97205237505648,9.97205237505648,9.97205237505648,9.69545642719806,9.97205237505648,9.97205237505648,9.6006218821623,9.97205237505648,9.97205237505648,9.99754344999461,10.2917690663058,10.185273075672,10.3917370646644,10.3917370646644,9.97205237505648,9.97205237505648,9.97205237505648,10.2917690663058,10.2917690663058,9.97205237505648,9.97205237505648,10.2917690663058,10.2622393542035,10.2917690663058,10.2917690663058,10.2917690663058,10.2917690663058,9.97205237505648,9.97205237505648,9.97205237505648,10.2917690663058,10.2917690663058,9.97205237505648,9.97205237505648,9.97205237505648,9.97205237505648,9.97205237505648,10.2917690663058,10.2917690663058,9.97205237505648,9.97205237505648,9.97205237505648,9.97205237505648,9.97205237505648,9.97205237505648,10.2917690663058,10.2917690663058,10.2917690663058,10.2917690663058,10.2917690663058,9.97205237505647,9.97205237505647,10.2917690663058,10.2917690663058,10.2917690663058,10.2917690663058,10.2917690663058,10.2917690663058,10.3917370646644,10.3917370646644,10.2917690663058,10.2917690663058,9.97205237505648,9.97205237505648,10.2917690663058,10.2917690663058
"t5",5.39011545827354,6.11080132882638,6.27120658196451,7.44786160244251,0,0.648108571630102,6.79025792604372,2.95018525707836,7.54696180175363,1.30076273652806,9.02800713830572,7.4712823896563,2.95018525707836,2.95018525707836,3.12408878930798,9.02800713830572,9.02800713830572,8.8138948880834,4.30105566579256,9.02800713830572,9.02800713830572,9.02800713830572,9.02800713830572,2.95018525707836,8.69336515764777,9.02800713830572,9.02800713830572,2.04797402930169,9.02800713830572,2.95018525707836,4.98902674358327,2.95018525707836,4.98902674358328,9.12797513666432,9.12797513666432,9.02800713830572,9.02800713830572,3.56160413449778,9.02800713830572,4.30105566579256,2.95018525707836,2.95018525707836,9.02800713830572,4.30105566579256,3.67569857294396,9.02800713830572,9.02800713830572,9.02800713830572,9.02800713830572,9.02800713830572,9.02800713830572,2.77812978448996,2.77812978448996,8.6409432620139,9.02800713830572,9.02800713830572,2.95018525707836,4.30105566579256,4.30105566579256,4.02445971793414,4.30105566579256,4.30105566579256,3.92962517289838,6.04814394214743,6.04814394214743,8.73378152199451,9.02800713830572,8.92151114767186,9.12797513666432,9.12797513666432,4.98902674358327,4.98902674358327,6.04814394214743,9.02800713830572,9.02800713830572,4.98902674358327,4.98902674358327,9.02800713830572,8.99847742620341,9.02800713830572,9.02800713830572,9.02800713830572,9.02800713830572,4.98902674358328,2.95018525707836,2.95018525707836,9.02800713830572,9.02800713830572,2.77812978448996,2.77812978448996,4.98902674358327,2.95018525707836,2.95018525707836,9.02800713830572,9.02800713830572,6.04814394214743,6.04814394214743,2.77812978448996,2.77812978448996,4.98902674358327,4.98902674358327,9.02800713830572,9.02800713830572,9.02800713830572,9.02800713830572,9.02800713830572,6.04814394214743,6.04814394214743,9.02800713830572,9.02800713830572,9.02800713830572,9.02800713830572,9.02800713830572,9.02800713830572,9.12797513666432,9.12797513666432,9.02800713830572,9.02800713830572,2.95018525707836,2.95018525707836,9.02800713830572,9.02800713830572
"t6",5.61222954543925,6.33291541599209,6.49332066913022,7.66997568960822,0.648108571630102,0,7.01237201320943,2.80532860119544,7.76907588891935,1.15590608064514,9.25012122547143,7.69339647682201,2.80532860119544,2.80532860119544,3.34620287647369,9.25012122547143,9.25012122547143,9.03600897524912,4.52316975295827,9.25012122547144,9.25012122547143,9.25012122547143,9.25012122547143,2.80532860119544,8.91547924481349,9.25012122547143,9.25012122547143,1.90311737341877,9.25012122547143,2.80532860119544,5.21114083074899,2.80532860119544,5.21114083074899,9.35008922383003,9.35008922383003,9.25012122547143,9.25012122547143,3.78371822166349,9.25012122547143,4.52316975295827,2.80532860119544,2.80532860119544,9.25012122547143,4.52316975295827,3.89781266010968,9.25012122547143,9.25012122547144,9.25012122547144,9.25012122547143,9.25012122547143,9.25012122547143,3.17229934424407,3.17229934424407,8.86305734917961,9.25012122547143,9.25012122547143,2.80532860119544,4.52316975295827,4.52316975295827,4.24657380509985,4.52316975295827,4.52316975295827,4.15173926006409,6.27025802931314,6.27025802931314,8.95589560916023,9.25012122547143,9.14362523483757,9.35008922383003,9.35008922383003,5.21114083074899,5.21114083074899,6.27025802931315,9.25012122547143,9.25012122547143,5.21114083074899,5.21114083074899,9.25012122547143,9.22059151336912,9.25012122547143,9.25012122547144,9.25012122547143,9.25012122547143,5.21114083074899,2.80532860119544,2.80532860119544,9.25012122547144,9.25012122547144,3.17229934424407,3.17229934424407,5.21114083074899,2.80532860119544,2.80532860119544,9.25012122547144,9.25012122547144,6.27025802931315,6.27025802931315,3.17229934424407,3.17229934424407,5.21114083074899,5.21114083074899,9.25012122547143,9.25012122547143,9.25012122547143,9.25012122547143,9.25012122547143,6.27025802931315,6.27025802931315,9.25012122547143,9.25012122547143,9.25012122547143,9.25012122547143,9.25012122547143,9.25012122547143,9.35008922383003,9.35008922383003,9.25012122547144,9.25012122547144,2.80532860119544,2.80532860119544,9.25012122547143,9.25012122547143
"t7",4.53284726511564,3.69384001305988,6.87736483356582,8.05401985404381,6.79025792604372,7.01237201320943,0,9.31444869865769,7.8334033621056,7.66502617810739,6.75245876892714,7.75772395000827,9.31444869865769,9.31444869865769,8.13748182217311,6.75245876892714,6.75245876892714,9.10033644843537,9.31444869865769,6.25160191938266,6.75245876892714,6.75245876892714,2.55475743516021,9.31444869865769,6.4178167882692,6.75245876892714,6.75245876892714,8.41223747088102,2.55475743516021,9.31444869865769,9.31444869865769,9.31444869865769,9.31444869865769,9.41441669701629,9.41441669701629,6.75245876892714,6.75245876892714,8.57499716736291,3.83165116757087,9.31444869865769,9.31444869865769,9.31444869865769,6.61104582253923,9.31444869865769,8.68909160580909,6.75245876892714,6.25160191938266,6.25160191938266,6.61104582253923,6.61104582253923,2.55475743516021,9.31444869865769,9.31444869865769,6.2239819462474,6.61104582253923,6.61104582253923,9.31444869865769,9.31444869865769,9.31444869865769,9.03785275079927,9.31444869865769,9.31444869865769,8.94301820576351,9.31444869865769,9.31444869865769,6.31682020622802,6.75245876892714,6.64596277829328,9.41441669701629,9.41441669701629,9.31444869865769,9.31444869865769,9.31444869865769,6.75245876892714,6.75245876892714,9.31444869865769,9.31444869865769,2.55475743516021,6.58151611043691,6.75245876892714,6.61104582253923,2.55475743516021,2.55475743516021,9.31444869865769,9.31444869865769,9.31444869865769,6.61104582253923,6.61104582253923,9.31444869865769,9.31444869865769,9.31444869865769,9.31444869865769,9.31444869865769,6.61104582253923,6.61104582253923,9.31444869865769,9.31444869865769,9.31444869865769,9.31444869865769,9.31444869865769,9.31444869865769,6.75245876892714,6.75245876892714,2.55475743516021,2.55475743516021,6.61104582253923,9.31444869865769,9.31444869865769,6.61104582253923,6.61104582253923,3.83165116757087,3.83165116757087,2.55475743516021,2.55475743516021,9.41441669701629,9.41441669701629,6.61104582253923,6.61104582253923,9.31444869865769,9.31444869865769,6.75245876892714,6.75245876892714
"t8",7.91430623088751,8.63499210144035,8.79539735457848,9.97205237505648,2.95018525707836,2.80532860119544,9.31444869865769,0,10.0711525743676,2.99944498634558,11.5521979109197,9.99547316227027,4.64886750689588,4.64886750689588,5.64827956192195,11.5521979109197,11.5521979109197,11.3380856606974,6.82524643840653,11.5521979109197,11.5521979109197,11.5521979109197,11.5521979109197,4.64886750689588,11.2175559302617,11.5521979109197,11.5521979109197,3.74665627911921,11.5521979109197,5.08793743797901,7.51321751619725,4.64886750689588,7.51321751619725,11.6521659092783,11.6521659092783,11.5521979109197,11.5521979109197,6.08579490711175,11.5521979109197,6.82524643840653,4.64886750689588,4.64886750689588,11.5521979109197,6.82524643840653,6.19988934555793,11.5521979109197,11.5521979109197,11.5521979109197,11.5521979109197,11.5521979109197,11.5521979109197,5.47437602969233,5.47437602969233,11.1651340346279,11.5521979109197,11.5521979109197,4.64886750689588,6.82524643840653,6.82524643840653,6.54865049054811,6.82524643840653,6.82524643840653,6.45381594551235,8.5723347147614,8.5723347147614,11.2579722946085,11.5521979109197,11.4457019202858,11.6521659092783,11.6521659092783,7.51321751619725,7.51321751619725,8.57233471476141,11.5521979109197,11.5521979109197,7.51321751619725,7.51321751619725,11.5521979109197,11.5226681988174,11.5521979109197,11.5521979109197,11.5521979109197,11.5521979109197,7.51321751619725,4.64886750689588,4.64886750689588,11.5521979109197,11.5521979109197,5.47437602969233,5.47437602969233,7.51321751619725,5.08793743797901,5.08793743797901,11.5521979109197,11.5521979109197,8.57233471476141,8.57233471476141,5.47437602969233,5.47437602969233,7.51321751619725,7.51321751619725,11.5521979109197,11.5521979109197,11.5521979109197,11.5521979109197,11.5521979109197,8.5723347147614,8.5723347147614,11.5521979109197,11.5521979109197,11.5521979109197,11.5521979109197,11.5521979109197,11.5521979109197,11.6521659092783,11.6521659092783,11.5521979109197,11.5521979109197,4.64886750689588,4.64886750689588,11.5521979109197,11.5521979109197
"t9",6.43326089433542,7.15394676488826,7.63406870927574,8.81072372975373,7.54696180175363,7.76907588891935,7.8334033621056,10.0711525743676,0,8.42173005381731,10.0711525743676,1.27549489657516,10.0711525743676,10.0711525743676,8.89418569788302,10.0711525743676,10.0711525743676,2.61810739500226,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,9.73651059370966,10.0711525743676,10.0711525743676,9.16894134659094,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,2.93218764358318,2.93218764358318,10.0711525743676,10.0711525743676,9.33170104307283,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,9.44579548151901,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,9.68408869807578,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,9.79455662650918,10.0711525743676,10.0711525743676,9.69972208147343,10.0711525743676,10.0711525743676,9.7769269580564,10.0711525743676,9.96465658373374,5.48643702380948,5.48643702380948,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0416228622653,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,5.48643702380948,5.48643702380948,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676,10.0711525743676
"t10",6.26488371033721,6.98556958089005,7.14597483402818,8.32262985450618,1.30076273652806,1.15590608064514,7.66502617810739,2.99944498634558,8.42173005381731,0,9.90277539036939,8.34605064171997,2.49608948265407,2.49608948265407,3.99885704137165,9.90277539036939,9.90277539036939,9.68866314014708,5.17582391785623,9.9027753903694,9.90277539036939,9.90277539036939,9.90277539036939,2.49608948265407,9.56813340971145,9.90277539036939,9.90277539036939,1.59387825487741,9.90277539036939,3.43851491742871,5.86379499564695,2.49608948265407,5.86379499564695,10.002743388728,10.002743388728,9.90277539036939,9.90277539036939,4.43637238656145,9.90277539036939,5.17582391785623,2.49608948265407,2.49608948265407,9.90277539036939,5.17582391785623,4.55046682500763,9.90277539036939,9.9027753903694,9.9027753903694,9.90277539036939,9.90277539036939,9.90277539036939,3.82495350914203,3.82495350914203,9.51571151407757,9.90277539036939,9.90277539036939,2.63240841289797,5.17582391785623,5.17582391785623,4.89922796999781,5.17582391785623,5.17582391785623,4.80439342496205,6.92291219421111,6.92291219421111,9.60854977405819,9.90277539036939,9.79627939973553,10.002743388728,10.002743388728,5.86379499564695,5.86379499564695,6.92291219421111,9.90277539036939,9.90277539036939,5.86379499564695,5.86379499564695,9.90277539036939,9.87324567826708,9.90277539036939,9.9027753903694,9.90277539036939,9.90277539036939,5.86379499564695,2.63240841289797,2.63240841289797,9.9027753903694,9.9027753903694,3.82495350914203,3.82495350914203,5.86379499564695,3.43851491742871,3.43851491742871,9.9027753903694,9.9027753903694,6.92291219421111,6.92291219421111,3.82495350914203,3.82495350914203,5.86379499564695,5.86379499564695,9.90277539036939,9.90277539036939,9.90277539036939,9.90277539036939,9.90277539036939,6.92291219421111,6.92291219421111,9.90277539036939,9.90277539036939,9.90277539036939,9.90277539036939,9.90277539036939,9.90277539036939,10.002743388728,10.002743388728,9.9027753903694,9.9027753903694,2.63240841289797,2.63240841289797,9.90277539036939,9.90277539036939
