,0,1,2,3,4,5,6,7,8,9,10,11
t1,2.245605,2.568231,5.286036,5.6180024,2.3188014,5.0639076,7.812437,5.9804354,2.0650225,7.940057,5.1821327,4.796949
t2,2.3155792,2.5923665,5.1861014,5.790999,2.2229822,5.1479626,8.066059,5.8822474,2.1440172,7.976004,5.1552005,4.759437
t3,1.9585162,2.5281518,5.59162,5.2142773,2.5777652,4.83008,7.200887,6.2612314,1.9003022,7.803632,5.212965,4.941105
t4,1.8917967,2.4796526,5.652325,5.1299386,2.6114306,4.801797,7.094999,6.3007555,1.8428373,7.8124185,5.21952,4.995236
t5,1.9075302,5.173306,6.7105956,5.486155,4.1570015,3.149541,4.7451262,7.7139378,3.181703,5.68686,5.4904327,3.270605
t6,1.8254302,5.0950522,6.7633896,5.4471827,4.1397696,3.1602588,4.8125052,7.7864404,3.1321325,5.6785073,5.465303,3.327955
t7,2.399575,2.739404,5.085477,6.054438,2.1978467,5.2020774,8.447054,5.8297153,2.34163,7.9417095,5.0659637,4.6540136
t8,2.2520278,5.4974055,6.7041802,5.3878336,4.5284314,2.8308632,4.4668145,7.723847,3.7847886,5.8550777,5.7955437,2.6215546
t9,1.9033042,2.1198215,5.652125,4.8069267,2.6222372,4.830876,6.895816,6.3104467,1.6465461,8.014931,5.3279476,5.1856065
t10,1.8949851,5.15606,6.727642,5.4479437,4.2230635,3.089199,4.760486,7.7203684,3.2680283,5.7478304,5.587042,3.1689491
t11,2.2343102,1.6583204,5.084149,5.5380507,1.6614944,5.6387973,7.6485753,5.4496913,1.47371,8.650054,5.5925136,4.859429
t12,1.8134624,2.1799958,5.6568565,4.7352967,2.4969466,4.7753334,6.9000177,6.194382,1.7519355,8.107162,5.221059,5.1794615
t13,2.1666763,5.3603063,6.6921916,5.435091,4.485946,2.8740113,4.582988,7.6049056,3.687329,5.919985,5.8796554,2.6196737
t14,2.170587,5.426773,6.696402,5.4558754,4.570497,2.8013103,4.5087895,7.6611943,3.5808203,5.778922,5.7062573,2.6389337
