accepted_species,estimate
t110,-1.2639935
t113,-0.68889207
t176,-2.294972
t193,-0.1679217
t188,-0.3933879
t209,-0.056447815
t386,0.1281605
t361,-0.2843076
t356,-0.38553196
t228,-0.048608843
t364,-0.55808204
t213,-0.12435863
t201,-0.7408417
t175,-0.13150962
t325,1.0702673
t280,0.45212257
t313,1.160264
t359,0.72791845
t303,1.1388172
t199,0.71449625
t239,1.2521224
t351,1.0860183
t369,1.0860183
t370,1.0860183
t306,1.2658893
t241,1.166802
t373,1.2232517
t347,0.716778
t263,1.166802
t270,1.2188573
t368,0.92613673
t348,1.0445557
t222,0.7227218
t298,0.0480087
t295,-0.641651
t318,1.0227139
t393,0.5063886
t156,-0.30026498
t124,-1.2667414
