"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116","t117","t118","t119","t120","t121","t122","t123","t124","t125","t126","t127","t128","t129","t130","t131","t132","t133","t134","t135","t136","t137","t138","t139","t140","t141","t142","t143","t144","t145","t146","t147","t148","t149","t150","t151","t152"
"t1",0,0.974998986947535,1.22961890140556,1.39604585334812,3.52524126909011,5.84222361381209,1.90259439563005,4.5465798309138,5.54271323598719,3.29735215061828,7.48741797529739,4.26028621319765,4.07630000112257,4.65836993427875,6.1958001991442,5.36095592764891,9.87584765827449,5.59881523106237,6.83835426416009,10.3888610753992,6.8740955262958,9.99195176821396,6.93112641905742,6.91431793834523,10.3888610753992,8.19502966959394,7.04402101751039,7.21483242446629,7.65719783619768,10.3888610753992,9.92103037137615,10.3888610753992,8.40351425784534,7.96304710393479,7.984788370479,10.3888610753992,8.84493804195181,10.3888610753992,10.3888610753992,8.51914242856215,10.3888610753992,10.3888610753992,10.3888610753992,10.1837555226583,10.3888610753992,10.3888610753992,10.1919570904134,10.3888610753992,8.67363052058639,9.05210226205384,8.93887439459565,10.3888610753992,10.3888610753992,9.65109679234068,10.3888610753992,10.3888610753992,10.3888610753992,9.08526786702148,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,8.85103248795756,10.3888610753992,10.3798248680734,8.97478443466154,10.3888610753992,10.3888610753992,9.01744343909476,10.3888610753992,10.3888610753992,10.3888610753992,9.09535642283006,10.3888610753992,9.62066374496346,10.3888610753992,10.0119820692961,9.18292072428108,10.3888610753992,10.3888610753992,10.3888610753992,10.1756889573532,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.2538076904441,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.2943628148409,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.2506837410214,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992,10.3888610753992
"t2",0.974998986947535,0,0.526007685258665,0.692434637201226,3.91731064239654,5.1386123976652,2.29466376893647,3.84296861476691,4.8391020198403,2.59374093447139,7.87948734860381,4.65235558650408,3.37268878497568,3.95475871813186,5.49218898299731,4.65734471150202,9.1722364421276,4.89520401491548,6.1347430480132,10.7809304487057,6.1704843101489,9.28834055206707,7.32319579236385,7.30638731165166,10.7809304487057,8.58709904290036,7.43609039081682,7.60690179777272,6.95358662005078,9.68524985925234,9.21741915522926,10.7809304487057,8.79558363115177,8.35511647724122,7.28117715433211,10.7809304487057,9.23700741525824,10.7809304487057,10.7809304487057,7.81553121241526,10.7809304487057,10.7809304487057,9.68524985925234,10.5758248959648,10.7809304487057,9.68524985925234,9.48834587426651,10.7809304487057,9.06569989389282,9.44417163536026,8.23526317844875,10.7809304487057,10.7809304487057,10.0431661656471,10.7809304487057,10.7809304487057,10.7809304487057,9.47733724032791,9.68524985925234,9.68524985925234,10.7809304487057,10.7809304487057,10.7809304487057,9.68524985925234,9.24310186126399,10.7809304487057,10.7718942413798,8.27117321851465,10.7809304487057,10.7809304487057,9.40951281240119,10.7809304487057,10.7809304487057,10.7809304487057,9.48742579613648,10.7809304487057,10.0127331182699,10.7809304487057,10.4040514426026,9.5749900975875,10.7809304487057,10.7809304487057,9.68524985925234,10.5677583306596,10.7809304487057,10.7809304487057,10.7809304487057,10.7809304487057,10.7809304487057,10.7809304487057,10.7809304487057,10.7809304487057,9.68524985925234,9.68524985925234,10.7809304487057,10.7809304487057,10.7809304487057,10.7809304487057,10.7809304487057,10.7809304487057,10.7809304487057,10.7809304487057,10.7809304487057,10.6458770637505,10.7809304487057,10.7809304487057,10.7809304487057,10.7809304487057,10.7809304487057,10.7809304487057,10.7809304487057,10.7809304487057,10.7809304487057,10.7809304487057,10.7809304487057,9.68524985925234,9.68524985925234,10.6864321881473,10.7809304487057,10.7809304487057,10.7809304487057,10.7809304487057,10.7809304487057,10.7809304487057,9.68524985925234,9.68524985925234,9.68524985925234,9.68524985925234,10.7809304487057,10.7809304487057,10.7809304487057,10.7809304487057,10.7809304487057,10.7809304487057,10.7809304487057,9.68524985925234,9.68524985925234,9.68524985925234,9.68524985925234,10.6427531143278,10.7809304487057,10.7809304487057,10.7809304487057,10.7809304487057,10.7809304487057,9.68524985925234,9.68524985925234,9.68524985925234,9.68524985925234,10.7809304487057,10.7809304487057,10.7809304487057
"t3",1.22961890140556,0.526007685258665,0,0.555382910859743,4.17193055685456,5.24509552671185,2.5492836833945,3.94945174381356,4.94558514888695,2.70022406351804,8.13410726306184,4.9069755009621,3.47917191402233,4.06124184717851,5.59867211204396,4.76382784054867,9.27871957117426,5.00168714396214,6.24122617705985,11.0355503631637,6.27696743919556,9.39482368111373,7.57781570682187,7.56100722610968,11.0355503631637,8.84171895735838,7.69071030527484,7.86152171223074,7.06006974909744,9.79173298829899,9.32390228427591,11.0355503631637,9.0502035456098,8.60973639169924,7.38766028337876,11.0355503631637,9.49162732971626,11.0355503631637,11.0355503631637,7.92201434146192,11.0355503631637,11.0355503631637,9.791732988299,10.8304448104228,11.0355503631637,9.79173298829899,9.59482900331316,11.0355503631637,9.32031980835084,9.69879154981829,8.34174630749541,11.0355503631637,11.0355503631637,10.2977860801051,11.0355503631637,11.0355503631637,11.0355503631637,9.73195715478593,9.791732988299,9.791732988299,11.0355503631637,11.0355503631637,11.0355503631637,9.79173298829899,9.49772177572201,11.0355503631637,11.0265141558379,8.37765634756131,11.0355503631637,11.0355503631637,9.66413272685921,11.0355503631637,11.0355503631637,11.0355503631637,9.74204571059451,11.0355503631637,10.2673530327279,11.0355503631637,10.6586713570606,9.82961001204553,11.0355503631637,11.0355503631637,9.79173298829899,10.8223782451176,11.0355503631637,11.0355503631637,11.0355503631637,11.0355503631637,11.0355503631637,11.0355503631637,11.0355503631637,11.0355503631637,9.79173298829899,9.79173298829899,11.0355503631637,11.0355503631637,11.0355503631637,11.0355503631637,11.0355503631637,11.0355503631637,11.0355503631637,11.0355503631637,11.0355503631637,10.9004969782085,11.0355503631637,11.0355503631637,11.0355503631637,11.0355503631637,11.0355503631637,11.0355503631637,11.0355503631637,11.0355503631637,11.0355503631637,11.0355503631637,11.0355503631637,9.791732988299,9.791732988299,10.9410521026054,11.0355503631637,11.0355503631637,11.0355503631637,11.0355503631637,11.0355503631637,11.0355503631637,9.79173298829899,9.79173298829899,9.791732988299,9.791732988299,11.0355503631637,11.0355503631637,11.0355503631637,11.0355503631637,11.0355503631637,11.0355503631637,11.0355503631637,9.791732988299,9.791732988299,9.79173298829899,9.79173298829899,10.8973730287859,11.0355503631637,11.0355503631637,11.0355503631637,11.0355503631637,11.0355503631637,9.79173298829899,9.79173298829899,9.79173298829899,9.79173298829899,11.0355503631637,11.0355503631637,11.0355503631637
"t4",1.39604585334812,0.692434637201226,0.555382910859743,0,4.33835750879712,5.41152247865441,2.71571063533706,4.11587869575612,5.11201210082951,2.8666510154606,8.3005342150044,5.07340245290466,3.64559886596489,4.22766879912107,5.76509906398652,4.93025479249123,9.44514652311682,5.1681140959047,6.40765312900241,11.2019773151062,6.44339439113812,9.56125063305629,7.74424265876443,7.72743417805224,11.2019773151062,9.00814590930094,7.8571372572174,8.0279486641733,7.22649670104,9.95815994024156,9.49032923621848,11.2019773151062,9.21663049755236,8.7761633436418,7.55408723532133,11.2019773151062,9.65805428165882,11.2019773151062,11.2019773151062,8.08844129340448,11.2019773151062,11.2019773151062,9.95815994024155,10.9968717623654,11.2019773151062,9.95815994024155,9.76125595525572,11.2019773151062,9.4867467602934,9.86521850176085,8.50817325943797,11.2019773151062,11.2019773151062,10.4642130320477,11.2019773151062,11.2019773151062,11.2019773151062,9.89838410672849,9.95815994024156,9.95815994024156,11.2019773151062,11.2019773151062,11.2019773151062,9.95815994024156,9.66414872766457,11.2019773151062,11.1929411077804,8.54408329950387,11.2019773151062,11.2019773151062,9.83055967880177,11.2019773151062,11.2019773151062,11.2019773151062,9.90847266253706,11.2019773151062,10.4337799846705,11.2019773151062,10.8250983090031,9.99603696398809,11.2019773151062,11.2019773151062,9.95815994024156,10.9888051970602,11.2019773151062,11.2019773151062,11.2019773151062,11.2019773151062,11.2019773151062,11.2019773151062,11.2019773151062,11.2019773151062,9.95815994024156,9.95815994024156,11.2019773151062,11.2019773151062,11.2019773151062,11.2019773151062,11.2019773151062,11.2019773151062,11.2019773151062,11.2019773151062,11.2019773151062,11.0669239301511,11.2019773151062,11.2019773151062,11.2019773151062,11.2019773151062,11.2019773151062,11.2019773151062,11.2019773151062,11.2019773151062,11.2019773151062,11.2019773151062,11.2019773151062,9.95815994024156,9.95815994024156,11.1074790545479,11.2019773151062,11.2019773151062,11.2019773151062,11.2019773151062,11.2019773151062,11.2019773151062,9.95815994024156,9.95815994024156,9.95815994024156,9.95815994024156,11.2019773151062,11.2019773151062,11.2019773151062,11.2019773151062,11.2019773151062,11.2019773151062,11.2019773151062,9.95815994024156,9.95815994024156,9.95815994024155,9.95815994024155,11.0637999807284,11.2019773151062,11.2019773151062,11.2019773151062,11.2019773151062,11.2019773151062,9.95815994024156,9.95815994024156,9.95815994024156,9.95815994024156,11.2019773151062,11.2019773151062,11.2019773151062
"t5",3.52524126909011,3.91731064239654,4.17193055685456,4.33835750879712,0,8.78453526926109,3.70365953410124,7.4888914863628,8.48502489143619,6.23966380606728,9.28848311376858,6.06135135166884,7.01861165657157,7.60068158972775,9.1381118545932,8.30326758309791,12.8181593137235,8.54112688651137,9.78066591960909,12.1899262138704,9.8164071817448,12.934263423663,8.73219155752861,8.71538307681642,12.1899262138704,9.2505788659974,8.84508615598158,8.27038162086976,10.5995094916467,13.3311727308482,12.8633420268252,12.1899262138704,10.2045793963165,9.76411224240598,10.927100025928,12.1899262138704,10.646003180423,12.1899262138704,12.1899262138704,11.4614540840112,12.1899262138704,12.1899262138704,13.3311727308482,11.9848206611295,12.1899262138704,13.3311727308482,13.1342687458624,12.1899262138704,10.4746956590576,10.853167400525,11.8811860500446,12.1899262138704,12.1899262138704,11.4521619308119,11.4444102718027,12.1899262138704,12.1899262138704,10.8863330054927,13.3311727308482,13.3311727308482,12.1899262138704,12.1899262138704,12.1899262138704,13.3311727308482,10.6520976264288,12.1899262138704,12.1808900065446,11.9170960901105,12.1899262138704,12.1899262138704,10.8185085775659,11.4444102718027,11.4444102718027,12.1899262138704,10.8964215613012,12.1899262138704,11.4217288834347,12.1899262138704,11.8130472077673,10.9839858627523,12.1899262138704,12.1899262138704,13.3311727308482,11.2312381537566,11.4444102718027,12.1899262138704,12.1899262138704,12.1899262138704,12.1899262138704,12.1899262138704,12.1899262138704,12.1899262138704,13.3311727308482,13.3311727308482,12.1899262138704,12.1899262138704,12.1899262138704,12.1899262138704,12.1899262138704,12.1899262138704,12.1899262138704,12.1899262138704,12.1899262138704,12.0548728289153,12.1899262138704,12.1899262138704,12.1899262138704,12.1899262138704,12.1899262138704,12.1899262138704,12.1899262138704,12.1899262138704,12.1899262138704,11.4444102718027,11.4444102718027,13.3311727308482,13.3311727308482,12.0954279533121,12.1899262138704,12.1899262138704,12.1899262138704,12.1899262138704,12.1899262138704,12.1899262138704,13.3311727308482,13.3311727308482,13.3311727308482,13.3311727308482,12.1899262138704,12.1899262138704,12.1899262138704,12.1899262138704,12.1899262138704,12.1899262138704,12.1899262138704,13.3311727308482,13.3311727308482,13.3311727308482,13.3311727308482,12.0517488794926,12.1899262138704,12.1899262138704,12.1899262138704,12.1899262138704,12.1899262138704,13.3311727308482,13.3311727308482,13.3311727308482,13.3311727308482,12.1899262138704,12.1899262138704,12.1899262138704
"t6",5.84222361381209,5.1386123976652,5.24509552671185,5.41152247865441,8.78453526926109,0,7.16188839580103,7.83064445532349,8.82677786039688,6.58141677502797,12.7467119754684,9.51958021336863,7.36036462553226,7.94243455868844,9.47986482355389,8.6450205520586,13.1599122826842,8.88287985547206,10.1224188885698,15.6481550755702,10.1581601507055,13.2760163926237,12.1904204192284,12.1736119385162,15.6481550755702,13.4543236697649,12.3033150176814,12.4741264246373,10.9412624606074,13.6729256998089,13.2050949957858,15.6481550755702,13.6628082580163,13.2223411041058,11.2688529948887,15.6481550755702,14.1042320421228,15.6481550755702,15.6481550755702,11.8032070529718,15.6481550755702,15.6481550755702,13.6729256998089,15.4430495228293,15.6481550755702,13.6729256998089,13.4760217148231,15.6481550755702,13.9329245207574,14.3113962622248,12.2229390190053,15.6481550755702,15.6481550755702,14.9103907925117,15.6481550755702,15.6481550755702,15.6481550755702,14.3445618671925,13.6729256998089,13.6729256998089,15.6481550755702,15.6481550755702,15.6481550755702,13.6729256998089,14.1103264881285,15.6481550755702,15.6391188682444,12.2588490590712,15.6481550755702,15.6481550755702,14.2767374392657,15.6481550755702,15.6481550755702,15.6481550755702,14.354650423001,15.6481550755702,14.8799577451344,15.6481550755702,15.2712760694671,14.4422147244521,15.6481550755702,15.6481550755702,13.6729256998089,15.4349829575242,15.6481550755702,15.6481550755702,15.6481550755702,15.6481550755702,15.6481550755702,15.6481550755702,15.6481550755702,15.6481550755702,13.6729256998089,13.6729256998089,15.6481550755702,15.6481550755702,15.6481550755702,15.6481550755702,15.6481550755702,15.6481550755702,15.6481550755702,15.6481550755702,15.6481550755702,15.5131016906151,15.6481550755702,15.6481550755702,15.6481550755702,15.6481550755702,15.6481550755702,15.6481550755702,15.6481550755702,15.6481550755702,15.6481550755702,15.6481550755702,15.6481550755702,13.6729256998089,13.6729256998089,15.5536568150119,15.6481550755702,15.6481550755702,15.6481550755702,15.6481550755702,15.6481550755702,15.6481550755702,13.6729256998089,13.6729256998089,13.6729256998089,13.6729256998089,15.6481550755702,15.6481550755702,15.6481550755702,15.6481550755702,15.6481550755702,15.6481550755702,15.6481550755702,13.6729256998089,13.6729256998089,13.6729256998089,13.6729256998089,15.5099777411924,15.6481550755702,15.6481550755702,15.6481550755702,15.6481550755702,15.6481550755702,13.6729256998089,13.6729256998089,13.6729256998089,13.6729256998089,15.6481550755702,15.6481550755702,15.6481550755702
"t7",1.90259439563005,2.29466376893647,2.5492836833945,2.71571063533706,3.70365953410124,7.16188839580103,0,5.86624461290274,6.86237801797613,4.61701693260722,6.28146223162175,2.52851183042729,5.39596478311151,5.97803471626769,7.51546498113314,6.68062070963785,11.1955124402634,6.91848001305131,8.15801904614903,9.1829053317236,8.19376030828473,11.3116165502029,5.19935203628707,5.18254355557488,9.1829053317236,8.37344793460506,5.31224663474004,7.39325068947742,8.97686261818661,11.7085258573882,11.2406951533651,8.65708669262888,6.67173987507499,6.23127272116444,9.30445315246794,9.1829053317236,7.11316365918146,8.65708669262888,8.65708669262888,9.83880721055109,8.65708669262888,9.1829053317236,11.7085258573882,8.97779977898271,9.1829053317236,11.7085258573882,11.5116218724023,9.1829053317236,6.94185613781604,7.32032787928348,10.2585391765846,8.65708669262888,8.65708669262888,8.44514104866504,10.5672793404104,8.65708669262888,8.65708669262888,7.35349348425113,11.7085258573882,11.7085258573882,9.1829053317236,8.65708669262888,8.65708669262888,11.7085258573882,7.64507674428193,9.18290533172359,9.17386912439778,10.2944492166505,9.1829053317236,9.1829053317236,7.81148769541912,10.5672793404104,10.5672793404104,8.65708669262888,7.3635820400597,8.65708669262888,7.88888936219311,8.65708669262888,8.80602632562049,7.97696498060544,8.65708669262888,8.65708669262888,11.7085258573882,10.3541072223643,10.5672793404104,9.1829053317236,9.1829053317236,9.1829053317236,9.1829053317236,9.1829053317236,8.65708669262888,8.65708669262888,11.7085258573882,11.7085258573882,9.1829053317236,9.1829053317236,8.65708669262888,8.65708669262888,8.65708669262888,8.65708669262888,8.65708669262888,8.65708669262888,9.1829053317236,9.04785194676844,8.65708669262888,8.65708669262888,8.65708669262888,8.65708669262888,8.65708669262888,8.65708669262888,8.65708669262888,9.1829053317236,9.1829053317236,10.5672793404104,10.5672793404104,11.7085258573882,11.7085258573882,8.56258843207055,8.65708669262888,8.65708669262888,8.65708669262888,8.65708669262888,8.65708669262888,8.65708669262888,11.7085258573882,11.7085258573882,11.7085258573882,11.7085258573882,8.65708669262888,8.65708669262888,8.65708669262888,8.65708669262888,8.65708669262888,8.65708669262888,9.18290533172359,11.7085258573882,11.7085258573882,11.7085258573882,11.7085258573882,9.04472799734577,9.18290533172359,8.65708669262888,8.65708669262888,8.65708669262888,8.65708669262888,11.7085258573882,11.7085258573882,11.7085258573882,11.7085258573882,9.1829053317236,9.1829053317236,9.1829053317236
"t8",4.5465798309138,3.84296861476691,3.94945174381356,4.11587869575612,7.4888914863628,7.83064445532349,5.86624461290274,0,6.85739655365978,3.98611083314819,11.4510681925701,8.22393643047034,4.76505868365248,5.34712861680866,7.5104835168168,6.04971461017882,10.5646063408044,6.91349854873497,7.52711294669,14.3525112926719,5.61602951773793,8.7338857596561,10.8947766363301,10.8779681556179,14.3525112926719,12.1586798868666,11.0076712347831,11.178482641739,8.34595651872759,11.0776197579291,10.6097890539061,14.3525112926719,12.367164475118,11.9266973212075,8.67354705300891,14.3525112926719,12.8085882592245,14.3525112926719,14.3525112926719,9.20790111109206,14.3525112926719,14.3525112926719,11.7035443930718,14.147405739931,14.3525112926719,11.7035443930718,11.506640408086,14.3525112926719,12.6372807378591,13.0157524793265,9.62763307712556,14.3525112926719,14.3525112926719,13.6147470096134,14.3525112926719,14.3525112926719,14.3525112926719,13.0489180842942,11.0776197579291,11.0776197579291,14.3525112926719,14.3525112926719,14.3525112926719,11.0776197579291,12.8146827052303,14.3525112926719,14.3434750853461,9.66354311719146,14.3525112926719,14.3525112926719,12.9810936563675,14.3525112926719,14.3525112926719,14.3525112926719,13.0590066401027,14.3525112926719,13.5843139622362,14.3525112926719,13.9756322865688,13.1465709415538,14.3525112926719,14.3525112926719,11.0776197579291,14.1393391746259,14.3525112926719,14.3525112926719,14.3525112926719,14.3525112926719,14.3525112926719,14.3525112926719,14.3525112926719,14.3525112926719,11.0776197579291,11.0776197579291,14.3525112926719,14.3525112926719,14.3525112926719,14.3525112926719,14.3525112926719,14.3525112926719,14.3525112926719,14.3525112926719,14.3525112926719,14.2174579077168,14.3525112926719,14.3525112926719,14.3525112926719,14.3525112926719,14.3525112926719,14.3525112926719,14.3525112926719,14.3525112926719,14.3525112926719,14.3525112926719,14.3525112926719,11.0776197579291,11.0776197579291,14.2580130321136,14.3525112926719,14.3525112926719,14.3525112926719,14.3525112926719,14.3525112926719,14.3525112926719,11.0776197579291,11.0776197579291,11.0776197579291,11.0776197579291,14.3525112926719,14.3525112926719,14.3525112926719,14.3525112926719,14.3525112926719,14.3525112926719,14.3525112926719,11.0776197579291,11.0776197579291,11.7035443930718,11.7035443930718,14.2143339582941,14.3525112926719,14.3525112926719,14.3525112926719,14.3525112926719,14.3525112926719,11.0776197579291,11.0776197579291,11.0776197579291,11.0776197579291,14.3525112926719,14.3525112926719,14.3525112926719
"t9",5.54271323598719,4.8391020198403,4.94558514888695,5.11201210082951,8.48502489143619,8.82677786039688,6.86237801797613,6.85739655365978,0,5.60816887336426,12.4472015976435,9.22006983554373,6.38711672386855,6.96918665702473,5.80574573932555,7.67177265039489,12.1866643810205,5.20876077124373,9.14917098690607,15.3486446977453,9.18491224904178,12.3027684909599,11.8909100414035,11.8741015606913,15.3486446977453,13.15481329194,12.0038046398565,12.1746160468124,9.96801455894366,12.6996777981452,12.2318470941221,15.3486446977453,13.3632978801914,12.9228307262809,10.295605093225,15.3486446977453,13.8047216642979,15.3486446977453,15.3486446977453,10.8299591513081,15.3486446977453,15.3486446977453,9.99880661558059,15.1435391450044,15.3486446977453,9.99880661558059,9.80190263059476,15.3486446977453,13.6334141429325,14.0118858843999,11.2496911173416,15.3486446977453,15.3486446977453,14.6108804146868,15.3486446977453,15.3486446977453,15.3486446977453,14.0450514893676,12.6996777981452,12.6996777981452,15.3486446977453,15.3486446977453,15.3486446977453,12.6996777981452,13.8108161103036,15.3486446977453,15.3396084904195,11.2856011574075,15.3486446977453,15.3486446977453,13.9772270614408,15.3486446977453,15.3486446977453,15.3486446977453,14.0551400451761,15.3486446977453,14.5804473673095,15.3486446977453,14.9717656916422,14.1427043466272,15.3486446977453,15.3486446977453,12.6996777981452,15.1354725796993,15.3486446977453,15.3486446977453,15.3486446977453,15.3486446977453,15.3486446977453,15.3486446977453,15.3486446977453,15.3486446977453,12.6996777981452,12.6996777981452,15.3486446977453,15.3486446977453,15.3486446977453,15.3486446977453,15.3486446977453,15.3486446977453,15.3486446977453,15.3486446977453,15.3486446977453,15.2135913127902,15.3486446977453,15.3486446977453,15.3486446977453,15.3486446977453,15.3486446977453,15.3486446977453,15.3486446977453,15.3486446977453,15.3486446977453,15.3486446977453,15.3486446977453,12.6996777981452,12.6996777981452,15.254146437187,15.3486446977453,15.3486446977453,15.3486446977453,15.3486446977453,15.3486446977453,15.3486446977453,12.6996777981452,12.6996777981452,12.6996777981452,12.6996777981452,15.3486446977453,15.3486446977453,15.3486446977453,15.3486446977453,15.3486446977453,15.3486446977453,15.3486446977453,12.6996777981452,12.6996777981452,9.99880661558059,9.99880661558059,15.2104673633675,15.3486446977453,15.3486446977453,15.3486446977453,15.3486446977453,15.3486446977453,12.6996777981452,12.6996777981452,12.6996777981452,12.6996777981452,15.3486446977453,15.3486446977453,15.3486446977453
"t10",3.29735215061828,2.59374093447139,2.70022406351804,2.8666510154606,6.23966380606728,6.58141677502797,4.61701693260722,3.98611083314819,5.60816887336426,0,10.2018405122746,6.97470875017482,1.26206942568424,1.84413935884043,6.26125583652127,2.54672535221059,7.31395078618253,5.66427086843945,4.27645739206812,13.1032836123764,6.31362652853019,9.43148277044835,9.64554895603459,9.62874047532241,13.1032836123764,10.9094522065711,9.75844355448756,9.92925496144346,4.84296726075935,7.82696420330727,7.10679979593783,13.1032836123764,11.1179367948225,10.677469640912,5.17055779504068,13.1032836123764,11.559360578929,13.1032836123764,13.1032836123764,5.70491185312383,13.1032836123764,13.1032836123764,10.4543167127763,12.8981780596355,13.1032836123764,10.4543167127763,10.2574127277905,13.1032836123764,11.3880530575636,11.766524799031,6.37697752250368,13.1032836123764,13.1032836123764,12.3655193293179,13.1032836123764,13.1032836123764,13.1032836123764,11.7996904039987,7.57463049996091,7.57463049996091,13.1032836123764,13.1032836123764,13.1032836123764,7.57463049996091,11.5654550249347,13.1032836123764,13.0942474050506,6.16055385922322,13.1032836123764,13.1032836123764,11.7318659760719,13.1032836123764,13.1032836123764,13.1032836123764,11.8097789598072,13.1032836123764,12.3350862819406,13.1032836123764,12.7264046062733,11.8973432612582,13.1032836123764,13.1032836123764,7.57463049996091,12.8901114943303,13.1032836123764,13.1032836123764,13.1032836123764,13.1032836123764,13.1032836123764,13.1032836123764,13.1032836123764,13.1032836123764,7.82696420330727,7.82696420330727,13.1032836123764,13.1032836123764,13.1032836123764,13.1032836123764,13.1032836123764,13.1032836123764,13.1032836123764,13.1032836123764,13.1032836123764,12.9682302274212,13.1032836123764,13.1032836123764,13.1032836123764,13.1032836123764,13.1032836123764,13.1032836123764,13.1032836123764,13.1032836123764,13.1032836123764,13.1032836123764,13.1032836123764,7.57463049996091,7.57463049996091,13.0087853518181,13.1032836123764,13.1032836123764,13.1032836123764,13.1032836123764,13.1032836123764,13.1032836123764,7.57463049996091,7.57463049996091,7.57463049996091,7.57463049996091,13.1032836123764,13.1032836123764,13.1032836123764,13.1032836123764,13.1032836123764,13.1032836123764,13.1032836123764,7.57463049996091,7.57463049996091,10.4543167127763,10.4543167127763,12.9651062779986,13.1032836123764,13.1032836123764,13.1032836123764,13.1032836123764,13.1032836123764,7.57463049996091,7.57463049996091,7.57463049996091,7.57463049996091,13.1032836123764,13.1032836123764,13.1032836123764
