,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
t1,-1.1804873,10.499044,6.742264,5.1313643,2.368233,6.885016,5.6312976,3.433015,4.153253,7.9264464,5.732797,5.919728,4.926982,4.481914,4.831
t2,-1.145634,10.447484,6.778637,5.0997777,2.3714957,6.8648634,5.5962954,3.314267,4.2789273,7.844761,5.79088,6.005544,4.866154,4.4577117,4.7857766
t3,-1.2222869,10.509978,6.821271,5.1747527,2.301597,6.814137,5.6169014,3.365222,4.242616,7.876321,5.7073154,5.9532804,4.898161,4.4019084,4.8671193
t4,-1.1943247,10.5134535,6.762771,5.1823745,2.339589,6.8550444,5.6325216,3.4163435,4.1863546,7.9129324,5.7138934,5.937047,4.922975,4.460542,4.875511
t5,-1.2377844,10.481663,6.726393,5.198725,2.363588,6.8888216,5.665825,3.4765747,4.130114,7.994507,5.657821,5.927379,5.006831,4.495552,4.895157
t6,-1.0288111,10.738909,6.832679,5.8792,2.0974214,6.718272,5.6682234,3.3388765,4.4519873,7.639043,5.7151046,6.114681,4.6484365,4.3457823,5.2388296
t7,-1.1734526,10.405918,6.76554,4.965199,2.399007,6.913381,5.600936,3.4063392,4.1898794,7.966807,5.7542534,5.9389896,4.963036,4.4631557,4.682317
t8,-1.1619393,10.680292,6.826584,5.74098,2.1605995,6.756636,5.66484,3.3315363,4.360686,7.7678013,5.649754,6.05943,4.7798705,4.3595147,5.1880608
t9,-0.9907158,10.682261,6.7912335,5.842789,2.1679437,6.766706,5.616736,3.376439,4.437261,7.595554,5.7363095,6.1192117,4.6109457,4.379708,5.1912174
t10,-1.1843209,10.574845,6.7613897,5.468308,2.2591903,6.7906785,5.699366,3.3183115,4.267051,7.7906747,5.69233,6.0804305,4.872613,4.4546213,5.075592
t11,13.230256,2.4642985,9.426426,4.3593397,2.6072493,5.1834116,5.167141,5.5577116,0.8712638,4.39253,8.564473,4.409668,3.6859386,7.788044,2.43558
t12,-1.194381,10.253235,6.7496924,4.7153654,2.4923325,7.017908,5.5857882,3.4642296,4.1302485,8.145964,5.7361865,5.9231806,5.11565,4.483756,4.458746
t13,-1.1691192,10.65066,6.7783885,5.6855464,2.1756036,6.747333,5.727473,3.292156,4.3303447,7.7315097,5.6643643,6.1310773,4.8168454,4.4271073,5.209408
t14,-1.0812972,10.732648,6.8381963,5.5743966,2.0875127,6.6665063,5.6682615,3.3181272,4.3712206,7.740288,5.7606916,6.0268984,4.7334447,4.3822675,5.1555705
t15,-0.9748175,10.728721,6.8923717,5.922406,2.1153514,6.6666894,5.6579657,3.3482082,4.4618382,7.6540537,5.760225,6.0828967,4.609815,4.28501,5.299309
t16,-1.1293432,10.71103,6.7971296,5.7728505,2.0830967,6.7028227,5.7522554,3.303515,4.374496,7.7016807,5.6596804,6.156701,4.7627606,4.4087768,5.252491
