"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116"
"t1",-0.0755691907174277,0.00171908519792565,-0.0176685299927622,0.0283410960231912,-0.00362160283201879,0.00334011219641133,-0.0389422414269249,0.00677402301967053,-0.0390526667175326,0.00346724392123709,-0.000281214248506064,0.00141092339096404,-0.00254283397714005,0.0408122750482092,-0.0505346783255586,0.0094922706657767,-0.00581041736734644,0.00247180601494752,-0.0213373909825858,0.000987156742118544,-0.0168051914285719,0.0333910587373612,-0.038617289970892,0.0229680673641616,-0.0804094949030073,0.00767410426159559,-0.026427911328985,0.00504747923876929,-0.000912364935015258,0.0286461797273828,-0.015965865239897,0.000604141463759089,0.0228417639759494,-0.302147340353238,0.547611641225159,-0.501641703943854,0.16215902568773,-0.142356614557981,0.179420825082437,0.000348008909920918,0.0479528796402164,-0.00420387389518639,-0.371132278487474,0.0150343526237733,3.02763456666577e-16,-0.00691764669697257,-8.2141867092933e-17,0.00142808620930848,0.0218229982562965,-0.000351419725367014,-0.00371758343170135,-3.71965077891509e-16,-0.00429986124503217,-0.000393867013700868,-1.74156371531897e-05,-0.000973804536227287,-0.000884126269598331,0.117184153410629,-0.0902242356752878,1.17148044737059e-15,4.30325645317729e-05,0.010911432501915,0.000386184847801331,0.0229101768071177,-0.0183476306609773,-1.59050239817538e-05,0.279795776218434,3.77839041710981e-15,3.33423517165097e-07,1.64475099740785e-07,-0.0288606806763764,-0.000258802380679293,-1.82485027031411e-06,0.00118993402048902,5.24589298076782e-16,5.44559573187412e-05,-6.44090583849182e-05,-0.00143968557767646,-1.54773096400331e-05,-3.89140929382289e-06,0.00558732890181522,0.000270690158585895,1.94007859067789e-17,-1.42326898000424e-17,-0.00189933624622838,0.000319259101523127,9.24273284459406e-06,0.000112147738933013,-6.27555265149926e-17,1.09943230203772e-05,2.63755922082838e-06,6.8199525220859e-17,1.02484324517391e-17,4.80710920921086e-17,6.47176880772095e-17,-0.000233456416241146,-2.38497948493274e-17,-1.39461902901518e-17,-1.15394249248248e-14,-1.45458057424334e-17,4.82676982584893e-05,1.14109706591721e-17,-2.37172675332229e-17,4.76935953479073e-17,2.3852211279897e-17,-5.81724060094995e-07,-1.92265152233176e-17,-1.34740209635294e-15,0.000815270861507127,6.26566570784702e-17,-1.46634454581379e-17,-4.80988493709191e-17,3.71360538369084e-16,-0.000143567073334125,2.89578355841701e-17,1.64760113466814e-16
"t109",-0.0978454037139105,0.00763705415444852,-0.0747904186867102,0.287325961952728,0.0179566854924886,-0.0102399424102453,0.177110033277162,-0.000700512749559644,0.0105897132801432,-0.00080879713895016,7.09255291026043e-05,-0.000366814503333359,0.00068977953297023,-0.0116901388419649,0.0123068293087868,-0.0031241912634748,0.000826739058778326,-0.000246942561076302,0.00245311203187166,-6.58286286460031e-05,0.000926449740876439,-0.000414624905699539,0.000322672347010708,1.20597954381824e-05,-0.0363213587672826,0.457800340970848,0.0047604930025966,-0.000717851097753104,6.60796458431636e-05,-0.00213386302544944,0.00107965007765405,-4.34532037979013e-05,-0.00166188886611753,0.0236678198129265,-0.0172234077920442,0.014646323678459,-0.00459815454269208,0.00378460715429961,-0.0040376948444785,-5.21222517502461e-06,-0.000854035798949049,5.60914499116039e-05,0.0032417750676394,-0.000119996361511799,9.15782322161512e-17,2.52177858869529e-05,-1.20293828482116e-16,3.77637975252677e-10,0.000136008487531241,-5.15109991947629e-07,-3.61866438812275e-05,-8.40967342641618e-17,-3.44455332861302e-05,-3.26961680134952e-06,-1.4639734872838e-07,-8.31908855914376e-06,-1.07301301578017e-05,0.00211565917823935,-0.00194084181469976,1.11156733731069e-16,8.98371265660929e-07,0.000258901431036612,1.06664158369497e-05,0.000646745074818269,-0.000560553770395556,-5.57104396197469e-07,0.0115143365694871,-1.28858194941454e-16,1.62793698200171e-08,9.42533700112743e-09,0.00186993161382239,-2.04515722489141e-05,-3.94809519659395e-08,0.0514996054847441,2.6843660879471e-15,4.64195935339584e-06,-6.79745209275396e-05,-0.38287088013806,1.1140024728565e-06,2.41270452152413e-07,-0.00143971875086506,-0.000484941548598225,-8.10860568450284e-17,4.21307050235945e-16,-8.30014081097441e-06,1.91783966747276e-06,6.37886191744289e-08,9.46908999725443e-07,-3.71687628075617e-17,1.25890056301058e-07,3.13098416924768e-08,1.08295304218501e-16,-3.10556934082746e-16,-1.39950862369123e-16,2.63401087403607e-16,-7.69988100433742e-06,-9.0110352353328e-16,-4.04781069808568e-16,-1.46548446327118e-15,2.62617529737415e-16,1.20579961251835e-06,-4.31977145036818e-17,-1.03066680311682e-15,-8.60072424274542e-16,2.53081534506639e-16,-1.60523865124456e-08,7.69422626812749e-15,-0.707106781186548,2.33418544297482e-05,6.97630573016482e-15,1.54558843443576e-15,6.98718569107261e-15,9.91392740022765e-15,-6.47272738019963e-06,-1.58279568319084e-16,-4.45775172123981e-16
"t110",-0.0978454037139103,0.00763705415444858,-0.0747904186867101,0.287325961952727,0.0179566854924884,-0.0102399424102454,0.177110033277161,-0.000700512749559783,0.0105897132801434,-0.000808797138950028,7.09255291025496e-05,-0.000366814503333287,0.000689779532970236,-0.0116901388419647,0.0123068293087866,-0.00312419126347468,0.000826739058778219,-0.000246942561076074,0.00245311203187153,-6.58286286460522e-05,0.000926449740876554,-0.000414624905699462,0.000322672347010805,1.20597954380089e-05,-0.0363213587672831,0.457800340970848,0.00476049300259687,-0.00071785109775328,6.60796458433512e-05,-0.00213386302544919,0.00107965007765407,-4.34532037980626e-05,-0.00166188886611711,0.023667819812926,-0.0172234077920435,0.0146463236784579,-0.0045981545426919,0.00378460715429957,-0.00403769484447836,-5.21222517494078e-06,-0.000854035798948903,5.60914499116649e-05,0.00324177506763904,-0.000119996361511649,7.25887709863085e-16,2.52177858876615e-05,6.22785724565156e-16,3.77637938715064e-10,0.000136008487530526,-5.151099920757e-07,-3.61866438812241e-05,-7.66707684899495e-16,-3.44455332860565e-05,-3.26961680102711e-06,-1.46397348777843e-07,-8.31908855985369e-06,-1.07301301580065e-05,0.00211565917823999,-0.00194084181469938,2.16954044275111e-16,8.98371265684544e-07,0.000258901431036307,1.0666415836967e-05,0.000646745074817418,-0.000560553770395173,-5.57104396575869e-07,0.0115143365694867,-2.47311052322518e-16,1.62793697377378e-08,9.42533713280104e-09,0.00186993161382182,-2.04515722485849e-05,-3.94809522719802e-08,0.0514996054847436,3.42067352880458e-15,4.64195935259495e-06,-6.79745209291555e-05,-0.38287088013806,1.11400247276327e-06,2.41270452851986e-07,-0.00143971875086606,-0.000484941548598697,3.32936055761523e-16,6.61895636843387e-16,-8.30014081070222e-06,1.91783966687047e-06,6.37886189539388e-08,9.46908999999611e-07,7.29047049339966e-17,1.25890057036187e-07,3.13098413228691e-08,1.36775409661157e-16,-4.80146154083019e-17,2.17631076203419e-16,-8.63056579134336e-17,-7.69988100551746e-06,-1.5613651725614e-16,3.99608282997095e-16,1.21269486474629e-15,-2.5372519617013e-16,1.20579960962467e-06,-2.73615249254694e-17,9.94860689509714e-16,1.0309993282091e-15,-2.3897471948566e-16,-1.60523710149122e-08,-7.84476287181316e-15,0.707106781186548,2.33418544511244e-05,-6.69232463612025e-15,-1.66463087681885e-15,-7.06780505583173e-15,-9.35785572664499e-15,-6.47272737902288e-06,1.15807483283239e-16,6.25407963284476e-16
"t69",-0.0976115330848352,0.00758493082838252,-0.0740559567841908,0.283949404066225,0.0176838917680095,-0.0100638086355478,0.173121332561325,-0.000681205806126253,0.0102804112535227,-0.00078284427353232,6.85619081715713e-05,-0.000353267875996335,0.000661838672675923,-0.0112121525808061,0.0117470975919346,-0.00297879590941907,0.000772207628892678,-0.000229070269340341,0.00227218743472561,-6.01842535471147e-05,0.000842266762480294,-0.000370917701224107,0.000288359561699623,1.07562170803596e-05,-0.031911328343112,0.401118469107601,0.00412353670084761,-0.000620723499115374,5.55971747283701e-05,-0.00178914562006936,0.000901609001759172,-3.59493253706076e-05,-0.00137441568826317,0.0195430909963828,-0.0138137523147841,0.011649075136668,-0.00363804228448762,0.00298227740820652,-0.00310613794881574,-3.91712400215727e-06,-0.000635671257874318,4.16870151718153e-05,0.00235455237013708,-8.47854866973278e-05,-6.72361668805395e-16,1.70109880358645e-05,-3.92749808310707e-16,2.43515580584334e-10,8.68668149557198e-05,-3.25423366038131e-07,-2.20665654645472e-05,3.62923515757327e-16,-1.95130775399604e-05,-1.84237274257476e-06,-8.2334358726991e-08,-4.66700400726379e-06,-5.70553465703783e-06,0.00110580767309043,-0.0009266434633847,1.13378696657225e-16,3.37558699585614e-07,8.68999335910869e-05,3.02087812363991e-06,0.000178124038111549,-0.000138451453255913,-1.10577831168728e-07,0.00167638180152944,2.95842449082563e-16,1.59674679540608e-09,5.96843362322838e-10,-3.60444968690605e-05,1.03811730686164e-05,2.2225202813344e-08,-0.0397808528630054,-5.72968949869648e-15,-7.38123845914047e-06,0.000141522965932505,0.837001291961571,-3.44454515792007e-06,-1.21473059829329e-06,0.00734076140365755,0.00937217805695963,-3.45839503140848e-16,-1.64321102664346e-15,-0.000132087471012537,2.15801663913346e-05,6.1532251518261e-07,7.27814635170184e-06,-1.35999927341941e-16,6.81443707397682e-07,1.62512137189719e-07,-1.50091391367518e-16,2.2006280909068e-16,4.05728866640965e-16,1.37700132087046e-16,-1.95906877998075e-05,1.0271859506548e-15,7.34934090674581e-17,-8.78566575422416e-16,1.02206307871189e-16,2.70193972945944e-06,6.92710618293157e-17,-6.41957822902009e-17,-2.66680027285505e-16,-9.69479784440667e-18,-3.26728353438438e-08,-1.25643872408465e-16,-1.82737049714907e-16,4.59334845972296e-05,-2.04231760040709e-16,1.47877641712898e-17,-1.6906127916765e-16,-3.22004183581467e-16,-1.16909102058408e-05,8.1892119872709e-17,2.99641359636816e-16
"t72",-0.0981650834342502,0.00771269888959691,-0.0759013305960815,0.292573458682164,0.0184019882191108,-0.0105359948102272,0.184370225555157,-0.000738532251787619,0.0112151326190834,-0.000863815821674104,7.60411607985461e-05,-0.000398004752723228,0.000758347607544035,-0.0128713137770736,0.013814611482413,-0.00352398539153855,0.00106003345881947,-0.000338968745616734,0.00342628697569582,-0.000114241941436846,0.00187837397816711,-0.00381486699612186,0.00448088327320103,-0.00322327767264593,0.0331022527128016,-0.304016853576539,-0.000624124168521029,6.10370960849585e-05,1.80332276006442e-05,-0.000629204256951863,0.000342468885841769,-1.56110638137246e-05,-0.000599307581111469,0.00867419850429706,-0.00758427209036065,0.00664082813665783,-0.00211710945912711,0.00176096824150677,-0.00196561508626911,-2.60226273826009e-06,-0.000429368297215229,2.82266862096439e-05,0.00164857452229447,-6.13473823811604e-05,1.40140659120755e-15,1.28632566326649e-05,6.08864213245262e-16,1.90654321757106e-10,6.84678668380605e-05,-2.58402479875609e-07,-1.79220907730682e-05,-1.14034296082975e-15,-1.65301365584419e-05,-1.56520516094222e-06,-7.00197434920172e-08,-3.97426546504455e-06,-4.99528353491879e-06,0.000976514572284627,-0.000854960483980913,2.43882682423614e-15,3.48043637754188e-07,9.44219743483953e-05,3.55867692606205e-06,0.000212703528289128,-0.000174487826228959,-1.56083771876184e-07,0.00281664024732309,-5.04885711113156e-16,3.43668259803659e-09,1.74866024796485e-09,0.000225437649308897,1.2032102814715e-05,3.07827995952066e-08,-0.185916603937555,7.56240525327715e-16,1.82062914729851e-06,-6.47629348876681e-06,-0.0196760675836604,-2.29609911558602e-07,-6.78212622744898e-08,0.000393170067904644,-0.852478757705225,5.44210258383448e-15,2.85225076710808e-15,-9.71395776979355e-05,1.49518004051789e-05,4.16443872693478e-07,4.78364308190526e-06,1.7064349712338e-15,4.35258965425047e-07,1.03612850547022e-07,-1.60872836108317e-16,1.9327770235122e-16,1.34051830598121e-16,8.44915112079213e-18,-1.28990419035551e-05,3.90247717547549e-16,7.38722242060557e-17,-7.93735555401092e-16,-5.55024687327429e-16,1.81415035001861e-06,-2.99461540752831e-16,9.31718385946984e-17,-4.45376616493688e-16,-6.72142435796059e-16,-2.23347997372066e-08,1.95366502946428e-16,-2.46440632950385e-16,3.1619966181459e-05,1.06875877456033e-17,-2.82009650684829e-16,-1.22668079442671e-16,1.76455340587618e-15,-8.20652312867723e-06,1.51885563309932e-17,2.06106307204879e-16
"t121",-0.0984033839344229,0.00776636799007535,-0.0766632728436042,0.296094075794489,0.0186891125839288,-0.010722454992176,0.1886624846917,-0.000759667950068677,0.0115557675929052,-0.000892713901390766,7.86860425059121e-05,-0.000413395418099375,0.000790616034569307,-0.0134243423575451,0.0144775922738875,-0.00369720249584891,0.00113520291042668,-0.000365500180399964,0.00369992465164527,-0.000124968399826995,0.00206617861792197,-0.00426350456000503,0.00501294349560331,-0.00361297456870628,0.0376557959208222,-0.346762265563793,-0.000719886046412356,7.0521449406424e-05,2.13957092266991e-05,-0.000749031145372824,0.000409272587971704,-1.88252965904331e-05,-0.000722946470194863,0.0104795091593334,-0.00942185326565569,0.00831580150555344,-0.00266435987822097,0.00222469453059695,-0.00254037945067615,-3.4378714452846e-06,-0.000572385645850829,3.76815220244548e-05,0.00224839819922168,-8.58295375251094e-05,-7.45228239420842e-16,1.87770527333318e-05,-4.24548899867074e-16,2.89881420842235e-10,0.000105001900816666,-4.00172941951297e-07,-2.86415902317014e-05,3.07847019913966e-16,-2.81767707804108e-05,-2.6803237928747e-06,-1.20103730211931e-07,-6.83173066870827e-06,-8.99037749033408e-06,0.00178328908010891,-0.00168384222961232,-1.23189316657161e-15,8.28860430162378e-07,0.000244663903096003,1.04046127023846e-05,0.000633890680942956,-0.000559155871131419,-5.73070609250673e-07,0.0122651908365482,1.53634695180534e-15,1.7920562872797e-08,1.0639624113027e-08,0.00225062961325251,-4.74657810254058e-05,-1.05787360322742e-07,0.433760723763473,2.96111342203342e-15,-2.00620098096179e-06,5.59393308614416e-06,0.0162939603279572,1.43393156954145e-07,3.00179450515308e-08,-0.000172617691446717,0.202376174939004,-1.10347044402333e-15,-1.05517819463316e-15,8.12125749605913e-06,-7.38594384751398e-07,-1.25244497721014e-08,2.02723467351466e-08,-8.70181695834331e-16,3.23421133447563e-08,8.74184086897593e-09,-9.22060322524718e-17,-1.1457135830473e-16,5.23328468853063e-16,-5.46135139009095e-16,-4.2743971885709e-06,-8.64744933463116e-16,5.44819953397685e-17,-1.3134192062406e-15,3.69106928306062e-16,7.1591775336844e-07,-3.53156074712316e-17,2.5484938743987e-16,5.31711942631943e-16,1.44647625118586e-15,-9.9926076620433e-09,-6.17101137933942e-16,-9.36390196253544e-15,1.47660408193119e-05,-5.32198750292323e-16,-5.16623923695279e-16,-3.39793515628835e-14,-0.707106781186548,-4.26215154978728e-06,-1.56850012168233e-16,6.37896951049595e-16
"t122",-0.098403383934423,0.00776636799007577,-0.0766632728436037,0.29609407579449,0.0186891125839289,-0.010722454992176,0.1886624846917,-0.000759667950068807,0.0115557675929052,-0.000892713901390387,7.86860425058838e-05,-0.000413395418099437,0.000790616034569444,-0.013424342357545,0.0144775922738875,-0.00369720249584916,0.00113520291042661,-0.000365500180399651,0.00369992465164511,-0.000124968399826721,0.00206617861792176,-0.00426350456000511,0.00501294349560316,-0.00361297456870591,0.0376557959208221,-0.346762265563794,-0.000719886046412446,7.05214494062679e-05,2.13957092265462e-05,-0.000749031145372697,0.000409272587971892,-1.88252965903504e-05,-0.000722946470194673,0.0104795091593336,-0.00942185326565542,0.00831580150555392,-0.00266435987822097,0.00222469453059675,-0.00254037945067594,-3.43787144449527e-06,-0.000572385645850854,3.76815220246153e-05,0.00224839819922185,-8.58295375252682e-05,-1.03295965594611e-15,1.87770527338444e-05,-6.84188411512949e-16,2.89881226878466e-10,0.000105001900816845,-4.00172941743672e-07,-2.86415902318988e-05,5.75231840483343e-16,-2.81767707804885e-05,-2.68032379261432e-06,-1.20103730522404e-07,-6.8317306693113e-06,-8.99037749046668e-06,0.00178328908010916,-0.00168384222961246,-1.86522210678808e-15,8.28860430370426e-07,0.000244663903096036,1.04046127028489e-05,0.000633890680942759,-0.000559155871131294,-5.73070609258349e-07,0.0122651908365474,1.12802330568248e-15,1.79205630191928e-08,1.06396239187259e-08,0.00225062961325315,-4.74657810259145e-05,-1.0578736059871e-07,0.433760723763474,2.7727990128127e-15,-2.00620098177149e-06,5.59393308534887e-06,0.0162939603279577,1.43393156927475e-07,3.00179455417601e-08,-0.000172617691446864,0.202376174939006,-1.31058603488471e-15,-1.19604912669647e-15,8.12125749623011e-06,-7.38594384494605e-07,-1.2524449352981e-08,2.02723466673162e-08,-2.56201784623551e-16,3.23421135441664e-08,8.74184051947955e-09,-2.48922415300717e-16,-1.10371588436186e-16,-3.37163960011739e-16,7.70198737159736e-16,-4.27439718860554e-06,5.86994200777649e-16,2.95177782708106e-17,1.12009416669773e-15,6.34765567424367e-17,7.15917753271348e-07,3.14229119608553e-16,-4.15771491424974e-16,-2.03887487093509e-16,-9.1255748819093e-16,-9.99260661338497e-09,6.76001905246758e-16,9.37225235474848e-15,1.47660408196704e-05,5.00622946346494e-16,5.65206175476205e-16,3.35754096770037e-14,0.707106781186547,-4.26215155256802e-06,2.78218887795219e-16,-3.25875721765341e-16
"t64",-0.098031741464973,0.00768263037446952,-0.0754740843036515,0.290598251245757,0.0182407428396097,-0.0104312215322945,0.18195473678691,-0.000726621042742369,0.0110230752015515,-0.000847509153147165,7.45481782543312e-05,-0.000389308154061744,0.000740095632851417,-0.0125584707210761,0.013439081150757,-0.00342584113000797,0.00101720773012788,-0.000323825700556528,0.00327004490615069,-0.000108096495804383,0.00177061995978276,-0.00355639578296771,0.00417426983677795,-0.00299859322286616,0.0304669267188461,-0.279261499142899,-0.000568508057526076,5.55264754311929e-05,1.60666000468528e-05,-0.000559062820496767,0.000303327684246308,-1.37236458409144e-05,-0.000526700053073079,0.00761363202153473,-0.00649748089909913,0.00564833281643817,-0.00179245710356186,0.00148561699877476,-0.00162251788938327,-2.10094329966925e-06,-0.000343390294477216,2.25409063496639e-05,0.00128613447693737,-4.64711970817183e-05,5.44555995063284e-16,9.23710699642262e-06,1.64350272219241e-16,1.29296844715229e-10,4.58374916622213e-05,-1.70412550143753e-07,-1.12274962132709e-05,3.82038129688278e-16,-9.16666920192013e-06,-8.59581005702506e-07,-3.83179247796849e-08,-2.16484644989089e-06,-2.44440122607807e-06,0.000460061470161227,-0.000317500623639111,5.52061502848926e-16,2.71358275459794e-08,-7.00296807263148e-06,-1.1323661784936e-06,-7.65485243527583e-05,9.18333053785136e-05,1.36634950100419e-07,-0.00391707089600934,-1.36737604420338e-15,-7.02677031965172e-09,-4.73860409437916e-09,-0.00128767011385073,6.32525646498662e-05,1.50281906155679e-07,-0.762875306126321,-6.88419712618212e-15,6.40586455849706e-06,-2.3489043603983e-05,-0.0722204433265844,-9.94402088536872e-07,-6.84441136258021e-07,0.00417764154545193,0.437351091215565,-2.89539566036254e-15,-2.92526544047455e-16,-7.47065505793828e-05,1.3175551794415e-05,3.88474162719292e-07,4.82357986698539e-06,-8.98218451929071e-16,4.85514704750198e-07,1.1676269932827e-07,7.58400587829606e-16,8.30606991307518e-17,-4.34173973688869e-16,-3.82246226266454e-17,-1.59823318087407e-05,-4.96605386472444e-17,-2.58860534875095e-16,-4.48515431041011e-16,6.83236831099189e-17,2.24392657241997e-06,1.1399566671855e-16,5.06580022301203e-17,7.18273126830538e-17,4.24251336922171e-16,-2.74647366496356e-08,-1.57499484508653e-16,-2.19932002269715e-16,3.87643428745673e-05,3.68937119197378e-16,2.93336080290794e-16,-9.03874033435017e-19,-7.96546658561843e-16,-9.95874424012756e-06,-4.29898744842741e-17,5.01465462449154e-17
"t26",-0.0908662754731289,0.00583425537177261,-0.0460602206227117,0.14229241569656,0.0035464376330604,0.000637416037956362,-0.319000573746613,-0.015027952660033,0.0736932063498342,-0.00299105782333613,0.00022578261393111,-0.000872869460388072,0.00135919493032558,-0.0226465323446184,0.0199278759186831,-0.0048759397111519,0.000632221602064879,-0.00012516484126413,0.00109705469590227,1.32866350904082e-05,-0.000577134995559496,0.00305806600895581,-0.00369519938401502,0.00277909381650509,-0.0146700512574464,0.00493798016996379,-0.00661795791783412,0.00115326000084352,-0.000508089012463236,0.0200752853746014,-0.013132910725404,0.00118650569930029,0.0472962699339387,-0.825038285078729,-0.30355379544493,0.199280394968965,-0.0554760356527541,0.0422322986885257,-0.0329749532264283,-3.56890483857859e-05,-0.00554119955155819,0.000361154512667804,0.0189101254229597,-0.000642404289486532,8.30443137649154e-17,0.000122394307643236,-1.406590142324e-17,1.72013328938753e-09,0.000612832546861822,-2.29457596831283e-06,-0.000156178183880809,-9.70624917625357e-17,-0.000141933541523807,-1.34377045432111e-05,-6.01126201747164e-07,-3.41192357048626e-05,-4.30840638951581e-05,0.00844894345680371,-0.0075959619785453,7.40684285361768e-16,3.48461751770535e-06,0.00101458105057728,4.29727426899898e-05,0.00262064578167415,-0.0023296801370919,-2.46593994211298e-06,0.0569925415751616,-2.81484225168542e-17,9.54329983113029e-08,6.78429152619774e-08,0.148314026305021,-1.44064933139886e-05,-2.76784917363382e-08,0.00119482065438697,1.0134183649991e-16,2.9815121256938e-06,-8.45022700866815e-06,-0.00135949230664277,-1.51039223479623e-06,-8.02812716920397e-06,0.0707913301197253,5.68128968469058e-05,6.65942243793688e-17,-1.42810871906648e-16,-8.51138324275968e-05,1.54087076517442e-05,4.62873443967723e-07,5.95766224473275e-06,-2.74817696126097e-16,6.47047330391194e-07,1.57305760147122e-07,6.03172093315301e-17,-1.63493697467842e-17,-4.38957585449178e-17,9.85147550575293e-17,-2.74655308559185e-05,6.2333163089359e-17,7.17077915223312e-17,-8.08850475372569e-16,-1.04900741484301e-16,4.07252040030994e-06,5.05807341087405e-17,-4.95955183962329e-18,-1.98514819664437e-16,1.7964785847488e-16,-5.20230400182296e-08,1.45931056972206e-17,2.25401134028273e-16,7.45468483423218e-05,6.74361341407899e-17,-7.87922071426447e-17,-3.64659999355278e-17,2.17137685909822e-16,-1.98992481522449e-05,8.26087835952258e-17,7.5150590674033e-17
"t52",-0.0924924171777636,0.00615002803448659,-0.0497964356451418,0.156485182458353,0.00402730888050995,0.000738311586989393,-0.391030016688263,-0.0195648322389072,0.098004310573069,-0.00413752779471845,0.000317939416118201,-0.00129914548461118,0.00214967572091501,-0.036063680894534,0.0346998466262488,-0.00868362250475063,0.0021555139041959,-0.000664561029960497,0.00666787983922412,-0.000208063739461597,0.00330462689448661,-0.00562847103892306,0.00648362493558,-0.00447150054390273,0.0136977877731351,-0.00424111814906816,0.00412427648785468,-0.000686850543009749,0.000157311942663466,-0.00574487696078565,0.00343139777736015,-0.000250583161183386,-0.00990856414036115,0.166737050410956,0.0299125668650333,-0.0154396340534534,0.0036430172354044,-0.00241669452110749,0.000551380298008115,-3.82965820878634e-07,-0.000108268051335755,7.51150359690504e-06,0.000696116097876842,-3.17629001077906e-05,1.72328122692629e-16,7.23944181916971e-06,1.54267785886733e-16,1.01190337955647e-10,3.54252163005716e-05,-1.29167962639238e-07,-7.66659617231912e-06,-1.46385977129764e-16,-3.53109303012416e-06,-3.05370277862169e-07,-1.31871099537446e-08,-7.13140862197183e-07,1.58934911100462e-07,-0.000105251677108745,0.000492010102508877,1.09230726944955e-15,-8.40734498785468e-07,-0.000343549301302164,-2.13662011619582e-05,-0.00137417542362634,0.00147368985818604,2.11257891033282e-06,-0.0670450815230967,1.28115975018288e-15,-1.48787628599561e-07,-1.30346914796784e-07,-0.483884134099408,-0.000101679746009233,-1.74426644695043e-07,0.00594983775901825,1.41624615255722e-15,1.31680318832341e-05,-4.01457837598758e-05,-0.00658801808571659,-8.9694133693744e-06,-8.04197189985342e-05,0.722622256279597,-0.000863923604642586,1.61559760669242e-16,-1.73461892300939e-16,0.000247369211090344,-3.46379984118454e-05,-9.03993666129177e-07,-9.09491290365739e-06,2.13753408971725e-15,-5.91612052735035e-07,-1.33136528669239e-07,2.21602930748692e-16,-3.69318102612177e-16,-1.58370299772304e-16,3.78739736331662e-17,-1.91000322914339e-06,1.94345597630217e-16,6.76619461458998e-17,-6.24697683700379e-16,1.84023911743268e-16,7.3623038870511e-07,7.67218732140227e-17,-5.59865797134352e-17,5.83324431811686e-16,2.58550010502967e-16,-1.32495414231818e-08,-2.07033793993751e-16,2.32694239323868e-16,2.07706603678642e-05,1.00322472536726e-16,-2.53838648995996e-17,9.33105088551088e-17,5.05997971282696e-16,-6.66853925519599e-06,-2.8947989152589e-17,1.30282361866127e-16
