"accepted_species","traits"
"t1",1
"t2",1
"t3",0
"t4",0
"t5",1
"t6",1
"t7",1
"t8",1
"t9",0
"t10",1
"t11",1
"t12",0
"t13",1
"t14",1
"t15",0
"t16",1
"t17",1
"t18",1
"t19",1
"t20",0
"t21",0
"t22",1
"t23",1
"t24",1
"t25",1
"t26",0
"t27",0
"t28",0
"t29",1
"t30",1
"t31",1
"t32",1
"t33",0
"t34",0
"t35",1
"t36",1
"t37",1
"t38",1
"t39",NA
"t40",0
"t41",0
"t42",1
"t43",1
"t44",1
"t45",NA
"t46",0
"t47",1
"t48",1
"t49",1
"t50",0
"t51",1
"t52",0
"t53",0
"t54",1
"t55",NA
"t56",0
"t57",0
"t58",NA
"t59",1
"t60",1
"t61",1
"t62",1
"t63",0
"t64",0
"t65",1
"t66",0
"t67",1
"t68",0
"t69",0
"t70",0
"t71",0
"t72",1
"t73",0
"t74",1
"t75",0
"t76",NA
"t77",NA
"t78",0
"t79",1
"t80",1
"t81",1
"t82",0
"t83",1
"t84",1
"t85",0
"t86",1
"t87",0
"t88",0
"t89",1
"t90",0
"t91",1
"t92",1
"t93",0
"t94",1
"t95",1
"t96",0
"t97",0
"t98",0
"t99",NA
"t100",0
"t101",1
"t102",1
"t103",NA
"t104",1
"t105",NA
"t106",1
"t107",1
"t108",1
"t109",NA
"t110",NA
"t111",1
"t112",1
"t113",1
"t114",1
"t115",0
"t116",0
"t117",1
"t118",0
"t119",1
"t120",0
"t121",1
"t122",0
"t123",0
"t124",0
"t125",1
"t126",0
"t127",0
"t128",1
"t129",1
"t130",0
"t131",0
"t132",0
"t133",NA
"t134",0
"t135",NA
"t136",0
"t137",0
"t138",0
"t139",0
"t140",0
"t141",1
"t142",0
"t143",1
"t144",0
"t145",0
"t146",1
"t147",0
"t148",0
"t149",0
"t150",0
"t151",0
"t152",1
"t153",1
"t154",0
"t155",0
"t156",1
"t157",0
"t158",1
"t159",0
"t160",0
"t161",1
"t162",1
"t163",1
"t164",1
"t165",0
"t166",1
"t167",1
"t168",1
"t169",1
"t170",0
"t171",0
"t172",1
"t173",0
"t174",1
"t175",1
"t176",1
"t177",1
"t178",1
"t179",1
"t180",0
"t181",0
"t182",0
"t183",1
"t184",1
"t185",0
"t186",1
"t187",0
"t188",0
"t189",0
"t190",1
"t191",1
"t192",1
"t193",1
"t194",1
"t195",1
"t196",1
"t197",0
"t198",0
"t199",1
"t200",NA
"t201",1
"t202",1
"t203",1
"t204",0
"t205",1
"t206",0
"t207",1
"t208",NA
"t209",0
"t210",1
"t211",1
"t212",0
"t213",1
"t214",0
"t215",0
"t216",0
"t217",0
"t218",1
"t219",0
"t220",0
"t221",0
"t222",1
"t223",1
"t224",1
"t225",1
"t226",1
"t227",1
"t228",0
"t229",1
"t230",0
"t231",0
"t232",0
"t233",1
"t234",1
"t235",1
"t236",0
"t237",0
"t238",NA
"t239",NA
"t240",NA
"t241",1
"t242",NA
"t243",NA
"t244",1
"t245",1
"t246",1
"t247",NA
"t248",NA
"t249",NA
"t250",1
"t251",0
"t252",1
"t253",1
"t254",NA
"t255",1
"t256",0
"t257",0
"t258",1
"t259",0
"t260",1
"t261",1
"t262",1
"t263",0
"t264",0
"t265",1
"t266",1
"t267",1
"t268",1
"t269",0
"t270",0
"t271",0
"t272",0
"t273",0
"t274",1
"t275",0
"t276",0
"t277",0
"t278",1
"t279",NA
"t280",0
"t281",1
"t282",0
"t283",NA
"t284",1
"t285",NA
"t286",1
"t287",NA
"t288",0
"t289",NA
"t290",0
"t291",1
"t292",1
"t293",0
"t294",0
"t295",0
"t296",0
"t297",0
"t298",1
"t299",1
"t300",1
"t301",1
"t302",1
"t303",1
"t304",1
"t305",NA
"t306",1
"t307",1
"t308",1
"t309",1
"t310",NA
"t311",NA
"t312",0
"t313",NA
"t314",1
"t315",0
"t316",1
"t317",1
"t318",0
"t319",0
"t320",1
"t321",0
"t322",0
"t323",1
"t324",0
"t325",1
"t326",1
"t327",0
"t328",1
"t329",1
"t330",1
"t331",1
"t332",1
"t333",1
"t334",NA
"t335",1
"t336",1
"t337",1
"t338",1
"t339",1
"t340",1
"t341",1
"t342",1
"t343",1
"t344",1
"t345",1
"t346",1
"t347",1
"t348",NA
"t349",NA
"t350",1
"t351",1
"t352",1
"t353",1
"t354",1
"t355",1
"t356",1
"t357",1
"t358",1
"t359",1
"t360",1
"t361",1
"t362",1
