"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118","V_119"
"t1",-0.0384856692432946,0.0453959329756778,-0.0408882270029029,0.0118968594360351,-0.0720835801063563,0.0106063965856533,-0.000561067198120641,0.0191609471486871,-0.00383914082572027,0.0413399686374026,-0.0902640997026503,0.00631375625454405,-0.0212059732782824,0.000820404756611949,-0.00402003794696588,0.0107548137314486,-0.0162851250923572,0.00387593403689131,-0.00377162610094259,-0.00164104450890288,-0.0732020005257249,0.204349407599988,-0.0505972029150631,-0.15311978643738,3.58382912920448e-06,0.0110386916045188,0.000125093625521355,0.00557862721172035,0.00212962742550887,-0.00139179584088151,0.000998760828158951,-0.0550503305467021,0.0882743499098134,-1.86714981296497e-16,1.5959850881735e-17,-9.94039954355283e-16,-0.392254692396624,0.00252116604394076,-0.0114757433258934,0.242198993790984,-0.0636229537589598,0.00729947264759734,-0.185993848488226,0.252040124953472,-0.0031542152124459,-0.458167008050973,0.212953246630855,-0.00642632659831444,-0.157229941573716,0.0497683987577729,-0.0399590885256534,-2.27156585979826e-05,-0.000134085841182239,-0.243441261591725,0.0642078512840186,0.326627895896248,-0.239388968588022,0.0607889206468865,-0.210851934298805,-0.000999412838491481,-1.45668894635937e-05,0.000107627270414938,0.0138400929757981,0.00234793264846987,0.000107029658361631,0.000638182830588643,0.000435761838576118,0.00398955588135489,-0.0317736397903649,-0.00164052012362013,0.0817053492098461,-0.00494757759954618,-0.012110669829419,0.000711591922340746,0.000620085756425843,0.000463461325046583,8.78920941333068e-05,0.0207415020014892,7.63228335396939e-08,-0.000395146749859991,-0.0172208711243332,0.0448852829234041,0.000126827522736679,-0.000518975182490526,-1.74754349067868e-05,0.0198808754493542,-5.94955942151421e-17,4.95710262214869e-16,5.29632761259169e-17,-3.52907807144032e-17,-2.79808863795986e-17,7.61652026171067e-17,-5.42372136785874e-17,5.1897708678271e-17,-1.19426563365173e-16,-1.10913882245267e-16,5.44540541130845e-17,2.02745806254789e-17,3.51552554428425e-17,-1.08101732860383e-16,3.9193908535351e-17,-9.96788372328861e-18,1.75293468434277e-18,-8.47541167022653e-18,-4.91143584135934e-17,-8.33480420098232e-17,3.98783111567325e-17,5.99021700298241e-18,-4.49943901581484e-17,-2.3828730872158e-17,-3.67095609010541e-17,-4.78268683337668e-17,4.16401396870214e-17,2.58365377703296e-16,1.43873628288826e-16,1.56396163381034e-17,-1.20739464433417e-16,1.67324359878041e-15,1.68972908581866e-16
"t3",-0.0593120337012475,0.0868643670273061,-0.0111768791828239,0.00717204878482169,-0.066251230857807,0.000897983899499362,-8.15141190117115e-05,0.0457610232563534,-0.000915337214209789,0.0357929342480139,-0.111344974100819,0.0900636109375888,0.00638190820777436,-0.00018615354061266,-0.00084897816860801,0.00339507795053968,-0.00585714857389864,0.00582967911050194,-0.00172820446630392,-0.00080458659647054,-0.0475866489157655,0.137010750578682,-0.049884353136531,-0.153270189985713,1.62671550325466e-05,-0.0394862804282058,-0.000152176729324984,-0.0093065628156685,0.000172303922634512,-0.000275148643239413,0.000384991163170313,-0.149481181012349,0.0444021867914406,-4.39398809224942e-17,-1.36474446783298e-16,-6.68702798501677e-16,-0.383874628509733,-0.00788671714522325,0.00927801264085576,-0.126673816777681,0.00714907851972959,0.0010026092615583,-0.0663791872986551,0.221898517417774,0.00422524707770712,-0.0321256082599826,0.0378101175760641,0.0298028337788709,0.0297998469646173,0.0156399100053016,-0.0156208601940793,-3.10377258609616e-05,0.000687154267237746,0.318079430760299,-0.0490385006153699,-0.356749577446404,-0.0433186680921855,3.12827271914048e-06,0.617772815782826,0.0013643481701652,1.57741926680137e-05,-8.7038233582367e-05,-0.00982656659613429,-0.00153847482721559,-6.3960835612331e-05,-0.000345774669758627,-0.000176966028321998,-0.00141019347381963,0.101736394888183,0.000839098141003225,0.126178614319331,0.0372715597597047,0.0022656950280767,-0.000132583365518376,-0.0001036343442563,-0.00306142839261336,-1.01265332096303e-05,-0.00158436030259987,2.09425031722206e-09,-3.0594122636627e-05,0.103282013462581,0.060368445872325,-1.45479725126638e-05,0.00482313937422886,2.39212255401026e-06,0.0237960234552125,1.91274891937384e-15,-6.22444340214978e-16,5.94827886380047e-16,8.56788092369501e-16,-1.95961251539759e-16,2.43904212116227e-16,1.97344542583965e-16,5.98134291768379e-16,-1.51411271555374e-16,7.89244310388096e-16,-5.72379591433663e-17,-2.05255088828888e-16,5.0885567487107e-16,-3.1530737223186e-16,-1.35946239371645e-16,2.55033771284994e-16,7.56366626429458e-17,1.68975886022915e-16,6.86756414538444e-16,-9.24832143474128e-16,-3.82623343257389e-16,2.39939182870202e-16,-7.09604072137922e-16,-1.85673733443166e-16,-4.64005360371056e-16,2.38711484043548e-16,-3.68195534909624e-16,1.0330282570449e-15,7.21306660106084e-17,-1.51527851385567e-16,-6.62346404353064e-16,6.24361256446282e-16,1.00427705134201e-15
"t5",-0.0759599725109615,0.120838861159202,0.0249834146020303,-0.00257294543705807,0.00249848263875902,0.000349652264192262,-3.35997735090996e-05,0.0676979417985245,0.000858263326930739,0.021148703675035,-0.0776753372164633,0.0832210200613368,0.012560293105774,-0.000428741406554977,0.000461594008710664,-0.000223601135907529,-0.000359386699011893,0.0411099073491339,-0.000311690210927698,-0.000176216449679734,-0.0158331734079336,0.0468610526171777,-0.0212874697155027,-0.0657796164090975,8.73885630937423e-06,-0.0236718874341571,-0.000105028560140675,-0.0534709344446199,0.00013465626615897,-0.000246397083945764,0.000445921687961709,-0.320423726278459,0.000187879470779924,7.38316475752043e-17,-4.91120623848391e-17,-3.05632582686231e-16,-0.145897804978544,-0.00780167490144676,0.0167473434394657,-0.392482580256492,-0.0674927656717351,-0.00120485551829724,0.0497444624742966,-0.115131561580106,-0.0011368801552102,0.0651110840555213,-0.0393228267175508,-0.0468917888123964,-0.104219167252401,0.00199220776387708,0.0001027960206023,-6.76189747063065e-07,0.000198239910609377,0.237457746159183,-0.12926918057614,-0.278245601254725,-0.268979754929249,-3.15529906017679e-05,-0.567610824052263,-0.00104558074961204,-1.0952734838956e-05,5.05575057603737e-05,0.00510779447124296,0.000733659562979127,2.67686737784803e-05,0.000115442328635135,-3.61133600555725e-05,-0.000832936646126649,-0.223404610904702,-0.000443298564303473,-0.0412265262705318,-0.111316367266921,-0.000810080434446046,4.74688283853929e-05,4.9337803557243e-05,0.00303010745478724,1.19434214275234e-05,0.00368220861347219,2.22358291377773e-08,-0.000136796195575421,0.10880952752962,-0.00588141907140267,1.64500884863825e-06,-0.0413414651761238,-2.83028903840946e-07,-0.00273209255351131,7.36211240821359e-16,-5.55599258276465e-16,8.22831110140492e-16,5.24257172592805e-16,6.01109421697076e-17,4.78040440387113e-16,-5.05364412194558e-16,5.57016943527998e-16,-1.05842738744399e-17,-6.24851949939284e-16,1.78452328036883e-16,-2.23583854241099e-16,-6.15920524681692e-17,4.47729809096873e-18,8.74687590851443e-17,-2.51303119630974e-16,2.07587449128095e-16,-5.2546336919453e-16,4.02324547532574e-16,-7.54325942379416e-17,1.89519639123667e-18,-5.63718245792026e-16,5.49571652445254e-17,-5.54196306362465e-16,-3.80183436753531e-16,-5.17829757162193e-16,-6.26282465753888e-17,3.95436589418277e-16,-3.12603261829706e-16,5.53301878815123e-16,-1.59330814129911e-16,-3.67388023117603e-16,2.6732785761931e-16
"t18",-0.0878713408914389,0.145413127741515,0.0544072860146888,-0.01107492709349,0.0661335309896383,-0.000353726776674338,3.04412132797155e-05,-0.0175811201438813,-0.000169914797261317,0.00113510053018517,-0.00773196807095938,0.0133771043754333,0.00300464594569204,-0.000106036730272505,0.000180687375686666,-0.000130477615858757,-0.000330253521688646,0.128797877891074,2.66259794378361e-05,-1.16463248050827e-05,-0.0043237216587695,0.0133130375760292,-0.0078881369252058,-0.0245231324095567,4.10966488066934e-06,-0.0126102020074555,-6.70723996142919e-05,-0.0821186317282321,6.93390064653934e-05,-0.000138995465210737,0.000284098111192913,-0.241324215429282,-0.0150339916819037,-3.86745907381944e-16,6.75027414308727e-17,-3.93125142832258e-16,0.017630378135998,-0.0029866380513781,0.00918909566772775,-0.254749426083211,-0.0597456305728441,-0.00187549274573814,0.117951213077127,-0.43707405197851,-0.0109269263078427,-0.198793242458509,0.0566603576238824,-0.07879980975353,-0.2326622725209,0.0208993678735088,-0.0130623894795098,1.14946422028649e-06,-0.000200907880508469,-0.296253145201074,0.416375715962456,-0.0407157942752845,0.0965206582798476,1.09221706044889e-05,0.12632097227045,0.000188536291475146,1.63490781901669e-06,-3.43454287159649e-06,5.12948100084088e-05,6.84110949071837e-05,7.22328965258164e-06,8.55349301631084e-05,0.000254335673640905,0.00330341170653755,0.433900724120374,0.000341730910511345,0.0189492532787595,-0.121223746240868,8.80189510405792e-05,-5.6146883218884e-06,-7.39809439947184e-06,-0.0324388840464317,-2.47991235852239e-06,-0.000634409932713268,-3.70350563727186e-09,2.26963673566828e-05,-0.0178361391604737,0.000919117608782074,-2.56979318419997e-07,-0.0397547739280847,2.49533816609415e-08,0.00027181709520346,-5.57250676008841e-16,3.27169684876027e-16,2.95876885807121e-16,4.69348024729274e-16,-2.11892147368795e-16,3.73617317963711e-16,1.0870799486934e-16,1.38111767419394e-16,2.45599944953999e-16,9.71926303771344e-17,6.22165428028335e-16,3.12663638610464e-16,3.74437664174682e-16,1.88250033128415e-16,-2.78596664513715e-16,1.40588834297269e-16,-3.71274479928804e-16,2.73608140406763e-16,-6.24481663724425e-17,-5.57342342561575e-17,1.30600464943735e-16,-1.18521736841791e-17,2.77531108824875e-16,1.21621425864747e-16,-2.53462727356359e-17,2.05818162702364e-17,-4.66869901467734e-16,-8.16316041686084e-16,1.92868299622496e-16,2.01515391252162e-17,1.55824033805977e-16,-8.18218078059175e-16,-4.88621082427831e-16
"t22",-0.0934616523454354,0.156993990831445,0.0689255623946935,-0.0153922546223864,0.0992767961268454,-0.000778866261174863,6.98780224980189e-05,-0.118010532815423,-0.00242399958854075,-0.00148408208871725,0.00571923251970069,-0.0031437954526136,0.000633054562639963,-2.64777326482177e-05,0.000152715560236358,-0.000185736082459642,-0.000652275292964936,0.352325656657106,0.000428292114576902,0.000166255616495513,0.00715813804936056,-0.0202965049517008,0.00692598213411967,0.0212861350145995,-2.65199144910402e-06,0.00823320801832762,5.09688404036679e-05,0.106806018372829,-7.1279348004777e-06,1.69682967866242e-05,-3.45694871790916e-05,0.025574664311187,0.00041370374806813,3.35744521667186e-16,-1.00554610192359e-16,-2.96612785202974e-16,0.000448349542997967,-0.000279354331378671,0.00111723480171179,-0.034675144629839,-0.00972295284305754,-0.000383455464450122,0.026927454590151,-0.108473991714116,-0.0029652757833627,-0.07043044486886,0.0250215372015892,-0.00581555651593789,-0.0257033938536893,0.00404751488292657,-0.00282254401528652,3.81027316208603e-07,-8.85333553641822e-05,-0.159794295250644,0.234627310267003,-0.0242796255953096,0.0756352544365409,9.59153034169741e-06,0.244597515943738,0.000510259266066525,5.86139750840226e-06,-3.41045882485026e-05,-0.00420061875374409,-0.000725298285021191,-3.6283322833975e-05,-0.000272961224317347,-0.000528683409815486,-0.00660554676809771,-0.786918409141223,-0.000439885629325454,-0.0120578066104812,0.0583565568827066,-3.65422717340971e-05,2.29981658234153e-06,2.9152060487772e-06,-0.0497150952185351,-3.24256473257473e-07,0.000103381243466113,8.21667296002233e-10,-5.18761279351187e-06,0.00443995774528292,-0.000228106163829907,5.82208439858854e-08,0.00791784993352447,-4.69445906113169e-09,-4.91288453617058e-05,1.38396499603966e-15,1.86909574135644e-15,-3.17477224677481e-15,-5.60162498146911e-16,3.6781416518359e-16,2.29882959897553e-16,-8.06158137362439e-17,-2.67876380424518e-15,1.35623949594134e-15,-8.96641934896554e-16,-2.98841349556625e-15,-4.63654577105887e-16,-1.64834577783371e-15,1.50146375328549e-15,3.04610829039872e-16,-7.93693460448966e-17,1.34681939170371e-16,-3.16141032680092e-17,1.12997987714771e-15,1.39208556740756e-15,5.87637645487432e-17,7.7191788201875e-16,-4.70576233853292e-16,-5.20785430156625e-17,2.89174295972038e-15,-6.93134181608646e-16,5.21477460266277e-16,3.29628845113971e-16,-9.30342807493005e-16,-1.60863039429439e-15,3.69842897060952e-16,4.90297185886429e-16,-1.77801062474938e-15
"t28",-0.0943793675743306,0.158888089852297,0.0712072273894917,-0.0160554769363886,0.104275131124151,-0.000837977695452428,7.53197246036196e-05,-0.130246103593855,-0.00268904233979755,-0.00169935262750187,0.00661408422907417,-0.00369495338013853,0.000763605104737566,-3.20326833244651e-05,0.000194527492058843,-0.000246001972459702,-0.000883919915226114,0.486591670613888,0.000620072233983451,0.000246234491465327,0.0117282114137982,-0.0336047803937707,0.0127324644156571,0.0392541095709366,-5.55958429757476e-06,0.0181999678524424,0.000117315045587642,0.254927033102241,-2.01347850804156e-05,5.10942927400809e-05,-0.000115398212185775,0.0995297286380552,0.00536100651418379,1.33898806395357e-16,4.90250377605329e-17,1.06323907958432e-16,-0.00551299635795013,0.000797449596646124,-0.00233493163173996,0.0634401277577274,0.0145022443002846,0.000451599147050051,-0.0287934727791558,0.109007746109851,0.00282318351710013,0.0612387217764235,-0.021129938166609,0.00455206675413873,0.019970534517824,-0.00304315496510995,0.00208823798550806,-2.42350437075694e-07,4.87789720900395e-05,0.0805241343598345,-0.116201029119782,0.0117699146710571,-0.0335780816937114,-4.13237951596424e-06,-0.0922593820095865,-0.000186676597350497,-2.10480620468818e-06,1.18113804691838e-05,0.00142224973153224,0.000241603072412944,1.18398946320087e-05,8.71147415200728e-05,0.00016339107773029,0.00203410591673033,0.239983971654759,0.000128630286276649,0.00306312463933252,-0.0136126911710324,8.04597452081293e-06,-5.0322132411155e-07,-6.03906385014035e-07,0.0100632075343606,6.55123235925533e-08,-2.07895843339113e-05,-1.64463894949137e-10,1.03730782847656e-06,-0.000883601913855884,4.15188066448802e-05,-1.00603908786669e-08,-0.00127083585011265,7.28559606704072e-10,7.44336235229161e-06,0.00791905975822969,0.0374658078720922,-0.228226435765979,0.0123280197415884,0.0425946572993028,0.123064243851628,0.014571068539917,-0.217824764261588,0.126458159083072,-0.0519317326238029,-0.290279782696334,-0.0423593117365106,-0.0492336573282322,0.0636802737171747,0.0114262682111246,-0.0138486412884431,0.0324998152279071,0.0221094508616747,0.113577741504378,0.111423638782321,0.0232389252519222,0.0413403000559179,-0.111176197326752,0.0480824880534204,0.32889666736846,-0.127390155931185,0.0287271933359931,0.0153204697197693,-0.11867960439587,-0.166506538858392,0.056963729910577,0.219509016683746,-0.0874506926594595
"t29",-0.0943793675743306,0.158888089852297,0.0712072273894916,-0.0160554769363886,0.104275131124151,-0.00083797769545213,7.53197246035481e-05,-0.130246103593855,-0.00268904233979757,-0.00169935262750198,0.00661408422907378,-0.00369495338013812,0.00076360510473765,-3.20326833246473e-05,0.000194527492058869,-0.00024600197245999,-0.000883919915226669,0.486591670613887,0.000620072233983573,0.000246234491465252,0.0117282114137984,-0.0336047803937718,0.0127324644156573,0.0392541095709366,-5.55958429764414e-06,0.0181999678524422,0.000117315045587352,0.254927033102239,-2.01347850802044e-05,5.10942927401605e-05,-0.000115398212185855,0.0995297286380546,0.00536100651418319,-2.9707451287815e-16,8.84205818236255e-17,-5.07363131773592e-17,-0.00551299635794987,0.000797449596646291,-0.00233493163174045,0.0634401277577281,0.0145022443002843,0.000451599147050176,-0.0287934727791554,0.109007746109849,0.00282318351709966,0.0612387217764205,-0.0211299381666086,0.00455206675413911,0.0199705345178205,-0.00304315496510941,0.0020882379855073,-2.42350436705484e-07,4.87789720909659e-05,0.0805241343598319,-0.116201029119782,0.0117699146710588,-0.0335780816937073,-4.13237951474299e-06,-0.0922593820095822,-0.000186676597351682,-2.10480620423607e-06,1.18113804696948e-05,0.00142224973153258,0.00024160307241436,1.18398946310003e-05,8.71147415201592e-05,0.00016339107773028,0.00203410591672853,0.239983971654749,0.000128630286276275,0.00306312463932159,-0.0136126911710285,8.04597452072099e-06,-5.03221324313049e-07,-6.0390638457954e-07,0.0100632075343571,6.55123223312535e-08,-2.07895843364839e-05,-1.64462512526324e-10,1.03730782624622e-06,-0.000883601913850781,4.15188066469688e-05,-1.00603875960144e-08,-0.00127083585011387,7.28561969092514e-10,7.4433623544097e-06,-0.00791905975823026,-0.0374658078720929,0.228226435765982,-0.012328019741588,-0.042594657299303,-0.123064243851628,-0.0145710685399171,0.21782476426159,-0.126458159083073,0.0519317326238037,0.290279782696337,0.042359311736511,0.0492336573282333,-0.0636802737171754,-0.0114262682111248,0.0138486412884432,-0.0324998152279073,-0.0221094508616749,-0.113577741504378,-0.111423638782322,-0.0232389252519223,-0.0413403000559179,0.111176197326753,-0.0480824880534205,-0.328896667368462,0.127390155931186,-0.0287271933359935,-0.0153204697197692,0.118679604395871,0.166506538858393,-0.0569637299105774,-0.219509016683747,0.0874506926594603
"t72",-0.0968495315085402,0.164075028329268,0.0786063935565208,-0.0183988116347396,0.123122122877206,-0.00112457008190159,0.000102269974484866,-0.212857840756077,-0.00462427657877508,-0.00471548452819277,0.0238150814684161,-0.0292231077295744,-0.00456068413861265,0.000155816612726957,-0.000180679690892009,0.000116217203020529,0.000297403033447132,-0.125369761239787,-8.34788076304032e-05,-2.40075139386993e-05,-0.000177891518826148,0.000382316408785222,-2.47740052804341e-05,-9.20085444544028e-05,3.06559759355264e-07,-0.00200138955980007,-2.13716336664132e-05,-0.0758727531109335,-1.47816247922175e-05,2.2226500975003e-05,-3.31972039617522e-05,0.0203367975439753,0.000274773449353723,-2.33675750174416e-16,-3.45643301531302e-18,1.14952705780821e-17,0.000305155603096768,-0.000218003389437103,0.000960343344160546,-0.0316891686125512,-0.0101651708355489,-0.000527223057748382,0.0447391504735034,-0.213558131921272,-0.00712769997755437,-0.298977251871148,0.147838089120355,0.221143456827876,0.542098595027911,-0.0277281624119715,0.0142928035499933,-4.68560777745429e-07,5.05807894513705e-05,0.060230283579479,-0.0816663686098918,0.00765821046383114,-0.0157582933522466,-1.72254405698957e-06,-0.0206497545715242,-3.49167741886779e-05,-3.4911066068969e-07,1.50504614229478e-06,0.000149754553737841,2.18179569328801e-05,8.59179064041196e-07,4.79640565484427e-06,5.40685827923795e-06,6.28506864465233e-05,0.00607305108737036,8.73092186380034e-07,0.000203848047972122,-0.00498510168924935,8.50617001515227e-06,-6.03776916664257e-07,-3.37856074982145e-06,0.591608442058101,1.11354453939748e-05,0.0010014358607105,3.58402622876378e-09,-2.03120945237595e-05,0.0118063576673046,-0.000122678453976278,2.51813604094857e-08,0.00292912989057468,-1.66445099826213e-09,-1.70100579998207e-05,-1.70638591873712e-16,7.04049738984736e-17,9.92405476662288e-16,4.55581347900156e-16,1.93238744598288e-16,5.56370280953031e-16,3.60289492872098e-16,4.46237880156511e-16,-3.15035175925613e-16,9.11799124840579e-16,-2.26591166968507e-17,-4.74140359821108e-16,8.52133356698548e-16,-7.10639138961342e-16,-4.09764472838696e-16,-1.52073530023804e-16,1.38699195222424e-16,4.88759372673446e-17,-8.17146483207684e-16,-1.30241188095182e-15,-8.54245485796873e-17,1.87363239645573e-15,4.90010647053233e-16,2.51057501243082e-16,-4.26469332484767e-16,9.56929304716673e-16,-6.06338749711852e-16,4.83172039562511e-16,-7.28154850023848e-17,-6.62971651943393e-17,-3.96134843755788e-16,-2.41313879532699e-15,-2.86553026689504e-15
"t77",-0.09829256522485,0.167086812943874,0.0826673983094257,-0.0196514361976728,0.133006431580993,-0.00126521732592089,0.000115428645949111,-0.250613516225913,-0.00549608206748921,-0.00595684272097405,0.0306939299874592,-0.0389588773486006,-0.00643897252442591,0.00022148917484838,-0.000292012344568677,0.00021014295439431,0.000578791823538212,-0.260671508561921,-0.000209968455238548,-6.73353743351618e-05,-0.0010669879836345,0.00261331809725228,0.000373208794625393,0.00126067111571827,-8.56612094332667e-07,0.00413195541809563,3.65657934328843e-05,0.112015884898491,1.28786078421568e-05,-1.6523887772916e-05,1.96622940033806e-05,-0.00898564500231739,-2.40607655080244e-05,5.89288960120189e-17,1.06714673002539e-16,-1.18347168078467e-16,2.21841987917415e-05,-5.21606337561189e-05,0.000286611762232962,-0.0103685900384823,-0.0038267798309977,-0.000233993082373984,0.0212871100220196,-0.106387092531013,-0.00369901954357252,-0.166612760835526,0.0843640428477119,0.13451894793294,0.331877853397588,-0.0174738444250623,0.00913848703664421,-3.4709835747959e-07,4.42343896608829e-05,0.0595331484858429,-0.082852578027274,0.00803305148563839,-0.0192717636258005,-2.2361910274292e-06,-0.0374366753778272,-6.99519942765925e-05,-7.48021335041471e-07,3.73821500909787e-06,0.000413881501160596,6.56976544909364e-05,2.92168945267191e-06,1.89978841116718e-05,2.82776382534123e-05,0.000341132585703324,0.0367076088947647,1.05785775120239e-05,-0.000951745295926711,0.0121530378563825,-1.54472489608589e-05,1.06620644527578e-06,4.78233493873191e-06,-0.770600366894559,-1.44104127031597e-05,-0.00127526802330312,-4.49203069080687e-09,2.53723920023172e-05,-0.0145146741492749,0.000115190292116124,-2.06274227414774e-08,-0.00201354786484319,1.06249743329006e-09,1.0317434408191e-05,5.68933798341778e-15,2.83899280968931e-15,1.07024183474451e-15,1.73738406009792e-15,6.52327267345828e-16,1.59613260310179e-15,-9.37503076434227e-16,8.62404572754974e-16,7.2402161618132e-16,-1.3243949188244e-15,-3.29242737069988e-16,1.62397420934062e-16,-5.46838658855301e-18,1.2064852940522e-15,3.76092150077365e-16,5.37421788318713e-17,-9.98105599547478e-17,3.30112563932728e-16,1.39272783563778e-15,1.56724486159525e-15,-5.71094296560374e-16,1.69491124362131e-15,-8.40658584379171e-16,1.56276786950345e-17,9.22616816576193e-16,-1.41078238522408e-15,-7.09507143877962e-16,-2.37939293189017e-16,1.17013346283429e-16,2.49041464973023e-16,-2.04375005466174e-17,2.58592147828007e-16,1.1813101337625e-15
"t85",-0.0992577159763098,0.169102679711244,0.0854039637051987,-0.0204981783617173,0.139702968211653,-0.00136123998672222,0.000124417570982298,-0.276597632581105,-0.00609702965806917,-0.00682090054617787,0.0354964127720039,-0.0457889954087183,-0.00776683808802756,0.000267956954323034,-0.000371962286955067,0.000278328155709134,0.000784340025006991,-0.360009503809801,-0.000303987873404271,-9.97277084921382e-05,-0.00174820051831413,0.00432685238006569,0.000686092976441441,0.00232482421423033,-1.79578525854386e-06,0.00913391907621994,8.41635338287944e-05,0.2673620609825,3.63791207835442e-05,-4.97561051448765e-05,6.56357314100138e-05,-0.0349697183836344,-0.000311792970750957,3.37294556660483e-16,1.78432011703541e-16,-2.21082570785068e-16,-0.00027278138017911,0.000148898626861486,-0.000598995724659344,0.0189699187625597,0.00570782321875857,0.000275575878328238,-0.0227622637302676,0.106910578183097,0.00352176720406039,0.14486849435933,-0.0712429054416522,-0.105293316127021,-0.257856147896449,0.0131378433334482,-0.00676104098169064,2.20770099745522e-07,-2.43716964033142e-05,-0.0300001651499449,0.0410333938578654,-0.00389414285500977,0.00855565117391546,9.63432285006061e-07,0.014120685247046,2.55916964912006e-05,2.68611700157361e-07,-1.29464925372757e-06,-0.000140132415822692,-2.18844515472182e-05,-9.53399317930436e-07,-6.06311672286125e-06,-8.73928272501832e-06,-0.000105048050574118,-0.0111946012066579,-3.09336191801077e-06,0.000241778174132887,-0.00283490939092473,3.40121633571853e-06,-2.33295916946853e-07,-9.90695872451434e-07,0.15598303461003,2.9114595770761e-06,0.000256451666001408,8.99118139224825e-10,-5.0734281612845e-06,0.00288858466520396,-2.09663929396364e-05,3.56435730637737e-09,0.000323179756376607,-1.64893047536373e-10,-1.56316320826938e-06,-0.541975530794014,-0.142155007536499,-0.178385243399736,-0.183916614236283,-0.0276395176806378,-0.150581449548735,0.0382771953444342,-0.0645496831994787,-0.0261060637046031,0.0434168093807004,0.0207237190653005,0.0357049237491832,-0.115480464391022,-0.0483943374303482,-0.0258574200718695,-0.024105216297367,-0.0424986684246461,-0.00249776055154771,-0.0894155197730624,0.0341028350554495,0.0613780489956935,-0.112722057381169,0.0018262530408784,0.0200985554764712,-0.0452020057109966,0.0632063503685972,0.108503539132739,0.00312945294818249,0.00818229998076504,0.0133446756825825,0.0714856258248816,0.0175414284530449,-0.1371267030411
