"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118","V_119"
"t1",-0.0382769459838763,0.0367965487404118,-0.0362065705155681,0.0543940842798109,-0.0246711574899685,0.00744088583056388,0.00241040858455042,-0.0315237370260798,0.0599344866423787,-0.063016927674397,0.0345792554255207,-0.0128115964696797,0.00158407015846725,-0.00862141493854355,0.0200657442032497,-0.00808095037329107,0.0183584079974937,0.000298023860911881,0.00955593761396778,-0.231492732858487,0.0458216765270547,0.0272353586755903,-0.0173024347330768,0.00318600225749058,-0.00475504721245171,0.000313362704993521,-0.00255365850626364,0.011645846425693,-0.0327214638416438,0.0416473297344518,-6.41183476176246e-05,0.000677300954252832,-3.13175736064088e-05,0.355199776551872,-0.0478915480160211,6.85956174498954e-15,2.84261215221175e-16,3.91258282622154e-17,0.183647627140279,-0.0343436424422307,0.457207615957031,-0.00157628969756421,0.0784673578466791,-0.153847450963095,0.105595313133446,-0.123224752040845,0.200762278758108,0.0256700162749409,0.0787803698408652,-0.137641207539671,-0.111291654529814,0.00422982685934238,0.014559061460657,0.282343902900592,-0.331537985155633,0.2241165485755,0.0220204226791517,0.00324226417890488,0.0672986640014649,-0.0103423255078715,-0.333859770477685,0.196805515365842,-0.00132313324779196,-0.00841198596666014,-3.70694490404944e-05,-0.00540792847035236,-0.0691767930300216,0.00225629571532588,8.86768055100627e-05,0.000187738654037441,0.0141653916779758,-0.000876373658357598,-0.0541768517272531,0.0347735626811224,0.000201701700089501,0.00015339423733926,2.72179008599387e-05,4.70044846198358e-05,0.0005075128448534,-0.000897736538539724,-2.45217413275348e-06,0.0362157483801601,-0.0163320027512296,-6.12680805126867e-16,-3.6239457615328e-17,1.73038666728687e-16,-3.61547543206026e-17,2.80808362673746e-17,1.70002900645727e-16,1.77809156287623e-16,-1.86889349482189e-16,1.1183545409188e-16,9.77950359581925e-17,3.33934269125535e-17,-1.3389896830196e-17,-9.13440330319037e-18,-2.4021854384132e-17,8.53809210832335e-17,-2.5104362490723e-17,-7.05273513201821e-17,6.53638384737198e-17,-5.97666447582634e-18,2.11419423634673e-17,8.0962797230355e-17,9.96415677832069e-17,1.06075630050551e-16,-2.6779793660392e-17,1.51923829419531e-17,-8.14506882079735e-18,1.66967134562768e-17,1.62494800601265e-17,7.49725802273726e-17,-2.99781900692242e-17,-6.46997646430725e-17,2.31002825375193e-17,-2.98155597433514e-18,-2.44716193623497e-15,1.52296523916323e-18,-3.20652792512588e-17
"t3",-0.0675002406149636,0.0727927674744649,-0.0147853231409814,0.0409280906914021,-0.0256055193465478,0.00191040185393607,0.0016381788033451,-0.0554087249260233,0.0428395122631636,-0.105976046429913,-0.0305294848024113,-0.00297351985225151,0.000624226697757365,-0.00355469785613751,0.00912041132506992,-0.00486786762095282,0.0236069152105253,0.000158551520272915,0.00585103949120483,-0.176820959896912,0.0376698905989934,0.0310949147963043,-0.0623728595684586,-0.0283278497556238,-0.000678402079340315,8.67805210964908e-05,-0.0069921620401852,0.00412651744387108,-0.0166600567271952,0.0216133841800312,-3.46048163804719e-05,0.000382543893402581,-1.77268930704656e-05,0.378415837037558,-0.102194921040409,4.34046009761127e-15,2.46710126004781e-16,-7.39158047496428e-17,-0.0796179305870213,-0.000455005535306321,0.193542400257657,-0.00162652318907604,0.170768203902464,0.251643025873403,-0.0839056629812561,-0.00113543743054535,-0.0521646826457195,0.059501429110828,-0.159079940990385,0.0990833040415582,0.0659768627492561,0.00158993579502934,-0.000258482619136326,0.0185296928421784,-0.0357573323130154,0.0795367416865138,0.00862676914704513,0.00205609462834902,-0.0893315795400074,-0.0879811684631101,0.582070594398325,-0.360420956060811,0.00138114501514053,0.00817004548979932,3.65661062086569e-05,0.00586547638033534,-0.266252506359128,-0.000686978228321759,-2.72913937021182e-05,-5.75025078526754e-05,-0.076984807702674,0.000345064811348812,-0.0794945700648144,0.0399545231487997,-2.90172919071498e-05,-0.00122356793151044,-4.35144487731735e-06,-6.7838984025264e-07,-0.00392252432337868,0.000146557695255543,4.01653055952098e-07,0.0439275503638021,-0.0189830375004059,2.83208696768138e-16,2.74262010374939e-16,3.5240433531578e-16,3.54070029771527e-16,-2.52311353117714e-16,-2.51664338063486e-16,2.65405648512195e-16,7.50858395570722e-16,5.8230151720833e-16,4.57928259440464e-17,7.46695588850778e-16,-3.07659553497127e-16,-8.70269599193922e-17,5.55011946446883e-17,-3.6929586400457e-16,6.77509536341766e-17,1.27419047911889e-17,-5.06931395456158e-17,-2.0381838558807e-17,-4.89980887564175e-16,-3.11092278662212e-16,-1.6634115345546e-16,-3.09968215339081e-16,5.57787643635062e-16,2.18755569906822e-17,-4.32978855997428e-16,-1.77101648545501e-16,-8.68443121462005e-17,-4.12349139669144e-17,3.31813858066937e-16,-9.63602215338842e-16,-5.25822743397418e-17,-2.39336189274082e-16,-6.66723530911657e-16,-6.80000777276376e-18,-2.16786011988401e-16
"t5",-0.0907831220100717,0.101799508591254,0.01789752045375,-0.015462488358001,0.00574801157751675,0.000534544389130931,0.00107564419581723,-0.0634446807344109,0.0172643167200769,-0.0721926058925382,-0.0362336799056023,0.00107467503012114,8.42233227120329e-05,-0.000589886814197138,0.00210773140123005,-0.00344749913233472,0.0530402564008647,2.40395573890181e-05,0.0016424193255261,-0.0617703313229561,0.0137202788276813,0.0127790864413453,-0.0298590332891494,-0.113498752025911,-0.000150537042375122,3.21889394852134e-05,-0.0165548776877713,0.00168364689404323,-0.00852012158791522,0.0111753578118778,-1.83000101144566e-05,0.000207639338178926,-9.63388342611155e-06,0.285320024235309,-0.0972106397852507,2.87977423594692e-15,2.04987104471853e-16,5.26134043006318e-16,-0.439796945473124,0.000967858641891042,-0.0934021087294851,0.000193110364785448,0.00649947214264794,0.113361205717449,-0.065898865293573,0.0907620956656481,-0.130354264463184,-0.0546575893264484,0.0471388610108439,0.0365981977501394,0.104005689723997,0.00810312121227742,0.000825325770100942,-0.0278010403238049,0.0449575559554641,-0.0607498299159344,-0.00634209387688533,-0.00130587680805895,0.209884843567512,0.0109141919192496,0.151222221307665,0.682148145120326,-0.000969762644852855,-0.00453541448600686,-1.83093396375343e-05,-0.00269217931643964,0.103514918104197,0.000138586205460871,4.74401040861471e-06,2.72378867789881e-06,0.192189263248992,-0.00014352837065789,0.0163288684388378,-0.00819864750256417,5.40812474472007e-06,0.00662729584611146,4.90155678036538e-07,-3.79156822136482e-05,0.0217616675127784,-2.79095063933358e-05,-7.36549270512852e-08,-0.00635257957312175,0.00229333752635638,-2.7491758890984e-16,6.18784648532058e-16,-2.64897361235329e-16,2.06050311295622e-16,-1.06638961067597e-15,1.46558558114902e-16,1.48414619058002e-15,1.17663376518041e-15,1.19471080864142e-17,2.48810585891291e-15,4.23833755947235e-16,3.68759964113712e-16,7.26589496071689e-16,4.26167366765947e-16,6.08549645921745e-16,2.63101834011287e-16,-1.70302286045327e-16,2.1086731030967e-16,3.60556085186295e-17,3.63582636287854e-16,-2.39602725545578e-16,5.74467477726122e-16,-5.25385372900154e-17,1.42762102754048e-15,1.46580750863793e-16,-5.02898400730557e-16,-4.5190958490428e-16,3.52141630567409e-16,2.11209434509666e-16,-2.6670709273584e-16,-1.21942614252584e-17,-3.11141969520762e-16,1.11293371252549e-16,-9.82856461943243e-16,-4.92205985914922e-17,-3.53035137889071e-16
"t18",-0.106920555529527,0.122004284971011,0.0442365877534253,-0.0634993768684358,0.0331156769541089,-0.00102716087000514,-0.000645679589482049,0.0347747011300168,0.000257079196728661,-0.00137853929036283,-0.00315195516080479,0.00025569890900721,3.29918277540107e-05,-0.000250286784713236,0.00112791142480556,-0.00630526389041331,0.131774113333964,-4.8598559862122e-05,-0.000148418773506328,-0.0104864320167179,0.00277249247600396,0.00356904928891974,-0.010685128919758,-0.090691236862688,3.79988622098621e-05,7.09641808140034e-06,-0.0503201693533335,0.000226538032757049,-0.00274169876833115,0.00365507143647352,-6.17691796749925e-06,7.24990973128899e-05,-3.36898893182234e-06,0.134409057021763,-0.0527796541953258,2.44041018786987e-15,4.01197895990267e-16,4.21535319735058e-16,-0.371844029304323,0.00113113087961072,-0.209676937240851,0.00143131256337436,-0.142340015064535,-0.20073140465782,0.0641023109195521,0.145021501159652,0.13380124825758,-0.0789019594879528,0.240283820793917,-0.200803696748989,-0.243920418336597,-0.014837335036537,-0.00114049237523813,0.0325993832634529,-0.0501776689209052,0.0606465366951457,0.00633154468995568,0.00137974486596421,-0.486102251959847,0.00540036357531149,-0.00513052019869421,-0.0466724130302306,3.8296842937585e-05,2.1224774200859e-06,-6.0504590990111e-07,-0.00020554039395782,0.0235356690653774,0.0003126850459868,1.43599598687369e-05,4.94773482711641e-05,-0.458295920240017,9.46886559883406e-05,-0.003377131665727,0.00169392166975252,-1.02770249005858e-06,-0.0314797574374604,-4.53249481788835e-07,-4.06984657872425e-05,0.0223920402630258,2.74419930608371e-06,9.93702229568157e-09,0.000892814547543298,-0.000271052513988008,9.34616854590117e-16,2.49675165905886e-16,-7.28394864691747e-16,1.84903092613107e-16,1.71198370257284e-16,-2.31158198648003e-16,9.5449854151132e-18,4.8025818492221e-16,-7.93698021876578e-16,-3.66443624727346e-16,-1.58364258972154e-15,1.68143619520496e-16,-6.66961504718878e-17,-2.08635430478862e-16,-1.47126799197034e-16,-1.75754919474215e-16,3.24547975803149e-16,-7.08081820777694e-17,-1.46374310271936e-16,1.19143220563396e-15,1.94944819193931e-16,-2.97338669184277e-16,-1.0123365731618e-16,-5.90251172577347e-16,2.18560483118517e-16,1.189471560641e-16,4.98971303961024e-16,1.12280538850553e-16,4.16926577415865e-16,1.04097349808268e-16,3.62791019095769e-16,2.86350896921152e-16,-3.38240178366602e-16,-1.29418509440882e-16,6.60904083455503e-17,3.10056334962614e-17
"t22",-0.114217130942704,0.131155306418819,0.0567928712233197,-0.0868771969440006,0.0465589565011727,-0.00188160376564687,-0.0019895835330028,0.137573762269876,0.0086760710424641,0.00550862796748969,0.00399101415467318,4.12001703473455e-05,2.7697436499999e-05,-0.000239650989486561,0.00146661613060747,-0.0157829776304784,0.349093477079047,-0.000174398922063173,-0.00228923630338914,0.0427906774222008,-0.00853013649922746,-0.00621501444966253,0.0123725690000742,0.0653427210157894,-2.43490120707312e-05,-5.39182406927166e-06,0.0953692911103323,0.0002553279548889,0.000336561903678666,-0.000452419648456211,7.66946799538841e-07,-8.87718774975581e-06,4.12088248610892e-07,-0.00734133753582369,0.000861124619058306,-2.70223440436941e-16,7.65901588331706e-17,1.87869601399748e-16,-0.0255580896458303,0.000120321882413885,-0.0317333734637828,0.000264719932619546,-0.0290875213633227,-0.0513402213238255,0.0185540156226161,0.0605639196065018,0.0690836376947255,-0.0106187483302749,0.0492334427077667,-0.0521333489088759,-0.0731266683386844,-0.00478967395913514,-0.000415632552813078,0.0132186132344821,-0.021245152253189,0.0312609666470807,0.00333808354508043,0.000816119805998875,-0.357633211626923,0.00510035687533089,-0.00756973049779078,-0.129291433986312,0.00028606319033642,0.00173498810238789,8.24458655452982e-06,0.00143885591799337,-0.0848573186553641,-0.000639137532571933,-2.87139585810788e-05,-9.3579330735095e-05,0.781780007602764,-0.000121880367408749,0.00139714487044567,-0.000699833820156303,4.04976206811383e-07,-0.0500117861729384,1.01488130618894e-07,9.30157423775991e-06,-0.00511898556794872,-6.73728561298014e-07,-2.5314805523049e-09,-0.000199934018456478,4.78803863650651e-05,4.35322380869598e-15,7.63674693731541e-17,3.08358370676185e-16,-4.10507590939216e-17,8.58504667206763e-16,-4.9608714420974e-15,-1.38851776770748e-15,7.17581337223392e-16,-1.2289380699065e-15,8.98952461293178e-17,-6.54227949065229e-16,-1.39447175779827e-16,-2.13628033087632e-16,6.50707995404907e-16,5.12496769707232e-16,5.9719846409927e-16,3.21933482436337e-16,2.50570448374523e-16,-1.56460440834774e-16,1.01946733027034e-15,1.42851369478107e-16,1.02262848312843e-15,-1.91194532405115e-16,-2.12103997183775e-16,4.36767163650564e-16,1.75486938549649e-16,-7.38794834156132e-16,-5.30785685282574e-18,-1.0356869207019e-16,-5.56885661697866e-17,9.60865605375853e-16,-4.31602312161896e-16,6.15027969506748e-16,-1.02485825379415e-15,-2.36910083676865e-16,-2.78013689895196e-16
"t28",-0.115413663052032,0.132653594045059,0.0587596790539567,-0.0904822301790531,0.0486183326558878,-0.00200483325925067,-0.00216650917668262,0.150690013884621,0.00964808526695568,0.00621013800856643,0.00457242844796554,4.95180089950045e-05,3.52640545915458e-05,-0.000308031118008156,0.00192932615536564,-0.0216941420671289,0.481316794712068,-0.000243937036162652,-0.00331282900392864,0.0654132447701856,-0.0132364683740864,-0.0101224954580506,0.0213885326496075,0.128212141253114,-5.15897582387811e-05,-1.24101010258711e-05,0.229716230596739,0.000633366290961808,0.00102009216500749,-0.00139166191527043,2.43517746910077e-06,-2.93102320945071e-05,1.36324229875589e-06,-0.0509835108284099,0.0183182914306493,-2.64735802085464e-16,-2.4296960319906e-16,-1.01575204489838e-15,0.104700142217713,-0.000294773969193569,0.0513603700510749,-0.000344208108526192,0.0342729550841625,0.0505872921079224,-0.0171295754360282,-0.051421391468753,-0.0577045181087458,0.00819633780262189,-0.036739330992911,0.0368508344553463,0.0488248824022931,0.00308706232765827,0.00025184104782044,-0.00758546086005679,0.0119335414564517,-0.0160511219492576,-0.00169790907583429,-0.000396814363072322,0.161685345593369,-0.00215961014385281,0.00295377936526152,0.0472178711604711,-9.97369960144376e-05,-0.000589009685643169,-2.75774100420599e-06,-0.000474731109553747,0.0272714404351068,0.000197221556453973,8.84213763271592e-06,2.86610034337903e-05,-0.236859007085573,3.56397293129025e-05,-0.000307134858709517,0.00015374837298864,-8.38931043783405e-08,0.0101234433290082,-2.03078769418852e-08,-1.85993505613932e-06,0.0010235782787663,1.34223936357409e-07,5.02631396365203e-10,3.43213179463259e-05,-7.15382041970372e-06,0.377023609193177,0.0310043142616322,0.0707404022450794,-0.0039610904741677,0.0266786928776702,-0.585625796642726,-0.0197275892865987,0.0223167142858208,-0.0306410920657014,-0.00847422340723711,-0.0201391693214028,-0.00411169976110174,-0.0178818068724696,0.00388729723464384,0.0152523552826137,0.004834005365125,-0.00970733905654357,-0.0103852050462477,-0.000806835225831981,0.0295510130402652,0.00170823193960418,0.0214859130102925,0.00559386678096058,-0.0163174108796144,0.0100485601109059,-0.000103409591147326,-0.019813792161859,0.00489316157351313,0.000890891983496883,0.000249083373751415,0.0512199462270552,-0.0139070979662006,-0.00156037585062658,-0.000780876232670798,-0.00688714925313514,-0.00822166144615336
"t29",-0.115413663052032,0.132653594045059,0.0587596790539566,-0.0904822301790532,0.0486183326558876,-0.00200483325925074,-0.00216650917668256,0.150690013884621,0.0096480852669556,0.0062101380085665,0.00457242844796563,4.95180089950878e-05,3.526405459197e-05,-0.000308031118008284,0.00192932615536562,-0.0216941420671289,0.481316794712067,-0.00024393703616254,-0.00331282900392865,0.0654132447701855,-0.0132364683740864,-0.0101224954580505,0.0213885326496071,0.128212141253114,-5.15897582388817e-05,-1.24101010261548e-05,0.229716230596738,0.000633366290961595,0.00102009216500699,-0.00139166191527034,2.43517746905758e-06,-2.93102320946737e-05,1.3632422987199e-06,-0.0509835108284085,0.0183182914306489,-8.35395987181418e-16,-2.35162325940569e-16,6.60222644607333e-16,0.10470014221771,-0.000294773969193828,0.0513603700510744,-0.000344208108526194,0.0342729550841624,0.0505872921079219,-0.0171295754360292,-0.051421391468751,-0.0577045181087457,0.0081963378026218,-0.0367393309929112,0.0368508344553471,0.0488248824022927,0.00308706232765674,0.000251841047821194,-0.00758546086005765,0.0119335414564534,-0.0160511219492585,-0.00169790907583403,-0.000396814363071961,0.16168534559336,-0.00215961014385157,0.00295377936525676,0.0472178711604693,-9.97369960160893e-05,-0.000589009685643274,-2.75774100673737e-06,-0.000474731109554433,0.0272714404351016,0.000197221556453569,8.84213763243567e-06,2.86610034329323e-05,-0.236859007085564,3.56397293153587e-05,-0.000307134858711925,0.000153748372987952,-8.38931046339276e-08,0.0101234433290209,-2.0307875913057e-08,-1.8599350588502e-06,0.00102357827876191,1.3422393686075e-07,5.02630304724598e-10,3.43213179540246e-05,-7.1538204156011e-06,-0.377023609193181,-0.0310043142616327,-0.0707404022450799,0.00396109047416775,-0.0266786928776705,0.585625796642732,0.0197275892865992,-0.0223167142858212,0.0306410920657023,0.00847422340723691,0.0201391693214028,0.00411169976110191,0.0178818068724699,-0.00388729723464429,-0.0152523552826142,-0.00483400536512543,0.00970733905654343,0.0103852050462475,0.000806835225832169,-0.0295510130402661,-0.00170823193960434,-0.0214859130102931,-0.00559386678096053,0.0163174108796143,-0.0100485601109064,0.000103409591147214,0.0198137921618594,-0.00489316157351333,-0.00089089198349684,-0.000249083373751576,-0.0512199462270558,0.0139070979662008,0.00156037585062627,0.000780876232671491,0.00688714925313551,0.00822166144615355
"t72",-0.118650544136504,0.136736404688445,0.0652204033686741,-0.103043288614846,0.055968393536981,-0.00254158925166381,-0.00315900911145262,0.230201029154804,0.0170271263693129,0.0130280463199113,0.0128441628687762,-0.000404567500156036,-3.30656114425404e-05,0.00024056472914505,-0.00101403450932117,0.0059718373865174,-0.126941692284925,5.27621286209444e-05,0.000448778434372151,-0.00393794937526587,0.000621057324950242,0.000178299917966373,-3.79589231074388e-05,-0.00232485767339878,3.29096662180124e-06,2.26016324769615e-06,-0.0783841717131403,-0.000361313398444269,0.000428005547472014,-0.000541841960348136,8.28027499239254e-07,-8.71430635838235e-06,4.02911557137289e-07,-0.00497057052123012,0.000571383118519144,1.67987312070919e-15,2.03382452887702e-17,-2.6679973465339e-16,-0.0186996402590328,9.78165313720633e-05,-0.0312052942538217,0.000317099583555543,-0.0399622254675541,-0.107942510881198,0.0517131417500878,0.333030507335031,0.482335759180078,0.159758531635058,-0.290062921678261,0.146435959235181,0.124984327135136,0.00640751489815643,0.000385123215519863,-0.00921446662949429,0.0133243594672815,-0.0128430362574225,-0.00131331051138687,-0.000260999507809426,0.0813571383085843,-0.0008383536868833,0.000790933933167079,0.00873565630998392,-1.33899878067654e-05,-6.35162253296113e-05,-2.5933001119808e-07,-3.88765740904201e-05,0.00164612870345585,6.33938634561615e-06,2.73200998563763e-07,7.94460353051801e-07,-0.00515971208413122,2.41835409227147e-07,-0.000335255790793076,0.000169950973364608,-4.69516835854684e-07,0.591427793915227,4.28598498608737e-07,3.64307503157826e-05,-0.0200295297296416,-1.92912287097133e-06,-5.85104999914589e-09,-8.48322818728531e-05,1.63838357720922e-05,3.97552569252547e-15,-1.67884458888073e-15,4.59168304354319e-16,-5.05943792717791e-16,1.46129215039377e-15,-3.34394368756479e-15,-2.74005676202422e-15,6.96130011998731e-16,-9.05380017288283e-16,-1.4386042414712e-15,-1.62663370410673e-15,-2.02744722030601e-16,-2.67622816531216e-16,-3.28315109588972e-16,4.02296171595165e-16,4.58591938794315e-16,8.254542339133e-16,-7.00822338017966e-16,1.77175390745607e-16,5.89338443676327e-16,2.54088887393329e-16,8.78693614106658e-16,-8.4164415523089e-16,-1.07821731548949e-15,-1.00070103699543e-15,-6.71691959990644e-17,-3.61534789109188e-16,-4.97148490537966e-16,-9.69615471886149e-16,9.11330779684542e-17,1.20062332668095e-15,-7.38838770347799e-17,-4.38200714696448e-16,3.81474608251903e-16,7.26893311334483e-18,1.19616978544056e-15
"t77",-0.120538124165308,0.139111190726492,0.0687520067916786,-0.109786011508543,0.0598855420083479,-0.00281219196520927,-0.0036300349369708,0.267321388123583,0.0203286481044398,0.0159623890236856,0.0162432008082712,-0.000566523132767463,-5.33723950069346e-05,0.000398502131899882,-0.00179605438741563,0.0122065191655591,-0.262340040105015,0.000115016098515624,0.00112651421834744,-0.0131968901897489,0.0022960364833827,0.00100014587416433,-0.00062713169838791,0.0112135299512754,-8.59765328839902e-06,-3.86738506510844e-06,0.111798248617676,0.000463796181155303,-0.000313338308746476,0.000383334726412492,-5.45585588661657e-07,5.28039772654156e-06,-2.43158825110735e-07,0.000925149789891,-2.89322317566718e-05,8.45042028584116e-16,2.58111647029262e-16,1.31669962329752e-16,-0.00341577002562202,2.61137495421787e-05,-0.0111067927886162,0.000131264061675369,-0.0177301063641353,-0.0545745046995562,0.0274828842161506,0.189206267475986,0.277733315746752,0.0983674085982149,-0.184027907637376,0.0976564726397566,0.0880910381972276,0.00468125914757402,0.000300705058763472,-0.00766253839521325,0.0113731570246535,-0.0123530893121794,-0.00128046711234339,-0.000272475871196329,0.0961504727498165,-0.00112898633038376,0.00129907111464858,0.0176082813529988,-3.22988035407798e-05,-0.000173215904459749,-7.63446842280272e-07,-0.000123616474733939,0.00619802977040389,3.36806594644042e-05,1.48286513804192e-06,4.57230751751503e-06,-0.03379710066961,2.93059283092183e-06,0.000604444848595145,-0.000305549758470833,6.64578169539432e-07,-0.770412839440705,-5.3666242488302e-07,-4.55070767359755e-05,0.0250188599764895,2.38018501188549e-06,7.13824874883339e-09,6.83570904485703e-05,-9.65413052846607e-06,-4.06583217310243e-15,-2.52646318303821e-15,2.87412827577959e-16,-2.53822297472628e-16,2.73149812769199e-15,6.72158548350677e-15,-3.28045108653799e-15,-1.77872221869935e-15,2.17080103049098e-15,-1.77462451856938e-15,2.93198612710556e-15,6.47678190909027e-16,-1.95662510638657e-15,-3.70823935248179e-16,-2.96668351985865e-16,6.68216780738304e-17,-2.79447500205987e-16,6.56172428863289e-16,-5.95436598686341e-16,-1.45450805817037e-15,-4.92358099884089e-16,-1.29549091576295e-15,7.89222857461348e-17,-1.77081201351257e-15,6.17394783988574e-16,2.87056408253434e-16,7.85950719112877e-16,-1.21264869321737e-15,1.56827395185032e-16,-6.62199601995014e-17,-1.01321818975503e-15,7.38257380076794e-17,2.14956351063451e-16,4.6750948269408e-16,-1.42367940308913e-16,-5.51599060959316e-16
"t85",-0.121800874636901,0.140700364519212,0.0711329743747081,-0.114341662866486,0.0625343740804565,-0.00299636729378594,-0.00395283931142939,0.292807749263827,0.0226061461822556,0.017995159478647,0.0186095239413759,-0.000680897611530881,-6.79531136825746e-05,0.000512207596058106,-0.00236270052796017,0.0167782003575421,-0.361704458887357,0.0001608764885181,0.0016302157057156,-0.0201738196306143,0.00356282860195668,0.00162895390680316,-0.00108412624787032,0.0220026142729982,-1.82163799205479e-05,-8.90137340486244e-06,0.269288698288196,0.00115049238203265,-0.000949703309421505,0.00117915378204439,-1.73232059037112e-06,1.74345397748509e-05,-8.04401476019843e-07,0.00642490337768964,-0.000615461503839981,-1.21756935679863e-15,-1.58179532505921e-16,4.47958018215408e-16,0.0139928927561339,-6.39755084306144e-05,0.0179763109130147,-0.000170679079358135,0.0208908532103958,0.0537741431512088,-0.025372951492314,-0.160644317795757,-0.231986439665077,-0.0759272641711233,0.137326618631026,-0.0690291834700806,-0.058816225029635,-0.00301718632286367,-0.000182203912017091,0.00439712427124506,-0.00638837694486183,0.00634276429255198,0.00065130686574791,0.000132483415408457,-0.0434694595191532,0.000478039162939399,-0.000506909652005422,-0.00643063143975461,1.12610980670925e-05,5.8804925113275e-05,2.55366190146362e-07,4.07855890744808e-05,-0.00199192246912398,-1.03929932828205e-05,-4.56631488083691e-07,-1.40038318807608e-06,0.0102396423918835,-8.56951266977658e-07,-0.000132875328185261,6.71270477103601e-05,-1.37671115172917e-07,0.155947853832966,1.07386691125868e-07,9.099557259804e-06,-0.00500270244787341,-4.74193645692996e-07,-1.41731697863754e-09,-1.17343984465876e-05,1.44242605282403e-06,-0.0674583819952974,-0.225781313784456,0.121384982869709,-0.0647993076389526,0.269571091704852,-0.0458828185631476,-0.304093507958469,-0.149211736638276,0.181012157280417,-0.179282635906486,0.271175638545771,0.0109106185902454,-0.152141953112356,-0.0523539672915358,0.0247465728177915,0.0116609561779542,0.011450712892793,-0.00259135525310826,-0.0339558170234558,-0.176454159604084,-0.0210809277808115,0.0234255685095862,-0.0183589643372371,-0.163510671308289,-0.00654804983000108,0.0173322352408606,-0.00548353599364838,-0.0516203401545057,-0.0316594883408938,-0.02213597265612,-0.0743275714838768,0.0150510817859866,0.00480551053259269,0.00119839520673764,0.00517520537674667,0.00174567321582192
