"accepted_species","trait_ARD"
"t40","1"
"t41","1"
"t19","1"
"t60","1"
"t69","0"
"t70","1"
"t39","1"
"t9","1"
"t23","0"
"t24","0"
"t1","0"
"t61","0"
"t188","0"
"t189","0"
"t91","0"
"t35","1"
"t58","1"
"t150","1"
"t151","1"
"t81","0"
"t45","1"
"t46","1"
"t13","1"
"t26","1"
"t27","1"
"t20","1"
"t14","1"
"t17","1"
"t18","1"
"t15","1"
"t12","1"
"t8","1"
"t30","1"
"t31","1"
"t32","1"
"t36","1"
"t128","1"
"t167","1"
"t168","1"
"t127","1"
"t171","1"
"t217","1"
"t221","1"
"t222","1"
"t198","1"
"t215","1"
"t216","0"
"t103","1"
"t223","1"
"t224","1"
"t205","1"
"t206","1"
"t133","1"
"t84","1"
"t71","1"
"t89","0"
"t241","1"
"t242","1"
"t209","1"
"t210","1"
"t125","1"
"t85","1"
"t76","0"
"t77","0"
"t131","0"
"t132","0"
"t139","0"
"t140","0"
"t135","1"
"t136","1"
"t56","0"
"t62","0"
"t63","1"
"t16","1"
"t37","0"
"t141","1"
"t142","1"
"t207","0"
"t208","0"
"t177","0"
"t232","0"
"t233","0"
"t211","0"
"t195","0"
"t239","0"
"t240","0"
"t186","1"
"t187","0"
"t220","0"
"t235","0"
"t236","0"
"t143","1"
"t193","1"
"t194","1"
"t184","1"
"t129","1"
"t134","1"
"t196","0"
"t197","0"
"t190","0"
"t199","0"
"t200","0"
"t191","0"
"t192","0"
"t174","0"
"t225","1"
"t226","1"
"t227","1"
"t201","1"
"t202","0"
"t154","0"
"t155","1"
"t203","0"
"t204","1"
"t118","1"
"t146","1"
"t185","1"
"t212","1"
"t218","1"
"t219","1"
"t165","1"
"t126","1"
"t111","1"
"t112","1"
"t50","0"
"t51","0"
"t28","1"
"t105","0"
"t106","1"
"t113","1"
"t114","1"
"t43","1"
"t44","1"
"t21","1"
"t6","1"
"t2","1"
"t29","0"
"t82","1"
"t130","1"
"t175","1"
"t176","1"
"t166","1"
"t104","1"
"t79","1"
"t108","1"
"t109","1"
"t152","1"
"t153","1"
"t230","1"
"t231","1"
"t49","0"
"t74","0"
"t80","0"
"t96","0"
"t97","0"
"t59","1"
"t110","0"
"t120","0"
"t178","0"
"t179","0"
"t102","0"
"t54","1"
"t66","1"
"t67","1"
"t116","1"
"t117","1"
"t22","1"
"t47","1"
"t65","1"
"t83","0"
"t90","0"
"t237","1"
"t238","1"
"t234","1"
"t162","1"
"t163","1"
"t156","0"
"t157","1"
"t145","0"
"t172","0"
"t173","0"
"t107","1"
"t93","1"
"t94","1"
"t95","1"
"t147","1"
"t148","1"
"t88","1"
"t55","1"
"t38","1"
"t25","1"
"t3","0"
"t4","0"
"t5","0"
"t213","1"
"t214","1"
"t99","1"
"t100","1"
"t98","1"
"t158","1"
"t159","1"
"t64","0"
"t48","0"
"t180","1"
"t181","1"
"t144","1"
"t119","1"
"t115","1"
"t123","1"
"t124","1"
"t34","0"
"t169","1"
"t170","1"
"t121","1"
"t101","1"
"t92","1"
"t75","1"
"t137","1"
"t138","1"
"t149","1"
"t160","1"
"t161","1"
"t57","1"
"t10","1"
"t11","1"
"t164","1"
"t182","1"
"t183","1"
"t122","0"
"t228","1"
"t229","1"
"t78","1"
"t33","1"
"t42","1"
"t52","1"
"t53","0"
"t72","1"
"t73","1"
"t68","1"
"t86","1"
"t87","1"
"t7","1"
