,0,1,2,3,4,5,6,7,8,9
Globulostylis_minor,13.649998,9.599608,9.171687,6.246884,8.045902,1.3107239,9.433176,6.10249,5.149185,3.1550193
Guettardella_ternata,13.706245,9.646073,9.129267,6.1919622,8.093337,1.2753375,9.4348545,6.1582766,5.1673884,3.2128491
Galium_semiamictum,14.134419,10.083546,9.003199,6.177778,8.587414,0.8257288,10.612229,6.407063,5.2759104,3.5632217
Galium_wigginsii,14.15383,10.118256,8.940808,6.1052465,8.563339,0.7283164,10.536065,6.379601,5.3981056,3.5618303
Rubia_laxiflora,14.085932,10.03978,8.949971,6.0261693,8.481787,0.7548586,10.418079,6.2996273,5.4642615,3.4900675
Argostemma_acuminatissimum,14.064165,10.174321,9.012232,6.151953,8.400326,0.78122514,10.410408,6.419928,5.232771,3.3617914
Argostemma_riparium,14.002856,10.224812,9.039012,6.139323,8.409681,0.7260067,10.3817625,6.432366,5.2977495,3.4046905
Coprosma_tenuifolia,13.96606,9.994248,9.06249,6.1299667,8.383417,0.8584424,10.2149515,6.4065447,5.2613397,3.3801274
Hedyotis_camarinensis,14.217566,10.172167,8.871253,5.681375,8.17759,0.61548597,10.633499,6.6440425,5.2483144,3.5638459
Hedyotis_obscura,14.40441,10.096302,8.727293,5.765713,8.157837,0.6905627,10.598459,6.572778,5.1683273,3.5320637
Hedyotis_patens,14.257409,10.172609,8.836189,5.6885924,8.206384,0.6227492,10.628294,6.6514254,5.2554283,3.5757132
Oldenlandia_comata,14.306252,10.159465,8.677413,5.74596,8.335725,0.6143779,10.477492,6.5339975,5.3027735,3.5894783
Oldenlandia_verrucitesta,14.376971,10.042095,8.742913,5.8191805,8.29505,0.7675685,10.660975,6.5756245,5.297815,3.5739276
Manettia_rivulorum,14.434175,10.186763,8.668431,5.7328486,8.222336,0.54695976,10.422077,6.6054196,5.216185,3.5952055
Psychotria_desseinii,9.790342,5.2617245,4.075368,9.678044,11.603878,-2.8867733,5.5791388,1.166684,5.3228445,-0.19535385
Psychotria_muellerdomboisii,9.787599,5.1655984,3.9212523,9.500568,11.574642,-2.8402367,5.3909545,1.2706691,5.479248,-0.19813022
Psychotria_euneura,9.8502245,5.2538524,4.024028,9.657732,11.462872,-2.830759,5.500861,1.3236876,5.3990564,-0.063386545
Psychotria_subtriflora,9.807992,5.1491804,4.1138163,9.459886,11.500424,-2.7601273,5.427886,1.270469,5.3098674,-0.18130048
Psychotria_rosseliensis,9.809748,5.2975245,4.114257,9.456622,11.41274,-2.623889,5.5434403,1.1888429,5.357044,0.00047920857
Psychotria_bernardii,9.683347,5.2105584,4.093373,9.482475,11.465238,-2.6803308,5.536961,1.2970744,5.323141,-0.21407677
Psychotria_woytkowskii,9.821043,5.299761,4.0738273,9.530423,11.405029,-2.7087073,5.5418234,1.2656654,5.3930836,-0.005520089
Psychotria_avenis,9.831426,5.284627,4.025578,9.416847,11.430784,-2.7010472,5.5080905,1.2097191,5.4443455,-0.022688672
