"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111"
"t1",0,5.3921732999606,8.84715792549599,8.84715792549598,11.3603239409853,12.2653494080731,12.2653494080731,7.73969744521758,12.2653494080731,6.75247434438959,7.26237446362621,6.11657148563886,7.73969744521758,7.73969744521758,7.73969744521758,8.84715792549598,8.84715792549598,6.84415420628581,6.02989690826418,12.2653494080731,8.07004680462835,6.81092632271337,7.08455612470243,7.73969744521758,8.06284398252111,8.06284398252111,11.637994484383,12.2653494080731,11.3603239409853,8.84715792549598,7.73969744521758,8.06284398252111,8.84715792549598,8.84715792549598,12.2653494080731,12.2653494080731,7.73969744521758,8.06284398252111,7.73969744521758,7.73969744521758,12.2653494080731,12.2653494080731,8.06284398252111,8.06284398252111,8.84715792549599,8.84715792549599,8.84715792549598,12.2653494080731,8.84715792549599,8.84715792549599,8.06284398252111,7.73969744521758,7.73969744521758,8.06284398252111,8.06284398252111,12.2653494080731,12.2653494080731,12.2653494080731,8.84715792549599,7.73969744521758,7.73969744521758,11.3603239409853,7.83090027480267,8.06284398252111,7.73969744521758,7.73969744521758,12.2653494080731,8.84715792549599,8.84715792549599,7.73969744521758,7.73969744521758,12.2653494080731,12.2653494080731,8.06284398252111,8.06284398252111,11.3603239409853,11.3603239409853,12.2653494080731,12.2653494080731,8.84715792549599,8.84715792549599,8.84715792549599,8.84715792549599,8.84715792549598,8.84715792549598,8.84715792549598,8.84715792549598,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,8.06284398252111,8.06284398252111,8.84715792549599,8.84715792549599,8.06284398252111,8.84715792549599,8.84715792549599,7.73969744521758,7.73969744521758,8.06284398252111,8.06284398252111,11.3603239409853,11.3603239409853,7.73969744521758,7.73969744521758,12.2653494080731,12.2653494080731
"t2",5.3921732999606,0,6.499633780239,6.499633780239,9.01279979572833,9.91782526281607,9.91782526281607,4.07174743493281,9.91782526281607,4.4049501991326,4.91485031836922,2.44862147535409,4.07174743493281,4.07174743493281,5.10803370110347,6.499633780239,6.499633780239,4.2124904621717,3.39823316415007,9.91782526281607,5.72252265937136,4.46340217745638,4.73703197944544,5.10803370110347,5.71531983726412,5.71531983726412,9.290470339126,9.91782526281607,9.01279979572833,6.499633780239,5.10803370110347,5.71531983726412,6.499633780239,6.499633780239,9.91782526281607,9.91782526281607,5.10803370110347,5.71531983726412,5.10803370110347,5.10803370110347,9.91782526281607,9.91782526281607,5.71531983726412,5.71531983726412,6.499633780239,6.499633780239,6.499633780239,9.91782526281607,6.499633780239,6.499633780239,5.71531983726412,5.10803370110347,5.10803370110347,5.71531983726412,5.71531983726412,9.91782526281607,9.91782526281607,9.91782526281607,6.499633780239,5.10803370110347,5.10803370110347,9.01279979572833,5.48337612954568,5.71531983726412,5.10803370110347,5.10803370110347,9.91782526281607,6.499633780239,6.499633780239,5.10803370110347,5.10803370110347,9.91782526281607,9.91782526281607,5.71531983726412,5.71531983726412,9.01279979572832,9.01279979572832,9.91782526281607,9.91782526281607,6.499633780239,6.499633780239,6.499633780239,6.499633780239,6.499633780239,6.499633780239,6.499633780239,6.499633780239,9.91782526281607,9.91782526281607,9.91782526281607,9.91782526281607,9.91782526281607,9.91782526281607,9.91782526281607,5.71531983726412,5.71531983726412,6.499633780239,6.499633780239,5.71531983726412,6.499633780239,6.499633780239,5.10803370110347,5.10803370110347,5.71531983726412,5.71531983726412,9.01279979572833,9.01279979572833,5.10803370110347,5.10803370110347,9.91782526281607,9.91782526281607
"t3",8.84715792549599,6.499633780239,0,6.59216070930353,11.3603239409853,12.2653494080731,12.2653494080731,8.84715792549598,12.2653494080731,4.49747712819714,5.00737724743376,7.22403196591726,8.84715792549598,8.84715792549598,8.84715792549598,6.59216070930353,6.59216070930353,7.95161468656421,7.13735738854258,12.2653494080731,5.8150495884359,7.46651589817673,7.74014570016578,8.84715792549598,8.84715792549598,8.84715792549598,11.637994484383,12.2653494080731,11.3603239409853,6.59216070930353,8.84715792549598,8.84715792549598,6.59216070930353,6.59216070930353,12.2653494080731,12.2653494080731,8.84715792549598,8.84715792549598,8.84715792549598,8.84715792549598,12.2653494080731,12.2653494080731,8.84715792549598,8.84715792549598,6.59216070930353,6.59216070930353,6.1330064338426,12.2653494080731,6.59216070930353,6.59216070930353,8.84715792549598,8.84715792549598,8.84715792549598,8.84715792549598,8.84715792549598,12.2653494080731,12.2653494080731,12.2653494080731,6.59216070930353,8.84715792549598,8.84715792549598,11.3603239409853,8.61521421777755,8.84715792549598,8.84715792549598,8.84715792549598,12.2653494080731,6.59216070930353,6.59216070930353,8.84715792549598,8.84715792549598,12.2653494080731,12.2653494080731,8.84715792549598,8.84715792549598,11.3603239409853,11.3603239409853,12.2653494080731,12.2653494080731,6.1330064338426,6.1330064338426,6.59216070930353,6.59216070930353,6.1330064338426,6.1330064338426,6.1330064338426,6.1330064338426,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,8.84715792549598,8.84715792549598,6.59216070930353,6.59216070930353,8.84715792549598,6.59216070930353,6.59216070930353,8.84715792549598,8.84715792549598,8.84715792549598,8.84715792549598,11.3603239409853,11.3603239409853,8.84715792549598,8.84715792549598,12.2653494080731,12.2653494080731
"t4",8.84715792549598,6.499633780239,6.59216070930353,0,11.3603239409853,12.2653494080731,12.2653494080731,8.84715792549598,12.2653494080731,3.75209784285447,4.26199796209108,7.22403196591726,8.84715792549598,8.84715792549598,8.84715792549598,5.93644092138995,5.93644092138995,7.95161468656421,7.13735738854258,12.2653494080731,5.72605887554943,7.46651589817673,7.74014570016578,8.84715792549598,8.84715792549598,8.84715792549598,11.637994484383,12.2653494080731,11.3603239409853,5.84678142396086,8.84715792549598,8.84715792549598,5.84678142396086,5.84678142396086,12.2653494080731,12.2653494080731,8.84715792549598,8.84715792549598,8.84715792549598,8.84715792549598,12.2653494080731,12.2653494080731,8.84715792549598,8.84715792549598,6.50316999641706,6.50316999641706,6.59216070930353,12.2653494080731,6.50316999641706,6.50316999641706,8.84715792549598,8.84715792549598,8.84715792549598,8.84715792549598,8.84715792549598,12.2653494080731,12.2653494080731,12.2653494080731,6.50316999641706,8.84715792549598,8.84715792549598,11.3603239409853,8.61521421777754,8.84715792549598,8.84715792549598,8.84715792549598,12.2653494080731,6.50316999641706,6.50316999641706,8.84715792549598,8.84715792549598,12.2653494080731,12.2653494080731,8.84715792549598,8.84715792549598,11.3603239409853,11.3603239409853,12.2653494080731,12.2653494080731,6.59216070930353,6.59216070930353,6.50316999641706,6.50316999641706,6.59216070930353,6.59216070930353,6.59216070930353,6.59216070930353,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,8.84715792549598,8.84715792549598,6.50316999641706,6.50316999641706,8.84715792549598,6.50316999641706,6.50316999641706,8.84715792549598,8.84715792549598,8.84715792549598,8.84715792549598,11.3603239409853,11.3603239409853,8.84715792549598,8.84715792549598,12.2653494080731,12.2653494080731
"t5",11.3603239409853,9.01279979572833,11.3603239409853,11.3603239409853,0,12.2653494080731,12.2653494080731,11.3603239409853,12.2653494080731,9.26564035987892,9.77554047911554,9.73719798140659,11.3603239409853,11.3603239409853,11.3603239409853,11.3603239409853,11.3603239409853,10.4647807020535,9.65052340403191,12.2653494080731,10.5832128201177,9.97968191366606,10.2533117156551,11.3603239409853,11.3603239409853,11.3603239409853,11.637994484383,12.2653494080731,5.83265039046429,11.3603239409853,11.3603239409853,11.3603239409853,11.3603239409853,11.3603239409853,12.2653494080731,12.2653494080731,11.3603239409853,11.3603239409853,11.3603239409853,11.3603239409853,12.2653494080731,12.2653494080731,11.3603239409853,11.3603239409853,11.3603239409853,11.3603239409853,11.3603239409853,12.2653494080731,11.3603239409853,11.3603239409853,11.3603239409853,11.3603239409853,11.3603239409853,11.3603239409853,11.3603239409853,12.2653494080731,12.2653494080731,12.2653494080731,11.3603239409853,11.3603239409853,11.3603239409853,5.83265039046429,11.1283802332669,11.3603239409853,11.3603239409853,11.3603239409853,12.2653494080731,11.3603239409853,11.3603239409853,11.3603239409853,11.3603239409853,12.2653494080731,12.2653494080731,11.3603239409853,11.3603239409853,5.83265039046429,5.83265039046429,12.2653494080731,12.2653494080731,11.3603239409853,11.3603239409853,11.3603239409853,11.3603239409853,11.3603239409853,11.3603239409853,11.3603239409853,11.3603239409853,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,11.3603239409853,11.3603239409853,11.3603239409853,11.3603239409853,11.3603239409853,11.3603239409853,11.3603239409853,11.3603239409853,11.3603239409853,11.3603239409853,11.3603239409853,5.83265039046429,5.83265039046429,11.3603239409853,11.3603239409853,12.2653494080731,12.2653494080731
"t6",12.2653494080731,9.91782526281607,12.2653494080731,12.2653494080731,12.2653494080731,0,6.28963319574606,12.2653494080731,6.28963319574607,10.1706658269667,10.6805659462033,10.6422234484943,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,11.3698061691413,10.5555488711197,6.28963319574606,11.4882382872054,10.8847073807538,11.1583371827429,12.2653494080731,12.2653494080731,12.2653494080731,5.66227827205599,6.28963319574607,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,6.28963319574606,6.28963319574606,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,6.28963319574606,6.28963319574606,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,6.28963319574606,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,6.28963319574606,6.28963319574606,6.28963319574606,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.0334057003546,12.2653494080731,12.2653494080731,12.2653494080731,6.28963319574606,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,6.28963319574606,6.28963319574606,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,6.28963319574606,6.28963319574606,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,5.42669128158439,5.42669128158439,6.28963319574606,6.28963319574606,6.28963319574606,6.28963319574606,6.28963319574606,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,6.28963319574606,6.28963319574606
"t7",12.2653494080731,9.91782526281607,12.2653494080731,12.2653494080731,12.2653494080731,6.28963319574606,0,12.2653494080731,6.24574937848447,10.1706658269667,10.6805659462033,10.6422234484943,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,11.3698061691413,10.5555488711197,5.31236693056809,11.4882382872054,10.8847073807538,11.1583371827429,12.2653494080731,12.2653494080731,12.2653494080731,5.6183944547944,6.24574937848447,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,6.24574937848447,6.24574937848447,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,5.31236693056809,6.24574937848447,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,6.24574937848447,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,5.31236693056809,5.31236693056809,5.31236693056809,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.0334057003546,12.2653494080731,12.2653494080731,12.2653494080731,6.24574937848447,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,5.31236693056809,5.31236693056809,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,6.24574937848447,6.24574937848447,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,6.28963319574607,6.28963319574607,5.31236693056809,5.31236693056809,6.24574937848447,6.24574937848447,6.24574937848447,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,6.24574937848447,6.24574937848447
"t8",7.73969744521758,4.07174743493281,8.84715792549598,8.84715792549598,11.3603239409853,12.2653494080731,12.2653494080731,0,12.2653494080731,6.75247434438959,7.26237446362621,3.61298738428204,5.23611334386076,5.23611334386076,7.45555784636046,8.84715792549598,8.84715792549598,6.56001460742868,5.74575730940705,12.2653494080731,8.07004680462835,6.81092632271337,7.08455612470243,7.45555784636046,8.06284398252111,8.06284398252111,11.637994484383,12.2653494080731,11.3603239409853,8.84715792549598,7.45555784636046,8.06284398252111,8.84715792549598,8.84715792549598,12.2653494080731,12.2653494080731,7.45555784636046,8.06284398252111,7.45555784636046,7.45555784636046,12.2653494080731,12.2653494080731,8.06284398252111,8.06284398252111,8.84715792549598,8.84715792549598,8.84715792549598,12.2653494080731,8.84715792549598,8.84715792549598,8.06284398252111,7.45555784636046,7.45555784636046,8.06284398252111,8.06284398252111,12.2653494080731,12.2653494080731,12.2653494080731,8.84715792549598,7.45555784636046,7.45555784636046,11.3603239409853,7.83090027480267,8.06284398252111,7.45555784636046,7.45555784636046,12.2653494080731,8.84715792549598,8.84715792549598,7.45555784636046,7.45555784636046,12.2653494080731,12.2653494080731,8.06284398252111,8.06284398252111,11.3603239409853,11.3603239409853,12.2653494080731,12.2653494080731,8.84715792549598,8.84715792549598,8.84715792549598,8.84715792549598,8.84715792549598,8.84715792549598,8.84715792549598,8.84715792549598,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,8.06284398252111,8.06284398252111,8.84715792549598,8.84715792549598,8.06284398252111,8.84715792549598,8.84715792549598,7.45555784636046,7.45555784636046,8.06284398252111,8.06284398252111,11.3603239409853,11.3603239409853,7.45555784636046,7.45555784636046,12.2653494080731,12.2653494080731
"t9",12.2653494080731,9.91782526281607,12.2653494080731,12.2653494080731,12.2653494080731,6.28963319574607,6.24574937848447,12.2653494080731,0,10.1706658269667,10.6805659462033,10.6422234484943,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,11.3698061691413,10.5555488711197,6.24574937848447,11.4882382872054,10.8847073807538,11.1583371827429,12.2653494080731,12.2653494080731,12.2653494080731,4.00183977531621,4.62919469900629,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,4.62919469900628,4.62919469900628,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,6.24574937848447,4.62919469900628,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,4.62919469900628,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,6.24574937848447,6.24574937848447,6.24574937848447,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.0334057003546,12.2653494080731,12.2653494080731,12.2653494080731,4.62919469900628,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,6.24574937848447,6.24574937848447,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,4.62919469900628,4.62919469900628,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,6.28963319574607,6.28963319574607,6.24574937848447,6.24574937848447,4.62919469900629,4.62919469900629,4.62919469900629,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,12.2653494080731,4.62919469900628,4.62919469900628
"t10",6.75247434438959,4.4049501991326,4.49747712819714,3.75209784285447,9.26564035987892,10.1706658269667,10.1706658269667,6.75247434438959,10.1706658269667,0,0.777810047261184,5.12934838481087,6.75247434438959,6.75247434438959,6.75247434438959,3.84175734028356,3.84175734028356,5.85693110545782,5.04267380743619,10.1706658269667,3.63137529444303,5.37183231707034,5.64546211905939,6.75247434438959,6.75247434438959,6.75247434438959,9.54331090327659,10.1706658269667,9.26564035987892,3.68841044936269,6.75247434438959,6.75247434438959,3.68841044936269,3.68841044936269,10.1706658269667,10.1706658269667,6.75247434438959,6.75247434438959,6.75247434438959,6.75247434438959,10.1706658269667,10.1706658269667,6.75247434438959,6.75247434438959,4.40848641531067,4.40848641531067,4.49747712819714,10.1706658269667,4.40848641531067,4.40848641531067,6.75247434438959,6.75247434438959,6.75247434438959,6.75247434438959,6.75247434438959,10.1706658269667,10.1706658269667,10.1706658269667,4.40848641531067,6.75247434438959,6.75247434438959,9.26564035987892,6.52053063667115,6.75247434438959,6.75247434438959,6.75247434438959,10.1706658269667,4.40848641531067,4.40848641531067,6.75247434438959,6.75247434438959,10.1706658269667,10.1706658269667,6.75247434438959,6.75247434438959,9.26564035987892,9.26564035987892,10.1706658269667,10.1706658269667,4.49747712819714,4.49747712819714,4.40848641531067,4.40848641531067,4.49747712819714,4.49747712819714,4.49747712819714,4.49747712819714,10.1706658269667,10.1706658269667,10.1706658269667,10.1706658269667,10.1706658269667,10.1706658269667,10.1706658269667,6.75247434438959,6.75247434438959,4.40848641531067,4.40848641531067,6.75247434438959,4.40848641531067,4.40848641531067,6.75247434438959,6.75247434438959,6.75247434438959,6.75247434438959,9.26564035987892,9.26564035987892,6.75247434438959,6.75247434438959,10.1706658269667,10.1706658269667
