"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116","t117","t118","t119","t120","t121","t122","t123","t124","t125","t126","t127","t128","t129","t130","t131","t132","t133","t134","t135","t136","t137","t138","t139","t140","t141","t142","t143","t144","t145","t146","t147","t148","t149","t150","t151","t152","t153","t154","t155","t156","t157","t158","t159","t160"
"t1",0,9.95002941821502,7.24281121875007,7.1433361860309,8.1969577839703,7.03784629753756,7.98624396801888,7.16919941330282,7.29823111295845,8.40198114331789,8.05774730075983,12.1648531023209,9.73610354118111,12.8240725776808,10.1108681290049,11.6705904793488,13.6949222734436,11.8210714603889,11.8254694423962,12.6611069054652,13.2262592298599,12.3853765219127,12.6352897394,12.5138483857894,12.3918844472668,13.435839002704,12.5733608862008,15.43817668823,13.9069137100512,15.4982647792463,16.7028106280256,16.7028106280256,16.3004984086006,15.6509895273572,15.6201343051181,15.3373880386593,15.7030539347216,15.1025246199518,14.5913124111336,16.7028106280256,16.3258587560532,16.7028106280256,14.4132385086691,16.3258587560532,16.7028106280256,15.9786769567153,15.8778601070407,16.7028106280256,16.7028106280256,16.7028106280256,16.7028106280256,16.7028106280256,16.7028106280256,16.7028106280256,16.7028106280256,16.7028106280256,16.7028106280256,16.184436963702,16.7028106280256,16.7028106280256,15.7066779619641,16.3258587560532,16.3258587560532,16.1376670487999,16.7028106280256,16.7028106280256,16.7028106280256,16.7028106280256,16.372671829129,16.3575353676899,16.7028106280256,16.7028106280256,16.7028106280256,16.3193630535468,16.7028106280256,15.806360427801,16.7028106280256,16.7028106280256,16.3258587560532,15.8760365282304,16.7028106280256,16.2758903817315,16.087788654938,16.7028106280256,16.7028106280256,16.7028106280256,16.268481698848,16.7028106280256,16.7028106280256,16.7028106280256,16.7028106280256,16.7028106280256,16.6689584632213,16.5842572554335,16.4962033566905,16.7028106280256,16.5170059697957,16.7028106280256,16.7028106280256,16.7028106280256,16.7028106280256,16.7028106280256,16.7028106280256,16.7028106280256,16.7028106280256,16.7028106280256,16.7028106280256,16.6294680716647,16.3420763846768,16.7028106280256,16.7028106280256,16.7028106280256,16.7028106280256,16.7028106280256,16.7028106280256,16.7028106280256,16.7028106280256,16.7028106280256,16.384814413387,16.7028106280256,16.7028106280256,16.7028106280256,16.7028106280256,16.6518878542818,16.7028106280256,16.7028106280256,16.7028106280256,16.7028106280256,16.7028106280256,16.7028106280256,16.7028106280256,16.7028106280256,16.4905248937006,16.7028106280256,16.7028106280256,16.7028106280256,16.3258587560532,16.7028106280256,16.7028106280256,16.7028106280256,16.7028106280256,16.7028106280256,16.7028106280256,16.7028106280256,16.7028106280256,16.7028106280256,16.7028106280256,16.7028106280256,16.7028106280256,16.7028106280256,16.3258587560532,16.3258587560532,16.7028106280256,16.7028106280256,16.7028106280256,16.7028106280256,16.7028106280256,16.7028106280256,16.3258587560532,16.3258587560532
"t2",9.95002941821502,0,6.72612582157685,6.62665078885768,15.8514468211416,6.52116090036434,7.46955857084566,6.6525140161296,14.9527201501297,16.0564701804892,15.7122363379311,19.8193421394922,17.3905925783524,12.3073871805076,17.7653571661762,11.1539050821756,13.5556667003694,11.3043860632157,11.308784045223,12.521851332391,12.7095738326867,12.2461209488384,12.4960341663258,11.9971629886162,11.8751990500936,21.0903280398753,20.2278499233721,14.9214912910567,13.390228312878,14.9815793820731,16.1861252308524,16.5635550549514,16.1612428355264,15.5117339542829,15.4808787320438,15.198132465585,15.1863685375484,14.5858392227786,14.4520568380594,16.1861252308524,23.9803477932245,16.5635550549514,22.0677275458404,23.9803477932245,16.5635550549514,15.839421383641,15.7386045339664,16.1861252308524,16.5635550549514,16.1861252308524,16.1861252308524,16.5635550549514,16.5635550549514,16.1861252308524,16.1861252308524,16.1861252308524,16.1861252308524,15.6677515665288,16.5635550549514,16.5635550549514,15.1899925647909,23.9803477932245,23.9803477932245,15.6209816516266,16.1861252308524,16.1861252308524,16.1861252308524,16.1861252308524,16.2334162560548,16.2182797946156,16.5635550549514,16.1861252308524,16.1861252308524,15.8026776563736,16.1861252308524,15.2896750306278,16.5635550549514,16.1861252308524,23.9803477932245,23.5305255654017,16.5635550549514,16.1366348086573,15.9485330818638,16.1861252308524,16.1861252308524,16.1861252308524,15.7517963016748,16.1861252308524,16.5635550549514,16.5635550549514,16.5635550549514,16.5635550549514,16.5297028901471,16.4450016823593,15.9795179595173,16.1861252308524,16.0003205726225,16.5635550549514,16.5635550549514,16.1861252308524,16.1861252308524,16.1861252308524,16.1861252308524,16.5635550549514,16.1861252308524,16.1861252308524,16.1861252308524,16.1127826744915,15.8253909875036,16.5635550549514,16.5635550549514,16.1861252308524,16.5635550549514,16.5635550549514,16.5635550549514,16.1861252308524,16.1861252308524,16.1861252308524,15.8681290162137,16.1861252308524,16.1861252308524,16.5635550549514,16.5635550549514,16.1352024571085,16.1861252308524,16.1861252308524,16.1861252308524,16.1861252308524,16.1861252308524,16.1861252308524,16.1861252308524,16.1861252308524,16.3512693206263,16.5635550549514,16.1861252308524,16.1861252308524,23.9803477932245,16.1861252308524,16.1861252308524,16.1861252308524,16.5635550549514,16.5635550549514,16.1861252308524,16.1861252308524,16.1861252308524,16.1861252308524,16.1861252308524,16.1861252308524,16.1861252308524,16.1861252308524,23.9803477932245,23.9803477932245,16.1861252308524,16.1861252308524,16.5635550549514,16.5635550549514,16.1861252308524,16.1861252308524,23.9803477932245,23.9803477932245
"t3",7.24281121875007,6.72612582157685,0,3.25817137192051,13.1442286216766,3.15268148342717,4.37044056995608,3.55339601524003,12.2455019506648,13.3492519810242,13.0050181384662,17.1121239400272,14.6833743788875,8.93890776357042,15.0581389667112,7.78542566523838,10.8484485009044,7.9359066462785,7.94030462828584,9.81463313292604,9.3410944157495,9.5389027493735,9.78881596686083,8.62868357167902,8.50671963315638,18.3831098404103,17.5206317239071,11.5530118741196,10.0217488959408,11.6130999651359,12.8176458139152,13.8563368554864,13.4540246360614,12.804515754818,12.7736605325789,12.4909142661201,11.8178891206112,11.2173598058414,11.7448386385944,12.8176458139152,21.2731295937596,13.8563368554864,19.3605093463754,21.2731295937596,13.8563368554864,13.1322031841761,13.0313863345015,12.8176458139152,13.8563368554864,12.8176458139152,12.8176458139152,13.8563368554864,13.8563368554864,12.8176458139152,12.8176458139152,12.8176458139152,12.8176458139152,12.2992721495916,13.8563368554864,13.8563368554864,11.8215131478537,21.2731295937596,21.2731295937596,12.2525022346895,12.8176458139152,12.8176458139152,12.8176458139152,12.8176458139152,13.5261980565898,13.5110615951507,13.8563368554864,12.8176458139152,12.8176458139152,12.4341982394364,12.8176458139152,11.9211956136906,13.8563368554864,12.8176458139152,21.2731295937596,20.8233073659367,13.8563368554864,13.4294166091923,13.2413148823988,12.8176458139152,12.8176458139152,12.8176458139152,12.3833168847376,12.8176458139152,13.8563368554864,13.8563368554864,13.8563368554864,13.8563368554864,13.8224846906821,13.7377834828943,12.6110385425801,12.8176458139152,12.6318411556853,13.8563368554864,13.8563368554864,12.8176458139152,12.8176458139152,12.8176458139152,12.8176458139152,13.8563368554864,12.8176458139152,12.8176458139152,12.8176458139152,12.7443032575543,12.4569115705664,13.8563368554864,13.8563368554864,12.8176458139152,13.8563368554864,13.8563368554864,13.8563368554864,12.8176458139152,12.8176458139152,12.8176458139152,12.4996495992766,12.8176458139152,12.8176458139152,13.8563368554864,13.8563368554864,12.7667230401714,12.8176458139152,12.8176458139152,12.8176458139152,12.8176458139152,12.8176458139152,12.8176458139152,12.8176458139152,12.8176458139152,13.6440511211614,13.8563368554864,12.8176458139152,12.8176458139152,21.2731295937596,12.8176458139152,12.8176458139152,12.8176458139152,13.8563368554864,13.8563368554864,12.8176458139152,12.8176458139152,12.8176458139152,12.8176458139152,12.8176458139152,12.8176458139152,12.8176458139152,12.8176458139152,21.2731295937596,21.2731295937596,12.8176458139152,12.8176458139152,13.8563368554864,13.8563368554864,12.8176458139152,12.8176458139152,21.2731295937596,21.2731295937596
"t4",7.1433361860309,6.62665078885768,3.25817137192051,0,13.0447535889575,2.45653879802534,4.27096553723692,3.45392098252087,12.1460269179456,13.2497769483051,12.905543105747,17.012648907308,14.5838993461683,8.24276507816859,14.9586639339921,7.08928297983656,10.7489734681853,7.23976396087667,7.24416194288402,9.71515810020687,8.64495173034767,9.43942771665433,9.68934093414167,7.9325408862772,7.81057694775455,18.2836348076912,17.421156691188,10.8568691887177,9.32560621053902,10.9169572797341,12.1215031285134,13.7568618227672,13.3545496033423,12.7050407220988,12.6741854998597,12.3914392334009,11.1217464352094,10.5212171204396,11.6453636058753,12.1215031285134,21.1736545610404,13.7568618227672,19.2610343136563,21.1736545610404,13.7568618227672,13.0327281514569,12.9319113017823,12.1215031285134,13.7568618227672,12.1215031285134,12.1215031285134,13.7568618227672,13.7568618227672,12.1215031285134,12.1215031285134,12.1215031285134,12.1215031285134,11.6031294641898,13.7568618227672,13.7568618227672,11.1253704624519,21.1736545610404,21.1736545610404,11.5563595492876,12.1215031285134,12.1215031285134,12.1215031285134,12.1215031285134,13.4267230238707,13.4115865624315,13.7568618227672,12.1215031285134,12.1215031285134,11.7380555540346,12.1215031285134,11.2250529282888,13.7568618227672,12.1215031285134,21.1736545610404,20.7238323332175,13.7568618227672,13.3299415764732,13.1418398496796,12.1215031285134,12.1215031285134,12.1215031285134,11.6871741993358,12.1215031285134,13.7568618227672,13.7568618227672,13.7568618227672,13.7568618227672,13.723009657963,13.6383084501752,11.9148958571783,12.1215031285134,11.9356984702835,13.7568618227672,13.7568618227672,12.1215031285134,12.1215031285134,12.1215031285134,12.1215031285134,13.7568618227672,12.1215031285134,12.1215031285134,12.1215031285134,12.0481605721525,11.7607688851646,13.7568618227672,13.7568618227672,12.1215031285134,13.7568618227672,13.7568618227672,13.7568618227672,12.1215031285134,12.1215031285134,12.1215031285134,11.8035069138747,12.1215031285134,12.1215031285134,13.7568618227672,13.7568618227672,12.0705803547695,12.1215031285134,12.1215031285134,12.1215031285134,12.1215031285134,12.1215031285134,12.1215031285134,12.1215031285134,12.1215031285134,13.5445760884422,13.7568618227672,12.1215031285134,12.1215031285134,21.1736545610404,12.1215031285134,12.1215031285134,12.1215031285134,13.7568618227672,13.7568618227672,12.1215031285134,12.1215031285134,12.1215031285134,12.1215031285134,12.1215031285134,12.1215031285134,12.1215031285134,12.1215031285134,21.1736545610404,21.1736545610404,12.1215031285134,12.1215031285134,13.7568618227672,13.7568618227672,12.1215031285134,12.1215031285134,21.1736545610404,21.1736545610404
"t5",8.1969577839703,15.8514468211416,13.1442286216766,13.0447535889575,0,12.9392637004641,13.8876613709455,13.0706168162294,4.00883639202077,5.11258642238021,4.76835257982216,8.87545838138319,6.44670882024343,18.7254899806074,6.82147340806723,17.5720078822754,19.5963396763702,17.7224888633155,17.7268868453228,18.5625243083918,19.1276766327865,18.2867939248393,18.5367071423266,18.415265788716,18.2933018501934,10.1464442817663,9.28396616526312,21.3395940911565,19.8083311129778,21.3996821821729,22.6042280309522,22.6042280309522,22.2019158115272,21.5524069302838,21.5215517080446,21.2388054415859,21.6044713376482,21.0039420228784,20.4927298140602,22.6042280309522,13.0364640351156,22.6042280309522,11.1238437877314,13.0364640351156,22.6042280309522,21.8800943596419,21.7792775099672,22.6042280309522,22.6042280309522,22.6042280309522,22.6042280309522,22.6042280309522,22.6042280309522,22.6042280309522,22.6042280309522,22.6042280309522,22.6042280309522,22.0858543666286,22.6042280309522,22.6042280309522,21.6080953648907,13.0364640351156,13.0364640351156,22.0390844517264,22.6042280309522,22.6042280309522,22.6042280309522,22.6042280309522,22.2740892320556,22.2589527706165,22.6042280309522,22.6042280309522,22.6042280309522,22.2207804564734,22.6042280309522,21.7077778307276,22.6042280309522,22.6042280309522,13.0364640351156,12.5866418072927,22.6042280309522,22.1773077846581,21.9892060578646,22.6042280309522,22.6042280309522,22.6042280309522,22.1698991017746,22.6042280309522,22.6042280309522,22.6042280309522,22.6042280309522,22.6042280309522,22.5703758661479,22.4856746583601,22.3976207596171,22.6042280309522,22.4184233727223,22.6042280309522,22.6042280309522,22.6042280309522,22.6042280309522,22.6042280309522,22.6042280309522,22.6042280309522,22.6042280309522,22.6042280309522,22.6042280309522,22.5308854745913,22.2434937876034,22.6042280309522,22.6042280309522,22.6042280309522,22.6042280309522,22.6042280309522,22.6042280309522,22.6042280309522,22.6042280309522,22.6042280309522,22.2862318163135,22.6042280309522,22.6042280309522,22.6042280309522,22.6042280309522,22.5533052572083,22.6042280309522,22.6042280309522,22.6042280309522,22.6042280309522,22.6042280309522,22.6042280309522,22.6042280309522,22.6042280309522,22.3919422966272,22.6042280309522,22.6042280309522,22.6042280309522,13.0364640351156,22.6042280309522,22.6042280309522,22.6042280309522,22.6042280309522,22.6042280309522,22.6042280309522,22.6042280309522,22.6042280309522,22.6042280309522,22.6042280309522,22.6042280309522,22.6042280309522,22.6042280309522,13.0364640351156,13.0364640351156,22.6042280309522,22.6042280309522,22.6042280309522,22.6042280309522,22.6042280309522,22.6042280309522,13.0364640351156,13.0364640351156
"t6",7.03784629753756,6.52116090036434,3.15268148342717,2.45653879802534,12.9392637004641,0,4.16547564874358,3.34843109402753,12.0405370294523,13.1442870598117,12.8000532172537,16.9071590188147,14.4784094576749,7.22415276669015,14.8531740454987,6.07067066835812,10.6434835796919,6.22115164939823,6.22554963140557,9.60966821171353,7.62633941886923,9.33393782816099,9.58385104564833,6.91392857479875,6.79196463627611,18.1781449191978,17.3156668026946,9.83825687723929,8.30699389906058,9.89834496825561,11.1028908170349,13.6513719342739,13.2490597148489,12.5995508336055,12.5686956113664,12.2859493449076,10.1031341237309,9.50260480896112,11.5398737173819,11.1028908170349,21.0681646725471,13.6513719342739,19.1555444251629,21.0681646725471,13.6513719342739,12.9272382629636,12.826421413289,11.1028908170349,13.6513719342739,11.1028908170349,11.1028908170349,13.6513719342739,13.6513719342739,11.1028908170349,11.1028908170349,11.1028908170349,11.1028908170349,10.5845171527113,13.6513719342739,13.6513719342739,10.1067581509734,21.0681646725471,21.0681646725471,10.5377472378092,11.1028908170349,11.1028908170349,11.1028908170349,11.1028908170349,13.3212331353773,13.3060966739382,13.6513719342739,11.1028908170349,11.1028908170349,10.7194432425561,11.1028908170349,10.2064406168103,13.6513719342739,11.1028908170349,21.0681646725471,20.6183424447242,13.6513719342739,13.2244516879798,13.0363499611863,11.1028908170349,11.1028908170349,11.1028908170349,10.6685618878573,11.1028908170349,13.6513719342739,13.6513719342739,13.6513719342739,13.6513719342739,13.6175197694696,13.5328185616818,10.8962835456999,11.1028908170349,10.9170861588051,13.6513719342739,13.6513719342739,11.1028908170349,11.1028908170349,11.1028908170349,11.1028908170349,13.6513719342739,11.1028908170349,11.1028908170349,11.1028908170349,11.029548260674,10.7421565736862,13.6513719342739,13.6513719342739,11.1028908170349,13.6513719342739,13.6513719342739,13.6513719342739,11.1028908170349,11.1028908170349,11.1028908170349,10.7848946023963,11.1028908170349,11.1028908170349,13.6513719342739,13.6513719342739,11.0519680432911,11.1028908170349,11.1028908170349,11.1028908170349,11.1028908170349,11.1028908170349,11.1028908170349,11.1028908170349,11.1028908170349,13.4390861999489,13.6513719342739,11.1028908170349,11.1028908170349,21.0681646725471,11.1028908170349,11.1028908170349,11.1028908170349,13.6513719342739,13.6513719342739,11.1028908170349,11.1028908170349,11.1028908170349,11.1028908170349,11.1028908170349,11.1028908170349,11.1028908170349,11.1028908170349,21.0681646725471,21.0681646725471,11.1028908170349,11.1028908170349,13.6513719342739,13.6513719342739,11.1028908170349,11.1028908170349,21.0681646725471,21.0681646725471
"t7",7.98624396801888,7.46955857084566,4.37044056995608,4.27096553723692,13.8876613709455,4.16547564874358,0,1.72544095896185,12.9889346999336,14.092684730293,13.748450887735,17.855556689296,15.4268071281563,9.95170192888683,15.8015717159801,8.7982198305548,11.5918812501732,8.94870081159491,8.95309879360226,10.5580658821948,10.3538885810659,10.2823354986423,10.5322487161296,9.64147773699544,9.51951379847279,19.1265425896791,18.264064473176,12.565806039436,11.0345430612573,12.6258941304523,13.8304399792316,14.5997696047552,14.1974573853303,13.5479485040868,13.5170932818477,13.2343470153889,12.8306832859276,12.2301539711578,12.4882713878632,13.8304399792316,22.0165623430284,14.5997696047552,20.1039420956442,22.0165623430284,14.5997696047552,13.8756359334449,13.7748190837703,13.8304399792316,14.5997696047552,13.8304399792316,13.8304399792316,14.5997696047552,14.5997696047552,13.8304399792316,13.8304399792316,13.8304399792316,13.8304399792316,13.312066314908,14.5997696047552,14.5997696047552,12.8343073131701,22.0165623430284,22.0165623430284,13.2652964000059,13.8304399792316,13.8304399792316,13.8304399792316,13.8304399792316,14.2696308058587,14.2544943444195,14.5997696047552,13.8304399792316,13.8304399792316,13.4469924047528,13.8304399792316,12.933989779007,14.5997696047552,13.8304399792316,22.0165623430284,21.5667401152055,14.5997696047552,14.1728493584611,13.9847476316676,13.8304399792316,13.8304399792316,13.8304399792316,13.396111050054,13.8304399792316,14.5997696047552,14.5997696047552,14.5997696047552,14.5997696047552,14.5659174399509,14.4812162321631,13.6238327078965,13.8304399792316,13.6446353210017,14.5997696047552,14.5997696047552,13.8304399792316,13.8304399792316,13.8304399792316,13.8304399792316,14.5997696047552,13.8304399792316,13.8304399792316,13.8304399792316,13.7570974228707,13.4697057358828,14.5997696047552,14.5997696047552,13.8304399792316,14.5997696047552,14.5997696047552,14.5997696047552,13.8304399792316,13.8304399792316,13.8304399792316,13.512443764593,13.8304399792316,13.8304399792316,14.5997696047552,14.5997696047552,13.7795172054878,13.8304399792316,13.8304399792316,13.8304399792316,13.8304399792316,13.8304399792316,13.8304399792316,13.8304399792316,13.8304399792316,14.3874838704302,14.5997696047552,13.8304399792316,13.8304399792316,22.0165623430284,13.8304399792316,13.8304399792316,13.8304399792316,14.5997696047552,14.5997696047552,13.8304399792316,13.8304399792316,13.8304399792316,13.8304399792316,13.8304399792316,13.8304399792316,13.8304399792316,13.8304399792316,22.0165623430284,22.0165623430284,13.8304399792316,13.8304399792316,14.5997696047552,14.5997696047552,13.8304399792316,13.8304399792316,22.0165623430284,22.0165623430284
"t8",7.16919941330282,6.6525140161296,3.55339601524003,3.45392098252087,13.0706168162294,3.34843109402753,1.72544095896185,0,12.1718901452175,13.275640175577,12.9314063330189,17.03851213458,14.6097625734402,9.13465737417078,14.984527161264,7.98117527583874,10.7748366954572,8.13165625687886,8.1360542388862,9.74102132747879,9.53684402634986,9.46529094392625,9.71520416141359,8.82443318227939,8.70246924375674,18.3094980349631,17.4470199184599,11.7487614847199,10.2174985065412,11.8088495757362,13.0133954245156,13.7827250500392,13.3804128306142,12.7309039493707,12.7000487271316,12.4173024606729,12.0136387312115,11.4131094164418,11.6712268331472,13.0133954245156,21.1995177883123,13.7827250500392,19.2868975409282,21.1995177883123,13.7827250500392,13.0585913787288,12.9577745290542,13.0133954245156,13.7827250500392,13.0133954245156,13.0133954245156,13.7827250500392,13.7827250500392,13.0133954245156,13.0133954245156,13.0133954245156,13.0133954245156,12.4950217601919,13.7827250500392,13.7827250500392,12.0172627584541,21.1995177883123,21.1995177883123,12.4482518452898,13.0133954245156,13.0133954245156,13.0133954245156,13.0133954245156,13.4525862511426,13.4374497897035,13.7827250500392,13.0133954245156,13.0133954245156,12.6299478500368,13.0133954245156,12.116945224291,13.7827250500392,13.0133954245156,21.1995177883123,20.7496955604895,13.7827250500392,13.3558048037451,13.1677030769516,13.0133954245156,13.0133954245156,13.0133954245156,12.579066495338,13.0133954245156,13.7827250500392,13.7827250500392,13.7827250500392,13.7827250500392,13.7488728852349,13.6641716774471,12.8067881531805,13.0133954245156,12.8275907662857,13.7827250500392,13.7827250500392,13.0133954245156,13.0133954245156,13.0133954245156,13.0133954245156,13.7827250500392,13.0133954245156,13.0133954245156,13.0133954245156,12.9400528681547,12.6526611811668,13.7827250500392,13.7827250500392,13.0133954245156,13.7827250500392,13.7827250500392,13.7827250500392,13.0133954245156,13.0133954245156,13.0133954245156,12.6953992098769,13.0133954245156,13.0133954245156,13.7827250500392,13.7827250500392,12.9624726507717,13.0133954245156,13.0133954245156,13.0133954245156,13.0133954245156,13.0133954245156,13.0133954245156,13.0133954245156,13.0133954245156,13.5704393157141,13.7827250500392,13.0133954245156,13.0133954245156,21.1995177883123,13.0133954245156,13.0133954245156,13.0133954245156,13.7827250500392,13.7827250500392,13.0133954245156,13.0133954245156,13.0133954245156,13.0133954245156,13.0133954245156,13.0133954245156,13.0133954245156,13.0133954245156,21.1995177883123,21.1995177883123,13.0133954245156,13.0133954245156,13.7827250500392,13.7827250500392,13.0133954245156,13.0133954245156,21.1995177883123,21.1995177883123
"t9",7.29823111295845,14.9527201501297,12.2455019506648,12.1460269179456,4.00883639202077,12.0405370294523,12.9889346999336,12.1718901452175,0,2.99070415407266,3.68163445708283,6.75357611307564,3.57409194570249,17.8267633095955,4.69959113975968,16.6732812112635,18.6976130053583,16.8237621923036,16.828160174311,17.6637976373799,18.2289499617746,17.3880672538274,17.6379804713147,17.5165391177041,17.3945751791815,9.05972615902698,8.1972480425238,20.4408674201447,18.909604441966,20.500955511161,21.7055013599403,21.7055013599403,21.3031891405154,20.6536802592719,20.6228250370328,20.340078770574,20.7057446666363,20.1052153518665,19.5940031430483,21.7055013599403,10.1638471605746,21.7055013599403,8.25122691319048,10.1638471605746,21.7055013599403,20.98136768863,20.8805508389554,21.7055013599403,21.7055013599403,21.7055013599403,21.7055013599403,21.7055013599403,21.7055013599403,21.7055013599403,21.7055013599403,21.7055013599403,21.7055013599403,21.1871276956167,21.7055013599403,21.7055013599403,20.7093686938788,10.1638471605746,10.1638471605746,21.1403577807146,21.7055013599403,21.7055013599403,21.7055013599403,21.7055013599403,21.3753625610438,21.3602260996046,21.7055013599403,21.7055013599403,21.7055013599403,21.3220537854615,21.7055013599403,20.8090511597157,21.7055013599403,21.7055013599403,10.914581766808,10.4647595389851,21.7055013599403,21.2785811136462,21.0904793868527,21.7055013599403,21.7055013599403,21.7055013599403,21.2711724307627,21.7055013599403,21.7055013599403,21.7055013599403,21.7055013599403,21.7055013599403,21.671649195136,21.5869479873482,21.4988940886052,21.7055013599403,21.5196967017105,21.7055013599403,21.7055013599403,21.7055013599403,21.7055013599403,21.7055013599403,21.7055013599403,21.7055013599403,21.7055013599403,21.7055013599403,21.7055013599403,21.6321588035794,21.3447671165915,21.7055013599403,21.7055013599403,21.7055013599403,21.7055013599403,21.7055013599403,21.7055013599403,21.7055013599403,21.7055013599403,21.7055013599403,21.3875051453017,21.7055013599403,21.7055013599403,21.7055013599403,21.7055013599403,21.6545785861965,21.7055013599403,21.7055013599403,21.7055013599403,21.7055013599403,21.7055013599403,21.7055013599403,21.7055013599403,21.7055013599403,21.4932156256153,21.7055013599403,21.7055013599403,21.7055013599403,10.914581766808,21.7055013599403,21.7055013599403,21.7055013599403,21.7055013599403,21.7055013599403,21.7055013599403,21.7055013599403,21.7055013599403,21.7055013599403,21.7055013599403,21.7055013599403,21.7055013599403,21.7055013599403,10.914581766808,10.914581766808,21.7055013599403,21.7055013599403,21.7055013599403,21.7055013599403,21.7055013599403,21.7055013599403,10.914581766808,10.914581766808
"t10",8.40198114331789,16.0564701804892,13.3492519810242,13.2497769483051,5.11258642238021,13.1442870598117,14.092684730293,13.275640175577,2.99070415407266,0,4.78538448744227,6.2568688814233,5.42857658229532,18.930513339955,4.20288390810734,17.7770312416229,19.8013630357178,17.9275122226631,17.9319102046704,18.7675476677394,19.3326999921341,18.4918172841868,18.7417305016742,18.6202891480636,18.4983252095409,10.1634761893864,9.30099807288324,21.5446174505041,20.0133544723254,21.6047055415204,22.8092513902998,22.8092513902998,22.4069391708748,21.7574302896313,21.7265750673922,21.4438288009334,21.8094946969957,21.208965382226,20.6977531734078,22.8092513902998,12.0183317971675,22.8092513902998,10.1057115497833,12.0183317971675,22.8092513902998,22.0851177189894,21.9843008693148,22.8092513902998,22.8092513902998,22.8092513902998,22.8092513902998,22.8092513902998,22.8092513902998,22.8092513902998,22.8092513902998,22.8092513902998,22.8092513902998,22.2908777259762,22.8092513902998,22.8092513902998,21.8131187242383,12.0183317971675,12.0183317971675,22.244107811074,22.8092513902998,22.8092513902998,22.8092513902998,22.8092513902998,22.4791125914032,22.463976129964,22.8092513902998,22.8092513902998,22.8092513902998,22.425803815821,22.8092513902998,21.9128011900752,22.8092513902998,22.8092513902998,10.4178745351557,9.9680523073328,22.8092513902998,22.3823311440057,22.1942294172122,22.8092513902998,22.8092513902998,22.8092513902998,22.3749224611222,22.8092513902998,22.8092513902998,22.8092513902998,22.8092513902998,22.8092513902998,22.7753992254955,22.6906980177077,22.6026441189647,22.8092513902998,22.6234467320699,22.8092513902998,22.8092513902998,22.8092513902998,22.8092513902998,22.8092513902998,22.8092513902998,22.8092513902998,22.8092513902998,22.8092513902998,22.8092513902998,22.7359088339389,22.448517146951,22.8092513902998,22.8092513902998,22.8092513902998,22.8092513902998,22.8092513902998,22.8092513902998,22.8092513902998,22.8092513902998,22.8092513902998,22.4912551756611,22.8092513902998,22.8092513902998,22.8092513902998,22.8092513902998,22.7583286165559,22.8092513902998,22.8092513902998,22.8092513902998,22.8092513902998,22.8092513902998,22.8092513902998,22.8092513902998,22.8092513902998,22.5969656559747,22.8092513902998,22.8092513902998,22.8092513902998,10.4178745351557,22.8092513902998,22.8092513902998,22.8092513902998,22.8092513902998,22.8092513902998,22.8092513902998,22.8092513902998,22.8092513902998,22.8092513902998,22.8092513902998,22.8092513902998,22.8092513902998,22.8092513902998,10.4178745351557,10.4178745351557,22.8092513902998,22.8092513902998,22.8092513902998,22.8092513902998,22.8092513902998,22.8092513902998,10.4178745351557,10.4178745351557
