,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t1,1.7300532,6.3770614,-0.010427455,1.5391699,0.23112708,0.0051159463,-0.58048093,-0.0034276845,2.759946,5.6044383,2.771828,4.5541124,-0.71324295,-1.6385764,10.804171,7.149044
t2,-0.053830225,1.044787,-0.11452613,0.75577945,0.15102418,0.11628595,-0.57661253,0.047406845,0.60871094,6.384789,0.033166695,3.5833368,-0.73885715,-1.4084789,4.479032,3.1887703
t3,-0.72676456,-0.031446714,-0.20707315,1.4730253,0.55615133,0.0827884,-1.182931,1.9222881,1.7552295,6.841772,0.25078738,6.762739,-2.159323,-2.870177,8.760066,3.791039
t4,-0.81398976,-0.046743363,-0.20675647,1.629959,0.6039181,0.100176245,-1.2740155,2.2668123,1.8982989,6.579678,0.34030533,6.7335825,-2.3582351,-3.0067165,9.002162,3.685839
t5,6.0854087,15.381211,-0.27463225,2.7224262,0.667496,0.23185736,3.7296753,-0.13097307,2.4683378,2.0678692,6.135818,-0.05860087,-0.30599704,1.149448,12.669384,7.31967
t6,-1.0482357,-0.10365976,-0.25262767,1.6517234,0.714252,0.15306805,-1.3609054,2.7394545,1.8948148,5.649466,0.47426316,6.565097,-2.762783,-3.2743654,9.510114,3.5723073
t7,-0.5259101,-0.012903618,-0.16168858,1.3792229,0.3875761,0.04820394,-0.9717742,1.4939471,1.5883313,6.732469,0.14113277,6.4768796,-1.6942935,-2.5326006,7.577813,3.41835
t8,-0.6747596,-0.035094112,-0.20132221,1.5641448,0.4964173,0.07270143,-1.1634808,1.8856287,1.7726631,7.272784,0.22855814,7.149991,-2.0933971,-2.9107332,8.777586,3.7436235
t9,5.70145,15.322267,-0.17336339,2.7177575,0.58787686,0.23391262,2.604351,-0.11828316,3.0817099,2.104996,6.68465,0.17431448,-0.28012753,-0.20259637,14.209557,8.200016
t10,6.3334703,16.397692,-0.2775384,2.8739793,0.6787479,0.2741305,3.6933658,-0.13771592,2.7007518,2.143757,6.5995765,-0.04590663,-0.34057504,0.73600185,13.639448,7.62504
t11,5.984712,15.478656,-0.23703061,2.7926867,0.6402339,0.24382797,3.2528565,-0.12840071,2.7262952,2.1069858,6.39849,-0.0359145,-0.30081367,0.31992394,13.327668,7.7383604
t12,8.299813,18.983675,-0.5861785,3.9887705,1.1368414,0.22128592,7.6614203,-0.1741115,1.6461278,2.8782647,6.1732264,-0.3032638,-0.47920242,7.3674116,11.304604,4.2661037
t13,6.953899,17.20394,-0.34815246,3.734178,0.83315015,0.2331572,5.049627,-0.15125138,2.3515933,2.2711606,6.4269586,-0.15542927,-0.38170975,3.188663,13.100642,6.6002517
t14,-1.2217673,-0.29699478,-0.30189434,-0.11029727,0.5478246,0.33655584,-0.5838585,3.7766654,0.56141925,-0.9036831,0.86420435,-0.03515617,-2.3572328,-1.6642213,2.2805598,0.46928173
t15,7.3768697,18.193464,-0.43459976,3.3691287,0.8921345,0.2838434,5.516269,-0.1626426,2.196454,2.621516,6.702055,-0.15558288,-0.42662996,3.5837398,13.148598,6.407478
t16,-1.9434078,-0.47197205,-0.47013903,-0.13639285,0.9219268,0.5124606,-1.0225235,5.9157963,1.1605284,-1.3235354,1.3873717,-0.00075431436,-3.8043768,-2.6931005,4.125194,0.6184814
t17,2.7281587,-0.038168747,-0.6866283,-0.08855247,0.03197822,2.4298801,-0.59478956,-0.07503087,-0.09180648,19.758995,0.21238995,1.162561,-0.68399096,-1.1366075,2.798366,1.1946262
t18,-2.0411072,-0.4966467,-0.4945006,-0.15698928,0.9490283,0.5467083,-1.0256214,6.2689133,1.1896396,-1.480347,1.4777758,-0.051566117,-3.9652085,-2.7416363,4.0045066,0.53928566
t19,-2.0425909,-0.49680072,-0.4949218,-0.15651694,0.9474694,0.54690236,-1.0245183,6.2701015,1.1906635,-1.4822093,1.478534,-0.052545454,-3.9650936,-2.742388,4.0042696,0.5324097
t20,2.5372913,-0.023670541,-0.67455465,-0.082958356,0.040670518,2.1479151,-0.8297977,-0.06416902,-0.0691959,20.322058,0.19432074,2.5145285,-0.9527638,-1.5962112,4.2150116,2.5595214
t21,-1.6081648,-0.37855032,-0.39424145,-0.17052191,0.6653399,0.48605445,-0.6781446,5.0484257,0.47799554,-1.4514946,1.2321981,-0.183604,-3.054141,-1.9758705,2.2038996,0.3377589
t22,2.4425745,-0.029836113,-0.6651449,-0.08584746,0.058160327,2.1060927,-0.90392655,-0.058515776,-0.059257213,20.278397,0.19051662,2.9675055,-1.0177132,-1.7011787,4.57312,2.9229128
t23,2.4874756,-0.03262452,-0.6672761,-0.08625479,0.054796323,2.1862488,-0.84754604,-0.06128162,-0.064103104,20.151314,0.19507048,2.597344,-0.9459912,-1.5954324,4.242428,2.5803833
t24,-1.8969353,-0.45386687,-0.46455392,-0.17189327,0.83471227,0.5337932,-0.87577194,5.8921623,0.9110151,-1.5410926,1.4151726,-0.1321245,-3.6370358,-2.428613,3.1708882,0.3951435
t25,-1.9237965,-0.46147773,-0.47021315,-0.16906975,0.8545425,0.53647506,-0.90276045,5.962955,0.96466357,-1.5310087,1.4269556,-0.1182947,-3.6966443,-2.4861236,3.3211918,0.4156239
t26,8.284985,18.443848,-0.6581918,4.7174187,1.2989362,0.14420298,8.724395,-0.17748588,0.9158148,2.812728,5.286625,-0.45175582,-0.43708307,9.752986,9.142015,2.7417195
t27,7.9396234,18.114737,-0.5917686,4.4608493,1.196994,0.1684128,7.8156066,-0.1710536,1.2864552,2.6929455,5.4846196,-0.38068867,-0.4244013,8.188379,9.960514,3.6000097
t28,-1.199277,-0.26994962,-0.3136736,-0.2671464,0.25951558,0.4889457,-0.2550162,4.417926,-0.0046477374,-1.741595,1.1417146,-0.42627406,-2.1642125,-1.0382371,-0.11575647,-0.03865393
t29,-1.8915684,-0.4644841,-0.4997022,-0.27507025,0.7570492,0.6185323,-0.6965314,6.191428,0.31536296,-2.0150247,1.5970248,-0.3449616,-3.6037545,-2.1121569,1.4706963,0.07962552
t30,-1.0880091,-0.25730303,-0.2824163,-0.24884,0.1845055,0.459127,-0.18102524,4.012442,-0.01672466,-1.6612545,1.0574837,-0.4179353,-1.9298812,-0.88926846,-0.15153205,-0.04008501
t31,-0.8445325,-0.1994883,-0.2244876,-0.27832034,0.49825868,0.47493088,0.09434417,3.5693736,-0.025212621,-1.6599035,0.933828,-0.4718158,-1.4283272,-0.585885,-0.39338034,-0.064764634
t32,2.5679836,-0.03912139,-0.7049031,-0.047399715,0.04678672,3.6138365,-0.06465161,-0.089646675,-0.088053904,19.336773,0.22246975,-0.30804518,-0.12053169,-0.29848802,0.08694358,-0.23453712
t33,2.543429,-0.049137346,-0.6998019,-0.060494643,0.022236103,3.37955,-0.09090141,-0.08776348,-0.09646551,19.192263,0.22761896,-0.28864363,-0.12316931,-0.34873587,0.22924586,-0.21297035
t34,2.3929372,-0.07700011,-0.65254873,-0.08199179,0.09187475,3.1189594,-0.23520604,-0.08481916,-0.077719785,18.31564,0.25766167,-0.26818135,-0.14399694,-0.41204116,0.7506205,-0.15845868
t35,2.759641,-0.05487666,-0.67073524,-0.060859766,0.10560549,3.112913,-0.20065318,-0.08392279,-0.11219842,19.011023,0.21786311,-0.17213915,-0.18176937,-0.5447329,0.82486653,-0.12943453
t36,2.7751162,-0.058692664,-0.6738292,-0.07491903,0.12125967,2.9148316,-0.25110814,-0.08200223,-0.10644161,19.054455,0.22236456,-0.1460672,-0.23866062,-0.5795482,1.0363168,-0.10055609
t37,-1.6501828,-0.4135907,-0.45202202,-0.36215466,0.45224336,0.64022636,-0.36084473,5.9024982,-0.017368546,-2.33951,1.5698723,-0.55560166,-3.0058606,-1.414732,-0.12782705,-0.04661806
t38,-1.8190895,-0.45762402,-0.49137843,-0.34272933,0.5761571,0.6601514,-0.49128634,6.293927,-0.0058290963,-2.3398275,1.6625576,-0.50443494,-3.3628871,-1.733783,0.13506627,-0.03363749
t39,2.2969494,-0.03469752,-0.65059036,-0.06397213,0.008188563,2.894453,-0.45833978,-0.061953377,-0.06340884,19.723913,0.18642068,-0.039371055,-0.48729864,-0.940056,2.4128795,-0.07216286
t40,-1.4876993,-0.3758078,-0.39411193,-0.41261545,0.2408787,0.63082904,-0.19396375,5.538661,-0.016700082,-2.367426,1.492332,-0.59672,-2.6060703,-1.1682233,-0.34037167,-0.065322176
t41,9.936788,20.5591,-0.85364157,6.0391603,1.5801805,0.07495994,12.213505,-0.20351267,0.10916248,3.305167,4.913842,-0.64315677,-0.58884114,15.4034195,7.841686,0.09047255
t42,2.2145755,-0.043035917,-0.66594476,-0.06393627,0.0242811,3.5611436,-0.064059325,-0.0719548,-0.06711191,19.244186,0.17076275,-0.34362045,-0.05834298,-0.26521695,0.2686416,-0.30797195
t43,9.089277,19.861113,-0.70675325,5.5275407,1.369836,0.128752,10.212257,-0.18956271,0.74826556,3.0329897,5.3683095,-0.50288856,-0.5472497,11.869091,9.591699,2.0208695
t44,9.944177,20.68097,-0.8502118,6.1720934,1.5902207,0.06433569,12.235403,-0.20175932,0.005032167,3.3797836,4.815369,-0.6500589,-0.6008795,15.405292,7.8402987,0.11128563
t45,2.2957847,-0.036958672,-0.6787801,-0.06630625,0.03322713,3.6610696,-0.06637857,-0.07382852,-0.0677142,19.419756,0.17809607,-0.35918102,-0.05046264,-0.2612178,0.31363285,-0.30419034
t46,2.4421632,-0.076543294,-0.6781942,-0.08492852,0.09287538,3.2365112,-0.18208891,-0.09161966,-0.08263248,18.680069,0.27014443,-0.3293634,-0.0978781,-0.35755232,0.5344566,-0.17876287
t47,2.534102,-0.043288343,-0.6495541,-0.06620159,0.20822668,3.343793,-0.17132106,-0.07208629,-0.08402608,19.280216,0.18793845,-0.26355058,-0.102253474,-0.42564106,0.86917806,-0.21732332
t48,-1.0145593,-0.2391292,-0.28236833,-0.31930578,0.0025819007,0.5104,-0.02722854,4.107882,-0.020562304,-1.8215672,1.0498604,-0.49208784,-1.7379775,-0.7336612,-0.3787875,-0.06263627
t49,2.2701793,-0.046499036,-0.6734311,-0.066167034,0.020335551,3.6420007,-0.06747938,-0.070696235,-0.06592658,19.37296,0.1794628,-0.34604737,-0.053376246,-0.2676769,0.24564146,-0.31129885
t50,-1.5442007,-0.38670492,-0.42095432,-0.4028664,0.25531256,0.66530514,-0.22182788,5.7597265,-0.019954713,-2.4575167,1.5555725,-0.61464465,-2.7326844,-1.2415215,-0.3156887,-0.07194241
t51,-1.482375,-0.37034354,-0.3860301,-0.4064355,0.23376071,0.6291492,-0.20852494,5.5741787,-0.020600641,-2.3559644,1.4945793,-0.5991919,-2.604947,-1.1545993,-0.34118024,-0.06211274
t52,2.2933817,-0.047165796,-0.664118,-0.06810517,0.016859476,3.7152138,-0.08022801,-0.0700162,-0.06536805,19.316843,0.18906265,-0.36033073,-0.038752973,-0.2643536,0.29082042,-0.3009968
t53,2.253207,-0.048193395,-0.66950536,-0.06599005,0.030826433,3.6701758,-0.07813252,-0.072611384,-0.066121094,19.339556,0.18641083,-0.35890484,-0.050167028,-0.27153146,0.27592856,-0.3019781
t54,-1.5522912,-0.38918784,-0.4195983,-0.40067804,0.24240799,0.66726404,-0.22140779,5.8087845,-0.020524623,-2.4740858,1.569582,-0.61979795,-2.7506654,-1.2407471,-0.30237293,-0.070012406
t55,-1.547082,-0.3917014,-0.41512895,-0.40470716,0.24651994,0.661459,-0.22054772,5.804813,-0.019987782,-2.4629133,1.5607443,-0.6137384,-2.7404027,-1.2268428,-0.30300647,-0.067909956
t56,-1.3774511,-0.34366918,-0.3641895,-0.39651576,0.18972464,0.60963833,-0.15744343,5.2516522,-0.025665388,-2.258889,1.4126874,-0.6067659,-2.434347,-1.0973591,-0.34016916,-0.056278344
t57,-1.5101931,-0.37878147,-0.3941481,-0.41044503,0.24400689,0.63379043,-0.20405258,5.61569,-0.016006913,-2.3759952,1.5026605,-0.601683,-2.636424,-1.1737736,-0.34153524,-0.06605855
t58,-1.6418126,-0.41219118,-0.44923195,-0.38829696,0.3763776,0.66430926,-0.30243915,5.9858174,-0.016053269,-2.460486,1.602,-0.59647405,-2.945176,-1.3641963,-0.21171993,-0.06522797
t59,3.0683224,-0.10317142,-0.7003339,-0.07394592,0.1559001,3.749659,-0.17852707,-0.07960344,-0.09542294,21.075665,0.26041296,-0.19944352,-0.22268118,-0.5212506,0.36837542,-0.22958362
t60,3.0361454,-0.10907334,-0.70137507,-0.07694344,0.09697964,3.7468746,-0.18672794,-0.078605466,-0.09328777,21.072298,0.26875037,-0.20021865,-0.2275456,-0.5223998,0.35193837,-0.23890181
t61,-1.7202052,-0.43707716,-0.46743286,-0.39253616,0.48384565,0.64256495,-0.37283263,6.078349,-0.013403009,-2.3822405,1.6145927,-0.5576748,-3.1016142,-1.4759718,-0.16597886,-0.043727823
t62,10.09467,20.748142,-0.881019,5.955316,1.6100849,0.09013141,12.275182,-0.20839229,0.09467228,3.381541,4.8590393,-0.6511967,-0.6018763,15.672885,7.8267198,0.19235155
t63,10.046298,20.637718,-0.88200307,5.9381337,1.6004653,0.09008702,12.290101,-0.20779267,0.13383931,3.4497428,4.857738,-0.64705265,-0.59818065,15.627193,7.7593966,0.09450164
t64,-1.6792439,-0.41890228,-0.4567047,-0.3875124,0.37736607,0.66727763,-0.314521,6.105858,-0.013334584,-2.4906075,1.6352174,-0.6071511,-3.0026762,-1.4011241,-0.19947183,-0.0659008
t65,-1.5271785,-0.3845299,-0.41559395,-0.4033592,0.24906582,0.66162866,-0.21552253,5.7313285,-0.021102387,-2.4515092,1.5491524,-0.61234593,-2.713917,-1.2287374,-0.30742747,-0.06908108
t66,-1.5387479,-0.388229,-0.41813278,-0.40790355,0.2550518,0.6640999,-0.22009982,5.779902,-0.02074966,-2.4631228,1.5576125,-0.6119224,-2.7364674,-1.232855,-0.3102565,-0.06815316
t67,-1.5374954,-0.38811365,-0.41850632,-0.40431294,0.2644811,0.6648191,-0.22754471,5.7797318,-0.021912817,-2.4540942,1.554059,-0.61268705,-2.7412574,-1.2413504,-0.30091628,-0.0685197
