,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t1,-0.52534693,9.64673,3.8689616,3.7370298,0.62844557,8.481127,5.5966973,6.279739,6.4252195,6.9070673,1.9776894,3.9072452,3.4243135,6.8063655,8.208884,8.635278
t2,-0.5456266,9.607912,3.8279107,3.7872994,0.7007807,8.520705,5.6770167,6.2462473,6.509976,6.9493117,1.954624,3.9328914,3.388513,6.857837,8.137872,8.574701
t3,-0.485071,9.575997,3.8916993,3.7370539,0.6673953,8.525152,5.627025,6.2379384,6.465544,7.0039015,1.933994,3.9115694,3.4413989,6.917297,8.180401,8.577095
t4,-0.48327518,9.590395,3.833069,3.8247042,0.6682156,8.50745,5.632896,6.2631354,6.4792433,6.998501,1.9493101,3.9556546,3.3909748,6.912641,8.17695,8.589113
t5,3.01241,0.5881082,5.7601743,3.725904,4.038623,8.384897,7.713893,10.645593,7.220843,6.3786936,1.4322095,1.4868463,6.5912037,7.8935785,6.0000095,3.5209231
t6,-0.5611446,9.619855,3.7291155,3.8980823,0.71841574,8.471165,5.6744714,6.297406,6.5112348,6.979847,2.0180275,3.9509945,3.3411407,6.8978386,8.168043,8.544317
t7,-0.5742646,9.574471,3.844386,3.740863,0.7236895,8.528163,5.7169733,6.24064,6.5384345,6.9776287,1.9730695,3.878374,3.4197977,6.886636,8.116606,8.497729
t8,-0.5627543,9.599041,3.8906138,3.7225003,0.7321422,8.568931,5.6487727,6.1921916,6.4813514,6.937968,1.9119184,3.9054353,3.4513893,6.8563867,8.154421,8.596946
t9,2.9960365,0.51687354,5.751608,3.6744373,4.0434275,8.440491,7.7200594,10.596091,7.2453003,6.407471,1.3902316,1.5234001,6.630283,7.95588,6.0047784,3.535255
t10,2.9737165,0.5678437,5.7223496,3.7121396,4.0474896,8.399698,7.722291,10.60784,7.2643065,6.39186,1.405935,1.5199094,6.6107464,7.9253793,6.019609,3.5683084
t11,2.9334495,0.62224925,5.68781,3.7644572,4.0509324,8.347235,7.6909666,10.628093,7.303367,6.3469596,1.4315457,1.5407093,6.569841,7.9039364,6.048414,3.5684726
t12,2.853632,0.49903062,5.5293713,3.5946803,4.185686,8.504321,7.9239383,10.478628,7.3738847,6.576947,1.2343787,1.6598486,6.7818565,8.060819,6.0742507,3.7059052
t13,3.0507338,0.49497113,5.813161,3.6446617,3.9908116,8.467745,7.7191744,10.568946,7.188402,6.4401608,1.3697482,1.4718271,6.663853,7.9760365,5.986922,3.5384111
t14,-0.6339082,9.731858,3.5144658,4.1519427,0.51072943,8.281494,5.792597,6.5182276,6.534844,6.990375,2.3146846,3.6224344,3.259048,6.7982764,8.119231,8.128978
t15,2.9225671,0.5335497,5.652042,3.6657956,4.108135,8.442588,7.801768,10.542793,7.319265,6.468846,1.3316253,1.5805889,6.6867623,7.9877467,6.034344,3.6271808
t16,-0.6469027,9.747654,3.5059056,4.1782336,0.5388492,8.275207,5.8415017,6.5568624,6.553758,6.98757,2.343637,3.6333177,3.2396097,6.7954717,8.107464,8.08185
t17,11.328219,7.963195,5.805442,-2.252783,7.3833175,6.365771,8.015433,6.225201,8.0434065,9.5366335,2.8983364,8.383369,5.7516947,7.8404174,5.5691056,5.7693257
t18,-0.53991,9.677944,3.4193556,4.2273254,0.43529466,8.25535,5.7384105,6.539119,6.5435634,6.9901185,2.3693652,3.5554872,3.3366838,6.868482,8.21639,8.0930195
t19,-0.57553625,9.637767,3.4294078,4.244941,0.50166947,8.285835,5.8169827,6.596577,6.6277237,7.0006332,2.453886,3.6256368,3.309131,6.9143357,8.176848,8.038509
t20,11.27856,8.010318,5.8776803,-2.1995258,7.325556,6.3210607,8.05509,6.293127,8.014806,9.505183,2.846521,8.334709,5.792622,7.787363,5.60259,5.7335315
t21,-0.6975316,9.803583,3.4198892,4.2621145,0.42382964,8.173257,5.812036,6.5872808,6.5249434,7.0087895,2.392033,3.4818373,3.236341,6.728907,8.15768,8.068908
t22,11.320082,8.030344,5.884663,-2.186853,7.369296,6.367172,8.0674715,6.293582,8.062439,9.484857,2.8351068,8.328771,5.74201,7.7996583,5.624705,5.784078
t23,11.278342,7.9635234,5.836751,-2.2441294,7.3087173,6.316803,8.015089,6.261489,8.000877,9.532437,2.892554,8.361541,5.8066463,7.809261,5.5594673,5.717685
t24,-0.60122913,9.749301,3.4866571,4.169531,0.47675776,8.22544,5.7812634,6.5929246,6.537011,7.0200343,2.358402,3.5700428,3.2973368,6.8093266,8.172262,8.038606
t25,-0.6005353,9.780165,3.5338566,4.1226296,0.5056307,8.210653,5.793791,6.6269174,6.539387,7.0492234,2.3571422,3.5868094,3.3019753,6.793157,8.168035,8.006961
t26,2.8040893,0.45290428,5.426278,3.5200863,4.2874,8.568851,8.122182,10.397398,7.4413233,6.7550673,1.0643338,1.7654548,6.9534683,8.147501,6.1006613,3.7781303
t27,2.7922378,0.48076436,5.5387983,3.62393,4.276633,8.478682,7.976763,10.3941555,7.4835815,6.6392665,1.1668504,1.7230254,6.8643456,8.095777,6.142171,3.763442
t28,-4.0554867,10.416898,0.5920133,9.663131,-3.1120274,8.385487,5.094482,6.7943482,4.50879,6.2623196,2.346815,2.6013336,1.2886993,6.063498,7.39878,8.680304
t29,-0.64896244,9.840889,3.5690696,4.0728216,0.496873,8.169154,5.8165693,6.698936,6.510787,7.064151,2.3620126,3.5619147,3.26014,6.748699,8.128181,7.914265
t30,-3.9559193,10.492177,0.6650113,9.549368,-3.0493982,8.319355,5.0260463,6.829023,4.524621,6.3321857,2.3690932,2.663031,1.3716035,6.0437894,7.367099,8.690174
t31,-4.0998755,10.398988,0.5399743,9.6948,-3.1457922,8.393851,5.0796914,6.7655673,4.47264,6.286031,2.329228,2.5622892,1.2532305,6.1096196,7.379934,8.70678
t32,11.528982,8.417224,5.7563896,-2.2736614,7.503723,6.4736977,7.8300185,6.3474693,8.247813,9.500691,2.8737411,8.342958,5.4099307,7.803051,5.774499,6.0951767
t33,11.50305,8.349026,5.762409,-2.2567058,7.472316,6.4819207,7.87562,6.2791038,8.210885,9.588521,2.891131,8.415115,5.4448605,7.886516,5.7693524,6.0782213
t34,10.961846,8.550167,6.564984,-1.9668243,6.7056146,5.958591,8.155952,6.7337666,8.448582,9.422141,2.6151762,8.084703,5.6666875,7.5451555,5.5543027,5.7297063
t35,11.388737,8.26213,5.787954,-2.2317276,7.434553,6.4592643,7.9223022,6.297435,8.245028,9.570671,2.750541,8.391404,5.5460734,7.8795676,5.8770595,6.0251226
t36,11.385796,8.24756,5.7727585,-2.2471292,7.4499183,6.465194,7.9092636,6.3261476,8.255348,9.529282,2.7652082,8.3567095,5.548036,7.840671,5.8552914,6.022802
t37,-0.461409,11.179757,5.4675927,1.0893097,0.623765,7.2102947,6.0049453,8.0054,6.3472586,8.461542,2.7769318,3.6431005,2.5402014,6.194875,7.3722,6.232671
t38,-0.42666534,11.206581,5.446315,1.1322453,0.6153291,7.160635,6.05456,7.95229,6.298923,8.518296,2.726945,3.5971506,2.5401537,6.2241206,7.3558874,6.2644815
t39,11.612816,5.2546806,8.574961,4.219487,6.4229293,9.004124,5.9913216,7.57414,3.761264,11.166939,5.7652845,7.622034,3.3275216,5.5551643,8.689402,3.3332527
t40,-0.61830896,12.321224,4.7770934,3.0044544,3.9328759,9.632297,6.1859365,5.5600944,8.133729,5.810391,2.2878203,4.0379505,3.1557405,6.1883874,7.315782,7.8769727
t41,2.8794708,0.5068902,5.3971477,3.5500593,4.3653975,8.530326,8.47919,10.379454,7.5169997,7.0445414,0.70001316,1.9711158,7.2847176,8.213429,6.0628695,3.7345507
t42,11.675294,5.2115874,8.518649,4.0354743,6.7392063,9.081477,5.815873,7.6520786,3.4589975,11.311179,5.769889,7.472885,3.3511693,5.522274,8.577733,3.221934
t43,2.826932,0.45485705,5.4497375,3.566484,4.422638,8.5397625,8.479809,10.341301,7.570851,7.029256,0.71085215,1.9281437,7.2734838,8.199083,6.127663,3.7890959
t44,2.7858434,0.45383736,5.334109,3.4576538,4.37405,8.623262,8.534464,10.363202,7.496141,7.142505,0.68869233,1.9267122,7.3607235,8.118641,6.151199,3.8508072
t45,11.7289095,5.260987,8.49609,3.9819705,6.774905,9.100285,5.8083725,7.6842804,3.4972491,11.360294,5.741207,7.4776664,3.3947148,5.509764,8.53276,3.2520182
t46,10.903194,8.532363,6.6324897,-1.9892737,6.625847,5.91599,8.130814,6.795721,8.44432,9.459664,2.648127,8.095678,5.7143793,7.5179987,5.491915,5.680931
t47,11.521638,5.1219163,8.661267,4.2185154,6.5657573,9.098223,5.978601,7.4600377,3.3728976,11.252148,5.805392,7.587904,3.4310303,5.5192327,8.633853,3.2852888
t48,-4.0335565,10.432383,0.616854,9.639827,-3.0854897,8.361808,5.0890613,6.8295183,4.540306,6.265191,2.3523953,2.6321442,1.3180482,6.0405645,7.4036307,8.650958
t49,11.704029,5.197276,8.589498,4.0872197,6.6533437,9.118793,5.869847,7.65778,3.4607701,11.278112,5.789305,7.5025487,3.359389,5.4832187,8.58742,3.2445707
t50,-0.51526517,11.079659,5.646281,0.70798695,0.51255226,7.118299,6.024739,7.9183054,6.4045615,9.135052,2.9106793,3.8019042,2.464563,5.94917,7.1732965,5.9612484
t51,-0.41825423,12.035988,4.539828,3.0317647,3.9880922,9.467081,6.405629,5.332503,8.202321,6.1235023,2.5869226,3.7405338,2.9125245,5.8968463,7.3519244,7.9787154
t52,11.687722,5.166917,8.6069765,4.088166,6.6770725,9.151067,5.846268,7.646908,3.4160337,11.263534,5.817805,7.467545,3.3595717,5.4521894,8.61344,3.206971
t53,11.729332,5.2061763,8.560966,4.046031,6.736071,9.108045,5.8046355,7.692882,3.4221745,11.3031645,5.779985,7.474629,3.3624394,5.494449,8.569844,3.2364526
t54,-0.44605193,11.127326,5.527826,0.80507874,0.60918784,7.0836267,6.1392975,7.7825103,6.3641663,9.167048,2.7580037,3.6575727,2.516606,5.934161,7.1087623,6.0555263
t55,-0.48479137,10.9888735,5.4360304,0.87148964,0.6385932,7.206783,6.120985,7.807663,6.4004173,9.274175,2.806261,3.6811993,2.5672054,5.8914647,7.096308,6.0773425
t56,-4.095765,10.653028,0.6794057,9.824681,-3.2522006,8.200811,4.8344984,6.707683,4.427511,6.4624906,2.3898637,2.5500472,1.197785,6.013845,7.332236,8.882113
t57,-0.62734264,12.330191,4.7609625,3.0155537,3.8997915,9.654145,6.179351,5.5705347,8.130381,5.7922287,2.2835739,4.060165,3.169162,6.1743226,7.3201404,7.909298
t58,-0.50431114,11.157967,5.549201,0.8926031,0.5424925,7.168873,5.9927077,8.073111,6.3528643,8.711924,2.8341005,3.706069,2.5087419,6.0720134,7.298799,6.0991993
t59,11.682494,8.612817,5.517366,-2.2959511,7.826446,6.689955,7.80113,6.1058993,8.199438,9.663218,3.0592866,8.4707775,5.1439295,7.962805,5.8248553,6.3819966
t60,11.842097,8.531923,5.5031796,-2.3210616,7.795722,6.65018,7.7334576,6.131989,8.277159,9.711259,3.0225663,8.543892,5.1292424,8.048625,5.8349514,6.3842974
t61,-0.5841838,12.098085,4.966914,2.9186995,3.6119504,9.361076,6.2247334,5.7774587,7.984154,5.985018,2.2153978,4.0404005,3.1060975,6.2755265,7.299206,7.8694553
t62,2.785547,0.41864204,5.455413,3.5580106,4.4579506,8.562024,8.474622,10.3033695,7.6008434,7.0108633,0.72305727,1.9280632,7.257695,8.244954,6.1606293,3.831585
t63,2.8213894,0.45692804,5.40909,3.5319288,4.4089766,8.56392,8.488708,10.344344,7.549151,7.05228,0.7072728,1.9419708,7.2905736,8.2001705,6.122297,3.7991
t64,-0.552846,11.329068,5.7370634,0.70435286,0.38351914,7.042082,5.9331183,8.353419,6.3005166,8.744042,2.837635,3.7096767,2.4495876,6.088121,7.2842803,5.9725327
t65,-0.47458076,11.081017,5.626169,0.70440674,0.5517142,7.042377,6.087835,7.8200083,6.4258595,9.20856,2.875661,3.8195944,2.427727,5.9173126,7.148425,5.9455338
t66,-0.4575335,11.077772,5.6234527,0.66898,0.55591977,6.9994507,6.164377,7.6992993,6.395227,9.274499,2.843895,3.8611784,2.4084303,5.9087157,7.171305,5.963975
t67,-0.5203874,10.973329,5.6024456,0.74503917,0.5233064,7.1677175,5.999163,7.9317393,6.47367,9.210545,2.9934785,3.9212873,2.4530277,5.841628,7.193364,5.9326844
t68,-0.6473211,12.38956,5.048518,2.8548894,3.7526476,9.485548,6.1550217,5.7350583,8.101935,5.730884,2.1347587,4.260274,3.2570062,6.405376,7.280863,7.8149333
t69,11.796913,8.574867,5.631371,-2.2639475,7.8302255,6.5391145,7.7134786,6.2112327,8.336043,9.581944,2.9421306,8.456467,5.1803036,7.9219255,5.9140043,6.3345933
t70,11.811001,8.468588,5.5465746,-2.2553844,7.766625,6.6385193,7.8213425,6.0230846,8.223699,9.69652,3.1192644,8.509669,5.190036,8.017344,5.7736974,6.316365
t71,11.801506,8.506547,5.600202,-2.233104,7.792179,6.5854516,7.7929893,6.0870137,8.265227,9.630136,3.0497963,8.469137,5.198053,7.9639945,5.822714,6.320077
t72,-0.5666007,11.336629,5.8687205,0.5188455,0.31503946,6.9438076,5.913755,8.380794,6.313873,9.130962,2.9260025,3.8368163,2.3430207,6.043325,7.2521377,5.7760406
