accepted_species,estimate
t181,0.49758193
t182,0.12504655
t183,0.33743495
t171,0.2743237
t196,0.40110803
t231,-0.23414522
t303,-0.17891723
t308,-0.17891723
t264,-0.27693632
t256,-0.24460107
t333,-0.100454405
t211,0.5253404
t203,0.5230799
t222,-0.24460107
t233,-0.27693632
t174,0.39486223
t193,0.46543884
t198,0.5882644
t199,0.41286752
t202,0.18926665
t324,0.22003919
t327,0.22462407
t326,0.25644925
t322,0.23144701
t341,0.1752896
t342,0.1752896
t262,0.10796298
t214,0.2684218
t219,0.37095633
t325,-0.15507361
t374,-0.232075
t375,-0.1802024
t266,-0.15532817
t376,-0.3296173
t344,-0.27541557
t345,-0.38367063
t339,-0.23159817
t340,-0.42701125
t261,-0.26487312
t230,0.06422751
t170,0.33743495
